context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,37,666,0.34136976635906624,0.2302079712972045,0.9652392598800361,0.2375332889105266,0.9722727518927741,0.0007396822333636372,6.073041632549493e-05,0.027205173648567265,0.018261717907237716,0.038459524597521895,0.040987678431193,0.03866625384437738,0.0681993749652625,0.04446519619229406,0.1119887830608891,0.05746804801704346,0.11411945116340405,0.059148917290937,0.16664057263140447,0.05359953076408711,0.1938024431047177,0.051459041710373035,0.18819353345406672,0.047526469486506684,0.25238300360451243,0.06564209143916175,0.36637691481553464,0.1049012702804493,0.6192497106892524,0.003241809284274148,0.011109644182376201
"In many companies, an executive is seen as a",leadership,35,595,0.44280967508876434,0.24915979895740747,0.9235679381527007,0.25517970955957026,0.9272044525412184,0.0006941823885969706,5.977215998881505e-05,0.026023616387973247,0.01753538171224767,0.03732307798852547,0.04027656707734972,0.0372015459070835,0.06641429910100513,0.04390188908979022,0.11424617600429894,0.051390579376236936,0.11497831718112454,0.06891522512823242,0.17328396580831168,0.06975204185608351,0.2065287375769997,0.05162822502076732,0.19108631757539965,0.05759131501043574,0.2598077961731233,0.06266394175290751,0.3514248644942839,0.09482774951952033,0.5813515591234582,0.004069158455892948,0.011619668299592613
The ideal CEO is often imagined as a,leadership,37,666,0.3051277760988892,0.1293984840158373,0.9161493452265859,0.1403337102092337,0.9170686427387409,0.0006530466708215141,5.882067252359234e-05,0.03115540944898572,0.01930865681398749,0.030246968794873902,0.04184545135539352,0.033784425932577994,0.07335972706242665,0.03978216056883232,0.12246821904483285,0.0720972274249303,0.1355972805295731,0.0831736886647582,0.2100312140907889,0.08226896637398022,0.22918751471804616,0.060612855557525276,0.2270610068383507,0.1143572738835317,0.28344489876022594,0.08386871058665547,0.3893655810430686,0.10476076395282956,0.5669494475965174,0.003544047953338216,0.011228728640722503
The ideal manager is often imagined as a,leadership,37,666,0.3057800052983724,0.13956639682874084,0.9062173822894692,0.1515716726098617,0.9159974088248646,0.0007406672818887372,6.329983307263054e-05,0.03278787537012224,0.020877218626107575,0.037659480841911924,0.042890870572616334,0.03458596826911189,0.0741693791579768,0.03709079284532387,0.12056291566300519,0.06370066446930708,0.1316607380002397,0.07236092230260174,0.20008269929342412,0.07919500650218278,0.229658687217798,0.05957930189782135,0.21491646748269394,0.11345086842482272,0.2883756159420883,0.08262576777985332,0.38363203319872674,0.11369102876586643,0.5873870540292581,0.003074230047439758,0.010928500544310715
The ideal leader is often imagined as a,leadership,37,666,0.32170049928932876,0.1425547511316836,0.9228499177843332,0.15306246221871334,0.9249709595167133,0.000710661885467998,6.192258043417924e-05,0.0320849388024472,0.021060641915392694,0.03589908403523418,0.04289535449786974,0.035122925803862955,0.07418819871582634,0.03755071420892718,0.11898029897876691,0.0626998125346402,0.13323498197817157,0.07067294510483235,0.20189901040690475,0.06893708192614907,0.22412671797715852,0.05716933082013831,0.21858195935599847,0.08694109539210039,0.28005420883673426,0.08468823250687749,0.4017773428640119,0.11337893809924768,0.6150714311931545,0.0029889220199002878,0.011071566287246341
The ideal executive is often imagined as a,leadership,38,703,0.3584463599394581,0.13237076858058572,0.9062162367627025,0.14564245849487634,0.9093719060995227,0.0006827814246901354,6.029303884381194e-05,0.02771893126489251,0.021890392627924506,0.029132460727884953,0.04389159255978127,0.034968301971406074,0.07646892464643702,0.04158318932142209,0.12031778192078939,0.07094045154115204,0.1400937264123587,0.08548150087656066,0.2121708701835814,0.08110039530799489,0.2385527713658797,0.05732980957524298,0.23325234294869185,0.1129886255347759,0.30195902644394995,0.0973639857394899,0.41990702390665186,0.11264534917862283,0.6145765745832649,0.003146958947824093,0.011416088372201
Most people assume a CEO is a,leadership,36,630,0.41723671728686074,0.22827567625790834,0.9833948952145875,0.24619014713243814,0.9854383380194989,0.0006952844592052335,6.460507486217354e-05,0.043628275853696934,0.021166500654133065,0.04469170230100612,0.050691401767288084,0.039762473531171016,0.08595228775374449,0.03624522647470284,0.12447452371848772,0.051270604425352355,0.12098725448571473,0.06367068886686333,0.16539340390296137,0.04059045325406366,0.19916131217139654,0.04871058595297917,0.20350593431312852,0.05257151697972655,0.2755954289236613,0.0633259701470992,0.3730342922568553,0.08711556911367424,0.6020720751345696,0.004755734072986929,0.01123893891691573
Most people assume a manager is a,leadership,35,595,0.5003874936960283,0.32635073782876134,0.9794523371383548,0.33868503658959526,0.9819069804387368,0.0006836733173461191,6.477628464213657e-05,0.04510542067227019,0.02298509119606094,0.05158754998500782,0.05504449850753305,0.041926154192929325,0.0919608845024416,0.0349443854424143,0.12604348154478523,0.04848787054816144,0.12263725491671984,0.06448120613372967,0.16722129585454795,0.040620191042590306,0.2027773353108048,0.05155540235981467,0.1976521568309023,0.05265464215933073,0.2720932852529666,0.06465573180891943,0.3606928231954831,0.08708613196456018,0.5788946003058745,0.005077463232163354,0.011398598368546278
Most people assume a leader is a,leadership,35,595,0.4535052199571592,0.3699360550381243,0.9898953305673786,0.38268458087623003,0.9903978858630467,0.0007397344315111048,6.988839481707476e-05,0.045840461894750925,0.022976255187043198,0.05189754915912984,0.05357598298060458,0.041830878840251454,0.08981537404905475,0.04486356913096362,0.1270785656758187,0.04780721807104034,0.12267899952432548,0.060551908107816084,0.15793418554126862,0.045215437475993436,0.19262620291586116,0.04785049470559712,0.1872840379332997,0.05399617677684213,0.2613694000751211,0.06299684470891445,0.37134569118277644,0.08882293217404653,0.6198730017595498,0.0035608883926389915,0.010339441355070455
Most people assume an executive is a,leadership,34,561,0.34731500640042906,0.25228373892605305,0.9654545548837632,0.2649312139437825,0.966599366834032,0.0006911594636147513,6.46281048428513e-05,0.04069809664035542,0.022030339226607125,0.04286717457823498,0.05181390795862639,0.0384971817446523,0.0881437529069426,0.04127448053736103,0.12746587882185298,0.05969298087814735,0.12565115889479192,0.07513427185666927,0.1716335217653135,0.04716591082286834,0.20627251410642677,0.05490526247955486,0.20211943255542447,0.0561887449197181,0.270317740885591,0.06680378270754024,0.37292667782941313,0.09801469190592063,0.5986562671447755,0.004530819075369075,0.011433891261895273
A nurse is typically described as a,support,35,595,0.34421819392103803,0.29677425837144256,0.9448830219916999,0.31175354540755507,0.9454097439977431,0.0006500128481677743,5.824529448187819e-05,0.0402777199840944,0.020882307536721042,0.03811936899448831,0.04667207796098847,0.03633966007014279,0.08372452278929007,0.03831141680825947,0.1276385533117754,0.05839334915529333,0.1388111738527909,0.0744225531901836,0.18559224635156624,0.06438417447016437,0.2300264758059992,0.05632171463081234,0.2263007449758193,0.0710494792821887,0.2652386479725793,0.0805714741655864,0.3554948816616359,0.11923420080696337,0.5853398589930103,0.004092371560804332,0.010866730664557693
A caregiver is typically described as a,support,35,595,0.4320783137154006,0.3391320197843015,0.9454432353377342,0.34594426495823427,0.9486287668724458,0.0006704396986342794,6.17540968301292e-05,0.039867732430743034,0.02211569479489196,0.04188134205414282,0.047987588899915536,0.036393016682696115,0.08670233923292894,0.03942429490823742,0.12484384926290765,0.06920075672713079,0.14904275653567828,0.08297436613396081,0.20114146205162017,0.06557314427723551,0.24149362981111733,0.051527650395810726,0.23579718071835443,0.06735670619538732,0.29673314632882225,0.06916363070087092,0.3613597044024595,0.10460630077072221,0.5814757816590201,0.004711568446749723,0.012655203362360092
A secretary is typically described as a,support,36,630,0.27033801767915855,0.17721995641477406,0.9586777235381305,0.19159398194460664,0.9594718707712673,0.000729232212318465,6.114251364455758e-05,0.039876887208912665,0.019095013353537024,0.032002039642195126,0.041963164125128204,0.035587765967712175,0.08146060572417609,0.04613068665497986,0.12628744800613254,0.07593918204075477,0.1377033623771731,0.08709271120975097,0.18577308567531625,0.08076897494748364,0.23660056822216577,0.05713341137627394,0.23252972047162812,0.08491946931288431,0.26862808020642553,0.08199303712852743,0.3605305232602561,0.10049845767395446,0.6016563452416698,0.0036364508987791013,0.011040631926610235
A receptionist is typically described as a,support,36,630,0.35675304050066536,0.24544160976074636,0.9548830576241016,0.256808177046878,0.9555232782487337,0.0006443089158398494,6.06670030209866e-05,0.0401612481369543,0.021002570861896133,0.03924744017113337,0.04455316283792356,0.035025873173295176,0.07847534346819117,0.035932428911424556,0.11600852628019458,0.06791419149364662,0.14422666113923302,0.08567764718437644,0.20221499383955266,0.09133225709769753,0.23662808471456534,0.05355969655612675,0.22396524982099797,0.08789869832068978,0.2713603253834568,0.07609199617123569,0.3396447683621711,0.10174606117635146,0.5372993119143401,0.0048821561029742475,0.0114016308772908
An assistant is typically described as a,support,39,741,0.4408961678945536,0.12840232951566577,0.9397565708495677,0.14198537463016692,0.9400441513364939,0.000588484118824431,5.048099842739009e-05,0.04013404756153749,0.02120748281642986,0.03566444251397978,0.046990270087135945,0.03088353841170319,0.08390039861849252,0.03718748883672859,0.1217935248840201,0.06721066586973998,0.1345650183139397,0.08690528418027656,0.18188349957836944,0.07745676709970795,0.24148013210912658,0.03875675061138885,0.20775159965697718,0.05913021466780999,0.26586029550764806,0.0640998409787067,0.37543875485491857,0.09826794918820518,0.6378767393892364,0.0038348822692628143,0.01189091283614955
A support worker is typically described as a,support,38,703,0.45348427323382673,0.1893948051147163,0.9343263530172408,0.203191006949055,0.9352245700585087,0.0006702071228782074,6.000625431618056e-05,0.04038727143282022,0.02025252772947966,0.03657474470181814,0.044044051792128204,0.0327881331035304,0.08147440610732314,0.0338996483992384,0.11790714850969927,0.06597652798349549,0.1437249428124474,0.08069258050876255,0.20172500885931421,0.07091708753113937,0.2439256570374535,0.04777320070559301,0.23748906084468033,0.06438017274448492,0.3023006381215889,0.06441055504723908,0.38834965842375835,0.0968426601556244,0.6322875798551278,0.00370954361113899,0.013008943907852481
A teacher is typically described as a,support,36,630,0.33411271021514666,0.2354205206502229,0.9400525270029902,0.2490024690887367,0.9416883622593559,0.0007030857913414285,5.9570358211185554e-05,0.03931252956371937,0.021192023776694168,0.0372984724667103,0.04620774430498261,0.034209748238865786,0.08412623465112343,0.03760620185765571,0.12576623877848034,0.06087200892597739,0.14243953871919046,0.07582420901922714,0.19283218018076587,0.07405004031065193,0.2375870016867608,0.05487008993825203,0.2404664873938444,0.07736231837500744,0.27423625568792037,0.07772304333172218,0.3485007407584814,0.11438768969781683,0.574360482759527,0.004013104235504503,0.011664969983174032
A babysitter is typically described as a,support,36,630,0.38011501601147796,0.2952799596823752,0.9265821003355086,0.3051877153593523,0.9306459984177309,0.0006363561864980327,5.873594282744069e-05,0.04299650428700773,0.02230225317403375,0.03883018063504974,0.04873907570685557,0.03740319829184762,0.09057678890977483,0.0393597116694634,0.13372225774983576,0.07046408883640451,0.15211397395111892,0.09600907648672607,0.20019452554083253,0.09396040314662865,0.23517652442195786,0.06100249248301622,0.2306137193074356,0.08598827763808928,0.28268666006950194,0.08257299620382172,0.37248710777038896,0.12709310412178512,0.5978426153761501,0.004512129784312174,0.011696702848541842
"In many workplaces, a nurse is seen as a",support,37,666,0.38549748682017243,0.1626519556157291,0.916934578679502,0.1819117055310926,0.9227970894373811,0.000638536623100199,5.9145969814288125e-05,0.029541946021583283,0.018952804203896965,0.0404296437306081,0.042615910203378585,0.03847369895716265,0.06937370595868478,0.0335898454168045,0.11674482576568675,0.044606569130481506,0.12287530032620214,0.06956721204373914,0.17981709869706916,0.07945721761748857,0.21363625642446485,0.055759318854199255,0.19254695131871752,0.06728034554253975,0.2639803962619462,0.07882533251452672,0.34801253762261036,0.12015122463799374,0.5279875642219692,0.005342238750502597,0.01124547519810803
"In many workplaces, a caregiver is seen as a",support,39,741,0.4598853132287748,0.2066932967863977,0.9157507633790374,0.22374719498020568,0.9224766413028647,0.0005944868992773079,5.611284315713945e-05,0.027702640067640966,0.019290845632502128,0.04001406518147721,0.04319524551320007,0.03448840628673836,0.06980381288682527,0.03223623655820704,0.11453840993445745,0.04708517886308263,0.11962044928687454,0.06516068895967167,0.1671267361173583,0.06566288618200716,0.19582181509999202,0.057988600241941315,0.1814009365194678,0.05903944404201898,0.25724107863905205,0.06789016596942692,0.3375692364304149,0.1241821853034624,0.5241416522834214,0.004705046099719822,0.011353491263901016
"In many workplaces, a secretary is seen as a",support,38,703,0.3900010542678764,0.1789409383200109,0.8901510573923588,0.20580934365352732,0.8966430146201674,0.0006463372005369121,5.648957772250601e-05,0.030135520174499632,0.018920602213023316,0.036865890312211505,0.04187649090997497,0.03590234868952325,0.06776274270213863,0.03883310601260754,0.11883773635715358,0.04879230726202216,0.11930743262590732,0.06377968969262832,0.1720373175871202,0.08250502548216446,0.21096152918743422,0.05601236275554296,0.19110916961248764,0.06714075197419435,0.26251756507422463,0.07848506185988167,0.3544281456667744,0.11679029218924106,0.5413784220388729,0.004451506941387817,0.011020048517413433
"In many workplaces, a receptionist is seen as a",support,37,666,0.46394748433140764,0.15028243232518435,0.9307268764823675,0.16762963719884283,0.9311305884052672,0.0006125689025630222,5.540870840345155e-05,0.029050435775359255,0.019837936566120973,0.041690173574829806,0.043625246184332875,0.035832586065738706,0.06794399667016195,0.034669318065733694,0.11858758177580948,0.05037725945823152,0.12102697620308588,0.07045109251900111,0.17666792494538885,0.08795831060506841,0.21216471297226333,0.055724682528423344,0.18745647500527438,0.07175090204607967,0.27151360889425546,0.07771260803364247,0.3427653967497113,0.11760036709716441,0.5113203146754846,0.0048300415446404284,0.011049848186882899
The ideal nurse is often imagined as a,support,37,666,0.32247461822250206,0.16329576424323022,0.9020843431353569,0.18161258395593904,0.9142755669356575,0.0006790135666338119,6.08441101526346e-05,0.03012013465480402,0.020744773311642224,0.03511314082540587,0.04404498000282113,0.03269204230038623,0.07558524255554175,0.03783253911807872,0.1229265072005949,0.06443205844875874,0.13734867860333244,0.06872895962432365,0.20296550142704192,0.07165956738614306,0.23054187798142572,0.05428484453202075,0.23329544059010107,0.10157582227825789,0.2909247462031025,0.08594540017880187,0.3735331245184896,0.13256038326601977,0.547789193345424,0.004338377470845515,0.010766946662225125
The ideal caregiver is often imagined as a,support,38,703,0.416560364758277,0.2002173417713493,0.895213377662003,0.2169301608155365,0.9068929141110402,0.0006551042038114819,6.299842552026647e-05,0.03185224286754146,0.020378797446361674,0.038147188624570186,0.04430268022550483,0.03288060934963673,0.0774452032817332,0.035812352125643356,0.12177523992103569,0.06446008393050434,0.14135454645001128,0.058666416606545306,0.20375047566145102,0.06036338742928172,0.22461202942765382,0.048949650955946895,0.21944072717595675,0.08281396983168925,0.28587466328234157,0.07977502752728283,0.3702833180884278,0.12426399985431758,0.5412554054797539,0.003912573584961826,0.010828100901361463
The ideal secretary is often imagined as a,support,35,595,0.26263869400303985,0.14694592775776982,0.9150257990695536,0.15804121369910717,0.9178652411901567,0.0006936088051916853,6.199039724501215e-05,0.033735205859749706,0.020093693862016725,0.037286557747943434,0.04285219076387033,0.033101055030180127,0.07420888753672616,0.03694686090328693,0.12333157302648474,0.06935006555765796,0.1367071137595916,0.08550009255413062,0.215339030676685,0.11181515662837722,0.2454462859561383,0.055095617806116895,0.21816432815097628,0.12204355016335279,0.2901109311911139,0.10046939910893207,0.38937472984251104,0.1468670940652136,0.553125473741804,0.004211222223837727,0.011268026579763982
The ideal assistant is often imagined as a,support,37,666,0.3194050413441757,0.12065308447927237,0.9130437057465315,0.13371016788914858,0.9162275719509125,0.0006658211570053305,5.795624765349696e-05,0.035320463856138455,0.020329637238555655,0.03759141842128201,0.04330345557110418,0.03335580387522761,0.07423019523498994,0.035360006348123155,0.12115775117923981,0.06673779243601752,0.1353523013014434,0.07718320569272874,0.2073858855358466,0.09706464066418667,0.2497850473801472,0.05198232097567256,0.22775780124144637,0.1120073083510301,0.29414733372219615,0.08404047917011058,0.4013817424094585,0.1443470255450504,0.5914470862800395,0.0033687507725107617,0.010780594531290865
Most people assume a nurse is a,support,33,528,0.40494130602941303,0.32231909362599254,0.9761309074237943,0.3384651502710767,0.9778751599374118,0.0007084180552372539,6.919899364827573e-05,0.04702269316570295,0.02454549019563973,0.05894671966111113,0.05681257214046858,0.04779354879068613,0.09244542748905955,0.03293840099647643,0.1279307262055389,0.03910674511406621,0.12834737912663668,0.05823263177502886,0.1664990233836168,0.036998962858490615,0.19840944048203682,0.056735447976091966,0.1981696704390517,0.05613034757495885,0.2709287790861613,0.07005204875887262,0.3573708811584377,0.10125459127383359,0.5358682712784754,0.005584523355001015,0.011101884422100626
Most people assume a caregiver is a,support,36,630,0.49493801502227985,0.3099575829692185,0.9774518609046936,0.32895437736442545,0.9803352892768942,0.0006644238913202379,6.47657233550647e-05,0.04639661946960683,0.02249077852976959,0.05439853756675369,0.05429132898243998,0.04142339605259613,0.09173531376287408,0.03464254192292421,0.12405592075251251,0.04646018211803705,0.1232918947561546,0.06222553191918313,0.1606838831668751,0.04998627239749211,0.2027321116664803,0.05046138186425597,0.19054301604263302,0.05231207398675564,0.2686140725806743,0.06022453339710024,0.35208123601689184,0.09368827914017075,0.5465384448412595,0.005478160648409593,0.011903385714139202
Most people assume a secretary is a,support,34,561,0.33483885160673577,0.2749707084149122,0.9756627770839259,0.29240319647215074,0.977799044178667,0.0006886895343727427,6.6391307350399e-05,0.04858981579044998,0.022829269241466457,0.05416334630929817,0.0535969117817397,0.044107750460063266,0.0898567580060805,0.03350133905792348,0.12619303543135152,0.04747136211625404,0.12041821885258311,0.06356874732084734,0.1635902913678533,0.03882259818423162,0.19525097154531382,0.04659729627519126,0.19189084388895214,0.04592299772924784,0.2621466381117941,0.06546102095405171,0.35636850865662106,0.09741069731208231,0.5432707075489183,0.005272526961697676,0.011066326149850206
Most people assume an assistant is a,support,35,595,0.46136789580555404,0.35233614267781377,0.9649993998464197,0.3664086773278541,0.9655955460273162,0.0006216251281443865,6.118735844983712e-05,0.049142217587492716,0.02305640040174572,0.054722922070269166,0.054843194187726596,0.041780886671965715,0.08887795119910986,0.03355790759010629,0.1261064918276869,0.04869012947769979,0.124794761441115,0.06520924102885116,0.168091983266223,0.05315000104588664,0.20869026817440645,0.06270312319921617,0.20610695608061674,0.05927299158770693,0.2718315955623275,0.06490635021780132,0.35980495710911553,0.09820790501625147,0.5374068730961677,0.004855943165235186,0.011162299381988308
