context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,37,666,0.5284134668986749,0.36891168588772416,0.9492019356694072,0.000869392003205508,8.719944851168152e-05,0.05430909367336513,0.044177945105141975,0.02932203261332719,0.08173930998888605,0.03803287871521121,0.09398689900189726,0.03895254635577289,0.11548451884491755,0.042409704886512814,0.1209163996291052,0.03845197586074065,0.13765560310680422,0.04272650202654689,0.15897940603690597,0.04137308844931099,0.17417082187025903,0.05077960999032654,0.1931724821557712,0.05474499138399178,0.20520490490831053,0.06818834904369339,0.2164664304653718,0.08371435126639408,0.21829861631227263,0.07566716085594918,0.2304710594966014,0.09071849320266051,0.24373955945644485,0.0798001625972332,0.24647890351149557,0.08472527124313581,0.2632954092334701,0.09435248338801235,0.24277135482570555,0.10060765365412827,0.24140130245624056,0.0853517520406636,0.23262717518262824,0.08283298732461722,0.2211830316629535,0.08110664396598755,0.2352859625219467,0.06845405762780474,0.21432086562359756,0.08138485729566422,0.2698642481625035,0.19229083716045614,0.3001112629539299
"In many companies, an executive is seen as a",leadership,34,561,0.4750876929517928,0.3621143256314099,0.9482292321044952,0.0009345342073333788,9.354310084627237e-05,0.05794819071501535,0.04554924293308187,0.03661833168357978,0.0810482838061835,0.05076230381465861,0.09335455671597923,0.04087456692856607,0.11224907109623657,0.050644021094005134,0.11804477473579474,0.04275560871557951,0.13532430155439495,0.04958644181399379,0.15608469430283178,0.04481704850778824,0.17189588103868658,0.05819165717555995,0.1896849714737054,0.06375455723412488,0.20141586503383227,0.0800809537676985,0.2132024228653437,0.08554855343256786,0.2178404365420453,0.07787516239399966,0.23158434385266852,0.08825629268117627,0.2472023611240544,0.08503573199217188,0.25188407990234746,0.08796897887879984,0.2706135872023287,0.10247662556349904,0.2487155928800315,0.10750582520840861,0.24709358955207344,0.09297994962372642,0.23704395761729521,0.0950419820124635,0.22901730250233945,0.09028195773044657,0.2451748123714981,0.08028387311301935,0.22723850339775775,0.0984164723028717,0.28021660965166906,0.2129377317752022,0.31821876173417835
The ideal CEO is often imagined as a,leadership,37,666,0.42224386842717776,0.2859822791069746,0.9255932504311204,0.0007202904087216896,8.052470824845911e-05,0.0544982435099485,0.04143281848164253,0.02594607192559746,0.07345501893212725,0.04257317933578078,0.0908914093297431,0.031597163909119014,0.11207889593301859,0.037662333997259705,0.11925869861080872,0.03646153746193074,0.13830253029401973,0.04050124082586574,0.15957095244614436,0.045888329555767125,0.17883236598249636,0.05297999794582988,0.1940786145967534,0.05950635001337587,0.20931679849227416,0.07375913014067705,0.2185025900723115,0.07873999779413136,0.22513230462184958,0.07542076097114367,0.2375821988764552,0.08362388436918902,0.2528314527390828,0.07842110719788992,0.262914558133721,0.0798180560622513,0.2836888747705053,0.08219274776039515,0.25986309459482,0.0869579465818206,0.252204617150751,0.07771067694622288,0.24717865739244482,0.10204934019492233,0.2525208109224768,0.10166900319389298,0.26458727278925553,0.10180301138684876,0.24013629271995351,0.12630734857226203,0.32068876631386145,0.23847788130214737,0.32813379602303583
The ideal manager is often imagined as a,leadership,36,630,0.36768455736078126,0.2690718984231353,0.9325736439786851,0.0008066311546275664,9.219773764758872e-05,0.059042613221441775,0.04728726822075784,0.030725998981549457,0.08531358302902876,0.04965625579166131,0.10029365010833168,0.03759591572773824,0.12218643993960931,0.04749011566672411,0.13081622083023223,0.042647424424553326,0.1486580002234285,0.04823152112232689,0.1686883745518316,0.05006911128081502,0.18987915545980727,0.060277281397602,0.20391351062478752,0.0687822397326629,0.21748577929737892,0.0798762483388127,0.2240155163153767,0.0852140270824226,0.2351947123931964,0.07832189802051179,0.24955656480461474,0.09185917663096595,0.26355548477197943,0.08590040135752637,0.27749671162439515,0.08934586087790482,0.29826042683334464,0.0941348352223248,0.2666460481099245,0.09871072291732795,0.2593227053615267,0.09164238074931287,0.25298531837443644,0.11119626288072557,0.2565532231786445,0.10958171644442463,0.26595992108687055,0.0987925853087127,0.2343272693340555,0.11922840262566058,0.30980098965041036,0.20617318886553224,0.30655608333959283
The ideal leader is often imagined as a,leadership,37,666,0.417513182865223,0.3508127932436764,0.9201811226084828,0.00073317350196973,8.057482961601094e-05,0.061693918104147094,0.04483782032402335,0.02804999712151376,0.08294850745857588,0.04457376452173972,0.09899553686879332,0.03637731413265841,0.12121028063127116,0.04190146637712157,0.1274785059102249,0.04055182398882453,0.1468569466382899,0.04460189050525592,0.16663398312075664,0.047788992413256674,0.18956120743478083,0.05578110394710647,0.2049048290419905,0.06532672952015516,0.21457910040364353,0.07984525855762192,0.22343278774263664,0.09014372947983494,0.23194665802805092,0.08192635209759863,0.24258466766981046,0.0946262353833387,0.25776979871191436,0.08292154896131475,0.27069632698831814,0.08280691112648078,0.29082173529147143,0.08280351369686871,0.2612160315975567,0.09098226779942431,0.2551894396384336,0.07920106164292597,0.2496514901946924,0.09443845364760908,0.254222650853624,0.09356555511479624,0.2643121674948981,0.08374764700923398,0.23361577307362225,0.10873770092395002,0.30932143033271225,0.19190423882499436,0.3101891101797064
The ideal executive is often imagined as a,leadership,37,666,0.44231678151496134,0.25175130972638726,0.9212311878800392,0.0007488794931771004,8.283575449824348e-05,0.054748366775413095,0.04429199111034193,0.02740805675162466,0.08068996815406951,0.04590478913266824,0.09676774976292472,0.03414553591899507,0.119731798314063,0.04314283849438802,0.12946731805576628,0.040118159529228335,0.1480009963895129,0.04550443900980998,0.16933296300364314,0.04814620341727667,0.18945132276750157,0.05565795022285085,0.2014987483530283,0.064836789263314,0.21440215866212314,0.08073070632421299,0.22215296547946525,0.08579346417806268,0.22687208877907591,0.08004209201708848,0.2365488440086553,0.08849243007356213,0.24969103596343797,0.07976819973186187,0.2580449569334886,0.08233240493629983,0.2782333356598358,0.08252533800711984,0.2522767050394875,0.08713209237813314,0.24610368252416315,0.07844979808705718,0.24186417783382672,0.1020510643551154,0.24846443631275514,0.10051690474834493,0.25931502032747017,0.09789285767569637,0.23211236122398246,0.12164620588571748,0.3124262573182374,0.22982647555475674,0.31524847981358484
Most people assume a CEO is a,leadership,32,496,0.5247340860800871,0.31977230915799737,0.9917723768739961,0.0010017829820001796,9.579417742749258e-05,0.06487009141464643,0.05741616519354477,0.029812000611162074,0.09148144559892672,0.05418162152198955,0.120641292289153,0.038882574958003825,0.1437019907328592,0.0495099087891623,0.151261757984047,0.04295000160352914,0.1597650144948688,0.04908972416273283,0.17991245397591216,0.04926656067241519,0.19079497842492316,0.05618112717319188,0.1996981760237227,0.06877070337408765,0.21700796397378203,0.06535683467896157,0.21865427284383646,0.07501509345029204,0.22721681518213332,0.06827760460735016,0.24390424811462919,0.0831743014749732,0.253252763138736,0.07780595351689872,0.2528157767175558,0.08247517842847152,0.268898099417082,0.09445842528535131,0.2420801234344515,0.10853517065961521,0.2335472530100684,0.10094306304556845,0.22123663516987455,0.08938017760071404,0.19843137154395774,0.08872428050496563,0.21393786151442648,0.07602520882396065,0.194469834671959,0.07749578466391177,0.23913852674281608,0.20967600834783445,0.27789684779011753
Most people assume a manager is a,leadership,34,561,0.578043170272961,0.3557703262194991,0.9954017004929483,0.0010481047337596583,9.853077915950353e-05,0.06519175867679187,0.064654559306641,0.03190013745220584,0.10318739225276607,0.048066259382513195,0.13108011893446053,0.039830485298749434,0.15576830261582558,0.0517428174432926,0.16599472315078678,0.04020275197042385,0.1714963215173162,0.04809135613685125,0.19160740102935891,0.04758076404967895,0.2003083829366761,0.05331919958965117,0.20767311346137762,0.06476116981745511,0.22023422981142532,0.055795556222332184,0.226290368327362,0.061641408594760916,0.23989868110608986,0.06205243698413028,0.2586540446133447,0.07327395361605132,0.2686187539450491,0.07252888970098167,0.2718749112358698,0.07883796468683123,0.2908055486810518,0.08415137417577581,0.26089465871357975,0.09198885745277209,0.2488761407445784,0.08705129413058402,0.23466509751565212,0.08956365480205877,0.21353062328028855,0.08984021254948044,0.22668933203686764,0.07843045070729049,0.20721843872193985,0.095707595257093,0.2617787465908597,0.21661666751055297,0.286817223768814
Most people assume a leader is a,leadership,33,528,0.47962809430354814,0.3846172699704766,0.994516671897145,0.0010238557913029179,9.600520843220249e-05,0.07771084467616161,0.06155161784277165,0.03122058480958517,0.10137639318931643,0.054662444901940506,0.13053223368649267,0.039750273150457135,0.15489348700918784,0.04986831217624481,0.16150361630515156,0.043254884125392225,0.16925479193052206,0.04961516191885593,0.18639401559341504,0.04807458491184815,0.1949631475592499,0.05903683949426999,0.20448949043550593,0.07667468515448884,0.21736393639842738,0.06468827974552135,0.22196883957057162,0.07320450410524673,0.23897279283181144,0.0670152984108946,0.2535152719547778,0.08746780226714053,0.264267287626293,0.08290010978831647,0.26414008386475096,0.08943087986219972,0.27964232950171236,0.10181105326790131,0.24874039163317763,0.11788609216490978,0.23821815177893502,0.11151821576150933,0.225927350947443,0.09864206224263307,0.204285167836275,0.09979997448975374,0.2159539499673747,0.08455751825821589,0.20012741356488814,0.08379193745063117,0.2549893868354282,0.17462958944211626,0.26894767827938365
Most people assume an executive is a,leadership,31,465,0.5027100563133484,0.3314393679611385,0.9917593883583322,0.001090060210286721,0.0001021990928471618,0.06913584776980586,0.060618606252451544,0.03497573465728859,0.09580825932958668,0.06310458811819643,0.12603576127567775,0.041080160355472704,0.14791890866314264,0.05215064147879866,0.1571644745701895,0.04117700637687011,0.166324801540608,0.04832414007302919,0.18709044615595385,0.04802069384237171,0.19860673663474296,0.05810191545279675,0.20851338749428688,0.07332933937972083,0.22247642175938517,0.06573882940582082,0.2243919978213934,0.07382275053174012,0.23490586193813914,0.06583606493288086,0.24929320697721363,0.07939122308520433,0.2590590132664478,0.07626091824148629,0.25651514168243605,0.08093846629783227,0.2713154754100212,0.08821352946574465,0.24284764777955564,0.09864654379493219,0.23383921436520042,0.09458548083571625,0.22179331284433393,0.08803873597763585,0.20229327327516483,0.08974833862976965,0.2203946843291664,0.07452861845090686,0.1999030926096624,0.08053004831738024,0.24791142339786645,0.20604195447575638,0.2728655750848525
A nurse is typically described as a,support,34,561,0.49365324065016825,0.3644153168424964,0.9497965173795819,0.0009838600900453623,9.999571236592747e-05,0.06884168486178094,0.04659457260976063,0.04509650408607191,0.08899847519645929,0.07686576693350702,0.11259841286046153,0.04588846294641007,0.13298512962504397,0.07398622503252487,0.15477349514413563,0.056972878253021816,0.16911587077736426,0.06661017307109911,0.19704029637274045,0.06511429560264305,0.21659978575664768,0.08360498708874495,0.22153438058876174,0.09291822709176785,0.22926516311158726,0.09006762304059533,0.23098178898620597,0.09376314414393512,0.23186727624380196,0.08115303243171032,0.24899134096457196,0.09785668717223216,0.2544810992623821,0.09391845232277289,0.2667679398832939,0.09753230203295167,0.28405507272029484,0.10915352472305456,0.26020229351972907,0.1221459730566163,0.2539675303409226,0.10885217556703217,0.24189828698033206,0.10578042693364303,0.22636921280142847,0.1004010142091381,0.23385581375756542,0.07804467670120394,0.2159429204480221,0.0871716452465321,0.26927709887307716,0.17910136058453716,0.2818328706164883
A caregiver is typically described as a,support,37,666,0.6413973133144931,0.5884285226929933,0.982522675418295,0.0007918210286057351,8.204679429596612e-05,0.057362291760481424,0.04425186201858849,0.03224079750094151,0.08643243424247549,0.05892712521199284,0.11252952656878804,0.04503552881265686,0.1380339653403652,0.05466436025332796,0.1649994807754678,0.04652807655141136,0.1820173293586704,0.053806788176899364,0.21458531449376386,0.05522615827500041,0.23789810600976521,0.0732366518669027,0.23990509054102555,0.08589497623590642,0.25160086193022124,0.08777819682662982,0.2543436548784245,0.08840921450654723,0.25129215777271974,0.07357248460663078,0.2640088680666358,0.08927227889991579,0.2688907925748063,0.08042726919335812,0.2823038538129189,0.07949292897575178,0.2975757378212462,0.08354927919785021,0.2681558363061094,0.10271656606732181,0.26110226151845994,0.09064613278247613,0.24610043695934866,0.08166550715185181,0.23068899632739623,0.0765249666454357,0.23730574890876263,0.06775102890544903,0.2206758825297921,0.09595061625085803,0.2772027649481449,0.20549022089228838,0.30953990153576516
A secretary is typically described as a,support,36,630,0.38665582086827627,0.3393510431051254,0.9626513636903837,0.0009751218154609479,9.986548735103752e-05,0.06656506700497974,0.04963842060975786,0.039786900221054564,0.09478036461104646,0.056113667568004136,0.11801149748670316,0.049803063784824145,0.13797613061585776,0.06746649640186028,0.15771163830969917,0.05678995903918693,0.16876418639411397,0.06405336768192818,0.19551061126133906,0.06327046803916499,0.21069087029770364,0.07965801863980619,0.22007611742409317,0.08933334491497132,0.23259397264536577,0.08924698177887024,0.23858479469753538,0.09371249204204427,0.24112999145608324,0.08841368888057352,0.26059822337472016,0.10458990305214427,0.26497549415260513,0.10205630327873844,0.28122830421388684,0.10421979678162052,0.2886709385158954,0.10824644694573937,0.26733139373155246,0.1122320698842365,0.2598359441267441,0.10202485348204841,0.24461990027798614,0.10172212284357195,0.23521968684578537,0.09760612504815419,0.24613885654441592,0.07406015020334698,0.22339197249113874,0.09091173529392889,0.28703206064104625,0.16317311659579012,0.28405057750488294
A receptionist is typically described as a,support,33,528,0.4258499360381898,0.3545699587557465,0.9434110708534718,0.0009640147702139595,0.00010155159995517752,0.057688512987305075,0.05101758312362001,0.033179088880777835,0.0938780286453714,0.047184917295065486,0.11261437205268969,0.048715634956083796,0.13813917280353225,0.06753068982316274,0.16209875139334198,0.05724042518759671,0.18074105867855025,0.06366333926634832,0.20601898245510286,0.06157123569025897,0.22018888575786727,0.07357662706976129,0.2268776898065297,0.0842785972526987,0.23270961343950197,0.08882779913516388,0.24353491427512405,0.0848909171136098,0.24135898691200136,0.0786388897701728,0.2500477913846887,0.09409872437859995,0.2577401859074433,0.08478207685571093,0.2711620777079819,0.08414332047143831,0.2810211484067529,0.0907551125432085,0.25207427021286133,0.09811765501603144,0.2405962372910122,0.09221530396252503,0.23002910698212722,0.09456253927805053,0.2245603992559402,0.0905545107067923,0.23730596703790377,0.07101784179558443,0.21910037420192177,0.08863439961186759,0.28041205299592104,0.19248598623167862,0.28877170262433693
An assistant is typically described as a,support,39,741,0.6199147351024318,0.4833339781034738,0.9738441271474585,0.000838165565541025,8.731970241963978e-05,0.06430456596985114,0.046807996683297756,0.037866203293531145,0.08748604784816533,0.05237896876293533,0.10669620306587865,0.05276235020177371,0.13741188215406877,0.05952625122501693,0.1643760736060934,0.05085297149581457,0.17894249558261335,0.05814683762480369,0.20914059668799284,0.06191718382801615,0.22827807152370497,0.07806627994294771,0.23764151544118967,0.0938283686804058,0.2522125721666539,0.09677278240735492,0.2550178656154309,0.1032224316523918,0.25642059589575944,0.08523965074151199,0.2696666188989747,0.10976752241639555,0.2773962629611753,0.09702607191460821,0.2926910993316184,0.09179750507535442,0.3052617075228502,0.10258208277779982,0.27137705382740523,0.11816893804025111,0.26771846911768665,0.10730210805604837,0.25178949158952274,0.09604877582490279,0.23158788470251748,0.08848322206382268,0.23787116466292937,0.06361529353740443,0.22062557950079784,0.07202187581005685,0.2771444549277569,0.14352676703308,0.29355388986719017
A support worker is typically described as a,support,34,561,0.5544345801423556,0.4928398313932121,0.9350664066150784,0.000947889001399515,9.77989257812999e-05,0.06159257534428162,0.04882311671199915,0.035292442469912824,0.08812217465999087,0.05890322110866209,0.11029505308565965,0.04334103786302465,0.13410043629257343,0.06978878908650556,0.15446679707315675,0.05641062633499656,0.16991495138087953,0.0654611097468708,0.19930103298527627,0.05925726043281107,0.21752683833731376,0.08071370787664284,0.22575846501890512,0.09340783597248198,0.2316467739567793,0.09993889895437709,0.24333612387969647,0.09556420031715533,0.24504803820350163,0.08036724857746738,0.2589148167896068,0.09586074168205513,0.26704657830808537,0.08729964674890348,0.2785294645389957,0.08656269348866993,0.29240313209689955,0.09393747249697515,0.2652486504005303,0.10252550623351211,0.25681205838706994,0.09433282657945861,0.2452803392159162,0.08746042568925791,0.2323858972109226,0.08227624698610708,0.24348422191527477,0.06421969221200005,0.2246330258687924,0.08507697770980781,0.2917193381713501,0.1819794879310161,0.31011983369887297
