context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,37,666,0.5912114944619131,0.36891168588772416,0.9453652002848685,0.0008642137082413173,8.594934161197852e-05,0.05752853382806694,0.04028088169723162,0.07167263206965799,0.09052993042516308,0.11243616662734442,0.11199763757147928,0.0762133820545515,0.13192679435702617,0.07198643110508426,0.13779364950841258,0.055676014342657884,0.1482127904803953,0.0585095396152033,0.2046637255292135,0.08467023970084624,0.25532991291028073,0.09910230641810909,0.26116970003253326,0.06974603360467078,0.2600167954954844,0.06701856926252704,0.2635899572179829,0.06188951702745605,0.2707345969697224,0.06656988984963953,0.2759451515262799,0.06408766042542235,0.28598157051765954,0.07339323810894248,0.2895497922129514,0.08158097792646533,0.30573805201414395,0.07481857468423654,0.2865741327166153,0.0685553516321926,0.2804676786248371,0.06714829138610877,0.28106525636357205,0.07172687930444618,0.2629330503008826,0.07096114071467816,0.26934650318210956,0.08707552770890728,0.2595239944403981,0.14248359781242118,0.30701548889272007,0.2973165447615376,0.3710413298017514
"In many companies, an executive is seen as a",leadership,36,630,0.5957612598465898,0.3621143256314099,0.9792215197230689,0.0008307643590780738,8.106504766198292e-05,0.05870961154589929,0.036729205927087144,0.06610424192257505,0.08244362931681157,0.10647266426520251,0.10655400528852796,0.07901820181811375,0.12684089247068042,0.06683360452665121,0.13232695133035852,0.05369545713127162,0.1409285483896231,0.05936775188697151,0.19457912348148396,0.08243761843511771,0.2500180142705371,0.09093247372039581,0.2536720605116484,0.0703076519030556,0.2551974903577312,0.06763975927693905,0.2587216502494086,0.06782535904974386,0.2705423418227393,0.07465529102918697,0.2741934753633471,0.07232330467837615,0.28695806499384924,0.08175939037343821,0.29144447043035904,0.09230459143968939,0.30902899397920514,0.08655088976449166,0.29324740313534026,0.07405251528372571,0.28905648636399245,0.073561441771367,0.287929407431818,0.08314955827887974,0.26949000351097846,0.08652071146091095,0.2774670740098569,0.1022263539436749,0.27550627230359953,0.16396359670288177,0.3147492335644311,0.3261503071852477,0.3925190834370813
The ideal CEO is often imagined as a,leadership,37,666,0.43645996382633423,0.2859822791069746,0.9414084386080503,0.0007663070073661288,7.619442831301508e-05,0.054787884397179555,0.037284288679499095,0.08016281142894004,0.08361482254040248,0.12265578970435541,0.1119833089329168,0.08563997579060299,0.1278297192951862,0.07193567211863727,0.13584029541201947,0.054023288397936006,0.14715232798036806,0.0592428880760784,0.20803284129120925,0.07854230931337809,0.2576583022985021,0.08114934494896738,0.2619098568984855,0.06752469140929496,0.2638228762915382,0.06275642430903879,0.266233272657317,0.06533769854711613,0.273012525635955,0.07044389835147905,0.2810282776285696,0.07891904675506084,0.2955986951778403,0.08478852445819705,0.3044396648940654,0.09353028455661179,0.32750961551818997,0.08863325573741532,0.3057252848959079,0.08554851390052835,0.3067404854124089,0.0887243684635065,0.305639205338092,0.12215029543151133,0.30231301751633405,0.119736890137524,0.31388018720891464,0.12529032111025676,0.29321609169916774,0.15856471219693738,0.37487634509354745,0.29772498057419333,0.38696033282675385
The ideal manager is often imagined as a,leadership,37,666,0.39312776696850277,0.2690718984231353,0.9323202813975513,0.000854363121672433,8.541443301526466e-05,0.05895158982733908,0.03729032375657741,0.08238639776708008,0.0882338782366907,0.12601097719997706,0.11628185409114328,0.08530447994676775,0.13109641723548232,0.0729747459914438,0.1400150823058156,0.055445791392285865,0.1503965194255971,0.062181073476827456,0.2127074264484332,0.08192111825374453,0.26772482462200003,0.0846573204542289,0.2695046509585212,0.07021341396865508,0.2679407036730748,0.06733519733198613,0.26904033950922057,0.070376070706994,0.27739449419148193,0.07429469725869517,0.28499156065020925,0.08360139302063978,0.29995897100166224,0.08600546663925962,0.31030569461365964,0.09129650620176216,0.33161308144349216,0.09054524726769406,0.30719860311471137,0.09035173978674926,0.30912373282808625,0.09045827010549794,0.30701150060903515,0.11907208498114165,0.30419048204115184,0.11602214383455503,0.3176090891001989,0.11327512570469334,0.28462579100648827,0.14274689382265343,0.3630975689822739,0.25682714887806646,0.35607830598003665
The ideal leader is often imagined as a,leadership,37,666,0.4020049986553975,0.3508127932436764,0.928602505940944,0.0008148019145512177,7.525646013189306e-05,0.059229304075498916,0.038253896957118984,0.08543966758464006,0.08940448305194633,0.12204967446483303,0.11558257731374319,0.0788805370463795,0.12954914586261135,0.07383320575570154,0.13954653803487269,0.058566260308901365,0.1516946936665046,0.0637907643835409,0.21327239632088743,0.07619930300802889,0.2652465378816614,0.0788315328236815,0.2691129298486244,0.06635705258742552,0.2664895610615894,0.06369242931470437,0.2691002213619479,0.06696425802852526,0.2738458062277896,0.06681602350062209,0.28179320632246724,0.07353324411952004,0.2968206736926898,0.07453168695949713,0.3072976825602867,0.07795887019952907,0.3268281696332666,0.07992226372932011,0.3043599090859167,0.08233611639001373,0.30595274137782413,0.08101545471351539,0.306594024890102,0.10200098804332587,0.3037795829610882,0.10018223152175149,0.3195411460429063,0.09863038499062099,0.28291704026448683,0.13039058230397477,0.3610828944791239,0.22874793896188733,0.355731714120118
The ideal executive is often imagined as a,leadership,37,666,0.40229215042300015,0.25175130972638726,0.9302539406344295,0.0009127997922896113,9.65277451536769e-05,0.05670832752992421,0.03835124166979983,0.08059358125327143,0.08859850710144845,0.12224586433678603,0.11742932601125985,0.08529604184916607,0.13530670345560958,0.07493296230473749,0.1441019490428113,0.05590202960734744,0.1533661720064538,0.061548329834395926,0.21521905860729348,0.07595596594195236,0.26664866845584945,0.07627230587550647,0.26903677880895777,0.0649903683374469,0.2693511529368082,0.061983930938291756,0.27240846576539807,0.06661813259776402,0.27864930654864634,0.07031890209633342,0.2850589437184535,0.07994120334548287,0.2971021908746533,0.08270714088324752,0.3051660380316834,0.09054885147282496,0.3262061739432848,0.08833561827947638,0.30357356216263026,0.08519856138980858,0.3031152844139547,0.08716702329596768,0.301832170703808,0.1184805372562458,0.30010909516902645,0.1163124729521602,0.31301834031503206,0.11846325574794715,0.28597149838797126,0.14894887113104233,0.36735620091449683,0.2767600140634098,0.3686551956165358
Most people assume a CEO is a,leadership,36,630,0.5990002488687862,0.31977230915799737,0.9901790743751917,0.0008531575278904449,8.352064442350581e-05,0.06386014167226552,0.045284652878757964,0.08667963826084644,0.09646466793385068,0.11564541711047534,0.1261910988822667,0.0931648162027811,0.15043007430252653,0.07363660391285326,0.15867642080636113,0.054184991010794624,0.16134825445938983,0.06159135121687208,0.20844431812293432,0.0645035345472671,0.22437663613976985,0.05712923630651303,0.23802651330160962,0.054778930254027844,0.2516373882777301,0.05160754610928561,0.25057072967055233,0.05746855512726835,0.26855680274419136,0.057725557088779855,0.2700836897847715,0.06592630120192929,0.27808251256451016,0.06547498240601214,0.27327045709999803,0.07048104330832518,0.29476004101424674,0.07447373982770818,0.27262535953886724,0.10038736784167732,0.2725457901404621,0.09766574307627238,0.2791131271759044,0.0877159656649258,0.258366614928761,0.0819654473258309,0.2650508442125238,0.08439704610337437,0.25092522718993254,0.11238905754256612,0.29107191509035324,0.29654713625618506,0.36087642978667195
Most people assume a manager is a,leadership,37,666,0.6238927306153961,0.3557703262194991,0.990710967569612,0.0009748797597984968,0.00010414372829444826,0.06412140756798254,0.04770387511459088,0.0822010999792038,0.10561289867671914,0.11015379647202435,0.13647771245906817,0.09075043243266656,0.16169037135993253,0.0746715167486418,0.1696591836735772,0.05484791398821215,0.17071734554391546,0.057737068233341744,0.2195972273774542,0.06373396078993507,0.23544112702203607,0.05824425585724099,0.25022864656071314,0.055511976407247976,0.2631551501597209,0.055863870378432136,0.2645014261903116,0.059330596588207385,0.2811887446370793,0.059385318659207285,0.2855201189912399,0.06385819726982588,0.2960287233102699,0.06792793398190995,0.28922927417358546,0.0757126303406754,0.3086911817613579,0.07733159956786159,0.28480528011175554,0.09426553122987338,0.2806766546377487,0.093054250802406,0.2814395820745858,0.08578112965926842,0.2606229447145115,0.08501584446625395,0.265733907153217,0.08734310345569837,0.2511308704477633,0.12579779123340587,0.2960521264873224,0.2918173046008327,0.34950474696045075
Most people assume a leader is a,leadership,36,630,0.5615236095077387,0.3846172699704766,0.9880457729159389,0.0009518615704256473,0.000104236756546071,0.07110844461385489,0.04775125261209417,0.09181128879967793,0.10667481477209746,0.114337667139342,0.13353896900951923,0.08701329637424321,0.15392294142962248,0.07554612061749857,0.16461775599054196,0.05712783317049476,0.17048536985286064,0.05388616656794052,0.21883310203605033,0.05576938888190527,0.23559938318364704,0.050553042331226115,0.2503201245121949,0.05367829715504372,0.2650930368940154,0.05261412826429167,0.2633170397567899,0.06074287044278443,0.27692015752295807,0.059605905669563745,0.28164573105815854,0.07227697483558591,0.29329156672537304,0.06894833513884198,0.2856639119233787,0.07202552614473258,0.30003384593013,0.08027251800936014,0.2759594128634236,0.1093944137529617,0.27140498989764156,0.10606505617452233,0.276336129520454,0.09064700512991082,0.25637064103242263,0.0841931781151912,0.26045965428796475,0.0804922151246365,0.24941195587959727,0.1062405786532338,0.2942480664729191,0.26895573342025236,0.3395815577549127
Most people assume an executive is a,leadership,37,666,0.5962714702968307,0.3314393679611385,0.9919861619418953,0.000982966939430375,0.000107310429008506,0.0670389629118768,0.04519451297468898,0.08732033281864313,0.0983638604466908,0.11282683513899365,0.13139177887149345,0.08439053444262716,0.15586312501775657,0.07305657124184516,0.16519822768555778,0.05375226902821006,0.1689332955324441,0.055892268674407226,0.2177908236814228,0.057434737939547245,0.2348133506087096,0.05333698194011831,0.25108014966658315,0.05571988347691876,0.26516346816654074,0.05362746784702758,0.26658914999191874,0.059549938556724594,0.27950688056964434,0.056948783910978025,0.28481947231311616,0.06828537743035919,0.29450345932293265,0.06777432971677777,0.2888230863954518,0.07099860483891436,0.30798862520817416,0.07678763773973593,0.2846335147307454,0.10082436250289196,0.28495172497374277,0.1001612550261702,0.2874143895349279,0.08677817314134759,0.26416923923153407,0.08249099106357032,0.2739938950019726,0.07951912302890661,0.2588737085959334,0.11122420362332525,0.30000609296309433,0.2949916424109641,0.3513099110773297
A nurse is typically described as a,support,33,528,0.4651450890473406,0.3644153168424964,0.9742678490001708,0.0009041552693916728,8.991865104493709e-05,0.06324600127185215,0.04023770436980779,0.09616883162639882,0.09295492858385729,0.13993309948222485,0.11946418059303188,0.10413759240829534,0.1347295386103039,0.0916412588645165,0.14437509890321015,0.060262992343036066,0.15621830281762147,0.06022048902079524,0.2171619856915948,0.06889928196689236,0.2667182277207775,0.07028221438462968,0.26290083195462793,0.06648039804475112,0.2626662775278025,0.06878174009396362,0.275041663993314,0.06951407541038157,0.28285661509164806,0.07663098166981673,0.2874203240325444,0.0751475758991152,0.28574138715383507,0.08174844224603023,0.2960937882715511,0.08236433943967056,0.31469513436261815,0.07507669170751015,0.29740021303367875,0.07476018933865874,0.28527303359833456,0.0719078782750533,0.28042631937012785,0.07861778924026436,0.2581859507803362,0.07868474575436386,0.262639689169618,0.09999033599653866,0.24340276902853275,0.14959069789308624,0.2974500686455927,0.28396486167214197,0.3396307761641612
A caregiver is typically described as a,support,37,666,0.6439636705628569,0.5884285226929933,0.9782247099792585,0.0007492513277951566,7.558857652327538e-05,0.04873927147035821,0.03764173487306892,0.07458952372469815,0.08837183162173966,0.12279043543100274,0.12222160166500416,0.09059780006174362,0.14213987250640106,0.08384772112219735,0.15259887630057364,0.05264581039195806,0.1632044533714068,0.06001993121353159,0.22875799576212633,0.0832068306393461,0.2840980599805885,0.07606686112974995,0.2792704876746455,0.06995093634868087,0.2771681022073656,0.0727925089936853,0.29192717689713543,0.07083668619401386,0.30026351483405145,0.07934685774565241,0.3066504045822683,0.07473571569877449,0.30413686171401716,0.08505830617331883,0.3139215371353975,0.08572131602368571,0.3345389769352162,0.0748586699308945,0.31454865502774193,0.06596620737633958,0.3051256772640152,0.06294801857247963,0.2992781321785984,0.06661793617735795,0.2723074543223623,0.0709089809749922,0.27670073018859787,0.10766585617723531,0.26025438875734885,0.16885936057621936,0.3197982514590477,0.30030929990005595,0.38301626572591435
A secretary is typically described as a,support,36,630,0.3738400789755125,0.3393510431051254,0.9737331242067739,0.0008732788996685316,8.984093007890738e-05,0.06273000276563773,0.0399532316370251,0.08844009236587155,0.09684454706191249,0.11240961134079622,0.1269515874703179,0.07887318475443979,0.1429521251680276,0.07331361927657229,0.15158521410647594,0.060511094214652644,0.16016450672160812,0.06785124357744224,0.22277584542240986,0.07764251698649155,0.2723249688233669,0.07910631406067746,0.2682459874197486,0.07559682227866264,0.2682411795563404,0.07608745056963022,0.28349160213687474,0.07776671908980602,0.285720897188097,0.08158914267356877,0.29229858562013944,0.08101135703858728,0.29026596468214744,0.09003375818548418,0.30289350637489654,0.09336560436343404,0.319066624493422,0.08696443373446687,0.3019631854195472,0.08018740357268626,0.2952852052624865,0.0770573044886616,0.29200280541719653,0.08597902209111598,0.2749310017711271,0.0828002400974761,0.28424347676236333,0.08281915918500743,0.25314628690761726,0.12152963572585328,0.3115955732817007,0.23325258447755315,0.3299101516952512
A receptionist is typically described as a,support,32,496,0.3933583814652052,0.3545699587557465,0.9205623394809663,0.000999466476161263,9.811938222654276e-05,0.05715635917101315,0.04310095210813209,0.08665626914967986,0.09688610861539872,0.11557709996025511,0.12028379106678654,0.08848428171393642,0.1409258578777562,0.08246704593295485,0.152552482958615,0.060571362012797385,0.15991323708089325,0.06379331882707655,0.22429872505002854,0.08392959849666053,0.2773159925945162,0.0797099170270202,0.2767253398287121,0.07244683780419277,0.2718950885429155,0.0715827063382796,0.2833810315803831,0.07212975199385248,0.27947596604782265,0.08201112383281707,0.2816186421263739,0.078869097054113,0.28146478694571486,0.0880009616129559,0.29114827966096823,0.09061799409127447,0.3056424301547904,0.08201092426840999,0.28742242983935257,0.07352073578198078,0.2754574505795142,0.07246355023281971,0.27411800493319216,0.08202592511897049,0.25894239919007794,0.07979491184318878,0.26368760040105305,0.08882340620359369,0.2504207369809642,0.13647255371824818,0.3022205725239584,0.2742138700333603,0.32843459329283003
An assistant is typically described as a,support,37,666,0.6167312983880655,0.4833339781034738,0.9726288545643911,0.0007738653264345084,7.878885942699285e-05,0.058716180564716905,0.03832689700755954,0.08899253285664267,0.09049879152084131,0.1242661203865744,0.11914039811435884,0.08954018383337241,0.14161750787804958,0.07922877950923493,0.14786731827562716,0.06015130177951105,0.15471368767032248,0.06728021052669567,0.21849957958858646,0.08391062854998077,0.27115776982335305,0.07512787851478182,0.269019922374366,0.06870719526705255,0.26824805819544495,0.06876451899887495,0.2788690769138249,0.07131499104649312,0.28459338617827407,0.07201668227749942,0.29377331231888826,0.0738699920181198,0.2996312871902579,0.07904926184128164,0.3064446870170289,0.08067585554207146,0.32712119857869276,0.074607110554138,0.3045060864576523,0.07810948123388381,0.3014957046168002,0.07304758651430922,0.2947134230795323,0.06414863564933783,0.26957838814574797,0.06110464441118586,0.2754022151962231,0.06855658734937678,0.2493344157274406,0.10436801932154964,0.30075645225481945,0.21095229805423757,0.3322812510290645
A support worker is typically described as a,support,34,561,0.5467102361546845,0.4928398313932121,0.958138604531996,0.0009314159809769939,9.38875323075265e-05,0.060919067396883866,0.041318218241328745,0.09800894110860481,0.09272158743848967,0.1255261853870289,0.11698516007742346,0.08770327709444262,0.13760180330172767,0.08559999124297912,0.14690196178273543,0.05698035952386096,0.158469893173766,0.0609347112522774,0.2190296262595605,0.07277870210600551,0.2759318786091698,0.06689914632723597,0.2748274209869435,0.06384456854536108,0.27583443779354666,0.06537795126180161,0.2876921370805557,0.06822621016821566,0.29559190409478747,0.07337543237436941,0.30378973883237465,0.0740510163596576,0.3006275258806396,0.08108758362900197,0.30819936690526395,0.08404159078062688,0.3268749582957709,0.07540044284558658,0.30353690565535424,0.07327375307906644,0.29377413155941,0.06851417738772124,0.2905738518327534,0.06823230908959771,0.26583006460450237,0.06636730253986552,0.26935708645658396,0.08414739846819153,0.2546307758541447,0.13334107492885253,0.3132367082562003,0.2599891030261776,0.35168440130701994
