context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,32,496,0.5494336971133217,0.4168453263118863,0.9961718310951255,0.433303222154791,0.9963389364000932,0.006718398966535111,0.0012003247472078399,0.01150482587306081,0.004156429079626784,0.012175685725001216,0.010090530261552412,0.019933323172015578,0.016688287620929727,0.02641577226098422,0.02417816859718795,0.024775373572010043,0.03372171556591516,0.04126074888881606,0.04787614507744119,0.039951172726552193,0.053736935865010105,0.050537187686452184,0.06340718418146443,0.06944131776534672,0.07504864267709752,0.07966626841849729,0.08222137169580565,0.08328247736073492,0.09575289225593869,0.09987058439166967,0.11169996716159278,0.11857193158648238,0.13566716331310136,0.11901191988910463,0.14634266156142356,0.12320689869156967,0.16165494319628476,0.1164710518542173,0.17586689510672693,0.10957138176921753,0.15829074700556814,0.11710433540543858,0.15204887589489774,0.08894045187055936,0.13600635941902395,0.09925222902057008,0.1539626491738994,0.09484660825791902,0.18883801972710257,0.07274451861045962,0.23046443515745113,0.0741075068000774,0.2725701223770459,0.09413987314216321,0.19190863680868253
"In many companies, an executive is seen as a",leadership,38,703,0.5213197554270218,0.31242111697793007,0.9726525221485645,0.3410520966608601,0.9743038687083754,0.007010370051194386,0.0013645938510938403,0.012257647044938539,0.004254721226085176,0.012789283749841297,0.010162675731628613,0.021598366156065252,0.016744766444600975,0.02859657419920583,0.024039823552866147,0.023413745726290295,0.03183301553349871,0.03954815035435784,0.04484623835338182,0.03763515522453869,0.05040627395430276,0.04823725481460209,0.0598307937655677,0.06803704921752296,0.07145148903377045,0.0799739967402963,0.07810093645572233,0.08764614615354721,0.0919741644117726,0.10011677827531996,0.10726096547132595,0.11616688426031598,0.1286010089707322,0.10965766314945376,0.13890458296501712,0.11893099444862491,0.15112173954977082,0.11432683659025322,0.16506183805715677,0.10830588221738424,0.14714320742574769,0.11978683758156515,0.1450410479675546,0.09318441597099948,0.13285298130189926,0.10675506044295859,0.14864558179554158,0.09432007138648436,0.17232535997203238,0.06667524355732259,0.204973363827871,0.06904251136629724,0.24683183454726715,0.09395211026730091,0.17289821768484726
The ideal CEO is often imagined as a,leadership,33,528,0.3256900049471076,0.31466242112219334,0.9986814044532366,0.3506361792096868,0.998809923890235,0.007789072904423662,0.0014229962380067132,0.014048819037205538,0.004822571193665988,0.015906981674475375,0.01216676047716917,0.022328410710804058,0.018720944107776208,0.029091598095783,0.025133530612177126,0.021929998916684432,0.03130165719799026,0.05205435296368248,0.047445067771217146,0.04992601104373889,0.05164566664832546,0.055733478001782896,0.057892294381083766,0.07533221148992186,0.06882466849884696,0.08793315342991419,0.0779109218639659,0.0818168559071275,0.09535657942991731,0.09238533015417857,0.11009268907235767,0.10499066043847234,0.13210526882553808,0.11714125165635873,0.1446478261320596,0.12438074734476245,0.16364543601784876,0.12966006638340177,0.1865799057318154,0.12644777681792815,0.16870785178040915,0.13154848974705505,0.15828394827154277,0.10504342814138655,0.1383273464187811,0.10443913839501276,0.15939532930253567,0.09728880006343876,0.19694039671097277,0.07204376278309327,0.24276473867098017,0.07979174553034657,0.2813951335544308,0.12012293759491098,0.18586876133206695
The ideal manager is often imagined as a,leadership,32,496,0.29030252164411224,0.2871870375238359,0.9973289157787804,0.3035671245015692,0.9976998224434652,0.006997296355271506,0.0012261424307479334,0.012690696465760995,0.0046445268950906365,0.015635126609692983,0.012482994434004989,0.02187226639590545,0.019412889022246284,0.026753750509627684,0.026763420857726015,0.022104861062692677,0.03516545558406737,0.05064056836248846,0.050316848582615994,0.04912279918630164,0.05429105565418983,0.05669879419266173,0.060334682104409745,0.07693051303841265,0.0711622571601945,0.08856010770037759,0.0796884820909648,0.0879793031875493,0.0926153324690195,0.09710426765001907,0.10820992153666323,0.10586660236823363,0.1319884255438566,0.11592177549325339,0.14471626665255283,0.12398152914905024,0.16258695703246753,0.12642114626199116,0.17877777376719012,0.11834034575208882,0.16271563466924396,0.11749019688602863,0.15367851018844902,0.09040014439739899,0.13510911275013865,0.09380726216250808,0.15530275812879635,0.09671855146746555,0.19124621473111694,0.08037458215243085,0.2388271131610549,0.09084828869479251,0.282369348878866,0.12768075659682834,0.20178080756111413
The ideal leader is often imagined as a,leadership,31,465,0.2670131893051031,0.3104136160109192,0.9980506659267121,0.32053949773762724,0.9981699374017126,0.007361541437150605,0.0012988117248323287,0.013405136220605959,0.004689203797508822,0.01581615072466141,0.01265548326191285,0.021080201596436105,0.019381105313989712,0.026771524414659766,0.026237014289746684,0.021860671620100268,0.03328242095900877,0.05150933092460689,0.04877684905711029,0.04880647465193316,0.053596637596232,0.0551088471759129,0.060470798654838814,0.07401817867698143,0.07165572691562734,0.0877220675446031,0.08111198250485364,0.08551738693144624,0.09525828872850393,0.09681422274952772,0.10992433869185014,0.1101041213414794,0.1315497341264279,0.12058902744541974,0.14528614894758526,0.12591360589119308,0.16287703164870218,0.1278468870584583,0.17735115405119328,0.12184676619501893,0.16181088826133094,0.12170681469082864,0.15292907079505658,0.09352414590749103,0.1335694430133972,0.09449892035553188,0.15175561069566512,0.08846471317222482,0.18843777979567397,0.07563219341738349,0.23368016216334397,0.08593059961509063,0.2761381408864008,0.13770196411049224,0.18783685240867076
The ideal executive is often imagined as a,leadership,32,496,0.284892095950564,0.26274537947028875,0.9950718972249888,0.2818862427957356,0.9953589429565,0.007595149972032873,0.001283623159680447,0.013457382947978791,0.004744015825031107,0.01654539363944392,0.012693693178256568,0.02341526343938347,0.019741496266736994,0.029895095755817017,0.02649690152584276,0.02409711419306294,0.03313068028685544,0.05206640261164345,0.04966259258854589,0.0503921996858421,0.05438836211970766,0.058321014963507854,0.061221425777767194,0.07747183960229025,0.07185372051142566,0.08917890276082131,0.08029144872839857,0.09101021720039806,0.09640854967565791,0.103682227652947,0.11351933898588545,0.12344602049826495,0.1411035883958422,0.13085237827311372,0.15515746150323306,0.13811921100896007,0.17400434769292675,0.13880508451372509,0.19468646879363538,0.13018346643569034,0.174331840252252,0.1374457831458579,0.16493436017450747,0.10953347589495394,0.14604292354663867,0.11150189044868947,0.17194994108843237,0.11145953354145509,0.20885638281965313,0.09210239498215632,0.25735206424252566,0.10054203166078138,0.29647776049802943,0.14938813379052818,0.20458097581922766
Most people assume a CEO is a,leadership,31,465,0.46289417573548863,0.30480135045945644,0.9997811303765047,0.322453863449482,0.9997998700263553,0.0069676681674445805,0.0014069847329705606,0.013498871733225391,0.0047737582968553245,0.01754189846959127,0.012076015692889146,0.024354156543200233,0.018506440243524387,0.031987695894075886,0.024481665599194884,0.027663762741571007,0.030647145721228244,0.05928519823484866,0.05182728209503104,0.05718859420472895,0.05666921211020954,0.06848435056335406,0.06419860011640355,0.08602080347909116,0.07657910198162833,0.1005339541169161,0.08504347883813977,0.10261441086750188,0.10247204274631178,0.10915187848092618,0.11464758200198483,0.12232545072648443,0.1358372520638477,0.13062904434235964,0.14837964604843515,0.13958865404578716,0.1664697998470271,0.13618506891226081,0.18504106805381393,0.13258920620063244,0.16367845731914918,0.13888382680642483,0.15520029208937372,0.1131571047332607,0.1391386081140034,0.12050997882554723,0.15641331707613307,0.11359384448621182,0.19985671167280158,0.07435456470889562,0.24869980667539196,0.06866636142314957,0.30245483401912204,0.10076904820015228,0.20682376135720507
Most people assume a manager is a,leadership,29,406,0.4558060790206032,0.31514561735093594,0.9997420834424702,0.32760699648497393,0.9997493093310652,0.00671174756047103,0.0012904233923503995,0.012912429362264983,0.004560231114638972,0.017271475748693026,0.011841663704098686,0.02278308696724217,0.018699145659001264,0.030435790192975393,0.025410918425351044,0.027857135473900424,0.033440807304280465,0.05518988381970698,0.05408275162139101,0.05561394923994164,0.060122476966641705,0.07075414240401891,0.06664269292382607,0.08660660968561452,0.07795742188965082,0.09779980067261689,0.08650498110954309,0.10501750124475984,0.1012081555856211,0.11259160214371686,0.11727264550999895,0.12695602673743311,0.1418120897822239,0.13519048284326327,0.15549739434662388,0.14536036384764553,0.1734423690034266,0.13766203021197226,0.18838108726637828,0.1303409101679397,0.16630520887598435,0.13173958381199266,0.15707249342088828,0.10081787407039626,0.13951576425892315,0.10999789332238387,0.15611830021991382,0.11005984498027911,0.20138002169492786,0.07877646001919666,0.24506828673710965,0.07115193786860105,0.29543207675748745,0.09776320072581633,0.20343404090020634
Most people assume a leader is a,leadership,31,465,0.35953550895816183,0.40247458033263683,0.9997421117714111,0.41625100957026007,0.9997529498519115,0.007077358188118175,0.0014316971231387633,0.013218913263825969,0.004757887059080112,0.017375272773589075,0.012448783158115838,0.02259228172475046,0.01932481325527136,0.030834590015526193,0.02550376008668379,0.02743958178766464,0.0331618437300374,0.05637968288017656,0.05395798381577,0.055916181639117345,0.06039114470208328,0.07025043572311579,0.0682532008421969,0.08710134802779464,0.07956076000521711,0.09955691078398195,0.08778865693642336,0.10220782530995534,0.10163838434265304,0.11349354672003746,0.11626812642065074,0.13280322149517707,0.14050015905468552,0.14212866990244166,0.15439875334759784,0.14800861233097537,0.17049736683001765,0.14380483393702095,0.18109790966513686,0.13689147863731602,0.16155630817583583,0.1362403338133168,0.15162125006426855,0.1062573096307403,0.135365030865124,0.1161424186929015,0.15284371380552805,0.11813907292972209,0.1982329277473579,0.08003153613733276,0.24302903669919113,0.06811270957178064,0.29482407232446367,0.09445816656170644,0.20825143096311352
Most people assume an executive is a,leadership,31,465,0.46757398116410603,0.3476726617664099,0.9989348012895789,0.3626134368005296,0.9990201587653971,0.006970826336579761,0.001335548101606732,0.01286743730480338,0.0047379419435036995,0.017149474633460077,0.012430342659007073,0.02497270284894279,0.020115444582530992,0.0327621868831893,0.026682368100647804,0.025615088311633966,0.03303957145448554,0.055199885451875416,0.05355377404879472,0.05186454361847548,0.0587576510447271,0.06359090273908811,0.06719347156588547,0.07889245986555751,0.0780581864165623,0.09502372365140259,0.08568949719760845,0.1013661964026746,0.10376693806840644,0.10523602433775532,0.12076996271033023,0.11917594378735083,0.14471139513186454,0.12574610638692282,0.15808844971298527,0.13248037057081727,0.1765943367872014,0.1303709717857916,0.19244051147689098,0.12264945013769799,0.16758415841162755,0.12646071792679023,0.15781634434152939,0.09597490678009031,0.1416378154517817,0.10541937881190779,0.1592939062726028,0.1092768795661478,0.1990090020829361,0.0776737697847886,0.2391786992764844,0.06979756113559199,0.28906821108190345,0.09621387134559589,0.18818840159639663
A nurse is typically described as a,support,35,595,0.5260680916210297,0.5719733005389571,0.9822301620151848,0.5812686144381587,0.9827189617436716,0.006763958396779931,0.0015558748000913708,0.011605844930067548,0.005428938008418482,0.014497045216292985,0.014086234187556527,0.016811580341005643,0.02231930115436385,0.024507025013534696,0.03284680173870854,0.024759445352312087,0.04387576504691547,0.046219233443838194,0.06317247921814978,0.04893253995378618,0.07076548156114869,0.05186502157449883,0.08027755724572505,0.0741545958688603,0.0920629766334957,0.08347992293166509,0.10056411402103728,0.0882894300373988,0.11066840241151425,0.09112592873904231,0.12255383795137938,0.09250650360919398,0.1374610384536295,0.08511544717694358,0.14894885965660862,0.09163453251897521,0.15908536783868601,0.09377485213664442,0.17379788031898966,0.08779327201399684,0.16422655637501973,0.09156563794992373,0.15722724619087727,0.07100410247365582,0.14804770230647518,0.08223472010166022,0.17034840628268869,0.0811346324504077,0.19818229217492087,0.07122724839523747,0.23094921849614267,0.0794259305390953,0.2741611721802548,0.1105321418153544,0.19779834968477245
A caregiver is typically described as a,support,36,630,0.6474230990007991,0.7953185476362705,0.9941039814148098,0.8016426550075266,0.9947887922242558,0.008761414952823825,0.0018196442490027596,0.014311094315111541,0.005584294183516969,0.016032328471177054,0.014259517589574564,0.018159102233238435,0.023335082249171454,0.03115615327350972,0.0363881855198296,0.03303127613602717,0.046396977930234846,0.05184834655080601,0.06670928105124892,0.054455978361040144,0.07404635951752325,0.059838136788124933,0.08362238419975028,0.08600572917091777,0.09531135711702086,0.0950616663116509,0.10399841925245791,0.0931351368300171,0.11543081963707737,0.10066865210208566,0.1294919300153831,0.1064994109385616,0.1454464398954124,0.11174830689613639,0.16285673758911756,0.11606588691813916,0.17780707980230978,0.12078164476883708,0.19358095564421504,0.11829230791545281,0.18232054455284,0.12128031031907162,0.1747968263136711,0.09093800001314126,0.1593363105173452,0.09898122821828105,0.18524978937110387,0.10171190146183214,0.22721006147787667,0.07487444845067306,0.2759938033246495,0.07831106724589634,0.3306460992448462,0.1240262160255929,0.24160773396169624
A secretary is typically described as a,support,36,630,0.6204034405243702,0.6351973148994148,0.9944620477035642,0.644471835107197,0.9950887861278659,0.007891650884391034,0.00164898021200212,0.013184477948329052,0.0054750650512394305,0.015511097312297467,0.01458335700795048,0.018233548804861645,0.022997544284896605,0.023638561222038865,0.032626913662129636,0.022567334234156473,0.04119795208085564,0.04584583595266235,0.05636555115496486,0.049117867424262385,0.061521298684116564,0.053369168257469235,0.06953625746361208,0.07398902234290028,0.08009310763553941,0.08571476447905918,0.08855696722239773,0.08844631384431159,0.10160862959232839,0.09949550038148498,0.11641166043585652,0.11209022725295623,0.13835616337766987,0.10960414081689744,0.1551983487980645,0.11404630026481491,0.17016060833247976,0.12337610395517612,0.19266299999156644,0.11317948109774277,0.17801618007895673,0.11018951747723511,0.17183399306571714,0.08055086923077509,0.15831872572751246,0.09128590321427119,0.18876160584555873,0.08966427824270949,0.23126834695905607,0.07778904756301838,0.2860141956349005,0.08209829218406658,0.3443239972023671,0.12103100365069105,0.27650140753919134
A receptionist is typically described as a,support,35,595,0.6022621347379054,0.604311809875071,0.9938447826134507,0.6145281890312617,0.9942068585175718,0.008285438072763659,0.0016499598807539057,0.013232955677706451,0.005496744469042907,0.015980580205147043,0.01455876943984357,0.01863492887552057,0.02322524623638932,0.026370995680683202,0.03616322208527552,0.028021391111963213,0.04879458595140815,0.051174014850215575,0.07109950317884388,0.056205870203851385,0.07992326184578398,0.06169530493174727,0.0891765451355245,0.08290889099757213,0.10035653014070163,0.09518798181734914,0.10777907967064378,0.08676292073557886,0.12192069703854587,0.09138059744519332,0.13381307054659908,0.10098190977802275,0.14887418485717802,0.10693031442084633,0.1608121002521829,0.11577934041009363,0.17468050172827915,0.11672106153421254,0.19363688431795037,0.10712025481629403,0.17901861754038495,0.109946577662066,0.17205451351347545,0.08247934373675703,0.1605728354352704,0.09410718749859816,0.18406386828157192,0.08778818779378272,0.21616286345397953,0.06948242300351103,0.25076724952813345,0.07510971821178437,0.29901608065532886,0.11414494883048373,0.2379247533478616
An assistant is typically described as a,support,38,703,0.645962127568101,0.6495578449685127,0.9917325925198384,0.6597795505776958,0.9923607985697345,0.007606164293253839,0.0017135858588695106,0.013477667761259082,0.005642573844222345,0.01584049700383445,0.014150490206089038,0.019318216616743433,0.022272085870012948,0.029985455114924675,0.03459289749622545,0.027468856233405003,0.04597483953892268,0.0506643958053545,0.0683746125111816,0.057720353465630564,0.0760536517835639,0.059288903557697406,0.08483126922423435,0.0763863235081546,0.09590499056617356,0.08500248426187879,0.10414850072139022,0.08549709528564516,0.11835991690211119,0.09549154212994648,0.13392287976040723,0.10831930759090042,0.15020029168885837,0.11306483010848746,0.16556511715991415,0.12230490562547121,0.180044216370463,0.1314123696639221,0.19745525421552082,0.12209312932706799,0.18365246780186184,0.11935729758531617,0.17704747469434262,0.08810696853696133,0.16073416229222165,0.09674866342360967,0.19128865694328076,0.09277351184127394,0.2334750996298227,0.07971824149255793,0.28681556452575346,0.08531221540886731,0.3402145224029357,0.1327164262615295,0.2886934286721273
