context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,36,630,0.6139952982954514,0.3371265325695276,0.935462121386081,0.0008561835305604201,6.403144150291283e-05,0.0016487505036749549,0.0008560708885414616,0.02690771571717636,0.0028794162830025278,0.0038895569080962,0.005189787627082523,0.002957801432373649,0.005308945217421392,0.0076441520079016225,0.005054420574837456,0.0046902816724123985,0.0064469319287291625,0.00438952844173165,0.009340163699629367,0.005735722945673426,0.011317589800445449,0.010558397862935566,0.013378864678003801,0.012869118239956685,0.017840916900185955,0.016702214710016143,0.022942250454324936,0.02190548523784685,0.02920512670220263,0.02204004827446748,0.03579752323646847,0.02324565599883738,0.043338042558926655,0.01998823047165151,0.05155347825827521,0.025861044515977608,0.060155845442379036,0.02471306121664925,0.06569592751843828,0.03435075869650918,0.06996218752158623,0.03804012804709123,0.07593473698884073,0.03646896345922452,0.07020267861281163,0.03135552477222782,0.06318531684197985,0.02715631987104739,0.05436395902608862,0.036129427728138444,0.04750312342611956,0.04763237506632734,0.023180042350321464
"In many companies, an executive is seen as a",leadership,34,561,0.5098898923333287,0.23925995081663132,0.9049779213964939,0.0008356590780911261,5.2944441447821955e-05,0.001475462641040297,0.0008251428174549838,0.027460415452354833,0.0028516828229680916,0.004579764626544848,0.005069213845574575,0.0030219132154557576,0.005139825890930179,0.007287109790610262,0.004864445898142363,0.004470728297357366,0.006210306516658633,0.003541984407424976,0.008716508877850549,0.007388074810450878,0.010557789138612187,0.012312908941138623,0.012954384026806065,0.014458247123927875,0.01693253760639491,0.018025395129005414,0.021203642809837667,0.021254692470650472,0.026771643655487367,0.021654087067606638,0.03255747069088062,0.023000497887901948,0.03974122428951087,0.01969364862904353,0.046730239254765535,0.022990581960867663,0.05504930684635316,0.022069534426980203,0.06123139910132977,0.03276090021357564,0.06577498780866398,0.036463544183823894,0.07227704714854769,0.03575636895391138,0.06750255676049172,0.029014154414875443,0.06077887734802338,0.029160764004859535,0.05553713458961611,0.03355921796849715,0.056103355312363296,0.23930454556352995,0.12601859753382263
The ideal CEO is often imagined as a,leadership,35,595,0.3260746252178414,0.29474901547655463,0.8230844573117793,0.0006330510107616795,5.943829938404984e-05,0.001967332024655205,0.0009117644924884903,0.024943980636657533,0.0029154054614869544,0.005865157830927135,0.005077770605489611,0.003320052512784118,0.005431943759581676,0.006303934386312932,0.005212789872315866,0.00347635224315023,0.006295592962295896,0.00412134476993796,0.008106439607342114,0.005093424347975895,0.00936281816210683,0.006511192940082279,0.011582313548872371,0.008939199902834715,0.015220069352867429,0.011407951188336186,0.01860352667916951,0.012470597364792852,0.023184672077034407,0.012718022269860189,0.027220479951793424,0.012642746532131556,0.033231261391323874,0.012371101110636532,0.03897136534553782,0.013943766303124478,0.04442691649687672,0.014640245130615947,0.047558702282922194,0.01736291282097713,0.049654248854914006,0.020491704850458498,0.054585483669041174,0.021022439072088082,0.052906316456416594,0.020257595073015285,0.04910993857517506,0.019295227924879515,0.0418060009752355,0.02489845382779468,0.03679574011958277,0.2541661904036982,0.13233413575596165
The ideal manager is often imagined as a,leadership,35,595,0.3553941770031526,0.26735501177608967,0.8227290916256607,0.0006137805677885785,5.394647651322883e-05,0.0022183970352029803,0.000975895878102162,0.024985164139064042,0.0030768625734653426,0.005364974403915576,0.005254881567813054,0.0037613352898896073,0.0059349230892012245,0.005180085590614831,0.005817894105843753,0.0033949549877189864,0.007075276024463305,0.004972913020905214,0.009276583471169997,0.005004574643521592,0.010912491877185938,0.0062335460682934945,0.013306332027284871,0.008640624482115725,0.017472883351555474,0.010663451043695373,0.021315180357479754,0.010952811062679518,0.026410261607086094,0.012129668978963865,0.031177944219717497,0.012669933197618723,0.03811160431815157,0.012652102489523961,0.045188806868355726,0.015133075725100292,0.05209884961650629,0.01610554506283864,0.056787488852083574,0.01939536083578671,0.05963968352564253,0.023095173976242202,0.06628265414356428,0.023933348229000225,0.06506192892354984,0.023655105774996778,0.060654728204666206,0.02359597470985108,0.052303379485438166,0.028448260325160797,0.044698325036170335,0.29453914279670146,0.16276110240221778
The ideal leader is often imagined as a,leadership,32,496,0.24510145876931025,0.36906810384243727,0.8637412064708769,0.0006587289463782058,5.901885190738934e-05,0.002423047117034269,0.0010058098263929192,0.024920935956272983,0.0031464458082533266,0.005954975698458312,0.005395530558736927,0.0036370284952585118,0.005781458562475493,0.006068365588887654,0.005534322360835495,0.0038184594431305368,0.006623596148781077,0.004322443309095684,0.0084884722664742,0.004865639317114101,0.009829426741257846,0.007051241647658036,0.012030085281173646,0.009947896682117834,0.01599008122613177,0.012354946954402292,0.01942347498486759,0.013064447249550937,0.02460382272522621,0.013339945116900684,0.028785710136108277,0.012954609752130178,0.035245529623510026,0.012966839552435756,0.042229476338555394,0.014830181540326094,0.04824894159202792,0.01576014374332042,0.05222831534946732,0.0187982009213098,0.05571026842522456,0.022109954010456935,0.061589173030887984,0.022607069887388153,0.06059289128798654,0.02171087349662066,0.056917482081132044,0.020759870947738037,0.049201867565750936,0.02638832663343991,0.04302337991584608,0.28424854775018266,0.15337722892817124
The ideal executive is often imagined as a,leadership,35,595,0.3939807184111542,0.28050873382017016,0.8183986176736653,0.0006266816623091578,5.626348129591983e-05,0.0021705480076858615,0.0009827513496827914,0.025489889273480632,0.003134509403958918,0.005285575107845898,0.005349121955797693,0.003775302696584901,0.005691558626622685,0.005813665665047949,0.005545477377349606,0.003785275042138367,0.006624581129293859,0.004278165946463442,0.008603287590724795,0.005943671264585162,0.01021129126135915,0.008050049838415027,0.012640669259786824,0.010819183750662573,0.01689588052139549,0.01268887507107384,0.02092328059223513,0.012833208555218608,0.02642805576067768,0.013528042208518236,0.03137664099689777,0.013239482363918089,0.038424363280178696,0.0131803286780488,0.045412065594158335,0.01454438673244648,0.05241085374650591,0.015109579449294941,0.05721808315387624,0.018945125391706386,0.06027622950431302,0.02429538386179923,0.06682205526311377,0.023831060031187217,0.06460934208772377,0.023474668804447013,0.06002018349639949,0.02276085198260271,0.051660662522915624,0.030567743195169705,0.04584404765071969,0.2790028614736671,0.14909526054817343
Most people assume a CEO is a,leadership,34,561,0.32637134364473125,0.28700423799455166,0.9055499269161373,0.0009837509500638512,6.118370630750329e-05,0.001926089101637294,0.0009883643778072428,0.026645181631929207,0.003411081806115882,0.004131135562428439,0.005863740874376316,0.004875237217372638,0.006916794073204587,0.0062549153635994515,0.006110854216620319,0.003671347213041154,0.007360837149774532,0.005498074319557781,0.009319332591368343,0.005648875499084307,0.010418961112222165,0.009144839691633535,0.013108653320907123,0.01076850238521202,0.017310779811348858,0.011558113828648457,0.021448895724944253,0.012521305754313634,0.02739440940342382,0.013334550715591496,0.03353765196119102,0.01436528502418417,0.04129105505913924,0.013346053775886992,0.05135918197973336,0.015891609181216786,0.061166302764410235,0.017554325999009746,0.06730237241032058,0.02220888069788985,0.07023803214563558,0.026916660646103173,0.07953167088248522,0.03455391713597388,0.07763016049134107,0.03264417691326295,0.06848514488955648,0.027704326578498816,0.056466691892892294,0.03474819089547529,0.049079192553798355,0.16057685452721562,0.08345313027346396
Most people assume a manager is a,leadership,33,528,0.3693771567117282,0.2837990210391581,0.8878505919128656,0.0009581626657754935,6.208649669024777e-05,0.002378685369603387,0.0010791285821319435,0.028323931873144567,0.003687674879781631,0.004304325631607796,0.0061690139947447944,0.0049798815998830905,0.007346689253748965,0.005867224422485569,0.006306926007043627,0.0034106643309466758,0.007661396162224721,0.005366552643451372,0.009967821591900525,0.006397291256721704,0.011242160546240387,0.009594919415046865,0.014116024858204866,0.01173544715625391,0.018901125662372585,0.012229695239296469,0.023618154329038077,0.013805399364492349,0.030158152316797634,0.01424815164900446,0.03741278830086165,0.015228106153519983,0.04638423533252006,0.01499435178447692,0.05689716696940482,0.01782358250371972,0.06828524387834428,0.018942049098681343,0.07468039854061498,0.025269219890557002,0.07742259984960786,0.030897715248763925,0.08638056355858621,0.03607640845258871,0.08211313459348604,0.03290180232245857,0.07218999497397877,0.02956849168592273,0.059131136309288235,0.03784979621013728,0.05163659920295085,0.17880751453364535,0.09674582344324113
Most people assume a leader is a,leadership,34,561,0.28855276959671394,0.417977053206414,0.9236147808842361,0.0009390002831334551,5.7885889930837524e-05,0.0022173892387199346,0.0010686854369836036,0.026959088443750924,0.003585596384195102,0.004587825117047536,0.006379369498875435,0.004685833167205904,0.0074807044986780645,0.006422243131422841,0.006583179471081913,0.003697821075002855,0.007802848262478146,0.005482746090829213,0.009848541809226471,0.006030985910794159,0.011116536543798164,0.01006672223343688,0.013562366902905446,0.012663351842557192,0.017765720223255302,0.014027865058811168,0.021931839016275972,0.01637597854191029,0.02838217242976418,0.016618370003753376,0.03476711074124679,0.01715097000679235,0.042561600929544016,0.015164292448662502,0.05331436750320552,0.01769493790679521,0.06284711100903198,0.018434579129361504,0.06895279420898304,0.023058566967736633,0.07174698542477988,0.027526317866681436,0.07846445884144933,0.03223134501649442,0.07593152517437757,0.029319385977206843,0.06657566176521675,0.025638212819314176,0.05550614081369777,0.032519840275708874,0.048300767367122244,0.31557024232353104,0.1758290555273825
Most people assume an executive is a,leadership,35,595,0.40027596635907364,0.265342500526458,0.9135752841830254,0.0009862593029355167,6.003860936382642e-05,0.002118573400595886,0.0010369418066482235,0.0278968395106097,0.003661767874409775,0.004675640975263044,0.0060627834724692525,0.005664443210226068,0.0072789315678209975,0.005930762225075067,0.006521227280978856,0.00397459948722658,0.007799164705829585,0.006002388725368193,0.010050196511189121,0.006128857145066459,0.01137375878401324,0.009868624925742092,0.01414167430502125,0.011386578798345325,0.018518108774569893,0.012265432388916735,0.023279571820896874,0.012883014190499644,0.029841218984819978,0.012544421178792288,0.03631495718012668,0.013233971707618853,0.04457824738411556,0.012959507640768505,0.05531484541309629,0.014560569013100554,0.06545163636914367,0.01629213291771526,0.0718570867204128,0.021587209661862426,0.07463620731244132,0.027978259180454098,0.08263313628371612,0.03249843196261227,0.07863089383838547,0.030547813588630533,0.06895424470671366,0.027312331088986754,0.05706721360017552,0.03330771041822095,0.04941282298645413,0.2466453580418919,0.13122047657429384
A nurse is typically described as a,support,36,630,0.5885213816257453,0.36667079012840986,0.9444969409378245,0.0008068909834560144,6.396803628359408e-05,0.0031640810420631863,0.001133561767134133,0.023673150825093404,0.0028625106649096646,0.007413471429668511,0.004448666463536335,0.004588797289002599,0.005752156408951849,0.007701832398960157,0.005985938744017285,0.004527639566454189,0.007265647996944257,0.003973532639785267,0.009793370130238253,0.007911120193946271,0.011276418306150905,0.0101243236873348,0.013644834034312162,0.013540346600207209,0.018247090574438855,0.014225397593156074,0.0222725257717634,0.014773204101899204,0.028341960549430847,0.016159282796900244,0.035764519030083534,0.018094915680893983,0.04558521424280124,0.016663068297798973,0.053387210525468104,0.023978698629824196,0.06310992109044694,0.024497099187500874,0.06983593877158373,0.0313752229734849,0.07332452108745925,0.03720124493290487,0.08634258101020412,0.03960768753111123,0.08575018401717019,0.02879930248456493,0.07904732204903836,0.03793394897566617,0.07180301101456077,0.04486244726301261,0.07028276361466591,0.0650386958161069,0.030905040689887926
A caregiver is typically described as a,support,35,595,0.5859933681783572,0.5655075944960117,0.9434115802869201,0.0006616087325065357,7.050239119452684e-05,0.0025628837443179456,0.0010692204502666725,0.025429175086315755,0.002976316960886893,0.008151659671572812,0.004523155323588795,0.004476853641788458,0.005651179754552052,0.008218881612501028,0.005516927084068188,0.005564992474680183,0.006671428052040478,0.003845647913491341,0.0089313816328722,0.010290382906882457,0.010144963052455536,0.012701178276197586,0.012324960548220984,0.01627929017238901,0.016850436154863833,0.01745976893911939,0.021634771156761413,0.018395000821305973,0.02820835799713589,0.018556411246676896,0.036698318707163884,0.019649654442564495,0.04725105620088469,0.020411448566691456,0.055451153191262814,0.029049001731317026,0.06465824933199779,0.028792911634749258,0.07062442385592531,0.03366822340017542,0.07330344726842444,0.034812545467439525,0.0824061617222523,0.034616857147682305,0.07998664949679893,0.02517968230785192,0.07436083193843954,0.029956659243597285,0.07013633480452859,0.03499158836767236,0.07220788654519503,0.15121264533594633,0.07903978143493466
A secretary is typically described as a,support,38,703,0.5922339789032535,0.24670401122421026,0.9055555381346494,0.0009087112997001773,6.762411293783164e-05,0.003275145744502008,0.0010280665596491252,0.028174271932712148,0.0031097320975349446,0.005426503894888453,0.005064113179674037,0.004158343920999723,0.006047300809103621,0.0068947989006564,0.006124003243647325,0.004181455714506299,0.007685480481353319,0.0060534642272769765,0.010713251376059352,0.005601086169523088,0.012353785878171888,0.007813656064241115,0.015022549105639224,0.011079173419187316,0.019145092498540055,0.012766890345122812,0.02311903435608695,0.013672756517368443,0.02927606377515399,0.013635582863419846,0.03660728937760202,0.01375080071113195,0.04591947625034216,0.013665731443986721,0.054600815861928303,0.018883804398020367,0.06463252142709797,0.020410798691807744,0.07198098944378242,0.02882366230137206,0.07715216345506958,0.03451422999224183,0.08924793005566657,0.037993213870276196,0.08966843809661133,0.030193403125203053,0.0819500817616271,0.03227130784019324,0.07373039433792615,0.04069821726112371,0.07225304264392327,0.1161551742468161,0.0647988038816472
A receptionist is typically described as a,support,35,595,0.533099181851692,0.23348272498697042,0.9436688695568591,0.0006676662325725063,5.6941452773732036e-05,0.002246464869729968,0.00109337839938982,0.028056027075489404,0.003138337260314285,0.00743103922481808,0.004702805620233029,0.005173031470700394,0.005596300924100448,0.008775474126400385,0.005732596072752602,0.005517410428234001,0.006764255158953891,0.004700912077729305,0.00896012987837212,0.008449798657932207,0.01058083760253192,0.010963007290790167,0.013390667123516067,0.014534107387226648,0.018239470926001193,0.014615026183757589,0.022437952423239874,0.01602509726678279,0.0291114154394199,0.015965405968872592,0.03660709825608891,0.016986929089122985,0.046283663059935455,0.016480945215185994,0.05298237724596816,0.020211317993067343,0.061455777417757505,0.021427957988474834,0.06675532821519149,0.029847072376425823,0.06920962102667833,0.03529440182285785,0.07907774239697968,0.037127774346288236,0.07769486969707787,0.026010768887904292,0.07056965942228867,0.03188545174100036,0.06568103427866052,0.03872911420085077,0.07151062671572826,0.327994339050677,0.18586198713868357
An assistant is typically described as a,support,37,666,0.6533849756619245,0.19353102473542094,0.9100857165176421,0.0007592502477303129,6.0878811740379065e-05,0.0033191922644147226,0.001097197388040966,0.026387005965159492,0.003066649543238329,0.007468085998054341,0.004877575925486484,0.005978028547849803,0.005978661243271027,0.010796720245878345,0.006153727820654727,0.005852928201271865,0.007301412067672019,0.004511432847108608,0.009472586325217065,0.008561589553072034,0.011266052710656654,0.011471779316611025,0.013657469010068635,0.014482606887693854,0.018373500921258046,0.014129987161712152,0.022994413084548228,0.015103211550847618,0.030170329744247264,0.015764457265075305,0.037741225687464096,0.016490451423865824,0.047253269904620705,0.015231421870794282,0.055733603556501636,0.019939038266244026,0.06583362342578947,0.0206976938228954,0.0724387259711707,0.028671039397267076,0.07608319561037288,0.033954161912941205,0.08470037175983271,0.03554364794337224,0.08356810399144056,0.028695674051938624,0.07665606767531732,0.029905475744828304,0.06770909942070724,0.03870129163695233,0.06688478674221145,0.24448440828071386,0.13268306536127583
A support worker is typically described as a,support,33,528,0.5768541174751466,0.41505895741283894,0.9179573960136622,0.0007599772394343382,6.709517875603709e-05,0.0026060897005053566,0.0010396155128271263,0.029664812026927077,0.003146313965607703,0.009176254804585966,0.004615480755565427,0.005769571595941964,0.005720315694818995,0.010087850120722466,0.006053687574987433,0.006293407417027192,0.007269887324221988,0.003556672567174066,0.009483799365278673,0.009179168519591866,0.011097494753717943,0.012414267046259558,0.01355182574644048,0.017825189882166994,0.018536861551744763,0.01842417533050162,0.02260577418814406,0.018749630569213242,0.029077820997136957,0.017461506086989976,0.03570120860778094,0.01676446697541789,0.04448786409189956,0.016766631246416967,0.05127711274232891,0.023499323472088454,0.05956562842741695,0.024329812288290193,0.0653802375097971,0.03171643006594323,0.06798472370480875,0.032658656843328006,0.0750230417879638,0.03154461742497483,0.07301865403055305,0.023854407723714867,0.06773076016274704,0.022285430259691458,0.0588364767916527,0.027614210618440823,0.05795631093362465,0.3675213302723851,0.2057457631841991
