context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
The ideal CEO is often imagined as a,leadership,37,666,0.3223082145497196,0.1293984840158373,0.9704951629973948,0.13962921767961234,0.9732824275658913,0.0,6.00120553851436e-18,0.0,3.300663046182898e-17,0.0,3.600723323108616e-17,0.0,2.400482215405744e-17,0.0,1.50030138462859e-17,0.0,4.200843876960052e-17,0.0,2.400482215405744e-17,0.0,3.300663046182898e-17,0.0,4.50090415388577e-17,0.0,2.100421938480026e-17,0.0,2.400482215405744e-17,0.0,2.100421938480026e-17,0.013440060717025224,0.006050272898376155
The ideal manager is often imagined as a,leadership,37,666,0.31991281514161407,0.13956639682874084,0.9708216874860227,0.15121670305961743,0.97766029037723,0.0,1.800361661554308e-17,0.0,2.700542492331462e-17,0.0,2.100421938480026e-17,0.0,3.900783600034334e-17,0.0,3.600723323108616e-17,0.0,4.50090415388577e-17,0.0,4.200843876960052e-17,0.0,4.800964430811488e-17,0.0,4.800964430811488e-17,0.0,5.101024707737206e-17,0.0,3.300663046182898e-17,0.0,2.700542492331462e-17,0.012542786124277257,0.006089961785755508
The ideal leader is often imagined as a,leadership,37,666,0.3259207473781712,0.1425547511316836,0.9523195275105536,0.15114584755065152,0.9600893765637011,0.0,1.200241107702872e-17,0.0,3.900783600034334e-17,0.0,2.400482215405744e-17,0.0,2.700542492331462e-17,0.0,3.00060276925718e-17,0.0,3.900783600034334e-17,0.0,4.50090415388577e-17,0.0,4.50090415388577e-17,0.0,2.700542492331462e-17,0.0,3.600723323108616e-17,0.0,1.800361661554308e-17,0.0,3.600723323108616e-17,0.01236027021907968,0.005832374364560579
The ideal executive is often imagined as a,leadership,39,741,0.3994049772994444,0.13237076858058572,0.9461384192109108,0.1465018126218638,0.9593083840056806,0.0,1.708035422500241e-17,0.0,3.985415985833895e-17,0.0,3.700743415417188e-17,0.0,3.131398274583775e-17,0.0,3.416070845000482e-17,0.0,4.2700885562506023e-17,0.0,6.547469119584257e-17,0.0,4.2700885562506023e-17,0.0,2.846725704167068e-17,0.0,3.131398274583775e-17,0.0,3.416070845000482e-17,0.0,2.2773805633336544e-17,0.011769440419299969,0.0056324956934257235
Most people assume a CEO is a,leadership,33,528,0.31498464401766907,0.22827567625790834,0.9932418814860284,0.24674779294218752,0.9933246064129548,0.0,2.6914497566670462e-17,0.0,3.364312195833808e-17,0.0,6.728624391667616e-17,0.0,1.3457248783335231e-17,0.0,2.3550185370836655e-17,0.0,4.0371746350005693e-17,0.0,8.410780489584519e-17,0.0,4.0371746350005693e-17,0.0,2.3550185370836655e-17,0.0,5.0464682937507114e-17,0.0,4.0371746350005693e-17,0.0,3.027880976250427e-17,0.01641558214744775,0.007089688777130461
Most people assume a manager is a,leadership,33,528,0.3086064530735888,0.32635073782876134,0.9859444904141128,0.3428955048038915,0.9861106621617637,0.0,2.0185873175002847e-17,0.0,1.3457248783335231e-17,0.0,3.027880976250427e-17,0.0,4.0371746350005693e-17,0.0,2.3550185370836655e-17,0.0,6.055761952500853e-17,0.0,6.728624391667616e-17,0.0,5.3828995133340925e-17,0.0,3.364312195833808e-17,0.0,3.364312195833808e-17,0.0,5.3828995133340925e-17,0.0,2.3550185370836655e-17,0.01663981707852275,0.007089407712765251
Most people assume a leader is a,leadership,35,595,0.2187005969820101,0.3699360550381243,0.982190161710605,0.3856032628355024,0.9851856379325454,0.0,1.9032394707859827e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,1.2688263138573217e-17,0.0,3.172065784643304e-17,0.0,5.075305255429287e-17,0.0,4.123685520036296e-17,0.0,4.4408920985006264e-17,0.0,3.172065784643304e-17,0.0,3.172065784643304e-17,0.0,2.8548592061789737e-17,0.0,1.9032394707859827e-17,0.014204138713087242,0.006745599929668234
Most people assume an executive is a,leadership,33,528,0.3104903760403041,0.25228373892605305,0.981476686662063,0.26999977011291776,0.981663503072923,0.0,2.6914497566670462e-17,0.0,3.364312195833808e-17,0.0,4.0371746350005693e-17,0.0,3.700743415417188e-17,0.0,1.682156097916904e-17,0.0,3.700743415417188e-17,0.0,3.700743415417188e-17,0.0,4.0371746350005693e-17,0.0,3.364312195833808e-17,0.0,1.682156097916904e-17,0.0,2.6914497566670462e-17,0.0,3.700743415417188e-17,0.01524228712582076,0.007288858617474899
A nurse is typically described as a,support,35,595,0.2582410561841254,0.29677425837144256,0.9946038359776139,0.30659977326286025,0.9947507284444441,0.0,2.5376526277146434e-17,0.0,5.3925118338936174e-17,0.0,2.8548592061789737e-17,0.0,3.8064789415719653e-17,0.0,6.026924990822278e-17,0.0,4.123685520036296e-17,0.0,4.4408920985006264e-17,0.0,3.172065784643304e-17,0.0,3.172065784643304e-17,0.0,2.8548592061789737e-17,0.0,9.516197353929913e-18,0.0,2.5376526277146434e-17,0.011865137912526386,0.006595078052881477
A caregiver is typically described as a,support,36,630,0.389362831656656,0.3391320197843015,0.9976993443560787,0.3518836164257664,0.9980355836133441,0.0,2.4671622769447922e-17,0.0,2.7755575615628914e-17,0.0,2.4671622769447922e-17,0.0,4.3175339846533866e-17,0.0,3.39234813079909e-17,0.0,8.326672684688674e-17,0.0,4.0091387000352874e-17,0.0,5.2427198385076835e-17,0.0,3.39234813079909e-17,0.0,3.39234813079909e-17,0.0,4.0091387000352874e-17,0.0,2.7755575615628914e-17,0.01253498041253665,0.007528266492052214
A secretary is typically described as a,support,36,630,0.2436802153538696,0.17721995641477406,0.9926818360690959,0.1890057765522215,0.9930252578098475,0.0,1.2335811384723961e-17,0.0,2.4671622769447922e-17,0.0,3.0839528461809905e-17,0.0,2.1587669923266933e-17,0.0,4.3175339846533866e-17,0.0,4.0091387000352874e-17,0.0,7.401486830834377e-17,0.0,2.7755575615628914e-17,0.0,4.0091387000352874e-17,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,2.4671622769447922e-17,0.010757318960867308,0.00560450009628569
A receptionist is typically described as a,support,35,595,0.39367916912110534,0.24544160976074636,0.9954452428501099,0.25772871421213495,0.9957206007509569,0.0,2.5376526277146434e-17,0.0,3.8064789415719653e-17,0.0,2.2204460492503132e-17,0.0,3.489272363107635e-17,0.0,3.172065784643304e-17,0.0,2.5376526277146434e-17,0.0,6.026924990822278e-17,0.0,2.8548592061789737e-17,0.0,1.9032394707859827e-17,0.0,3.8064789415719653e-17,0.0,2.8548592061789737e-17,0.0,2.5376526277146434e-17,0.013374129740565784,0.007356780561287105
An assistant is typically described as a,support,39,741,0.467667989304957,0.12840232951566577,0.9757181503809988,0.14129693883660366,0.9762951259936017,0.0,3.416070845000482e-17,0.0,3.416070845000482e-17,0.0,3.131398274583775e-17,0.0,3.700743415417188e-17,0.0,5.124106267500723e-17,0.0,5.693451408334136e-17,0.0,4.2700885562506023e-17,0.0,3.416070845000482e-17,0.0,1.1386902816668272e-17,0.0,1.9927079929169476e-17,0.0,2.2773805633336544e-17,0.0,2.5620531337503614e-17,0.011815338204080298,0.006837992769582193
A support worker is typically described as a,support,37,666,0.4735534802054712,0.1893948051147163,0.9838461941108108,0.20493089535375475,0.9853423042678742,0.0,4.200843876960052e-17,0.0,3.00060276925718e-17,0.0,3.300663046182898e-17,0.0,1.800361661554308e-17,0.0,3.300663046182898e-17,0.0,4.800964430811488e-17,0.0,4.800964430811488e-17,0.0,5.401084984662924e-17,0.0,5.401084984662924e-17,0.0,2.700542492331462e-17,0.0,3.300663046182898e-17,0.0,3.300663046182898e-17,0.012500748621193202,0.007102684963605357
A teacher is typically described as a,support,36,630,0.25613402459419393,0.2354205206502229,0.9900419199839234,0.2444376503372041,0.9904494062300842,0.0,1.850371707708594e-17,0.0,3.0839528461809905e-17,0.0,1.5419764230904953e-17,0.0,2.4671622769447922e-17,0.0,2.1587669923266933e-17,0.0,8.018277400070575e-17,0.0,6.78469626159818e-17,0.0,6.167905692361981e-17,0.0,4.3175339846533866e-17,0.0,4.0091387000352874e-17,0.0,2.1587669923266933e-17,0.0,2.4671622769447922e-17,0.012064964837136418,0.00666045097518616
A babysitter is typically described as a,support,36,630,0.39038545377776357,0.2952799596823752,0.985295050079003,0.30945945056009805,0.9871415921746802,0.0,2.4671622769447922e-17,0.0,3.39234813079909e-17,0.0,1.2335811384723961e-17,0.0,3.0839528461809905e-17,0.0,4.0091387000352874e-17,0.0,4.0091387000352874e-17,0.0,3.700743415417188e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,1.850371707708594e-17,0.0,2.7755575615628914e-17,0.012166779218207888,0.006871009978689795
"In many workplaces, a nurse is seen as a",support,36,630,0.40647578180334454,0.1626519556157291,0.9663993446156383,0.1835264027613448,0.9666270324078141,0.0,2.4671622769447922e-17,0.0,3.0839528461809905e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,4.0091387000352874e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,2.7755575615628914e-17,0.0,3.39234813079909e-17,0.0,5.551115123125783e-17,0.0,3.39234813079909e-17,0.0,3.700743415417188e-17,0.01652280540546172,0.007548298187839398
"In many workplaces, a caregiver is seen as a",support,38,703,0.5150093486746429,0.2066932967863977,0.9636485264636576,0.22735465968708013,0.9639880372992593,0.0,1.7529837230923523e-17,0.0,5.843279076974508e-17,0.0,2.6294755846385285e-17,0.0,1.460819769243627e-17,0.0,2.337311630789803e-17,0.0,3.7981314000334304e-17,0.0,2.6294755846385285e-17,0.0,4.0902953538821554e-17,0.0,4.0902953538821554e-17,0.0,4.674623261579606e-17,0.0,3.2138034923359796e-17,0.0,2.6294755846385285e-17,0.016667533086223867,0.0073765053813123335
"In many workplaces, a secretary is seen as a",support,37,666,0.47080524886151875,0.1789409383200109,0.9760796350892633,0.204535867949744,0.9762322787859148,0.0,1.200241107702872e-17,0.0,4.200843876960052e-17,0.0,2.100421938480026e-17,0.0,3.300663046182898e-17,0.0,2.100421938480026e-17,0.0,2.100421938480026e-17,0.0,4.50090415388577e-17,0.0,4.800964430811488e-17,0.0,2.400482215405744e-17,0.0,3.300663046182898e-17,0.0,4.50090415388577e-17,0.0,1.800361661554308e-17,0.015570708578650026,0.007012981955379735
"In many workplaces, a receptionist is seen as a",support,37,666,0.47592988557123483,0.15028243232518435,0.970645637717098,0.16604904119230923,0.9708486967870158,0.0,2.400482215405744e-17,0.0,3.600723323108616e-17,0.0,4.200843876960052e-17,0.0,2.700542492331462e-17,0.0,3.300663046182898e-17,0.0,2.700542492331462e-17,0.0,6.901386369291513e-17,0.0,5.401084984662924e-17,0.0,4.200843876960052e-17,0.0,2.700542492331462e-17,0.0,1.800361661554308e-17,0.0,1.800361661554308e-17,0.016746374575029803,0.0073498256205654896
The ideal nurse is often imagined as a,support,36,630,0.3416285063772731,0.16329576424323022,0.975710911443457,0.17575539375502558,0.9780610834934578,0.0,1.2335811384723961e-17,0.0,3.700743415417188e-17,0.0,2.7755575615628914e-17,0.0,1.850371707708594e-17,0.0,2.4671622769447922e-17,0.0,4.3175339846533866e-17,0.0,4.0091387000352874e-17,0.0,1.5419764230904953e-17,0.0,4.3175339846533866e-17,0.0,3.39234813079909e-17,0.0,1.5419764230904953e-17,0.0,3.39234813079909e-17,0.014109966999829297,0.006325385371251994
The ideal caregiver is often imagined as a,support,37,666,0.48430588997174967,0.2002173417713493,0.9704766473732889,0.21382788763548888,0.9761915283029339,0.0,1.800361661554308e-17,0.0,3.600723323108616e-17,0.0,3.300663046182898e-17,0.0,5.401084984662924e-17,0.0,3.900783600034334e-17,0.0,5.401084984662924e-17,0.0,5.101024707737206e-17,0.0,5.101024707737206e-17,0.0,1.800361661554308e-17,0.0,3.00060276925718e-17,0.0,3.600723323108616e-17,0.0,5.101024707737206e-17,0.013359733710791142,0.006591466340711097
The ideal secretary is often imagined as a,support,36,630,0.27471125898852217,0.14694592775776982,0.9835247268201783,0.15526363613571448,0.9855012045039189,0.0,1.2335811384723961e-17,0.0,4.0091387000352874e-17,0.0,3.700743415417188e-17,0.0,3.39234813079909e-17,0.0,3.700743415417188e-17,0.0,1.850371707708594e-17,0.0,3.39234813079909e-17,0.0,5.859510407743882e-17,0.0,3.39234813079909e-17,0.0,1.2335811384723961e-17,0.0,2.1587669923266933e-17,0.0,4.625929269271486e-17,0.013348915919520027,0.005861558747614765
The ideal assistant is often imagined as a,support,38,703,0.3787624377117177,0.12065308447927237,0.9593091933056712,0.13072931259557663,0.9673505042355828,0.0,1.7529837230923523e-17,0.0,4.0902953538821554e-17,0.0,2.0451476769410777e-17,0.0,2.6294755846385285e-17,0.0,3.2138034923359796e-17,0.0,5.258951169277057e-17,0.0,6.135443030823234e-17,0.0,4.0902953538821554e-17,0.0,5.843279076974508e-17,0.0,2.6294755846385285e-17,0.0,3.5059674461847047e-17,0.0,5.258951169277057e-17,0.01216962582809112,0.005926341723115274
Most people assume a nurse is a,support,33,528,0.2917584314870943,0.32231909362599254,0.9963742643012665,0.3350464724462654,0.9971267614791373,0.0,2.0185873175002847e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,1.3457248783335231e-17,0.0,3.364312195833808e-17,0.0,4.37360585458395e-17,0.0,2.6914497566670462e-17,0.0,4.0371746350005693e-17,0.0,3.364312195833808e-17,0.0,3.027880976250427e-17,0.0,2.6914497566670462e-17,0.0,1.682156097916904e-17,0.01897517497462217,0.008158709707674742
Most people assume a caregiver is a,support,34,561,0.431098565401147,0.3099575829692185,0.9944389800657518,0.33074539530935,0.9945101924284359,0.0,3.2653618371328135e-17,0.0,3.2653618371328135e-17,0.0,6.530723674265627e-18,0.0,2.2857532859929692e-17,0.0,2.6122894697062506e-17,0.0,5.551115123125783e-17,0.0,2.6122894697062506e-17,0.0,5.551115123125783e-17,0.0,1.959217102279688e-17,0.0,3.591898020846095e-17,0.0,3.591898020846095e-17,0.0,3.591898020846095e-17,0.01838031573926128,0.008052120891861898
Most people assume a secretary is a,support,32,496,0.20027784370912832,0.2749707084149122,0.997820818098262,0.29267140780029877,0.9978435450400411,0.0,2.0816681711721685e-17,0.0,4.163336342344337e-17,0.0,5.898059818321144e-17,0.0,1.734723475976807e-17,0.0,2.0816681711721685e-17,0.0,3.469446951953614e-17,0.0,6.245004513516506e-17,0.0,3.122502256758253e-17,0.0,3.122502256758253e-17,0.0,3.122502256758253e-17,0.0,3.8163916471489756e-17,0.0,1.3877787807814457e-17,0.01841987166061151,0.007580929887547633
Most people assume an assistant is a,support,35,595,0.37011320118803964,0.35233614267781377,0.9848223973531276,0.36852714310225565,0.9849835961896929,0.0,2.5376526277146434e-17,0.0,1.586032892321652e-17,0.0,3.489272363107635e-17,0.0,2.2204460492503132e-17,0.0,2.8548592061789737e-17,0.0,3.8064789415719653e-17,0.0,5.075305255429287e-17,0.0,5.075305255429287e-17,0.0,3.172065784643304e-17,0.0,4.4408920985006264e-17,0.0,1.9032394707859827e-17,0.0,2.5376526277146434e-17,0.01650068644017128,0.006959988706403391
