context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, an executive is seen as a",leadership,33,528,0.3203838634667951,0.2948620356619358,0.900718309218064,5.2265084775382835e-05,8.022868122656037e-06,0.0014663118420252385,0.00024169594702645524,0.0010546862656843022,0.0002504270413778044,0.000566144143852322,0.0006096954810428513,0.0008656486859463571,0.0005085620144068716,0.0009862106950740556,0.0006907855377081021,0.0009861535245391092,0.0011472523967879604,0.0008303507827495966,0.0008456391238574216,0.0008765093161288469,0.002073013445358098,0.0011680041190532892,0.0019397248448593503,0.003417068915011377,0.005306793247951553,0.006484499017697029,0.011860178651282046,0.05366035189568471,0.1451837098042592
The ideal CEO is often imagined as a,leadership,33,528,0.2959006910895507,0.24141192808747292,0.8973670259583741,5.632055197660275e-05,8.88889184276613e-06,0.0016228865609340434,0.00023035128086986678,0.001159347431384723,0.00025376579631854483,0.0006652171643332229,0.0005931767071133947,0.0010283905325423957,0.0005395145337696919,0.0012165143840927796,0.0007129426056690024,0.001200406957923298,0.0010798208533786815,0.0010208622628984578,0.0007909449309201747,0.0010638394580248587,0.001962135489469101,0.0013310775241159984,0.002039759989589055,0.0038054856282210316,0.005462504436002337,0.006977202501113172,0.01204925265133989,0.06035839542137444,0.14628870711817982
The ideal manager is often imagined as a,leadership,33,528,0.29780961527304023,0.2422905322164297,0.9031368202995509,5.956195440567219e-05,8.725528363153565e-06,0.0016361662384123737,0.00023919964021748815,0.001165227583748295,0.00027372012065376224,0.0006466901088406701,0.0006359265582826832,0.001065343615587975,0.0005578206984409432,0.0012291765871472054,0.0007292365465843368,0.0012144119007289126,0.0010750055754936974,0.001061141171623679,0.0008110832451592905,0.0011011162641813396,0.0020096037371314245,0.001458608698712999,0.0021007603458355296,0.004198054483629464,0.006107220797845536,0.007922395418165605,0.013859426865087851,0.08225272331071767,0.19545118931857558
The ideal leader is often imagined as a,leadership,36,630,0.3105794706404216,0.28185353707522154,0.9123646576190367,6.265917381772195e-05,8.923095600549269e-06,0.0016699925366498829,0.00024793787144548424,0.001191920811745904,0.00026283410351188617,0.0006636470142796648,0.0005989591614261325,0.001048288224016476,0.0005262922319241149,0.0011696018368438854,0.0006958526534031401,0.001168220211714633,0.0010225625540338974,0.0010235689672195537,0.0007645876249110352,0.0010743137832644914,0.002151541327606544,0.0014311346796171164,0.0019414407089855996,0.0038645265130803396,0.005506820102519433,0.006668306113620034,0.012276440223039007,0.07226116383391779,0.17087273976165301
The ideal executive is often imagined as a,leadership,34,561,0.2845445239416115,0.22338301758281887,0.8739400412887335,5.968505390182869e-05,8.625799519532946e-06,0.0016484077181557221,0.0002461515920967948,0.0012096980546402922,0.0002727448795566738,0.0007104891334035043,0.0006115433912555985,0.001107220277083506,0.0005708391528821475,0.0012880193782088207,0.0007331235028796323,0.0012853039314430716,0.0010760485693064347,0.0010922992304303884,0.0007975955955821561,0.0012141228197901368,0.0021118518783520687,0.0016212936060317153,0.0024231198781679954,0.004249973302515519,0.006556607335121893,0.006856725952539597,0.014745651188153163,0.07940281488613037,0.22251252822977444
Most people assume a CEO is a,leadership,33,528,0.3125305917801547,0.26101199025288224,0.9230907872552052,5.9706620859316467e-05,9.116910279342735e-06,0.0013969094791751351,0.00025111119651570355,0.0010295879592341873,0.00024008359031434828,0.0005790226050855517,0.0006653972013331676,0.0009107675461351851,0.0006097478920225288,0.0012383871683694324,0.0007841495434685816,0.0012203145505334228,0.0012689949130570708,0.0011098089241442439,0.0009244083379354838,0.0013363440519681047,0.002055153080015336,0.0018764948570277906,0.0022185014556933354,0.0045805464576531545,0.005982188414956427,0.009270947102715936,0.01311384658906505,0.06075404645645017,0.18913823883347575
Most people assume a manager is a,leadership,31,465,0.28463245362585654,0.29632589453831315,0.9348039425676689,6.291473624556052e-05,9.936716703190339e-06,0.001475443569867553,0.00025822006926193747,0.0010820241576501744,0.0002508686746004964,0.0006000672466635734,0.0006736174418339323,0.0009265845474691953,0.0005871057828429016,0.0012755494808510204,0.0007750930244802323,0.0012783793769359944,0.0012331272515252493,0.0011704162446612304,0.0009356280294870689,0.001467629261126986,0.0022155750345011728,0.00216899717842746,0.002391860601273746,0.005500787032601839,0.006752144810837431,0.011040065426728788,0.01477478218468297,0.06612761936553664,0.20779883942400326
Most people assume a leader is a,leadership,31,465,0.33400224620998265,0.30745946196839213,0.906496346462518,6.419219511660836e-05,9.957278495749265e-06,0.0015826576252947766,0.00026489886504053113,0.0011578776626137847,0.00024350711118775557,0.0006223083397034076,0.0006682943873494279,0.0009397533463801326,0.000573909648800291,0.0012299707901648194,0.0007503178029739547,0.0012663323086278975,0.001170387251189009,0.0011293955190655098,0.0009057026835740282,0.001285937595781714,0.002377012593551469,0.0020119050652930744,0.0023628552194179934,0.004661205196215112,0.00647256710140136,0.008914701985385572,0.014338931245224928,0.06586585065504288,0.2083610700707204
Most people assume an executive is a,leadership,34,561,0.29073591783352254,0.2396760848350823,0.941227646311745,5.738149669280309e-05,9.716933162452022e-06,0.0015050709699740582,0.00026169902981783207,0.0011148155455826423,0.0002458685321989079,0.0006299252592102479,0.0006586551646623015,0.0009378549064506619,0.0005974943761751783,0.0011781864285589799,0.0007812545903874898,0.00118356876573947,0.0014241294522177987,0.0010308630966314348,0.0010106647810612984,0.0013780888078633554,0.002333442793854442,0.0019505121578268904,0.002680252575238831,0.004587180373502168,0.007204413918240478,0.00929311756781908,0.016406686618944153,0.07211219399693747,0.23225257930277754
A nurse is typically described as a,support,33,528,0.44712756737996645,0.5763591662980616,0.9115733583457768,4.641195862913229e-05,8.589491419834042e-06,0.000979711959122149,0.00025657870908142377,0.0008706601722597569,0.00023646417000300346,0.0004707847003356634,0.000490546699958755,0.0006985527517721789,0.00041520527006675616,0.0007594637626350921,0.0005928511250046198,0.0008089696690551154,0.0009047474895422185,0.0008352757298821697,0.0008158558366578221,0.0008682375926175641,0.0024900479888805486,0.0014524096271035106,0.002477090687816548,0.004290350869852674,0.006923800251919763,0.008256381783403868,0.01533902953251421,0.05620164337855633,0.18015489430426068
A caregiver is typically described as a,support,34,561,0.5154379741870495,0.6300475718453526,0.9235961972735822,5.247588372290782e-05,9.748047524101268e-06,0.0010368356227800884,0.0002296288274322417,0.0008249170931217171,0.00022152719958485432,0.000422249230387333,0.0004279382612611698,0.0006176712652243155,0.00036554622474437433,0.0006797163663636245,0.0005449993013572074,0.0007130440815432698,0.0008615877476729663,0.0007465770664727324,0.0007661539480236316,0.0008098414084920638,0.00223478549011827,0.0013276112985997899,0.0022023433848242465,0.004060980067618252,0.005796703834766385,0.007464295773090015,0.013447966298369314,0.06357251038872551,0.18332765350887123
A secretary is typically described as a,support,35,595,0.379834799331182,0.23564503504894674,0.8958081176970154,6.170143922155744e-05,1.0936107437085697e-05,0.0011988063056000968,0.00022683882398024023,0.001033869831229465,0.00023740996716522364,0.0005428389909548821,0.0005456668746665442,0.0008567348164053861,0.0004351565838961711,0.0009666531887499839,0.0006923771214002481,0.0009479529167023072,0.0011703504771436604,0.0008413849097618699,0.0009797676285689821,0.0007967788710404072,0.003124651577609299,0.001326455765769619,0.00269412894504683,0.0032464382528745667,0.007130836637859088,0.006952881764444042,0.015935146933161403,0.08248315973130481,0.19065121328037396
A receptionist is typically described as a,support,36,630,0.3905433585330526,0.3583080102689564,0.8953667851164937,6.330565412635935e-05,9.998504420272787e-06,0.0010793144185199655,0.00022151513937908164,0.0009695823354997908,0.00022428021240437758,0.0005040532715513705,0.000478042616286327,0.0007141913633706799,0.00037048041338470013,0.0008418625272404918,0.0005587905693860326,0.0009089460250320952,0.0009546013665417716,0.0008969625671049657,0.000845103492759347,0.0009616793060127468,0.0026770578543427242,0.0013771584756435394,0.002473537428907568,0.00360882533969442,0.006853363203648679,0.00787509828221648,0.015171168721294212,0.06606203712677532,0.1777631969136843
An assistant is typically described as a,support,34,561,0.5081530728657265,0.37196200899779797,0.8497518058866262,4.6825929276171455e-05,9.02000659460732e-06,0.0009489500418943734,0.000246529256011619,0.000776719302570776,0.00022008499214620455,0.00042424921905982635,0.0005143947792997846,0.0006395369269002685,0.0004212125629482967,0.0006713309288820085,0.0005733625702157427,0.0007269546458373605,0.0008328770454938079,0.0007406179847508122,0.0007936181734374728,0.0007268394436560462,0.0025570438929297832,0.0012837558708492988,0.002412285924986915,0.0034567042138448304,0.006563719662448342,0.007335333716014697,0.014356900596134758,0.061069694930435126,0.18074527706858984
A support worker is typically described as a,support,36,630,0.5336706453617425,0.42166836420074105,0.8477720483206213,6.068065898478728e-05,1.0080220415823212e-05,0.0011343680323872914,0.00024462713478312637,0.0008670093373722608,0.0002359647704307768,0.0004431655066701489,0.0004718254704088783,0.0006542136360166312,0.0003814365749632318,0.000713596360427864,0.0005359020615365584,0.0007638858305396974,0.0008305363793441199,0.0007903402220073257,0.0007541926860837292,0.000810571455751912,0.0023204715243486415,0.0012723183035470256,0.0022136281372676526,0.0037728952657645177,0.006018899859905456,0.00706879207153976,0.01260615075106277,0.07359516986409004,0.1761235775851423
A teacher is typically described as a,support,36,630,0.4650080900701533,0.3439059448428452,0.8687618849799037,6.027806508636049e-05,1.1022317122161285e-05,0.0011372811835491244,0.00023085293445245422,0.0009017753620768076,0.00022234257290918498,0.00049650939483881,0.00047961399908230364,0.0007845610385921053,0.0003838970473872025,0.000883663814393243,0.000580584441714589,0.0009539940394648305,0.0008964846066260918,0.0009258345843036344,0.0008106144695306331,0.0008739242913996438,0.0026472942532874875,0.0014076697954097399,0.002431049158323336,0.004159350087125651,0.006697200558583243,0.007642379246143969,0.014645430297713539,0.07065123756841123,0.20062677613243476
A babysitter is typically described as a,support,32,496,0.4916079984672914,0.4935337584465742,0.9101782268844545,4.8451497321859754e-05,8.596935471814199e-06,0.0011946299240245288,0.0002570643460083656,0.0008863631439905867,0.00023709222913215547,0.0004619336644142223,0.0004618573695259441,0.0007042049369096828,0.00033803257666676495,0.000792684152715444,0.0005058658626609057,0.0008673262826471047,0.0008467092346033135,0.0008652996210818469,0.0007120199449167953,0.0009350389355474314,0.0021011549572298796,0.0015155180898879844,0.0022921274298610753,0.004131805082336897,0.006423615266804589,0.006857375839373806,0.014137995800727391,0.059498290614112444,0.18899323522906464
"In many workplaces, a nurse is seen as a",support,32,496,0.4033801199025054,0.26498341653496027,0.9157077297568321,5.035276591052668e-05,7.643233899515961e-06,0.001593179812789922,0.00026779471816442205,0.0011755869935589063,0.00027639051719379956,0.0005978671808831986,0.0006393999504827677,0.0009620715469900906,0.0005224235145540705,0.001063967947513912,0.0006899909738198283,0.0011066318264402427,0.000972266818875852,0.0009636277568727448,0.0007655270865873816,0.001093292299113415,0.0016929269391766227,0.0014248779968935928,0.001836861228712787,0.0040086397573458115,0.0050788593259376465,0.007407369555834143,0.01161038826584895,0.060026851920027956,0.14151356996232323
"In many workplaces, a caregiver is seen as a",support,34,561,0.4594510391687244,0.29853406036272645,0.8926928876899183,5.7475922790120644e-05,7.779640884788291e-06,0.0015064507963262219,0.0002351623905744857,0.0010446652993047051,0.00024019479665510213,0.0005386280974686956,0.0005491951321981763,0.0008818887991171372,0.0004623356602414922,0.0009739783935960194,0.0006358713276871097,0.0010056655128932233,0.0008797810009162224,0.0008705251144078736,0.0007070035075987932,0.0010336050505963046,0.0016710009738571234,0.0013146370636552167,0.0018396659864156422,0.004178187769213836,0.005154859864337241,0.0074141689853058435,0.011778543405744472,0.05171889220362224,0.16399708087635165
"In many workplaces, a secretary is seen as a",support,34,561,0.38900333341508453,0.26563221449032426,0.88374271732755,5.201970588661347e-05,7.684152624518865e-06,0.0016853586732061146,0.000255130377337291,0.0012328942953883457,0.00027871545198026497,0.0006271173098181835,0.0006718389801029887,0.0010191346745995575,0.0005249330564227802,0.001100760699971541,0.0007170551084046177,0.001142764777464679,0.0010489182251808087,0.000941278474660903,0.0007999031818245331,0.001000243452252018,0.0018496801751991532,0.0013126612134705864,0.0018114202077835599,0.0036299900013690906,0.004982747788237129,0.006625646168240729,0.011314537044944614,0.06461392834100874,0.15076987367207545
"In many workplaces, a receptionist is seen as a",support,35,595,0.5166908061741726,0.1966022360138595,0.8817837031092495,5.280137657711019e-05,7.156424598612051e-06,0.001550189110681524,0.0002355896859543722,0.0011212604252034254,0.00025915460253299446,0.0005786659874576456,0.0006210437206132331,0.0009683359807609981,0.0004674565567046691,0.0010759181272368779,0.0006319425840832464,0.0010922396630594002,0.0008936589448625045,0.0009251534239270099,0.0006991639864542368,0.001089132522503665,0.001573660239918993,0.001376771354062725,0.0017450391997785404,0.0038688827226104525,0.005191679367650627,0.007068362591551621,0.01163372946610725,0.0652464661474795,0.1664815901260311
The ideal nurse is often imagined as a,support,33,528,0.3170674567107637,0.3487476329319179,0.9241288508055732,5.016457892434434e-05,8.222832748140295e-06,0.0015453414609273852,0.00025425921644840375,0.0011825368620621251,0.00027199287087574563,0.0006281737869376156,0.0006087410091313339,0.0010111835926213087,0.0005184171750837926,0.001169976931702451,0.0006877271701804707,0.0011593507092829895,0.0010189955530795743,0.0010558683441913505,0.0007647279740060295,0.0010967890407277158,0.0019097251564191842,0.0014546044841617515,0.0018999571030752563,0.00412905210287246,0.005421502024021915,0.006881883736542089,0.012029504236162135,0.060036147526457265,0.15709173680353844
The ideal caregiver is often imagined as a,support,34,561,0.40441367950641993,0.33329046005383134,0.9151636748574674,4.963960496820616e-05,7.143830565120252e-06,0.0015175584002707202,0.00023859184035682703,0.0010339457806868354,0.0002516896465191644,0.0005321379698674902,0.0005283305623048939,0.0008768335474390056,0.0004475271984167306,0.0010649489616982903,0.0006076468689385365,0.0010596020321765683,0.0009491885013384376,0.0009871628846670603,0.0007335222686371904,0.001033467011412981,0.0017833999145146333,0.0014640126345269499,0.0019147902332302157,0.004222536933365548,0.0051936217899629525,0.0068521842809827855,0.011454429603015367,0.06995655311101462,0.16807554587137852
The ideal secretary is often imagined as a,support,33,528,0.35470405374801206,0.2519769191276282,0.9075333273503929,5.668993234242141e-05,8.652618895087942e-06,0.0016445015281820012,0.0002395779830163359,0.0012356472810229144,0.00026675539787205754,0.0006710501756718723,0.0006467682224947713,0.0010563468027093492,0.000532569062867401,0.0012258605655829171,0.0007373027997688289,0.0012423398489414064,0.0010764385446443224,0.001058646775270071,0.000792550461727437,0.001086987718948873,0.0019916730351186725,0.0014919403730075653,0.0021061491219083756,0.00392516646594964,0.005998829944436107,0.006440356359959627,0.013561728779366863,0.06304437633966427,0.169123165839187
The ideal assistant is often imagined as a,support,36,630,0.4763320606314174,0.21020583109930158,0.8863446051254869,6.0203248968651636e-05,9.22820721021505e-06,0.0015452479285127075,0.00024441547226835495,0.0011300334341706687,0.0002628277309943632,0.000606098435764092,0.0005890664850760125,0.0009932971836929194,0.0004957535971534131,0.001137576929728558,0.0006456298891084838,0.001149354428060921,0.0010122162059381626,0.001004588939030093,0.0007310854502374632,0.0010275646665682142,0.0018647394012299453,0.001399988740775081,0.0020794510876300677,0.0035480272432739006,0.006001585999105592,0.006089598594354472,0.013900679786636946,0.07002723757385027,0.20030482687948206
Most people assume a nurse is a,support,33,528,0.4186949913423125,0.3199381739832461,0.9365326164988801,4.994741309634091e-05,8.529770714843341e-06,0.0012587829970973803,0.00025250378334724385,0.000983963331716902,0.000238958040516667,0.0005382133939749812,0.000667952565761216,0.0009292918331401896,0.000592521336986231,0.0011533651301450776,0.0007857985178039621,0.0011785320859113973,0.0011721605920825997,0.0011175594845899402,0.0008947321484421163,0.001412707807690357,0.002015142787026054,0.0020433323300370026,0.0023098183976706984,0.00479086833503706,0.00625998643056717,0.00983267057372667,0.014306473324198227,0.059470053958853894,0.201183928938618
Most people assume a caregiver is a,support,35,595,0.4622770269822131,0.2972337082028389,0.9382597001967952,4.9196423511005814e-05,9.44014986808485e-06,0.0014671708259515357,0.00025775039419123467,0.000969278020167084,0.00023479303364114682,0.0005193307039354809,0.0006222327633579677,0.0008700194556913009,0.0005545635825220132,0.001053742237961774,0.000726655125921075,0.0010875730991062329,0.0011428872148828897,0.001020988196280077,0.0009232850832799455,0.00118219013868698,0.0021441293058871783,0.0017693821061194037,0.0023811891828207183,0.004856103485926677,0.0061467162637501155,0.009412350169857548,0.01417620148403697,0.07289378810854383,0.23141941847378714
Most people assume a secretary is a,support,31,465,0.32250896530779877,0.22600212902761996,0.9392853493336588,5.379580831782794e-05,8.92475990006557e-06,0.0015078177254014562,0.0002498416952275097,0.0010964907987366706,0.00025082778197152883,0.0005834059803175002,0.0007441276124593801,0.0009372754164725609,0.000599171643196475,0.0012347405766783704,0.0008200951948595362,0.0012401925051236276,0.0012621017581523162,0.0011141498296083857,0.0009122674583752739,0.0013215811052541598,0.0020280297677180373,0.0019254584058893648,0.0021966125157544653,0.004499070867441096,0.005962049415238207,0.009447475833161629,0.013765824023208287,0.06413030820484128,0.20073367960191849
Most people assume an assistant is a,support,35,595,0.4398944617136649,0.21180669451132417,0.9125747552607208,6.117100951308296e-05,9.951348228958474e-06,0.0014782149377867721,0.00024297738838069565,0.0011360929332630523,0.0002401780638441986,0.0006152985639250205,0.0006645852242006026,0.0009792607533591774,0.0005541462827247974,0.0012163908883900943,0.0007401685092625001,0.0012034316582114736,0.0010928090382985303,0.001049722924766246,0.0008538406130406985,0.0012512058186578477,0.0019509915979405276,0.002000609734546529,0.0023246609014489984,0.005213065901172746,0.006684999481585027,0.010404241836509632,0.015095928991315939,0.05875504032661717,0.21717128605299404
