context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",,20,190,0.0,0.2302079712972045,0.2302079712972045,0.2302079712972045,0.2302079712972045,0.0,1.1102230246251566e-17,0.0,6.106226635438361e-17,0.0,3.8857805861880476e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17
"In many companies, an executive is seen as a",,20,190,0.0,0.24915979895740747,0.24915979895740747,0.24915979895740747,0.24915979895740747,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,1.0547118733938987e-16,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,7.216449660063518e-17,0.0,8.881784197001253e-17
The ideal CEO is often imagined as a,,20,190,0.0,0.1293984840158373,0.1293984840158373,0.1293984840158373,0.1293984840158373,0.0,0.0,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,1.1102230246251566e-17,0.0,4.9960036108132046e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,6.106226635438361e-17,0.0,1.1102230246251566e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,4.4408920985006264e-17
The ideal manager is often imagined as a,,20,190,0.0,0.13956639682874084,0.13956639682874084,0.13956639682874084,0.13956639682874084,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,6.106226635438361e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17
The ideal leader is often imagined as a,,20,190,0.0,0.1425547511316836,0.1425547511316836,0.1425547511316836,0.1425547511316836,0.0,1.1102230246251566e-17,0.0,4.9960036108132046e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,1.6653345369377347e-17,0.0,5.551115123125783e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,6.106226635438361e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,1.2212453270876723e-16
The ideal executive is often imagined as a,,20,190,0.0,0.13237076858058572,0.13237076858058572,0.13237076858058572,0.13237076858058572,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,6.106226635438361e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,1.6653345369377347e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,1.6653345369377347e-17,0.0,2.7755575615628914e-17,0.0,6.106226635438361e-17,0.0,3.8857805861880476e-17,0.0,6.661338147750939e-17
Most people assume a CEO is a,,20,190,0.0,0.22827567625790834,0.22827567625790834,0.22827567625790834,0.22827567625790834,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17,0.0,7.216449660063518e-17,0.0,1.6653345369377347e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,9.992007221626409e-17,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,6.106226635438361e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17,0.0,1.1102230246251565e-16
Most people assume a manager is a,,20,190,0.0,0.32635073782876134,0.32635073782876134,0.32635073782876134,0.32635073782876134,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-18,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,6.106226635438361e-17,0.0,6.106226635438361e-17,0.0,6.106226635438361e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17
Most people assume a leader is a,,20,190,0.0,0.3699360550381243,0.3699360550381243,0.3699360550381243,0.3699360550381243,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,1.6653345369377347e-17,0.0,1.1102230246251566e-17,0.0,7.771561172376095e-17
Most people assume an executive is a,,20,190,0.0,0.25228373892605305,0.25228373892605305,0.25228373892605305,0.25228373892605305,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,0.0,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,6.661338147750939e-17
A nurse is typically described as a,,20,190,0.0,0.29677425837144256,0.29677425837144256,0.29677425837144256,0.29677425837144256,0.0,2.2204460492503132e-17,0.0,4.9960036108132046e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,4.4408920985006264e-17,0.0,6.106226635438361e-17,0.0,4.4408920985006264e-17,0.0,1.6653345369377347e-17,0.0,1.1102230246251566e-17,0.0,1.1102230246251566e-17,0.0,1.6653345369377347e-17,0.0,1.6653345369377347e-17,0.0,1.1102230246251566e-17
A caregiver is typically described as a,,20,190,0.0,0.3391320197843015,0.3391320197843015,0.3391320197843015,0.3391320197843015,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,4.9960036108132046e-17,0.0,2.2204460492503132e-17,0.0,7.216449660063518e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,4.4408920985006264e-17
A secretary is typically described as a,,20,190,0.0,0.17721995641477406,0.17721995641477406,0.17721995641477406,0.17721995641477406,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,8.881784197001253e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,3.8857805861880476e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17
A receptionist is typically described as a,,20,190,0.0,0.24544160976074636,0.24544160976074636,0.24544160976074636,0.24544160976074636,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,5.551115123125783e-18,0.0,7.771561172376095e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,6.106226635438361e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,9.992007221626409e-17
An assistant is typically described as a,,20,190,0.0,0.12840232951566577,0.12840232951566577,0.12840232951566577,0.12840232951566577,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,1.6653345369377347e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17
A support worker is typically described as a,,20,190,0.0,0.1893948051147163,0.1893948051147163,0.1893948051147163,0.1893948051147163,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,5.551115123125783e-18,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,4.9960036108132046e-17,0.0,7.216449660063518e-17,0.0,6.106226635438361e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,1.6653345369377347e-17,0.0,6.661338147750939e-17
A teacher is typically described as a,,20,190,0.0,0.2354205206502229,0.2354205206502229,0.2354205206502229,0.2354205206502229,0.0,1.1102230246251566e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,7.771561172376095e-17,0.0,8.326672684688674e-17,0.0,6.106226635438361e-17,0.0,4.9960036108132046e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17,0.0,6.661338147750939e-17
A babysitter is typically described as a,,20,190,0.0,0.2952799596823752,0.2952799596823752,0.2952799596823752,0.2952799596823752,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,1.1102230246251566e-17,0.0,3.8857805861880476e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17
"In many workplaces, a nurse is seen as a",,20,190,0.0,0.1626519556157291,0.1626519556157291,0.1626519556157291,0.1626519556157291,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,7.216449660063518e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,8.881784197001253e-17
"In many workplaces, a caregiver is seen as a",,20,190,0.0,0.2066932967863977,0.2066932967863977,0.2066932967863977,0.2066932967863977,0.0,2.2204460492503132e-17,0.0,7.771561172376095e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17
"In many workplaces, a secretary is seen as a",,20,190,0.0,0.1789409383200109,0.1789409383200109,0.1789409383200109,0.1789409383200109,0.0,1.1102230246251566e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,4.9960036108132046e-17,0.0,6.106226635438361e-17,0.0,5.551115123125783e-18,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17
"In many workplaces, a receptionist is seen as a",,20,190,0.0,0.15028243232518435,0.15028243232518435,0.15028243232518435,0.15028243232518435,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,1.6653345369377347e-17,0.0,1.6653345369377347e-17,0.0,6.106226635438361e-17,0.0,7.771561172376095e-17,0.0,6.106226635438361e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,4.4408920985006264e-17
The ideal nurse is often imagined as a,,20,190,0.0,0.16329576424323022,0.16329576424323022,0.16329576424323022,0.16329576424323022,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-18,0.0,4.9960036108132046e-17,0.0,6.661338147750939e-17
The ideal caregiver is often imagined as a,,20,190,0.0,0.2002173417713493,0.2002173417713493,0.2002173417713493,0.2002173417713493,0.0,2.2204460492503132e-17,0.0,4.9960036108132046e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17,0.0,3.8857805861880476e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,7.771561172376095e-17
The ideal secretary is often imagined as a,,20,190,0.0,0.14694592775776982,0.14694592775776982,0.14694592775776982,0.14694592775776982,0.0,1.1102230246251566e-17,0.0,4.9960036108132046e-17,0.0,4.9960036108132046e-17,0.0,3.8857805861880476e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,7.216449660063518e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,6.106226635438361e-17,0.0,7.771561172376095e-17
The ideal assistant is often imagined as a,,20,190,0.0,0.12065308447927237,0.12065308447927237,0.12065308447927237,0.12065308447927237,0.0,1.1102230246251566e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,7.771561172376095e-17,0.0,4.9960036108132046e-17,0.0,7.216449660063518e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,7.216449660063518e-17,0.0,6.661338147750939e-17
Most people assume a nurse is a,,20,190,0.0,0.32231909362599254,0.32231909362599254,0.32231909362599254,0.32231909362599254,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,1.6653345369377347e-17,0.0,3.3306690738754695e-17
Most people assume a caregiver is a,,20,190,0.0,0.3099575829692185,0.3099575829692185,0.3099575829692185,0.3099575829692185,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,5.551115123125783e-18,0.0,3.8857805861880476e-17,0.0,1.1102230246251566e-17,0.0,4.9960036108132046e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17,0.0,7.771561172376095e-17
Most people assume a secretary is a,,20,190,0.0,0.2749707084149122,0.2749707084149122,0.2749707084149122,0.2749707084149122,0.0,3.3306690738754695e-17,0.0,6.106226635438361e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-18,0.0,1.6653345369377347e-17,0.0,1.6653345369377347e-17,0.0,7.771561172376095e-17,0.0,4.4408920985006264e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,2.7755575615628914e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17
Most people assume an assistant is a,,20,190,0.0,0.35233614267781377,0.35233614267781377,0.35233614267781377,0.35233614267781377,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,2.7755575615628914e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,4.9960036108132046e-17,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,0.0,0.0,3.3306690738754695e-17,0.0,8.881784197001253e-17
