context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,37,666,0.39439334079936555,0.3689104816876352,0.9289288185536861,0.3965910753258868,0.9337574413113998,0.0007743778626911857,8.388580418756315e-05,0.04796427719655753,0.03417114311602316,0.03371879137565755,0.0787638971309493,0.03459393530287451,0.09078216876039623,0.03924764957136843,0.11932941655799399,0.04605497607194771,0.12531513828321605,0.054783547387921246,0.14438180338468712,0.06363004411464095,0.16506839768467182,0.06399438637814213,0.17994990094976088,0.07015499871964836,0.20144037400441378,0.06405268390991245,0.21204457566025753,0.0641951976841573,0.21677122432406956,0.06960935981887759,0.22111117235289598,0.071601728770763,0.23045931597000527,0.08385107448240808,0.2432312408818311,0.07995989490520894,0.2611830743326928,0.08611706247670219,0.28462909266001246,0.1071834089495169,0.2789524134253809,0.11720398992134454,0.29059663618752446,0.1079423880783975,0.29432586724680926,0.09778492248337933,0.28522645951596565,0.09703247921313263,0.28919971738664846,0.10756266849068594,0.28090436757833104,0.09745595384281733,0.3195797570126708,0.14055636442443264,0.3159582889438187
"In many companies, an executive is seen as a",leadership,34,561,0.4129534671917042,0.36211318662390113,0.9232825797516853,0.377369854671997,0.9246030861932013,0.0008510482071553415,8.971003104247353e-05,0.04424018259120747,0.03296844260376802,0.0343093870319321,0.07438261894292572,0.039621631943967915,0.09008534673913494,0.04522023577320873,0.11797738513364982,0.050872437930440655,0.1224125078471619,0.05518639967983765,0.14323919122563966,0.06248304131521962,0.16008567109544034,0.061680238200137454,0.17499963496588133,0.06861436251881511,0.19444869228909759,0.06696376882917902,0.20453250710672352,0.07167208902030664,0.21005296778077603,0.08145395316761318,0.21490491381934507,0.08221249986928432,0.22356981229078576,0.09160204696258845,0.2367008295937568,0.09031052606075103,0.25894616428174566,0.09432129317716688,0.2818943029872291,0.11572845695357062,0.2757667329463869,0.12221191489859737,0.29219824152562834,0.11167471341193141,0.3004476883586236,0.10309419516808288,0.2929313120174107,0.09946657828760351,0.2997389762700002,0.1066655239875278,0.2962267528520686,0.0993934520298024,0.3282818027197257,0.15894416083516177,0.32936634141393073
The ideal CEO is often imagined as a,leadership,37,666,0.2878753460430813,0.2859825906343758,0.9504848143551499,0.30289997544423386,0.9518241293926621,0.0007538048318680445,8.035839800396121e-05,0.04676815577466608,0.03160742155828756,0.03236296876947351,0.0723184795147501,0.03516036246624068,0.09628732065697868,0.038861321968460066,0.1199842851547777,0.04687535641605994,0.12443874065642305,0.05775001121269996,0.13906118456022087,0.06364955930777479,0.1603966125313493,0.06506342619827302,0.17362289619558682,0.06705163653946028,0.1917301275473534,0.06415880842731901,0.20585515530740575,0.06648311999779118,0.20826841784885444,0.07546391728718042,0.2134058691303013,0.0764496600600664,0.22622198455754328,0.08951311714675772,0.2387313984623582,0.08716242231234964,0.2685143301861638,0.09199881938023195,0.29021356999210784,0.11168340376660782,0.28274117121959264,0.13735323406455835,0.2933381584952857,0.12127635194425317,0.299631767338987,0.09979783373587932,0.2982427449737136,0.10156022439808493,0.3155015220403715,0.11279389323829676,0.30016821968936547,0.12415645920687714,0.3750304737744221,0.16682544848938685,0.3435598433232257
The ideal manager is often imagined as a,leadership,36,630,0.24441177341284254,0.2690743920393288,0.9446153314784169,0.2838337604989647,0.9477475051014608,0.000807053832535548,8.663839643470296e-05,0.045283508104178145,0.03347581802367782,0.03838092819976409,0.08004870558249018,0.044158395498976384,0.10370285672282333,0.047426203446454845,0.12724348201411867,0.052474247951232046,0.13210117912930805,0.058379274856638456,0.1441929906070335,0.06386497629799685,0.16353857916210318,0.06603311213315585,0.17890892300103386,0.06873710303498616,0.19457096576031385,0.06758281248628958,0.20573580958219764,0.07154715216733308,0.20721343633776385,0.08039275451886145,0.21631743886448315,0.08356554369110811,0.231686670124851,0.0989213476102302,0.24556215959699268,0.09529525231413785,0.27659063396807204,0.1015158846773363,0.2982564389764951,0.12019849656505828,0.2867426629658406,0.14356288302348902,0.297025413023426,0.128423587827488,0.3020746198711046,0.10462478329975508,0.3002888472158242,0.10579996882403356,0.3177071392789556,0.11712581975655004,0.30178979530337396,0.123872649153483,0.3761019791561819,0.14258340637106542,0.32503711682273806
The ideal leader is often imagined as a,leadership,37,666,0.3306076784524512,0.3508064500056207,0.9402827466838062,0.3629564296636545,0.9416264383448834,0.0007812242726316673,8.035839800396121e-05,0.04920937723419664,0.03510277237791636,0.04260731071245933,0.08103577269904305,0.042453702150779114,0.10098798059820135,0.04377256258123433,0.1244189346054961,0.050574927217482565,0.12857947422730343,0.05782208302585733,0.1395767422421985,0.0647393949584018,0.1588131101916537,0.06551101416073206,0.1747292892475175,0.06476899241988568,0.18860250846006588,0.06064471742758622,0.19772031995494083,0.06419681551994827,0.19876695499288202,0.07501270951315313,0.20722548598659116,0.07516103305572645,0.2193696125917671,0.0941074995183549,0.23648020401501793,0.08968005065543504,0.2654420377841444,0.09956697268244148,0.2896779161449752,0.12031958623390442,0.2823964508733445,0.14141761960739746,0.29495448989730916,0.12604968278362405,0.29880095605231366,0.1062688412203904,0.29516568385175423,0.10680834183379256,0.3100476686366886,0.11926864446354557,0.2986765636708357,0.1246177420700786,0.3665574522143479,0.12837011576924606,0.325928568526892
The ideal executive is often imagined as a,leadership,37,666,0.2608263923280795,0.2517557921819389,0.9442156837321818,0.2695332805205908,0.9457894135725837,0.0007767068776569317,8.057716644482849e-05,0.041608883926637134,0.032582548778514395,0.032418067421844395,0.07577384869974506,0.035929885641035456,0.09963610706320096,0.038293596249892974,0.12358257921918263,0.048508044428690056,0.128371552957413,0.057526160854086655,0.142456163097896,0.06233237872110277,0.1619245909562299,0.0623541820660122,0.17448045167324025,0.06205657295943092,0.1884391733442235,0.05992345418461772,0.20036425262171564,0.06264525057234879,0.20390122413025838,0.07300004714579145,0.20873902247720497,0.07353918340892264,0.22157249896448128,0.0889422244088711,0.23442487417833524,0.08574114976289221,0.26439521331952653,0.09050759894700676,0.2866948742241732,0.10828190123493368,0.2763975217940471,0.13231530430216654,0.28403843071742824,0.1174270039252119,0.2888900547210569,0.09996724577990695,0.2879176311879376,0.1023284229557444,0.30614864245924467,0.11611154659837246,0.29185526884651253,0.12604507543867682,0.3677118891891735,0.15663340675531234,0.32970728084398704
Most people assume a CEO is a,leadership,33,528,0.5033771666156261,0.319770660251379,0.9883962516323663,0.3317866971528929,0.9891641762615109,0.0008738259729663563,9.748925603087437e-05,0.055281627919614655,0.040424340801869636,0.033074815238947564,0.08808248980310122,0.037714276089052395,0.12317869849863654,0.04018459917762823,0.14602694801544805,0.04243048950708149,0.1374731553226903,0.05343680810375518,0.14413183773422264,0.06765669284631456,0.1710581519559354,0.06349255522528215,0.1804043176602523,0.05822720136028214,0.19606382571703007,0.05763679030666877,0.20561472219923876,0.05797709186729332,0.20638770761034897,0.06848140847577282,0.21405897391767573,0.07116357192491761,0.22820640936644,0.08726708587494682,0.23429126638682887,0.08087604124758795,0.2516985484436703,0.08176483371121025,0.2664440972211005,0.10549609829579855,0.2576081366557366,0.12413544110493624,0.27317037076738804,0.12740182475915368,0.2836834377965403,0.11441256505394284,0.2661663282687546,0.10786943969412369,0.2674701076067048,0.09551259008866907,0.2544513822282397,0.09547415614870826,0.28893690749566914,0.17187309161320294,0.31228424725675397
Most people assume a manager is a,leadership,35,595,0.5464337545337796,0.35576595552265644,0.9847156035830267,0.3736213539559685,0.9863556821173916,0.0009348271915427474,9.44271961400091e-05,0.056919663513125114,0.04699326387590175,0.04046355673601563,0.10154473350833762,0.0451349829295076,0.13533656528758226,0.04809969108567396,0.15467484494887285,0.04918492245743644,0.1462309169848533,0.05144846519058754,0.14980606059889612,0.06432140676697479,0.17591545340762377,0.0644970726655015,0.1852117017928686,0.06248314770331392,0.20039841940821454,0.06036587687508054,0.20817846550531843,0.061715201121868304,0.21054625892190174,0.06479548735013509,0.2182903776170302,0.06915994462296231,0.2324841880798464,0.0796885011703664,0.2409672692948203,0.07716539265814586,0.2594544401963113,0.07998201195558374,0.274518272715284,0.09891043102241069,0.2659097106136854,0.11220169220846668,0.2793320821708945,0.11509079351942039,0.2870819022986276,0.10653041136167005,0.2750242516575911,0.10265914384822818,0.2755958769698764,0.08948595711120934,0.25694788737730584,0.098265978505256,0.2974324224049999,0.18822141395157166,0.3161210359150727
Most people assume a leader is a,leadership,34,561,0.4397361279680291,0.38462069164961576,0.9792087242240086,0.40078220039140433,0.9806034162536434,0.0008858399929716546,9.280219496153025e-05,0.06345667184396267,0.04642172982909014,0.038899604113731265,0.10056769320700981,0.04058708813039325,0.13361657061146576,0.04389492913551246,0.1518581348173044,0.04889709618185995,0.14306964207802977,0.05527333790456672,0.14720784797563646,0.06176058940636845,0.17162643699287142,0.0581810676818682,0.18238870448423095,0.05776062146291679,0.19852429790022424,0.05492141272670668,0.20597373197744154,0.057677113062239195,0.20654945415196846,0.06705852759424681,0.21500878791364128,0.06964204753355001,0.22485380963370563,0.08550853556467673,0.23742749801268914,0.08247300215604315,0.2506014050467715,0.0890722756534107,0.26489096176382554,0.1157140045758326,0.26074696420250765,0.13195103316829912,0.27480615104284123,0.12894674408435874,0.2831128174922616,0.11651152796438048,0.26978608985249936,0.11420596620502148,0.26783007500742084,0.1060537571911287,0.2557937188654999,0.09914535697567196,0.29515531684911805,0.1370630160203061,0.296626675772605
Most people assume an executive is a,leadership,32,496,0.46991706956618456,0.33144455682486296,0.978090115240775,0.34748997235146817,0.9791618647395808,0.000979126085252847,9.831510012140929e-05,0.054994759074053746,0.04511732549721875,0.03925704991883121,0.09439235969219023,0.04515076116757051,0.13091733466722097,0.04627359602764462,0.15147412600562904,0.05091052005616068,0.14335087555335402,0.05601837345181783,0.15002952733244576,0.06456710951760686,0.1761628385241807,0.05847505817921038,0.1879107059991128,0.05768305079407865,0.20580082790917037,0.05690613364580449,0.21610598539591214,0.05936469629996744,0.21512055078005216,0.07077780981453932,0.2197580755464066,0.07259699257808347,0.22950015698884568,0.08492436446838003,0.23564786811433935,0.08261850240551605,0.2523186823972372,0.08802947984430355,0.2668474812097851,0.10730367797378568,0.2603021830748583,0.11995631391855692,0.27660772470286166,0.11932802964227432,0.2861861316234986,0.10961971802174497,0.27465768185388195,0.10736900644338755,0.27647466053223624,0.10745286606870035,0.26606681648617114,0.10333734575134172,0.30112821701070397,0.16062450320505037,0.3011762169692115
A nurse is typically described as a,support,34,561,0.34557969766644825,0.36442580563016236,0.905065861530602,0.3774074686516542,0.9115412088940502,0.0009944749789652394,9.384408375131287e-05,0.058626229220683196,0.0360687182041657,0.04966678311769181,0.08931771332843035,0.06405848885187192,0.11715185689475122,0.0478775412046527,0.13183446288817482,0.065605464266239,0.14515023926516044,0.06044116637261388,0.15282142466187282,0.06438828958428289,0.1729478865433975,0.06423622175099314,0.18651761754919954,0.07235889080290517,0.19852410690989142,0.07480914848728319,0.2081998541601892,0.0787804143295811,0.21683104846320317,0.08605974100368144,0.2200890139520874,0.08513506138094637,0.2280015545624529,0.09807812185693941,0.2416222630492985,0.09602230260940361,0.27221399602946034,0.10622762177563012,0.29605606375919136,0.12653169000894743,0.2865399857474015,0.14319191395264178,0.29439264659209025,0.1329338610258294,0.2937376879604464,0.11844296189175711,0.2743741822362824,0.10999350330058479,0.2775924452529335,0.10289213651924557,0.27151231228990486,0.10245301051857386,0.30202063695979553,0.1309928262660631,0.3004777067668475
A caregiver is typically described as a,support,37,666,0.5405373926900192,0.5884344570804387,0.8989399829879403,0.6014007598209901,0.9010442381359098,0.0008305278407688461,8.142609842241443e-05,0.04870680054456818,0.03368060327153259,0.03155074884466452,0.08650589332694911,0.04499576628876844,0.11413489449731834,0.04088528907140595,0.13754965605548247,0.060637699766637375,0.15604802599626566,0.06114060553701355,0.16189710068466276,0.0663592472021955,0.1864651593697708,0.06708130456777935,0.20336125192431098,0.07198330772077642,0.211367686672693,0.07422605426965352,0.22160339123730743,0.07804113475490107,0.23073038039900676,0.08071872215493896,0.2337038898343943,0.07961385569117779,0.24030735704218176,0.09286188068692794,0.2546328972482241,0.08934137712192163,0.2845040597596388,0.0960508599601347,0.30762546154402826,0.11042277185163249,0.29533324649025217,0.1240357205906747,0.3054984493573571,0.1180207662928378,0.3017630528355189,0.09817719369238147,0.2838844511473454,0.09135471940146694,0.28783537557309635,0.10799361108210422,0.2980572242027294,0.10407898175396317,0.3390703198684203,0.1362663718426508,0.3369038352916936
A secretary is typically described as a,support,33,528,0.4125629341987459,0.3393564745783806,0.8964984156191349,0.34896666554777767,0.8980661752602828,0.000995005180966645,9.129592853422896e-05,0.04669902481591944,0.03546015087909345,0.03617336500888258,0.09215223768664596,0.040104354257713797,0.11904016830878415,0.04806773524903086,0.1350090327389791,0.06273690853332584,0.1478271820760129,0.06966086897670128,0.15314586600226351,0.075046431456612,0.1761078245055416,0.07128609224083478,0.1885962248572394,0.07599618802573632,0.20033842704206822,0.07602616484798079,0.2139636438491284,0.08032837577817634,0.22626803064506795,0.0861022971536773,0.2325449961369573,0.08746577897877879,0.24309491090495028,0.097411217167489,0.25592148282408866,0.09920988693853787,0.28814169514001264,0.10603570648715728,0.3056057658884255,0.11743195477498894,0.29562459204955754,0.12112918530249188,0.3032155862367858,0.11664142786039716,0.30088945519173355,0.10793714464584275,0.2914161919631388,0.10490588905595827,0.29970771479189817,0.12312592064760178,0.30480530129445493,0.12241823542476167,0.3533846285180822,0.10991392558603257,0.3114348818587447
A receptionist is typically described as a,support,32,496,0.46475367033529386,0.3545712342020124,0.9130770810879767,0.36238443142883625,0.9147579681521165,0.0010475439798390196,0.00010024113497798456,0.04577352746823856,0.03929066205033666,0.0376026540268662,0.0932630386722457,0.04659529465811872,0.1157814284205722,0.049221393182174715,0.13422652973151966,0.06448935933961616,0.14924846622113547,0.06240339741383467,0.16583732978834856,0.0630921893414382,0.18760708019241107,0.06635810963391717,0.20236927439370328,0.06933944103390445,0.2072221613345786,0.07244250412935964,0.21464444306935396,0.07687261843213805,0.2280366812467331,0.08286911081081118,0.229748929301277,0.08137862568095701,0.2370824567587133,0.09825923331617,0.24851981998952744,0.0978877165799069,0.2776321620806057,0.10753511421029216,0.2949365130904885,0.12748474759467773,0.28723833235833607,0.13542341374453212,0.29392617160854817,0.126534558125311,0.2973493017400595,0.11689943527925055,0.2861578537636594,0.11074714289505144,0.28823394174054695,0.12335169876342404,0.28703540284616363,0.12722937768544165,0.3215260851505848,0.13462592641829244,0.3098128905474218
An assistant is typically described as a,support,37,666,0.5773530797889918,0.4833337899763137,0.9113616645336151,0.4982800736124773,0.912812255769154,0.0008550027225152808,8.355092879254568e-05,0.04951699640632077,0.034758305365326356,0.03692671377988951,0.08352033793275727,0.04416116112914541,0.11293098811770945,0.05034843866361431,0.1366882399335858,0.061637483887532804,0.1491886033839416,0.08003615614174715,0.16920457586798068,0.08472149322368056,0.1953737327502608,0.08337187683115065,0.21023379263228406,0.08203944005077596,0.22141287001391058,0.08080981555087942,0.23353039064533077,0.0812717625924073,0.24359318305118213,0.08692313147611053,0.24478879800998393,0.08730604193361105,0.2536216098150802,0.09821625598353578,0.2702734690137499,0.09565412857070571,0.301831291844479,0.10101342489712672,0.3251025761148252,0.11956640114884187,0.30801417979516704,0.13219674381370025,0.32247197761310786,0.13113323576721722,0.31882692949059516,0.10993622571856032,0.2983299905725557,0.10635375146482988,0.3037106595530182,0.1164361276596742,0.3065619865407385,0.11020085114015882,0.34409192335670247,0.10448196244958077,0.3259311688280787
