context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,32,496,0.5760320823527527,0.41684513026848435,0.9968331995623885,0.0058193276401904085,0.001262867834830303,0.01066472632980761,0.003950592562752424,0.01068216930680172,0.009660156623130998,0.01182965959373961,0.018977462250655285,0.01299743285687439,0.027012508581485916,0.01467281574253354,0.03486580809452473,0.01500677940164332,0.045538108729978335,0.02300276689054929,0.05436560667652582,0.034544316605771466,0.06473455084391332,0.04602483399324187,0.07715893219282571,0.04709578028817429,0.09834576873671594,0.04139725084760704,0.11762427133629258,0.06439727711065532,0.1451278884901725,0.08497789926297539,0.16522171605912295,0.0878113786433524,0.17197971512010268,0.09396923287085815,0.18318215984903163,0.10909470193971588,0.18598259906323358,0.10231153020687377,0.1767033972489236,0.09000229915697153,0.17108559995597578,0.07704239222617938,0.1594351086091741,0.07609273642939714,0.17891535823284488,0.08326915226625307,0.214609160793379,0.08221195310159034,0.2408573413270907,0.10039392623555023,0.2945759275459556,0.10397477730357726,0.227093101157056
"In many companies, an executive is seen as a",leadership,38,703,0.629897329058112,0.3124210354872048,0.9703398450510576,0.0055068610151205065,0.0014490734264364063,0.010581991290713449,0.004318091656453787,0.009580461610157586,0.010007150509909602,0.009236780271974368,0.019084563837214557,0.01006203942033808,0.026685926017276016,0.011156529549476673,0.032981169558040035,0.013154226234752688,0.04259702986169042,0.019537272884368198,0.05067931464350309,0.031002329045834054,0.05978881431758096,0.042691058973356566,0.07109386230178671,0.038928850265321835,0.08941934963154231,0.02690980089370125,0.10570507556946036,0.03529521526313775,0.13073503766919783,0.05590441846758903,0.14225967513570237,0.05793163624419242,0.15220758510897409,0.07409859300130246,0.1645409337566095,0.09034030591484085,0.16860283202532458,0.092000679752088,0.16789540055007982,0.09308624393990862,0.17232742758283837,0.08294297845321706,0.1616161580624298,0.08057737388700127,0.17478252536853495,0.0787711090433671,0.20458855847524277,0.07489474815016463,0.23659367895665548,0.0888689349027938,0.28681601597494577,0.10590674021211385,0.22329712054777337
The ideal CEO is often imagined as a,leadership,34,561,0.3180846459234212,0.31466240622103214,0.9980756245786324,0.007041936394791161,0.0017688397288321768,0.012363108789274912,0.005185763332631044,0.01254635641067514,0.01182878631175039,0.018706074449436935,0.023926326937646153,0.01757323967378549,0.02962386230805067,0.018018799208613073,0.034047856467067435,0.01880491168838932,0.04355944990582411,0.02783253935835764,0.051868673517207205,0.03673479001722388,0.06071856760923103,0.05111519556029604,0.07434151464007678,0.058278828747337405,0.09793252389958039,0.04337450472953328,0.12624181337437196,0.06062847561816185,0.16172765765898245,0.07545194011491965,0.1818415578460907,0.08742176254821712,0.18429237244135727,0.09939529633067472,0.19799565593113136,0.12199810902003473,0.20359207742672467,0.12089350340173596,0.1949475593814781,0.10793598692666867,0.18054585318713323,0.09044203561863458,0.16261293877779154,0.08282322658078348,0.18321646041130527,0.08000376209273923,0.2323948244359,0.0749944719786202,0.28116302187650055,0.09882440288486412,0.34296857263443414,0.1359918143369561,0.26592861703421683
The ideal manager is often imagined as a,leadership,33,528,0.2932514637420756,0.2871870817616582,0.9961475546879228,0.00645350262866054,0.0016030053671006268,0.011556478528224617,0.004877446044489697,0.012536314636798298,0.011641932119617261,0.019378258106673426,0.02424713879396151,0.01823164560405179,0.033487627269952455,0.02020103604094362,0.04223265779623581,0.0214641487234374,0.05281740386313674,0.030643228492356,0.06213332545933124,0.0410833791234502,0.07011615901074386,0.053849315442937744,0.08231908941564493,0.06290350897011569,0.10433882901881453,0.046985733462949784,0.12765366443822435,0.06417199135081007,0.1655434787209521,0.07456298427927702,0.18632304189765858,0.08356782167206409,0.19462397671399137,0.09246955668793562,0.21150143183162728,0.1103040828359904,0.217905853282591,0.10713954290105929,0.21009480956418225,0.09559958821372806,0.195250265773429,0.08138457450538653,0.17432962301306595,0.0777358252029784,0.19653313008097947,0.07303866674794295,0.23943000373430068,0.07153594730288115,0.28569066168235135,0.10060943425347468,0.35289459634716847,0.1339612974196054,0.29986147117572653
The ideal leader is often imagined as a,leadership,34,561,0.27369862956890595,0.3104133817832917,0.9942000217270106,0.006649429079503891,0.0015142998033268952,0.011946499240481913,0.00479700943277539,0.01369740226656955,0.011836316774132882,0.019524375363818836,0.02349505176952482,0.01775788925101275,0.030893597708175118,0.02013933568932355,0.036898914022612,0.020558320428227105,0.04643420423727648,0.028340858375649487,0.055771193106789005,0.03698905132221948,0.06455031749230732,0.04859240256523817,0.07580882115167738,0.05800802930557375,0.09632714030268609,0.04784093322242283,0.11889512772878484,0.07009888281391315,0.15259619628389282,0.08465043393571949,0.17271075084434506,0.09132412790902475,0.17677123260990796,0.09651177773119807,0.18919353030477037,0.11001887204235275,0.19380853028665446,0.10488204695439717,0.19057365953471214,0.08800735973327146,0.1806082575268205,0.07668707006965182,0.1640257588106427,0.07315075649575369,0.18677598395562597,0.06945133675909547,0.23162151379555482,0.07282547262757313,0.2745854039883537,0.09978164727928404,0.3430171188708742,0.13852811816205723,0.29145622316636055
The ideal executive is often imagined as a,leadership,33,528,0.31465419044614784,0.26274573849514127,0.994823717395775,0.006200790021837008,0.0014461801253100222,0.010810772340789742,0.004539480730383726,0.01103653742920468,0.01133399195051911,0.015426601231611924,0.02313097551274719,0.01480528496614946,0.029133357156515233,0.016523079341116676,0.033651519867621424,0.017493434321674287,0.04244177977318703,0.02558179122454497,0.05106397066496929,0.034376374020964814,0.06006301985952673,0.04848777469497959,0.07411959602976094,0.053625723530185465,0.097540280946793,0.03987612629400855,0.12729792775552023,0.05111938507087852,0.17319623265437126,0.07042000447344533,0.19564999854176776,0.08605328277961805,0.20142307851628424,0.10156303586415519,0.21389805197065778,0.12920801766050627,0.2203886048188439,0.13336865851177285,0.21191109330094862,0.12843737972997116,0.1978903471578023,0.11174488054893653,0.1743561724252469,0.10073508023129352,0.1964034341027662,0.08774375106522615,0.24308967823984284,0.08589348318021987,0.3003122994496275,0.106159814276756,0.3655846485449052,0.15152699528320115,0.3001043761163878
Most people assume a CEO is a,leadership,32,496,0.457328879814577,0.30480133509263396,0.999767503851217,0.005626037830806933,0.0015797293510498162,0.011675505476342616,0.004891256022188067,0.013251324419105518,0.011979897581743348,0.015935992507535152,0.02338191757443752,0.015588651560081247,0.030474621095997346,0.014957294141845875,0.03513633200429825,0.015279329788946729,0.04378121419106128,0.018931333972949018,0.05154912106939069,0.03430293269697477,0.06259427720656006,0.04491781224205987,0.07678202479884425,0.04978023868706156,0.10029612953272751,0.04167487011315303,0.12201219125699651,0.05727907586425445,0.14613954891447473,0.06796083432547118,0.16147115763984504,0.07347864478403003,0.17167050632320907,0.07857728531806989,0.18083809841214082,0.0949911273528002,0.18852840463124487,0.09697882845667469,0.18004670309872134,0.07925695921260562,0.17077307169913156,0.06452226814535449,0.1624079597646984,0.057546625239258194,0.17598303831002365,0.06742295805451885,0.21811941933695575,0.06531926066950615,0.25342354492958896,0.07617162134980665,0.3308531754065588,0.11478077396848231,0.26554468217998695
Most people assume a manager is a,leadership,30,435,0.45428655796676354,0.3151457803323865,0.9997912681028538,0.005126136196359761,0.0012571935733770281,0.01071925539391461,0.004482781727905642,0.012704676886947285,0.01172146384831742,0.015322690981955307,0.023780735206866473,0.01612019153113147,0.031243936474458448,0.017862833931384662,0.03697826328544272,0.01847886515773153,0.04535171890370902,0.021552782237363847,0.05453395125626532,0.0347816351192316,0.06527829224071934,0.04228520259767337,0.07835549072918542,0.046850187083856666,0.10305861338447402,0.03938465177022494,0.12590406700806947,0.05818167747821452,0.15586781555120907,0.07039672794902821,0.17491717189698544,0.0798970428684104,0.19034816824016937,0.08883619233499823,0.20450223525869124,0.10403891816734906,0.21233369384831197,0.10840000746388635,0.20271432444660037,0.09042768455588038,0.19251905444199963,0.0752613656509818,0.1766821916000531,0.06847813617057595,0.1873020819264429,0.07614479624948584,0.22543620192881197,0.07147813324194051,0.2552163863086384,0.06757990312608017,0.33077274617554714,0.08802088654508497,0.2561846103181326
Most people assume a leader is a,leadership,32,496,0.3553269571889583,0.40247454727068543,0.9998269791640269,0.006403445712268517,0.0017392392370970088,0.013015225833103636,0.005078094530126823,0.01561997581547548,0.012512298473819763,0.019098301494626005,0.024331958311567887,0.01972689487425278,0.032785718095605085,0.019774436672960926,0.0398927296245741,0.018990487275281537,0.04878807725519098,0.025411360512376257,0.0583803040327491,0.040957663454356946,0.06918329092173978,0.04594977090179735,0.08099238543334292,0.04895077113544025,0.1051818308544041,0.04270436061353504,0.12477970081017808,0.06496914166152143,0.15146669365813908,0.08140086550200114,0.17074230499663687,0.08817326884480035,0.1831101803712349,0.09015016353277823,0.193908054761583,0.10620084795649441,0.19956000308881564,0.10533411779838751,0.1912710438061654,0.08730467203764736,0.18013406954824326,0.07643438146758819,0.16837072329060973,0.07433694510399602,0.18353522299735958,0.08646902321122991,0.2231837866367571,0.08550659270271269,0.2545843070767529,0.08894130124425287,0.3253780534838051,0.10413597368541735,0.2686619809249369
Most people assume an executive is a,leadership,34,561,0.47725365243535184,0.34767263289541006,0.9975371276741498,0.0049482895835843204,0.0013006327855922752,0.009992819003537564,0.004525782914948664,0.01031794040309653,0.01155538294146773,0.01379164793296598,0.02284379538108924,0.014292497367709527,0.029893877644269495,0.014641703455637426,0.0348038906627784,0.01554991923282989,0.043278364798955846,0.019587863505635447,0.0517508517596642,0.029985947756549006,0.06305109686427521,0.03747170473112683,0.07764658947055912,0.03794760966815165,0.10110566488783274,0.0327831051927952,0.12481210918870062,0.04358189856411458,0.15908509809137067,0.06072418269072391,0.17612523551538214,0.0697389091985309,0.18943213267833062,0.0806232736116584,0.20098936020713332,0.09879184050800877,0.20710670450377103,0.10309963621949444,0.19850963593844625,0.10107912281034151,0.1916877677381544,0.08921624189320075,0.17386242331782176,0.08076034077314817,0.1850654447681592,0.08537319187363548,0.22326721106357425,0.08334138746407266,0.2617991181610015,0.08079180358517193,0.34041777136078666,0.10116626803821277,0.2629700729534523
A nurse is typically described as a,support,35,595,0.5525737992959281,0.5719732253346592,0.9799689297215082,0.007786696834765872,0.0020595838906040617,0.013761320873796406,0.006074790416948314,0.017334544630598664,0.014735506268361294,0.025506606031250954,0.02865452160550545,0.025267492041170424,0.04003882358945761,0.025964323358536018,0.050630362610222295,0.023471930696321495,0.06373594233122587,0.030539445543284343,0.07609997695710594,0.0367590124671145,0.08360350127873374,0.052271020621264576,0.09123182813567002,0.05890349023851548,0.10851849032556908,0.050578591050739204,0.12600942393862086,0.0642013178344987,0.15333538450965636,0.07332252837650369,0.1656215344911982,0.07247015669106864,0.1760006367142144,0.0873147601612427,0.1952813279155126,0.09436054097921186,0.20967858418062088,0.0939360819240803,0.20889369009992295,0.08488323370496727,0.20151185352065384,0.07493408687229239,0.1877002951619334,0.06670676656011235,0.20693147616709281,0.06735347483733121,0.24944744421824835,0.06812199026612188,0.28659842345809555,0.09266906970990285,0.35482835277519914,0.12160651536545894,0.26722706224012654
A caregiver is typically described as a,support,35,595,0.6148854475861428,0.7953186214435846,0.982858098577708,0.008936141945736262,0.0021509969916253566,0.015956763667728892,0.006302477205098524,0.019960214014339298,0.015101671940156223,0.027194184613186605,0.028919205004194887,0.026022641518097887,0.042142425923626194,0.02804192092672095,0.05410783013284694,0.026284040750795653,0.06880077303184573,0.03349471680319898,0.08103446964552585,0.0428819888063636,0.08799741928281349,0.05947430783932015,0.0958623317373916,0.06820816838829749,0.11371638225719294,0.05661266682193627,0.1320593483639483,0.07284070363528997,0.15927192035548746,0.08645805546145181,0.1737957715223833,0.09431604895234326,0.18611816009890683,0.10661982540199272,0.20281059260102888,0.1305620845945765,0.21764705374357654,0.13180910715652414,0.21692880466768727,0.11877491003374782,0.2066416786138396,0.10629142689867517,0.19135864678138811,0.09234453807072868,0.21100291292335704,0.0888703896546816,0.2564475780280786,0.07250670768188612,0.3006960948149436,0.08393294722429462,0.38000711474352605,0.11331524253677203,0.291640456372218
A secretary is typically described as a,support,36,630,0.6084572780684289,0.6351969430688769,0.9793356949230656,0.007093410961938274,0.001637519913593097,0.01261355194261037,0.005400126705378285,0.01296272385693678,0.013085430391001275,0.01576268659774807,0.02505363902444417,0.014931081080302281,0.03583985871418733,0.01809598452104022,0.044375204515185306,0.020410764886015016,0.05633925894500876,0.026869171433558183,0.0684719209893245,0.03683192324611545,0.07694509401927384,0.052355989900780615,0.08724421656747194,0.06318642609673511,0.10934009860194642,0.049615323957507694,0.13648738283365647,0.06119689720108656,0.18120407883622242,0.07967916284284687,0.20465121171088832,0.08727892511870937,0.21883714274447558,0.1011976549772618,0.23679927219718197,0.12210483979942013,0.2571817579761403,0.1270086994200503,0.25042009340881893,0.11195713280099634,0.2443970117791013,0.09697871942228865,0.22057296828389017,0.08832208950870019,0.23823732476281187,0.08610310313279092,0.28248459552963323,0.08247548994199323,0.33346688960175846,0.09360186806351166,0.4171361157774754,0.12662005083870873,0.35592036075125694
A receptionist is typically described as a,support,35,595,0.5846439618272232,0.6043116892687976,0.9753757655853406,0.006509089852819952,0.0016294985095023965,0.01258078524614664,0.0053926297991539396,0.013940988357843532,0.013717518085334677,0.017157851235054068,0.027225153325772723,0.018792621509673743,0.04188216869627274,0.023735636627892746,0.05475139203111375,0.025600800985441312,0.0708945190743124,0.036940475501513144,0.0841394584051957,0.04604011201679064,0.09362997729564267,0.06041908444968466,0.10331283340490557,0.06625448804164999,0.12046799789166796,0.04800294543277308,0.13995929161845128,0.0616631800389895,0.1699091085831164,0.07623953940229651,0.1854725656074523,0.08746341560428124,0.19908484502067425,0.09860063589404446,0.2157021550418062,0.11431072823139252,0.23072363698785664,0.11556552472992278,0.22917707102399448,0.10977979320055643,0.22177389683640714,0.09788170231283007,0.2060149966092589,0.08764461136209493,0.22169560087848605,0.07812056895069358,0.2647047866186684,0.0716408613459216,0.2997270001924951,0.09154787093846344,0.3665142679474221,0.11832070081228924,0.2947774249696138
An assistant is typically described as a,support,37,666,0.6678850217941235,0.6495578084141016,0.9825178125756793,0.007968398024601309,0.001928304424431896,0.015014234461567086,0.005983201764813292,0.01945968402966073,0.014280518639458948,0.02581166499539083,0.02830803079020693,0.02368793119022343,0.04021059976978068,0.02439844017478874,0.05234677725102858,0.02391197135303721,0.06773140421203183,0.03499631650806472,0.08092589045083333,0.042414517642202706,0.0897042102490652,0.054512391845560844,0.10014140731334159,0.06430994745447279,0.12553301424623925,0.042933838704532365,0.16018171192841896,0.060521493471945235,0.2076770466394781,0.08262312369881741,0.22591662124266482,0.09845268160543658,0.23647959998508916,0.11841616008018556,0.2564176140359157,0.14273115830811195,0.26714864565727015,0.1462924734889812,0.2618036613668484,0.13673495152631135,0.2501763081528795,0.11983354123826849,0.2217512663499856,0.10486843747615732,0.23333638402430035,0.0932631248140264,0.2766407317245534,0.08321832220086806,0.3316645855211734,0.0949342874969607,0.4167934000526673,0.12761666987724873,0.3540676154083673
A support worker is typically described as a,support,34,561,0.6364418032808653,0.6813334310427308,0.9875300826388411,0.007686116995215786,0.0018733181316395158,0.013774953974915528,0.005902274755450197,0.01612249341182964,0.014228630991969955,0.02119795075213682,0.0272237603724823,0.02172651593792586,0.04061476365009372,0.025232819407800564,0.05212501502174558,0.02498210012596444,0.06768266653840252,0.034104790861619314,0.08047719795643109,0.04270343479238689,0.09024106855901136,0.05943036195609072,0.10137642792926403,0.068549074054084,0.12250869679429961,0.05177362632779048,0.14798792573063607,0.07281519423177037,0.17847490111985648,0.09279115841776768,0.19427997594224578,0.10932350367463461,0.20909923824230725,0.12654897024039452,0.22801795977920886,0.14685741068285527,0.23905116148477945,0.14650422352114517,0.23451737042402704,0.13426111346542957,0.2236959241836405,0.11518398057019111,0.2046289014023299,0.10813404842189094,0.225989096453148,0.10024553722312074,0.2689872580638888,0.08806012652010806,0.31078825965311285,0.08887631874114817,0.3819802854443419,0.1277345853292225,0.3333069868480094
