context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24,l3_layer_25,pertok_layer_25,l3_layer_26,pertok_layer_26,l3_layer_27,pertok_layer_27,l3_layer_28,pertok_layer_28,l3_layer_29,pertok_layer_29,l3_layer_30,pertok_layer_30,l3_layer_31,pertok_layer_31,l3_layer_32,pertok_layer_32
"In many companies, a leader is seen as a",leadership,32,496,0.34026498830259344,0.486212729010731,0.8387577389366925,0.5108965648105368,0.8537376152526122,0.0005101888149333188,4.731847172635001e-05,0.005579903262613279,0.00017621485642751317,0.0033041405671650594,0.00025362280619327035,0.002580552392753006,0.00047374404341594956,0.0036290805761460283,0.0007133626807232646,0.0027745512659746127,0.0009271881663764601,0.005484696427315867,0.0013290785596604092,0.006122710121626787,0.00210930695903188,0.00689987113619906,0.003142686986670116,0.006986325620694426,0.005202253645073932,0.00730257240136136,0.0054483545380987555,0.013144595705704112,0.006327543191208332,0.011990829331479816,0.006821605213338668,0.009295156946315098,0.007133993959379782,0.008209610354100902,0.008160105300536017,0.00918767844025485,0.009740185765133188,0.009783843476284679,0.010483374934406608,0.016960945303941294,0.011289874806567495,0.020949239718440295,0.013950063483799551,0.02168412527024319,0.01617761418297618,0.013856732255879968,0.017253277721098314,0.014772606887600898,0.018991283630466708,0.02079918368355737,0.020815009879959136,0.018356789245722035,0.023308948001527403,0.021879337543762332,0.024840379166314087,0.020979191802797906,0.024003007890790996,0.02599186182416105,0.02702598719978532,0.024249281465921046,0.027033399448075406,0.02960295664111629,0.026618531905131165,0.02791535241065377,0.026895068727850004,0.03139692118006842,0.02523111592024121,0.031013748622140406,0.02608526549268498,0.102694194338529,0.06850781960969883
"In many companies, an executive is seen as a",leadership,31,465,0.31225002510332484,0.42308656172826886,0.8499923611525446,0.4509953555825632,0.8554143220317201,0.0005214752575776041,5.1780379014023944e-05,0.006679174038883436,0.00018150817746073655,0.0036758598892548725,0.0002458417004596824,0.0023394466947808676,0.0004654033239874538,0.0033352863179375238,0.0007235016550591781,0.0031416970887498796,0.0009260690198834002,0.006031724857693158,0.0013594783446026295,0.007180021103340877,0.002215106612243402,0.008734872860677399,0.0030469956080456375,0.008385906984338562,0.0061546622476189765,0.006581370344589365,0.0059658890160201785,0.011568873395665466,0.007128441782124221,0.011967944472179144,0.007705420669547688,0.00841251126847388,0.007919769517559723,0.007769654025834207,0.00876074753850749,0.00854057364527967,0.01021360465852026,0.009074716439028907,0.01136378247314317,0.013959185750738142,0.0121838556384614,0.019313400718149496,0.0150358725915626,0.022512600471845643,0.017645917139224063,0.014006082787374035,0.018881852024335597,0.013467454505273547,0.02067128025121668,0.022614784267943062,0.023160299762644564,0.0206377385659008,0.026114315039558206,0.025307037297981713,0.028472590982321272,0.023080029590911592,0.027876798200974946,0.030856685023298698,0.03130972146851892,0.026052032255890548,0.032186841150502646,0.032418223620482224,0.03251874777492223,0.02991409773771017,0.033062585834186364,0.029878446712673624,0.030918413903768736,0.026983255367626375,0.03150291450443761,0.11001802881573289,0.069353200188918
The ideal CEO is often imagined as a,leadership,30,435,0.302469167885963,0.2978276205249131,0.7807845780625939,0.33006383932661265,0.8010127631714568,0.00047890569749875153,5.853657953629095e-05,0.00883900264427934,0.00020412245788743825,0.006175868842387549,0.0003604836632408552,0.002884732587013098,0.0006122642472537835,0.0027647216543644853,0.0009875554506359352,0.004565357569128448,0.0011911566948295538,0.008511619780565563,0.001735596443031806,0.008500421751329833,0.002781710837734456,0.008622676129852664,0.003954147383204025,0.008607982086839891,0.005480501882287022,0.006597164154435108,0.006033817334793319,0.012116832837837578,0.007154120533979232,0.011386303466874428,0.008019079060199346,0.01073712595099697,0.008452223811036634,0.011049186596936923,0.009473079278352252,0.01319420713586247,0.011127416523958978,0.01553072480737377,0.011805414067176122,0.019126179220524547,0.012192159499925718,0.021571962690818045,0.014219342378882746,0.019603932585859317,0.015073120311381694,0.012110887225628782,0.015064761920081193,0.014639787849402425,0.01659823989977115,0.022208763442172482,0.018194973216412762,0.01743757544396519,0.018585420929684744,0.020036338045498273,0.021039217817827253,0.019626992503893458,0.020897853765274844,0.024357641666271676,0.024352494638380368,0.020484799907921323,0.023378150380746202,0.02540838797789298,0.022772479481816352,0.022515728950118812,0.02248636758885519,0.019489195135699643,0.020092766947068276,0.01721125317049633,0.02109324437019407,0.048843904888130146,0.053497134326107476
The ideal manager is often imagined as a,leadership,34,561,0.32531093722959104,0.3239926272071898,0.7015412114560604,0.3806272836518474,0.7442481503821909,0.0005190311198663438,5.3470956617226515e-05,0.008663006418360776,0.00018836719036369512,0.005758742560522696,0.00033533292850341986,0.0027210194009773584,0.0005820847326332668,0.0027953147903197802,0.0009318371955377109,0.00433532995120355,0.0011180342012686126,0.007919405910938251,0.0015790948877613283,0.008311783685982486,0.0025799278328316974,0.007880397956780609,0.0038428767388501168,0.008636114486322396,0.0055226987227725045,0.006903813259690502,0.006568197306337026,0.011643041738972943,0.007781236835934833,0.009975594716765464,0.008928760359316057,0.009984363667530883,0.009473073662413489,0.011085810151696199,0.01069298997418086,0.013016875794988808,0.012427902757088183,0.015809280482764396,0.013170488023545332,0.019935387679150224,0.013760991869889187,0.02224657505490207,0.015757854697740707,0.02006091415963578,0.016681426897716768,0.013553492482958113,0.01675035361029827,0.01589925121274374,0.018277698116138903,0.022857627831710064,0.01967431917232891,0.016623793700384384,0.01995055450263453,0.01861635608654532,0.02253251134283924,0.019270587614251503,0.02193854554245945,0.023566979912626712,0.02549432608749441,0.0196705639667052,0.025020604769276037,0.024604169366286933,0.024443372160828855,0.022170805390182652,0.024331719301419034,0.020760460072951493,0.022047862277911244,0.018377472116484665,0.02274882109006834,0.055414729106797095,0.05086495235245587
The ideal leader is often imagined as a,leadership,30,435,0.3221088120117287,0.4522691825404763,0.8689667959697545,0.4929427121533081,0.8841414671333041,0.0005001733661200665,5.391319548137726e-05,0.008433948534904092,0.0001975389242367916,0.005497061806192872,0.0003377460129279826,0.0023809921986282885,0.0006056857636347741,0.002920603397979016,0.0009669743093400555,0.004394218474648175,0.0011584230313244107,0.008380262636210535,0.0016143094393725188,0.008841169043227959,0.0024426336590202915,0.010533538157809346,0.0034459341197520736,0.008813964587607637,0.004897616085069941,0.0062617403140517,0.0056839342494146945,0.011647968682849855,0.006683766943152795,0.0100274675537963,0.007634311905370291,0.009944935334545308,0.008046782195190985,0.01063306388146112,0.009136244264374238,0.012903692681114694,0.010990901280795318,0.014132648597341176,0.011472205011114315,0.018164295003721527,0.01188886905871989,0.02024517316359752,0.01371158364405853,0.019204223460401317,0.014697512292226914,0.01372731262768191,0.014932254031830001,0.015488663321313198,0.01641254305839431,0.02103676831481154,0.018202610354136173,0.013947770326870565,0.018937444851577667,0.01849252174039144,0.02089259894762031,0.017439924083274702,0.021563699744783227,0.02329381731150863,0.025188537619104102,0.01821510039436791,0.02358204934217815,0.023400023516144897,0.02318587156589059,0.02033616508700845,0.02279978257615417,0.017687917911394933,0.020406707527948976,0.01573966493051683,0.02161882935649224,0.054848255991142084,0.056325251008333056
The ideal executive is often imagined as a,leadership,32,496,0.2903781684389955,0.2756521198898554,0.7604159363545477,0.31406513357069343,0.7847862603957765,0.0005310709236394183,5.454310157085654e-05,0.009524028166899186,0.0002064261144742556,0.00695361293339056,0.0003698407135253809,0.003605448909480639,0.0006838956349116861,0.0036283803228794632,0.0011248522831333319,0.006286455561290306,0.0013229588516471338,0.010379527287034753,0.0019625100136455645,0.01070189919052839,0.0035429154305612123,0.010910794171465088,0.005286658767345711,0.011642786157101084,0.008035020684977051,0.00981168520686649,0.008476472260882183,0.015503010866554248,0.010019170972782356,0.01387610802784444,0.011120510002345655,0.013719422371841563,0.011855655484467532,0.014232619478194892,0.012955182740268658,0.015981413816014565,0.014854236931058577,0.019033352607692854,0.015581414880425817,0.021362980458879213,0.015719205754025894,0.02314155050020134,0.017997676638886916,0.02109624858451932,0.01878284455893167,0.0145609217541086,0.01877885152160995,0.0172578317717212,0.020543443256334684,0.024975079030277847,0.021837461849676273,0.019578067757548737,0.021324579541594748,0.02208950208946431,0.023679768682686807,0.020998434725295775,0.022912468753771738,0.02714887513632905,0.02632093725605312,0.022865599579769795,0.0253627478167877,0.028488742560419802,0.024737001833906577,0.025560625638086747,0.024886705492924814,0.022561754603909842,0.022346794557077287,0.020533063416179578,0.023270930199653077,0.0583558773578472,0.04950092019973953
Most people assume a CEO is a,leadership,33,528,0.4042576934554621,0.5239374144002795,0.9163734230678529,0.550923563176184,0.92624787648856,0.0005625739515913473,5.590192641801936e-05,0.00829569050590333,0.00017947292507507754,0.005612604259274302,0.00036907119721288264,0.0041147823831143675,0.0007114759426648991,0.002896441096088603,0.001283462367551731,0.005965417646750766,0.0015082157544002793,0.008428636997483157,0.002089639923411006,0.010656474610072283,0.0032419460824721844,0.01039851055179777,0.004305763340644774,0.010612290530862363,0.005879006506837158,0.009017817898315449,0.00625614518715165,0.016919351021878783,0.00757834231998512,0.01467151706830168,0.008259799654359466,0.01059455720841046,0.0089193741318572,0.010911991782719475,0.010482433620156544,0.010641426624584881,0.012540809732738502,0.011757320083915713,0.01348503423246614,0.01725214881764869,0.014583400319771967,0.020407322249078496,0.017666946984217072,0.019837486738407576,0.019740854682383496,0.012693455405273179,0.020822196348594578,0.015098699964385348,0.023513234636756766,0.0225514250847188,0.0260482509388372,0.017885083634021002,0.02920876074098362,0.023481231415825986,0.03269316615564491,0.022747320197224866,0.034245702158695414,0.03164119620104888,0.03988707914999919,0.02597335004130476,0.03878180257146822,0.0324403321303216,0.038806267175413536,0.028154525347484347,0.03830953143566001,0.027204306360022884,0.03495229383611719,0.02490358678582714,0.03685621846922743,0.13967001821304223,0.10612744927990757
Most people assume a manager is a,leadership,33,528,0.3182846168351591,0.6412934069521725,0.9232929921709001,0.6695524272145121,0.9317441009770846,0.0005581694810135398,4.7268084272009546e-05,0.008225960923533478,0.00018431569793178195,0.005343046258725059,0.0003808102690592891,0.0035380106009444286,0.0008042139006236074,0.003315589399351607,0.001451685478398017,0.005144804339346372,0.0016993749636995505,0.0066094448423001245,0.002368414079719546,0.009088235789227758,0.003446514172055222,0.008639100224544623,0.004759961820938367,0.008856855243874813,0.006299696392889035,0.007597553610552971,0.00684080623618936,0.013306938202645993,0.007849149818119551,0.010128145766386204,0.008294709447231931,0.007902313485591518,0.008980754952518512,0.009621232695951023,0.010638274222580554,0.008940562267677801,0.012785339017846889,0.010548250735928997,0.014064998804283737,0.016363275867499038,0.015203049005602966,0.01853589137779543,0.01857621177085521,0.017127062599071294,0.02088867620113517,0.014917764956987977,0.02280547889550989,0.01547856697424003,0.02501922166862264,0.024006895122246318,0.028195679603978514,0.016757450111097052,0.032565914164826834,0.024141682995572934,0.03537810827305378,0.02486480239461388,0.03672349082574407,0.03250340125280659,0.042863235614764066,0.02888202896484354,0.041772765414220085,0.03505738845427378,0.041431084274345546,0.03108420337241913,0.04116288705959106,0.031240214805485562,0.036787717493793955,0.02908096310019203,0.03863556826160038,0.157093157138682,0.1132107887169572
Most people assume a leader is a,leadership,29,406,0.40069922069477004,0.6167029845528305,0.9610152756795287,0.6326031150529161,0.9645373834282509,0.0005446070747374624,5.265524824608185e-05,0.007847731424157985,0.00021802831245943226,0.00537971088440415,0.00042288156977797334,0.0037139965930820923,0.0008912928241719351,0.0037092948101015194,0.0016169582032631456,0.005535193713860562,0.0019519191568489298,0.008183472524339359,0.002714693708324085,0.010106250328983157,0.0041206007219621674,0.008225199446631724,0.0058790252911046685,0.009382470952696407,0.008229387673602002,0.008179574972664543,0.008362769924716892,0.014680791744779872,0.009442672201083864,0.012986545520652435,0.009929038598076301,0.010449150202616855,0.010709850851139789,0.01146286229839835,0.012345122697342635,0.01213114590691294,0.015043056707721592,0.012483578383892559,0.01582296204527104,0.01625269813471729,0.016732994422466483,0.018575160319460646,0.02010999602728472,0.019507104307430405,0.02247205430231187,0.016633698879004066,0.023523400238877376,0.01824989288507046,0.025953933668490983,0.02470074221359668,0.028998182004945146,0.017798343994315215,0.03139941664748017,0.02350645263952683,0.03306563951523793,0.021269371730174513,0.03418108299882103,0.030572317653206088,0.03984770982768194,0.02640685157805673,0.03810063369832806,0.03192880105139542,0.03672483447741982,0.027532336335533435,0.036095259152335385,0.028053058793517743,0.03242271448528271,0.02698577899627349,0.03423724134590232,0.14017852569973785,0.10207708172700168
Most people assume an executive is a,leadership,35,595,0.3404001202254702,0.5673964009620249,0.9011841129977256,0.5985827255935874,0.9130947319299594,0.0005251892834527554,4.9745366259488855e-05,0.008967942969085714,0.00019486102876777877,0.006683912428623106,0.0003809618209200608,0.004794501869152236,0.0008090318083157363,0.003454524948681099,0.0015430953611079204,0.007121184373392476,0.0018195731671695192,0.010084047559837512,0.002559693347288675,0.012707022132822036,0.004067462737346182,0.011964121684124017,0.005519193687594672,0.011620324475849713,0.00791501560446897,0.008725084391257144,0.007957394477852328,0.01918479566654875,0.009315941293020593,0.01675971946970976,0.009814599649571126,0.01184392502373999,0.01063925419665343,0.01101252436878011,0.012540526765451468,0.010983047040825986,0.014774943414850064,0.012221793167874905,0.01582052087774476,0.017172681351119202,0.016658801245930534,0.020643666316249955,0.01997460745211089,0.023168132674505404,0.022390774942719963,0.015924068806560127,0.023768506660932387,0.017177997966479657,0.02677286896053379,0.027741607478102562,0.030582480653871272,0.019029065972484663,0.033081654020735464,0.02329375981876354,0.03563745643549205,0.023138332571043398,0.036794169044955055,0.03136442987480941,0.043138284033300375,0.026398998575872745,0.042057461269214766,0.03383827845822143,0.04217668380432467,0.029331897210516558,0.04201653479428279,0.029358574429294248,0.03821354844130698,0.028775861917627578,0.040739814041848024,0.1529975107031663,0.10792335361835197
A nurse is typically described as a,support,37,666,0.6002722687611356,0.6663631894625723,0.9405086284969002,0.6766552777994548,0.9437670941638885,0.0005200005019323783,5.725566894837647e-05,0.011488433126368469,0.00029888653657142363,0.006844976127568606,0.0004180001628277837,0.004010524667243459,0.0008275848644042657,0.0034129873527610926,0.0011998031576060417,0.004428846617004526,0.0015330737169366305,0.006620460097741629,0.002082334984878177,0.008672237689477074,0.0031113936347047406,0.011324217886974384,0.004364466260769161,0.010644706604446455,0.00877328127012963,0.010891944516448343,0.010658095357505698,0.013025711341957638,0.01246795473720838,0.013940705231659663,0.013587713584473209,0.014710619360185261,0.014155588625595022,0.015111359974200706,0.01633870074409475,0.01648346344375169,0.01909239315862283,0.01699129172350534,0.020872260434318137,0.018745387393931622,0.022947782439028383,0.025041780172220328,0.02779250604235729,0.03240081247439174,0.02994359475953403,0.019631257400378434,0.03540775796930247,0.024419540827858147,0.03961358743515567,0.030691256507797884,0.04492195338415188,0.021180443070938824,0.05143506039316274,0.024472684592935227,0.05681082434774998,0.025332431867976582,0.05479625840349863,0.03180563978302465,0.06489667261147475,0.028531065650844453,0.06687343451125981,0.031577047791330116,0.06852756816013479,0.031109456655545792,0.07081186997481327,0.02833585089779039,0.0681540070701088,0.026953937419962593,0.0703421732666619,0.09879194036450972,0.13960619227692228
A caregiver is typically described as a,support,37,666,0.5952480906797151,0.8026729458943009,0.9070493394974619,0.8111634702829633,0.9115766835502654,0.00044629038743296777,5.364583096780364e-05,0.011632374003388863,0.0003001719274935212,0.007190350728921282,0.0004394599186347983,0.004160354669682375,0.0008229693888109241,0.002947481184218742,0.0012044944038701148,0.005208016706803203,0.0015137134890403883,0.008554275276997609,0.002014850900041456,0.010211833147561317,0.0030072697712884913,0.012661741843062114,0.004103057817013559,0.011447694301571444,0.006655887221757148,0.008919844882334096,0.008183069877283738,0.012410585438274942,0.01018959131457102,0.01309009252503749,0.011102304890875409,0.01272227685942656,0.011895265565746766,0.014007383128885139,0.013824050151375387,0.015138885679878243,0.01579995218803119,0.016184329362009336,0.01720469498583607,0.02129786582238779,0.019390287145763508,0.026266773695397084,0.022717339429358153,0.028915744740075668,0.024519958415808753,0.019631986889973547,0.02744650570390622,0.023455846724545155,0.031439105621287836,0.02752076546048962,0.034171434660306074,0.01863875529385384,0.03998434485966711,0.021758071105976426,0.04580511362704808,0.021244578266970023,0.04269734118893005,0.02485429161832651,0.049822427300528105,0.024324236549951504,0.050843895468285556,0.029928326021972644,0.050426216660825786,0.024488054301528697,0.05206660575360199,0.02558727404064326,0.0482899769522508,0.02553372428420058,0.04879653726323897,0.08878893815916922,0.08922126907873824
A secretary is typically described as a,support,37,666,0.5580229268324614,0.6491130413487554,0.8276716668624431,0.6563040618066225,0.83585124203546,0.0004780495860638219,5.2279897347033436e-05,0.011089853354919528,0.00029546687058833664,0.007065636730096555,0.000434215630183391,0.0035629614537514686,0.0008762711459069763,0.0032875096679376974,0.0013133571210827534,0.005844013624893278,0.001769458838619444,0.008165130022473387,0.0024586397962017407,0.008625008404914244,0.0032945858108602995,0.008668882901580424,0.004728368103619639,0.010589988324018642,0.008168553902624399,0.011654860179650327,0.009575073014691848,0.02009966698281127,0.011501117477014409,0.022277679300297365,0.012957377528907561,0.017815322671722922,0.01392122402821767,0.017720505177126273,0.016246812094317206,0.01629878127122834,0.0182674372843115,0.017593734516111115,0.019992631522324306,0.024237798346731874,0.02240269135086895,0.03025843405582668,0.02628442176487854,0.032444679583338104,0.028531130688128525,0.018747443664045654,0.03248316210219495,0.026137259561872968,0.037467126801162265,0.03217401666253037,0.04159410271942991,0.021647139989834314,0.047056879813272987,0.029874931425932314,0.054420058457780016,0.02977481082548219,0.05214035528493822,0.03705589735815875,0.061125912870453665,0.033380730686068755,0.062427661656215834,0.041793687860102666,0.06251701448767201,0.03556057257225551,0.06451096402297135,0.042402270379555886,0.06274966888273689,0.0453868136163942,0.06494634621574749,0.12038246401820284,0.13050972237885228
A receptionist is typically described as a,support,36,630,0.5074446338737224,0.6633050318341702,0.7605713224038482,0.6692400269257632,0.7809690176363802,0.0005164896897473278,5.5190742624376834e-05,0.01281386497854438,0.00030378386244818575,0.007950464446802228,0.0004251290953123685,0.005164028829042959,0.000789944544433812,0.0029101559276681855,0.001087214064543827,0.007824703409085174,0.0013503569796583976,0.010534439307509766,0.0017527664874687364,0.010323407688274826,0.002436921511755958,0.012629547287832915,0.003533335684187298,0.013102017550119735,0.005640092696303044,0.011928277827436632,0.007049979394028756,0.017426057437690073,0.008828524008269254,0.01885167962255509,0.01044385260662031,0.016523120490279108,0.011399166237581027,0.016535462685565775,0.013352173234488837,0.014727100945853314,0.01561930034045117,0.016654451890145954,0.017842782067177328,0.023584185806090334,0.020320089260935918,0.03013220599142316,0.02406026425775531,0.032489231799874584,0.026298027721188576,0.02311114483816557,0.03050951951007193,0.02975553389740308,0.03426421975301707,0.030491209030435437,0.03775670508570772,0.021091071402299964,0.044271279636651006,0.027447883340139104,0.05014259488036776,0.029840299460255064,0.04760062795220483,0.03736196363900412,0.05351022922048841,0.036013845778895645,0.05287208620444686,0.04442830209656034,0.05253893508657521,0.03829067758830631,0.054084085640653444,0.04325599425635017,0.051754099852365565,0.044101498612004894,0.05443514049778019,0.10074785685329396,0.10485201058523351
An assistant is typically described as a,support,34,561,0.34354032655483324,0.6435086596757174,0.7684175972826779,0.6674918124153919,0.7937918457319029,0.0005472959424638468,7.435913329910474e-05,0.010914618916862722,0.0002659591690987369,0.007208519595072388,0.000416935568484404,0.004356040151722937,0.0008438738989407534,0.0032844206477099275,0.0012711896300653064,0.0072883312883755946,0.001523778485191601,0.01061449898302492,0.0020301251709682953,0.010151793143128167,0.002909604278002902,0.013855343521685352,0.004072629525850158,0.011068413646929728,0.006788248574098909,0.011101784640271497,0.007647335530108836,0.018550422628408857,0.008815388022417776,0.017246787645167003,0.009383634240060387,0.014578869662943235,0.009900455558510086,0.017481631241803384,0.011426870895459207,0.0145967263248314,0.012960561674828328,0.02259758974572565,0.014540764369294256,0.029985997998302087,0.016272220672766166,0.03072935889046214,0.018497789575827494,0.03089853492652084,0.01937520158724372,0.020597467847291696,0.02246456124294534,0.028688648595953582,0.025077861719042815,0.029426290379392366,0.0261079599510172,0.020204880360177625,0.028726235494471307,0.019943836484872926,0.030536300389200775,0.01850921053887677,0.030656821235897996,0.028290831790870448,0.033174620776847415,0.027685410950612103,0.03245656774795055,0.0407601125550803,0.033142127911190256,0.033437719552121485,0.03407988667508595,0.040051976756835736,0.03248656538214232,0.04296411998103344,0.03538677402491062,0.08224665253602696,0.06616756279488081
A support worker is typically described as a,support,36,630,0.3446063374390239,0.5538732721470296,0.8062375686131418,0.5724734544392049,0.8262963482575287,0.0004944749832952039,5.9419996545986534e-05,0.0111908701599194,0.00032800148764205387,0.006702616880047881,0.0004628792827838451,0.003764192033316014,0.0009018854893575271,0.003493341977662077,0.001368992503234193,0.006617922306708578,0.0016361746353139182,0.0089011677339376,0.002110576573500161,0.008639535768257526,0.0026705185464833783,0.011048346798190415,0.0038147710756577433,0.009416504140846937,0.006685697931732126,0.008701093212005415,0.008175922868535896,0.015149604123510295,0.009883624511314436,0.01609332360404033,0.010658300541714232,0.013254142019574347,0.011352927843836819,0.013784455822952948,0.01276911338581748,0.015022155143190788,0.01465147175493517,0.01775003616753196,0.01609063592237789,0.024386093080951955,0.01778236956182372,0.029268979297604594,0.020494079036787877,0.02539432967481294,0.020953193664799644,0.01798413645092258,0.022522672969193927,0.02155579496590103,0.02503465240169166,0.02712142386053701,0.027699524700854784,0.02021699507292633,0.02957414306136885,0.022086521789535744,0.035252043364767144,0.022431287161762972,0.033284046525520875,0.0328633144073479,0.038596976123305586,0.031084097844303125,0.0384612333728023,0.0376212096363423,0.03840453328159125,0.031717636778213786,0.03911677502408939,0.0337052073898351,0.03691320797242554,0.03309335072739254,0.03850261337838371,0.07634797748834438,0.06669563522149351
A teacher is typically described as a,support,37,666,0.6070613838792518,0.7050369367934763,0.8966404448729008,0.7131222837992937,0.8996569469882161,0.0005843164628915693,5.831171938664193e-05,0.011288406657904954,0.0002767234090536331,0.007160016815841491,0.00041972728077563435,0.003593645580954326,0.000834234364950415,0.0031036779053701066,0.001335268847314542,0.006079509831714702,0.0017702727292600868,0.009646488095268272,0.0025075334868266737,0.009149207076150795,0.003922048235773309,0.00968688775016559,0.005469966382018669,0.013115129979080521,0.006848571796280392,0.01177777827609147,0.00829982016942053,0.016141574249055386,0.009511044272212194,0.016854191771289224,0.010653816197320906,0.012627828893368784,0.010980717580235477,0.011919387937029414,0.012702360224112308,0.012726472050949676,0.01502462788857149,0.01308751459271849,0.017078292747826046,0.01701222111084625,0.018912390205881684,0.024768109884616904,0.023700842221782314,0.032167687440811304,0.027079827424432504,0.020362332491038526,0.03263799822533861,0.02602099553069355,0.0372600315931231,0.03147664664681321,0.04184793330634442,0.02086941771622565,0.04861559000732368,0.029031280419850147,0.05438787580363309,0.026547716097041898,0.05149986799153596,0.031065284391495897,0.05690041923657947,0.026856148959785393,0.05570413759256196,0.03217503090491712,0.05376770873898431,0.02886634463553867,0.055362930305671264,0.027718403354489628,0.049991067611428436,0.027892757562986217,0.05091763228943951,0.12269555837310714,0.11125126237395487
A babysitter is typically described as a,support,33,528,0.40575595904593825,0.7642754502594471,0.7994974344037473,0.7734908122401976,0.8077383609470417,0.0005519883428266384,5.938613635521129e-05,0.01080737756801153,0.0002641659388762273,0.007483104415192416,0.00042796019954727596,0.004540614358828431,0.0008540927819644628,0.0035885575627046325,0.001297650375632406,0.007503994924831289,0.0015708320925586175,0.010749517632917135,0.0020768632259346694,0.01222567095683163,0.0026912797032958434,0.015409522999077142,0.0035790118576620295,0.011862716577734593,0.005754036753938724,0.008754311218864665,0.006848386005656114,0.01439490134153224,0.008185451206345102,0.014040292869571114,0.00880595223081696,0.013677987946397222,0.009500038089475658,0.012656118323577922,0.010953099782778074,0.013398102724924855,0.012999734868944006,0.015444426444282799,0.014430109954156915,0.023302562062285665,0.016969170688322814,0.03025442655978913,0.01934668244258147,0.02916953328846454,0.020306629209430826,0.018633859827114498,0.023545177529597314,0.0237294317874717,0.026599930747386317,0.02724648575933902,0.029277567359625816,0.016356694654134224,0.03462449118721784,0.02204739698048548,0.039543805239693905,0.021457303646546994,0.037547836625517236,0.027082184748308966,0.04306433236466136,0.027047769927151202,0.044345804592275,0.03592596847472083,0.044186083169361,0.029435213069776135,0.04481415205338378,0.035878333742333665,0.042855781985358055,0.04088708930462372,0.04440285062964595,0.08627997670385418,0.07133021543225224
"In many workplaces, a nurse is seen as a",support,36,630,0.44094473524201216,0.2518435223028064,0.7891731639392674,0.2819900680624414,0.7974971594985618,0.0004888314528737787,5.114377745762338e-05,0.0064804196796535984,0.00023601372755806724,0.003349725741184649,0.0002841736700551798,0.0027030819811605755,0.000502578479280076,0.003866075002493253,0.0007280614319876761,0.003154087098789361,0.0008903085023390995,0.004959442354996822,0.0011602564593004355,0.0064924461588800764,0.0017451020605859142,0.00782775704746736,0.0023589388917108055,0.007186941595861947,0.00460502800969392,0.007670262132308016,0.005653126093103197,0.009083297999738182,0.006590424510156669,0.010579002943589846,0.007228256273681057,0.009238445943517868,0.007764231662873267,0.008037832467527128,0.008651111353955625,0.008567612367255778,0.010494434978193492,0.009712591040178048,0.011846875850666953,0.01578535730183071,0.012926878151633563,0.019021980396947233,0.015383821240645794,0.020125344957434683,0.017340827779765224,0.013035537192947014,0.018439219837619696,0.014694885393883141,0.020435514602784914,0.0241084281635042,0.022207566609596347,0.02186618153377864,0.02541258252820867,0.026452154752418525,0.028625253224840885,0.026014676493328386,0.02953151416004243,0.03640805561880296,0.03544869398030641,0.03244073547422613,0.03488178186110732,0.04292501988714749,0.036559314833442685,0.03536032611374474,0.03676616063811341,0.03882869327450822,0.035403511371246074,0.038344421835071904,0.03827125917979715,0.13042145429797183,0.10028518838041078
