context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,36,630,0.5236556368864983,0.23021447751671076,0.9721551178954542,0.0007780513678639483,6.583071620459692e-05,0.027336817443530087,0.01888356330749958,0.046201709151716286,0.04056752440163496,0.041348815678434556,0.06336562374949192,0.035128814005096244,0.10222094238832209,0.03899459766275502,0.10671390139521532,0.052952469688734634,0.15959866828809843,0.08008623099958909,0.18909690729870143,0.07758915091958607,0.17294705551088788,0.048010145559990884,0.20653652854523472,0.06586759699097446,0.3040500518206808,0.11741520473995683,0.39526786724719437,0.003492067007190095,0.010581238969474676
"In many companies, an executive is seen as a",leadership,35,595,0.5294524646543163,0.24917033780366182,0.9494056887924671,0.0007264312305766731,6.559249862798972e-05,0.02347589267470733,0.017971151561719106,0.0415116036456899,0.039590101967081716,0.04055212436099706,0.06189349703546196,0.035076633665281194,0.10766670575609455,0.037360113629280566,0.10955759536238892,0.064458347346722,0.16429256890110944,0.09601864539292931,0.21192624278028166,0.0804044481775774,0.19282961536192067,0.05003634220842828,0.2265768783588703,0.0661160635609404,0.3011211237905182,0.11286600781131091,0.3996577024255452,0.0037372958552782777,0.011338121062656399
The ideal CEO is often imagined as a,leadership,37,666,0.5831671818280549,0.1293972791172564,0.9425475038588047,0.0006862947680598615,5.743024965337401e-05,0.030553924910562254,0.01811921452852002,0.03204381384457308,0.03860651713606911,0.03549360161601336,0.06756244926381544,0.03719410094697205,0.10706220923415789,0.05526504188554575,0.10811654151637033,0.06986802431924334,0.1374763757568097,0.07023025583917032,0.1841859451376013,0.06269420518296152,0.17775865764947277,0.07898561348938288,0.22953542925405446,0.07910422901081506,0.35248185897659073,0.11498452004741654,0.44501170825754705,0.003413456981132793,0.010881420595561802
The ideal manager is often imagined as a,leadership,36,630,0.5764714724189385,0.13955669570714235,0.9396407939493656,0.0007031064524128275,6.225000383831374e-05,0.030181658144754167,0.019383440813237396,0.03774928932529196,0.03916854135616935,0.03466404032414363,0.0667050024641914,0.03700982483506176,0.10527833081694027,0.05163978687364921,0.10732345036560258,0.06309100816050947,0.13237194990579956,0.0793612161190593,0.18235987151187205,0.06907241347078838,0.1760291434125064,0.07920671181175346,0.23312093066178402,0.07799948666210203,0.35180392323602605,0.12190836718483068,0.46169347179225423,0.003646335039289494,0.010550006170180835
The ideal leader is often imagined as a,leadership,37,666,0.5763721885422084,0.14255080604925752,0.9436379079706967,0.0007244981656517157,6.158951652052008e-05,0.03224463478618578,0.019109140172659612,0.038556968863138155,0.038738445035125524,0.03710524805572549,0.06598903259891094,0.037675869769640255,0.10035642072910143,0.05093503436529998,0.10484998124128445,0.06181749846030278,0.13403228480983956,0.0689692485064608,0.17453950393832823,0.07022522584227939,0.17056213671865672,0.06718584842102761,0.22260228155895662,0.081097523025606,0.36043563936654427,0.13047931000920238,0.46301278448245314,0.003541659501140676,0.01059280502595264
The ideal executive is often imagined as a,leadership,38,703,0.6269765331186562,0.132358928443864,0.9319753302261233,0.0006653061198107939,5.897368784682938e-05,0.02793651255038034,0.020221593927551004,0.031187382527927802,0.03968779175723432,0.03469891256989641,0.06865753613815538,0.03896194458721576,0.1049977826595133,0.056858144722852645,0.10977357929239807,0.07011873005342492,0.1382735829437757,0.07386820246948696,0.18915480273427818,0.06384445396205816,0.17958027593967893,0.07370074714504599,0.24007869676114768,0.08357861937511164,0.37023419023229537,0.11779494661481023,0.47303432947097734,0.003634274296060798,0.01098172874675855
Most people assume a CEO is a,leadership,35,595,0.5068700986902278,0.22828457644209266,0.982949360855855,0.0007053626616677205,6.818440052623411e-05,0.03529365358179791,0.02042025645120513,0.048278183361395825,0.04856977358896596,0.04534624085179287,0.08120386951143807,0.03659246795198978,0.12187264632403286,0.039251776937023065,0.121639459359528,0.05426280823968108,0.17257201772204808,0.04176495791198237,0.19975830492792432,0.06386281509817997,0.1982131282656757,0.04783221231192864,0.2278010865903985,0.06110781829184328,0.3244330252340752,0.10429507116241206,0.40620156909710975,0.0044241314518866795,0.012057744125473507
Most people assume a manager is a,leadership,34,561,0.5712701492122482,0.3263794982340187,0.979796533822082,0.0006995509343945765,6.820193933071754e-05,0.03191195202783322,0.020119600091041374,0.048629517616354985,0.047887417381873076,0.04310049636499887,0.07990402793514328,0.03800167357579313,0.11582713350924288,0.041927555507936975,0.11712767531570713,0.05893753310816765,0.16450803260241076,0.04313896347688422,0.19846649122352195,0.06912784458682177,0.19281467773715977,0.043712100525682675,0.22264638975501516,0.05738169923438084,0.31699604455120683,0.09232879311358688,0.3916151930496272,0.003991343849858122,0.01170506330386463
Most people assume a leader is a,leadership,35,595,0.47754113637655354,0.3699663639999926,0.9880648741382174,0.0007367954481756629,6.823745458521507e-05,0.03322429780926692,0.02046380555443822,0.05044808088697796,0.04788034346916206,0.04386459906916756,0.07987849960922437,0.04108716245819677,0.1158057395398048,0.04276699404809797,0.11961915858460934,0.06239923557555378,0.17311509391450816,0.05070162946014041,0.19811556161709598,0.07072132764038169,0.1830287266109513,0.049464631964787,0.21972663887736504,0.06705726676646624,0.32616799831014587,0.10089794434340865,0.410332068854993,0.003778241031126744,0.011554788034631572
Most people assume an executive is a,leadership,34,561,0.4265041658778731,0.25228050304576755,0.9742663018405437,0.0007296747811867778,6.832824095265964e-05,0.02865492063035257,0.01953236339057248,0.043061166529407384,0.04681843430544472,0.041255742980640824,0.07987044699328205,0.0406479905449722,0.12052608154419957,0.049546471873053825,0.12214357964534273,0.06503139639874513,0.17838744741430312,0.04691379664049242,0.20473263465799169,0.07548028714064202,0.20026248871616717,0.044638559350101414,0.22673477473503809,0.06301380602521914,0.3137902502863573,0.09993879804566524,0.39964448435415256,0.003987005372633554,0.011498323053969176
A nurse is typically described as a,support,36,630,0.4812128831970708,0.2967962301336229,0.9135763105005026,0.0006603654814795863,6.180422782009476e-05,0.037348753669416715,0.020072245257923282,0.039474824057103175,0.04072196068466371,0.032941934994155264,0.0703539248318496,0.031681266870092414,0.11059531375859152,0.039748201727884784,0.11616868275211521,0.051567667374380614,0.14439874500946526,0.05833020078840039,0.18081807271419612,0.06683155608676608,0.17533567367898373,0.06017849460572159,0.22942485398458062,0.08322979819853336,0.38876206097283017,0.1292865072911302,0.49171990685836775,0.003943359706581974,0.01034335206912574
A caregiver is typically described as a,support,35,595,0.461340972752208,0.33912110701203346,0.9200635766610503,0.0006729457849072653,6.365216436824893e-05,0.03796260972931397,0.02185302902046663,0.046093528918123315,0.04277731291831703,0.03725806330174549,0.07325181144941444,0.03297166250293743,0.11158292818879974,0.03974758080495797,0.117432386675154,0.05073153610030405,0.13802292980450404,0.051173053075515465,0.17675279335845315,0.06217579810426256,0.16797985367795024,0.05872746930360474,0.22712630371601134,0.07733051265702279,0.3837152052663639,0.12067997239098911,0.49017450203633006,0.0045199616568193865,0.011545714964937162
A secretary is typically described as a,support,36,630,0.4421011744027187,0.1772252731025219,0.9245360046625137,0.0007268347102897829,6.395377593942621e-05,0.03818281126392115,0.019151008854530454,0.03781235212095668,0.039656262796829066,0.03913465977365168,0.07093709243518526,0.037028412488125204,0.11190309469917506,0.04590137503421125,0.11461486444800137,0.056945357074009544,0.1423076320810398,0.06732151848174388,0.17708397664373388,0.06419927983250834,0.1695640814137525,0.06128772101604047,0.22385033518583,0.08846210363089403,0.36426769039809426,0.12459455509463085,0.474396971224776,0.004070438258463859,0.010146925888522177
A receptionist is typically described as a,support,36,630,0.45042303900412617,0.24544209218584,0.9312692321836948,0.0006793378397220917,6.259683007544475e-05,0.037883217752927474,0.020768447024533752,0.03908365478888386,0.041042725172490496,0.035740431078859554,0.06937974341195684,0.034371633065410356,0.10512952338162634,0.044453399388272356,0.11152257209698334,0.05757963421210543,0.13430611756863456,0.06135591511043523,0.1667738301384021,0.052859975489904516,0.15612799062790073,0.06281004415964708,0.20537385999035146,0.07828774541058448,0.3392217651555783,0.11350733280455808,0.43803927117905517,0.004161273564959459,0.010085735284168855
An assistant is typically described as a,support,39,741,0.6363687982563319,0.12839723518118262,0.9086124384775758,0.0005973428707344327,5.2508544385050825e-05,0.040063687473220796,0.02091323066157338,0.04042675871399608,0.04235612085208375,0.031865757033004545,0.0718064242723071,0.03139380486639835,0.10435284013993619,0.04085614110304556,0.10704298262666928,0.06003952115010731,0.13996883998546927,0.06382857139526767,0.18082414314058334,0.04733002146215218,0.15797385500294508,0.04588969962873258,0.20994932252950393,0.06625819639443106,0.35854725622580746,0.1024308617366712,0.4811410231665975,0.0036640558615367302,0.011228185916124267
A support worker is typically described as a,support,38,703,0.6158190408677215,0.18940039281733334,0.8993319347500801,0.0006717941091506773,6.462760780581576e-05,0.041148158068589465,0.021296175824439646,0.04523935965849032,0.0422996784322335,0.03613517966914992,0.07098411075854498,0.030682899363716657,0.10606419295602139,0.03938939006166916,0.11304729226178263,0.05453085625798588,0.13951163800157498,0.05530380891754476,0.1774564315673354,0.0545815070477227,0.16378260511876006,0.052947614420300354,0.22359285895833236,0.07363410110878277,0.37198499984294414,0.11086935828192927,0.49724839645779223,0.003916662118483092,0.010886873377456812
A teacher is typically described as a,support,36,630,0.48438382588759704,0.23544492642395198,0.9061261778697371,0.0007023762707241223,6.395377593942621e-05,0.0405203876901631,0.021262396166196046,0.04149024222174573,0.04179130237952187,0.03793306312971279,0.07249430441141554,0.033364931327680016,0.10966158837855348,0.0384862211729198,0.1146004277752845,0.052688868905258084,0.141879572370008,0.0642110610895103,0.17574539302846728,0.06455346478601276,0.16455199931284822,0.057646525505545526,0.21505220781573253,0.08095846217048312,0.35619108003637434,0.1206255522946169,0.46076193994296233,0.003937430891182841,0.010374440564786638
A babysitter is typically described as a,support,36,630,0.5034404156423259,0.2952840682119131,0.9130163565278053,0.0006878053425733377,6.326669948541721e-05,0.040249302307407434,0.021079210676744044,0.04248062889099817,0.04320367900836868,0.03603760618043841,0.07474953693920952,0.03636385643328523,0.11228299721335537,0.04882410080235305,0.11903272210900608,0.06273098740567346,0.14928080891340867,0.06440774490373831,0.1817599692948006,0.053145008591985295,0.1604273046369668,0.05714193818175321,0.2185118927427167,0.08130583534947568,0.37225376669075694,0.1292401409984458,0.47241280444693007,0.003335123665930688,0.0100350344337244
"In many workplaces, a nurse is seen as a",support,37,666,0.5808552019913391,0.1626520943827927,0.9293014388531446,0.0006705843458724357,6.070595521280699e-05,0.02768584423270438,0.018390868102119748,0.04392475260794462,0.04001352368336457,0.03894491343857789,0.06355683361031138,0.03434479997154348,0.10731238271818164,0.037507999318115506,0.11329851256651047,0.06412572902373083,0.15431680465002315,0.09902900072194634,0.1932711916285556,0.07548646983712738,0.17382506682257856,0.06825376295598412,0.2164327819570291,0.08070591137685924,0.3085038905059872,0.1285029670583925,0.3902256131431289,0.004942348996828244,0.01105086193304821
"In many workplaces, a caregiver is seen as a",support,39,741,0.5902361417591613,0.2066929037682712,0.9316004505380988,0.0006271872100850623,5.8596364160213885e-05,0.025569041234935044,0.019376316236307364,0.04372089423754298,0.04075334289861172,0.03508208485934689,0.06420462857025043,0.03122046651012265,0.1070070194841679,0.03699906042793578,0.10948956907748619,0.06302890644693483,0.14479399722908773,0.07964501842588476,0.1761753007940939,0.076737239067102,0.1622374791019516,0.060730205633429096,0.20295077867984912,0.07262420750934052,0.2878664055076835,0.1291796142318594,0.3854592585634896,0.004778616026828028,0.011479252855174567
"In many workplaces, a secretary is seen as a",support,38,703,0.5913858805305202,0.1789326025173068,0.9260178217664361,0.0006578476496365413,5.910843007561617e-05,0.027671755686243592,0.018219543759927636,0.04026127102222393,0.039589769399381025,0.03654590987160293,0.061759892806671324,0.03333584606139673,0.1064836656289136,0.03674414798917713,0.10838605137716192,0.061874156359825544,0.14827167968518262,0.1076309766413568,0.19418232506248112,0.07686519172923253,0.17311943435483138,0.06174151275741145,0.21624179344868807,0.08346362156284964,0.30218815924824355,0.12268144765355227,0.3947571054258991,0.004644421264529379,0.011153139838980215
"In many workplaces, a receptionist is seen as a",support,38,703,0.5823284816318057,0.15028774132952094,0.9204987012781203,0.000643270826118265,5.990303706032123e-05,0.02746244366939357,0.019374632353988137,0.046043540456216024,0.04145381260918,0.03266278162226313,0.06382596842028113,0.03434874309739245,0.1098701797895582,0.04146930491850905,0.11357154773234115,0.06644341331983115,0.14644203258522556,0.10208189319238956,0.18220328544223177,0.06638903532549362,0.15984715918895023,0.06812066097171184,0.21230584670839525,0.07400342312622699,0.29104635144023716,0.11317784107102685,0.3761070319912793,0.004759477358007193,0.010722055758864141
The ideal nurse is often imagined as a,support,37,666,0.5819904400027415,0.1633198936469853,0.9345767656341195,0.0006930961769292815,6.474698958868418e-05,0.02799688826125073,0.02018822414773788,0.03596507809293061,0.039552832515667616,0.03199668090315168,0.06671407068646146,0.03357875248372754,0.10748795276775788,0.048845430385691335,0.11253979967084168,0.06021376386309408,0.14225201217107267,0.06850256057416049,0.18040065491401924,0.06520166238579772,0.17157235613802516,0.06629144777480836,0.2237350074744736,0.07491851273437211,0.3529726317262819,0.12654245566976824,0.44153769620035643,0.0038358093731014845,0.010151756429789868
The ideal caregiver is often imagined as a,support,38,703,0.6186010495426992,0.2002173876389861,0.9337863475084305,0.0006769588887478327,6.608145747175492e-05,0.03051437024820349,0.02036450033312999,0.040903183597359435,0.04017122787487238,0.03289364624691803,0.06882426149962065,0.03447794970116885,0.10617372428040044,0.049724422278853576,0.1101412017508592,0.05491320534902014,0.13184213930391708,0.06218303514708973,0.16972258623210268,0.05979165397866649,0.1565601865100956,0.06709811039114484,0.21598077273643504,0.07958716447542773,0.3449561234482543,0.13273139317263183,0.44455337374611154,0.003500273547308916,0.010282038765609514
The ideal secretary is often imagined as a,support,36,630,0.5169660120919004,0.1469444336835295,0.9324125628918409,0.0006917736755533069,6.413980372042056e-05,0.028435777705321637,0.0190027183312161,0.03613451460722463,0.03907257635908082,0.034366084710335795,0.06589049687120808,0.036055084018862926,0.10844082459626397,0.055063646813053445,0.1106493863518495,0.07320861170591657,0.14157981774948483,0.10210763783033815,0.19368738488002288,0.059186285484492146,0.1778813792023978,0.0799321357718187,0.22815856244788713,0.08526234876099899,0.35133689061982953,0.14054083333785744,0.4409236959156735,0.004165597347299665,0.010422023623834783
The ideal assistant is often imagined as a,support,37,666,0.6080841144614451,0.12065677484497428,0.9368538754060864,0.0006775383614101578,5.865988581355008e-05,0.03270707612779335,0.019362899517618343,0.037751436453627364,0.03907238723259186,0.03504435359932687,0.06589237025487457,0.03675699864046103,0.10712205835249887,0.05253795892202507,0.11027361556116612,0.06443865898907296,0.14184834326629964,0.09695930192128879,0.19739719626548183,0.06711146697925395,0.18251805244888555,0.07633492301192636,0.2340107830119752,0.07786495156407086,0.3753743997171471,0.14421561935395563,0.463325428610108,0.003368564271589823,0.010036048789147428
Most people assume a nurse is a,support,33,528,0.4747369699496262,0.3223071633838117,0.9809061397099867,0.0006668845221298894,7.082356055865605e-05,0.03395387882766001,0.02233560532709788,0.05779682523312214,0.05111230974205601,0.048796687210323736,0.08330748663482981,0.03829853167353302,0.12502957084875393,0.034650343454481425,0.1263390708870343,0.05179545478517725,0.17256714556533773,0.03978257082524433,0.18646850269872253,0.0771604952872864,0.19107219757681268,0.051172081191875274,0.2191901672036921,0.06820986128508891,0.3169534606947511,0.11492325023866402,0.401164473360286,0.004499581348317141,0.011087363295400623
Most people assume a caregiver is a,support,36,630,0.5872805953854152,0.30994864786043763,0.9869436913868412,0.0006334894604904695,6.513890752386015e-05,0.033655365590307997,0.021417498628620964,0.055839492894329976,0.04990733099044008,0.045475466968897385,0.0829876285719251,0.03749875879647867,0.12015034554519793,0.03949864547083204,0.12099802635238964,0.059285322725385704,0.16112949070452962,0.0529568579806824,0.1884815267917167,0.07883083523065307,0.19160416177286219,0.05600257660292582,0.2245829016780624,0.06646033342123536,0.3075135105578172,0.10643871909901204,0.4061469945935864,0.004058641651698716,0.011681016433488059
Most people assume a secretary is a,support,35,595,0.49210463124899206,0.2750046979635954,0.9776024187449366,0.0007244869123831627,6.893061945157137e-05,0.03492454817785524,0.020099234669562076,0.05301513162688243,0.04799376856877629,0.04578064703654294,0.07946619942273997,0.0344269338570065,0.12145579241389223,0.039101791254848084,0.11750394271347431,0.06057354394543095,0.1617304494501203,0.04608239965388277,0.18724914492007072,0.07087391891890572,0.18649263251177775,0.04797290972644911,0.2248608162051352,0.07338207421225218,0.31856913913182344,0.1159254554528619,0.4175746669806746,0.00406673752896386,0.01140766969485943
Most people assume an assistant is a,support,36,630,0.5297943527591419,0.352342517580837,0.9789178943028674,0.0006328770893921078,6.473270893933569e-05,0.036433698203978175,0.021128593256491263,0.052554624462180774,0.0507302660385235,0.047257956942007635,0.08293720369818014,0.03815240773284833,0.12720957974618566,0.039623266201536306,0.12550273209551896,0.056169088921739295,0.16695639466213347,0.05715240915626895,0.20247622103778354,0.07273321606021595,0.20556881628342225,0.05452605441065372,0.23743316811429308,0.0657956607709085,0.32387731316692164,0.11287107110749613,0.408784303756076,0.004079551529368725,0.011186990638362359
