context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,30,435,0.0959747585030869,0.3786077443510294,0.7689241487532854,0.3976109074719716,0.7915090137394145,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,4.4408920985006264e-17,0.0,4.070817756958907e-17,0.0,2.590520390792032e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,4.4408920985006264e-17,0.0,2.960594732333751e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,6.29126380620922e-17,0.006216638119497434,0.009287074745964696
"In many companies, an executive is seen as a",leadership,31,465,0.15749616619086976,0.29486074205487967,0.6529531609266996,0.31839750066865236,0.6757257531862706,0.0,3.9395010551215234e-17,0.0,5.730183352904034e-17,0.0,4.297637514678025e-17,0.0,4.297637514678025e-17,0.0,4.297637514678025e-17,0.0,5.0139104337910294e-17,0.0,5.0139104337910294e-17,0.0,7.162729191130042e-17,0.0,4.297637514678025e-17,0.0,2.1488187573390126e-17,0.0,2.865091676452017e-17,0.0,2.5069552168955147e-17,0.009359379532279912,0.010421439742617465
The ideal CEO is often imagined as a,leadership,29,406,0.12909937163436588,0.24141146428883076,0.6884675452020019,0.26367592047608923,0.7056056095752865,0.0,3.062684205862501e-17,0.0,5.3596973602593766e-17,0.0,6.891039463190627e-17,0.0,4.2111907830609384e-17,0.0,3.828355257328126e-17,0.0,4.594026308793751e-17,0.0,3.828355257328126e-17,0.0,3.062684205862501e-17,0.0,5.3596973602593766e-17,0.0,2.2970131543968756e-17,0.0,3.062684205862501e-17,0.0,3.828355257328126e-17,0.006490740498991629,0.00863714473240999
The ideal manager is often imagined as a,leadership,30,435,0.1283963540897966,0.24229162046685815,0.6702647225465626,0.25811616217833944,0.6898962500272319,0.0,4.4408920985006264e-17,0.0,7.401486830834377e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.0,1.4802973661668754e-17,0.0,3.700743415417188e-17,0.0,1.4802973661668754e-17,0.0,4.4408920985006264e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.004363243620966925,0.007930476131475784
The ideal leader is often imagined as a,leadership,31,465,0.10285261683650707,0.2818532856181264,0.7183418241329491,0.3031188796303468,0.7361915258225054,0.0,3.581364595565021e-17,0.0,5.730183352904034e-17,0.0,5.730183352904034e-17,0.0,3.9395010551215234e-17,0.0,2.1488187573390126e-17,0.0,4.297637514678025e-17,0.0,3.581364595565021e-17,0.0,2.1488187573390126e-17,0.0,3.581364595565021e-17,0.0,3.581364595565021e-17,0.0,2.1488187573390126e-17,0.0,3.581364595565021e-17,0.006080935037203563,0.008832918615157283
The ideal executive is often imagined as a,leadership,33,528,0.14096483299393983,0.22338326298631728,0.6724059849511832,0.23713657155167311,0.6964121129421983,0.0,3.027880976250427e-17,0.0,3.027880976250427e-17,0.0,3.364312195833808e-17,0.0,2.6914497566670462e-17,0.0,3.364312195833808e-17,0.0,4.0371746350005693e-17,0.0,5.3828995133340925e-17,0.0,3.364312195833808e-17,0.0,3.364312195833808e-17,0.0,4.0371746350005693e-17,0.0,3.364312195833808e-17,0.0,3.700743415417188e-17,0.0057432276511431984,0.008361297123768853
Most people assume a CEO is a,leadership,32,496,0.15684844839989281,0.2610123115591705,0.6972602307796478,0.2907364989805501,0.7268296713591553,0.0,3.469446951953614e-17,0.0,5.551115123125783e-17,0.0,9.020562075079397e-17,0.0,3.122502256758253e-17,0.0,3.122502256758253e-17,0.0,2.7755575615628914e-17,0.0,1.3877787807814457e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,4.85722573273506e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.008826058555415186,0.010234120867092047
Most people assume a manager is a,leadership,27,351,0.13182581825581466,0.296325848903507,0.7441940060816705,0.3086263562872773,0.7571204543346539,0.0,3.289549702593056e-17,0.0,4.11193712824132e-17,0.0,7.401486830834377e-17,0.0,1.644774851296528e-17,0.0,2.878355989768924e-17,0.0,3.289549702593056e-17,0.0,4.9343245538895844e-17,0.0,4.11193712824132e-17,0.0,3.289549702593056e-17,0.0,7.401486830834377e-17,0.0,4.5231308410654523e-17,0.0,3.289549702593056e-17,0.008584730491231922,0.009920207512849898
Most people assume a leader is a,leadership,30,435,0.09827910802175152,0.30745924497023225,0.719656455796212,0.32700889110856224,0.7401304424274713,0.0,1.4802973661668754e-17,0.0,6.661338147750939e-17,0.0,5.921189464667501e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.0,3.700743415417188e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,2.960594732333751e-17,0.007046630996894974,0.009881493957478648
Most people assume an executive is a,leadership,34,561,0.15186455643120186,0.23967599077150226,0.7129262979142368,0.2659793638449628,0.7382613452791702,0.0,3.591898020846095e-17,0.0,6.530723674265627e-17,0.0,3.918434204559376e-17,0.0,3.918434204559376e-17,0.0,2.938825653419532e-17,0.0,1.959217102279688e-17,0.0,5.224578939412501e-17,0.0,3.918434204559376e-17,0.0,5.224578939412501e-17,0.0,3.2653618371328135e-17,0.0,1.3061447348531253e-17,0.0,3.591898020846095e-17,0.007812675558236585,0.009979970614347385
A nurse is typically described as a,support,26,325,0.06950911478168127,0.5763574317097664,0.906170571804978,0.5858428804785945,0.9124204230029136,0.0,3.843079700625542e-17,0.0,5.124106267500723e-17,0.0,7.686159401251084e-17,0.0,4.2700885562506023e-17,0.0,2.5620531337503614e-17,0.0,1.708035422500241e-17,0.0,4.2700885562506023e-17,0.0,3.416070845000482e-17,0.0,1.708035422500241e-17,0.0,4.2700885562506023e-17,0.0,5.124106267500723e-17,0.0,3.416070845000482e-17,0.006196834010258056,0.009844725964903597
A caregiver is typically described as a,support,24,276,0.13662206626168447,0.630046880338341,0.9359893926884979,0.6370457914890721,0.9380490232433658,0.0,2.7755575615628914e-17,0.0,3.23815048849004e-17,0.0,6.47630097698008e-17,0.0,3.23815048849004e-17,0.0,4.625929269271486e-17,0.0,9.25185853854297e-18,0.0,4.625929269271486e-17,0.0,1.850371707708594e-17,0.0,4.625929269271486e-17,0.0,9.25185853854297e-18,0.0,3.700743415417188e-17,0.0,2.7755575615628914e-17,0.004915586556101722,0.009375882007974049
A secretary is typically described as a,support,33,528,0.16285924230567722,0.23564579687081277,0.7419711952097714,0.25331260240636766,0.7567071646917611,0.0,3.364312195833808e-17,0.0,9.756505367918042e-17,0.0,5.3828995133340925e-17,0.0,2.3550185370836655e-17,0.0,2.6914497566670462e-17,0.0,6.055761952500853e-17,0.0,2.6914497566670462e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,4.37360585458395e-17,0.007160903122399028,0.008569388132501592
A receptionist is typically described as a,support,30,435,0.11914553188015926,0.35830740444362164,0.7514361459761858,0.37368321063695475,0.7628218848258257,0.0,5.551115123125783e-17,0.0,3.700743415417188e-17,0.0,5.921189464667501e-17,0.0,3.700743415417188e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,1.4802973661668754e-17,0.0,1.4802973661668754e-17,0.0,4.4408920985006264e-17,0.0,1.4802973661668754e-17,0.0,3.3306690738754695e-17,0.0,2.590520390792032e-17,0.005846344711764942,0.009080905945703825
An assistant is typically described as a,support,30,435,0.1865608250021464,0.37196411145851016,0.7586293572094291,0.39369125198572874,0.7730040822352748,0.0,5.551115123125783e-17,0.0,1.850371707708594e-17,0.0,1.1102230246251565e-16,0.0,2.590520390792032e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,2.960594732333751e-17,0.0,2.590520390792032e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.007092778182050046,0.008889038288856354
A support worker is typically described as a,support,30,435,0.12667900722082917,0.4216667872387916,0.7872799558099359,0.44258686271496117,0.8004392420698423,0.0,4.070817756958907e-17,0.0,4.070817756958907e-17,0.0,6.661338147750939e-17,0.0,4.810966440042345e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,1.4802973661668754e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.0,1.850371707708594e-17,0.004858660645766254,0.008208758403969334
A teacher is typically described as a,support,32,496,0.13831833766301077,0.34390451246872544,0.6911705189850181,0.35906474248622544,0.7123736678040586,0.0,5.204170427930421e-17,0.0,4.5102810375396984e-17,0.0,6.245004513516506e-17,0.0,4.163336342344337e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,3.469446951953614e-17,0.0,4.5102810375396984e-17,0.0,3.122502256758253e-17,0.0,2.42861286636753e-17,0.00701218324985068,0.010164966726061014
A babysitter is typically described as a,support,26,325,0.13588752115861158,0.49353114096447825,0.7805911828763783,0.5086555787129328,0.7916046254104003,0.0,2.1350442781253012e-17,0.0,5.124106267500723e-17,0.0,5.978123978750843e-17,0.0,2.9890619893754213e-17,0.0,6.832141690000964e-17,0.0,3.416070845000482e-17,0.0,4.2700885562506023e-17,0.0,1.708035422500241e-17,0.0,2.5620531337503614e-17,0.0,4.2700885562506023e-17,0.0,3.416070845000482e-17,0.0,2.1350442781253012e-17,0.004703358687515412,0.009339640356257676
"In many workplaces, a nurse is seen as a",support,30,435,0.17126739760785978,0.2649825047701597,0.6859374740161002,0.29284285206813365,0.7116494213696569,0.0,2.960594732333751e-17,0.0,8.141635513917814e-17,0.0,3.700743415417188e-17,0.0,2.2204460492503132e-17,0.0,4.070817756958907e-17,0.0,4.4408920985006264e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,1.850371707708594e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.0,4.070817756958907e-17,0.013838561303705175,0.011931479557759887
"In many workplaces, a caregiver is seen as a",support,30,435,0.18914716760880645,0.2985325059853494,0.6539115575142205,0.3284611844574101,0.6825487717287615,0.0,4.810966440042345e-17,0.0,1.0362081563168128e-16,0.0,3.700743415417188e-17,0.0,3.3306690738754695e-17,0.0,4.070817756958907e-17,0.0,1.4802973661668754e-17,0.0,1.4802973661668754e-17,0.0,4.4408920985006264e-17,0.0,1.4802973661668754e-17,0.0,3.700743415417188e-17,0.0,2.960594732333751e-17,0.0,2.590520390792032e-17,0.009995723244479617,0.01105623305242672
"In many workplaces, a secretary is seen as a",support,32,496,0.19706734900340844,0.2656325325369835,0.6334230708889663,0.28760556544875726,0.6645331121399067,0.0,3.469446951953614e-17,0.0,8.326672684688674e-17,0.0,9.71445146547012e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,2.7755575615628914e-17,0.0,6.938893903907228e-18,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,3.8163916471489756e-17,0.0,2.42861286636753e-17,0.0,3.8163916471489756e-17,0.010695911097794138,0.01095289900628306
"In many workplaces, a receptionist is seen as a",support,33,528,0.21503084310101916,0.1966017191298306,0.5783276311121881,0.228157113539055,0.6086275252746418,0.0,3.700743415417188e-17,0.0,4.710037074167331e-17,0.0,7.401486830834377e-17,0.0,4.0371746350005693e-17,0.0,1.3457248783335231e-17,0.0,2.0185873175002847e-17,0.0,3.700743415417188e-17,0.0,3.364312195833808e-17,0.0,6.392193172084235e-17,0.0,4.0371746350005693e-17,0.0,4.37360585458395e-17,0.0,4.0371746350005693e-17,0.01162735210131894,0.011146374430196608
The ideal nurse is often imagined as a,support,28,378,0.10352713409077101,0.3487467486411333,0.7844462539069355,0.3619128245918546,0.7983285119989887,0.0,5.15460690004537e-17,0.0,3.172065784643304e-17,0.0,3.9650822308041306e-17,0.0,4.3615904538845435e-17,0.0,1.586032892321652e-17,0.0,2.3790493384824782e-17,0.0,5.551115123125783e-17,0.0,4.7580986769649563e-17,0.0,7.930164461608261e-17,0.0,6.740639792367021e-17,0.0,2.7755575615628914e-17,0.0,3.568574007723718e-17,0.006441694796370356,0.009848583056399296
The ideal caregiver is often imagined as a,support,28,378,0.15966933147145343,0.3332909317687154,0.6807872713543475,0.34861709977849387,0.7009542902815156,0.0,4.3615904538845435e-17,0.0,5.551115123125783e-17,0.0,4.7580986769649563e-17,0.0,3.568574007723718e-17,0.0,3.172065784643304e-17,0.0,2.3790493384824782e-17,0.0,2.3790493384824782e-17,0.0,3.9650822308041306e-17,0.0,6.344131569286608e-17,0.0,3.172065784643304e-17,0.0,3.9650822308041306e-17,0.0,4.3615904538845435e-17,0.006492744741558273,0.010202519103130235
The ideal secretary is often imagined as a,support,33,528,0.1201477071663774,0.2519770080689341,0.7295818673446774,0.26858413754962385,0.7513410057727015,0.0,3.364312195833808e-17,0.0,6.728624391667616e-17,0.0,7.401486830834377e-17,0.0,4.0371746350005693e-17,0.0,3.364312195833808e-17,0.0,3.364312195833808e-17,0.0,6.728624391667616e-17,0.0,5.3828995133340925e-17,0.0,2.6914497566670462e-17,0.0,7.401486830834377e-17,0.0,3.700743415417188e-17,0.0,3.700743415417188e-17,0.006374045215074218,0.008381560128799462
The ideal assistant is often imagined as a,support,32,496,0.1970382828877924,0.21020659431815147,0.5227603388484567,0.2311672444920987,0.5511658561881632,0.0,4.163336342344337e-17,0.0,4.85722573273506e-17,0.0,5.551115123125783e-17,0.0,3.8163916471489756e-17,0.0,3.469446951953614e-17,0.0,2.0816681711721685e-17,0.0,4.163336342344337e-17,0.0,4.85722573273506e-17,0.0,6.938893903907228e-17,0.0,2.7755575615628914e-17,0.0,2.42861286636753e-17,0.0,3.8163916471489756e-17,0.006071721697021632,0.008043067023005245
Most people assume a nurse is a,support,31,465,0.16038982643537003,0.3199384054169059,0.7059484422206879,0.3376354062347673,0.733226336655207,0.0,3.581364595565021e-17,0.0,7.162729191130042e-17,0.0,5.730183352904034e-17,0.0,3.9395010551215234e-17,0.0,4.297637514678025e-17,0.0,2.865091676452017e-17,0.0,2.865091676452017e-17,0.0,2.1488187573390126e-17,0.0,2.865091676452017e-17,0.0,2.865091676452017e-17,0.0,2.865091676452017e-17,0.0,4.297637514678025e-17,0.010238901551176264,0.011296641537335991
Most people assume a caregiver is a,support,30,435,0.18100037268660074,0.2972335102967918,0.6858035400509834,0.31838102451729355,0.7126821391866542,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,7.401486830834377e-17,0.0,4.070817756958907e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,6.661338147750939e-17,0.0,2.960594732333751e-17,0.0,2.2204460492503132e-17,0.0,5.181040781584064e-17,0.0,1.4802973661668754e-17,0.0,4.070817756958907e-17,0.00799391579505454,0.011256382302903238
Most people assume a secretary is a,support,31,465,0.1493824331588314,0.2260019069071859,0.7511381260119379,0.24667879665503278,0.7684704371495172,0.0,3.223228136008519e-17,0.0,4.6557739742345276e-17,0.0,4.297637514678025e-17,0.0,4.6557739742345276e-17,0.0,3.223228136008519e-17,0.0,3.581364595565021e-17,0.0,5.730183352904034e-17,0.0,2.865091676452017e-17,0.0,5.730183352904034e-17,0.0,2.1488187573390126e-17,0.0,2.865091676452017e-17,0.0,3.223228136008519e-17,0.009114778632313584,0.010254490693427576
Most people assume an assistant is a,support,33,528,0.19318287608316678,0.2118065762333572,0.586749519687146,0.23995519196614623,0.6170371879125014,0.0,3.700743415417188e-17,0.0,6.055761952500853e-17,0.0,4.710037074167331e-17,0.0,3.364312195833808e-17,0.0,2.6914497566670462e-17,0.0,2.0185873175002847e-17,0.0,4.37360585458395e-17,0.0,1.3457248783335231e-17,0.0,3.364312195833808e-17,0.0,5.3828995133340925e-17,0.0,3.027880976250427e-17,0.0,4.0371746350005693e-17,0.007739551904052275,0.00972818754979096
