context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,33,528,0.4298561669085335,0.27733034268021584,0.969242315273732,0.00038598136572733994,2.601851583353048e-05,0.005674004599354579,0.00415698245470806,0.024749873264896666,0.013010078236418959,0.009611651988904337,0.01809948626502387,0.018346185092297653,0.02597407509684919,0.01325126811368215,0.030972048877032157,0.02031819109617765,0.04063298999120835,0.016857350854058758,0.04595336929106814,0.02169286729517589,0.054759473564557015,0.034279252070573044,0.07278399557278295,0.04586395254882814,0.08965255874859268,0.03656200487209147,0.0752475886762362,0.012029229579299108,0.011317078268021408
"In many companies, an executive is seen as a",leadership,31,465,0.38114343426742886,0.26862918958067894,0.981364982901141,0.00032793536700700244,2.2278156385156743e-05,0.005805627868145946,0.004002985753601971,0.024023155814365395,0.012836897772819694,0.009611133408224061,0.01790935924063625,0.01614512294140121,0.025791149348402095,0.013308347603695248,0.030710085347558903,0.019007582989955925,0.03919034309735473,0.019356256276079085,0.04548136267392834,0.019997533620192475,0.05477246712513442,0.032727459377371974,0.07410037665572267,0.0460468282921929,0.09031058716667019,0.03662904732104921,0.07469028157203837,0.01311809196294392,0.011841806250960365
The ideal CEO is often imagined as a,leadership,35,595,0.2848164211593662,0.25896778982132673,0.9439052254892886,0.0004458151131871643,2.8471395047012317e-05,0.006057998529855226,0.004137693441542943,0.022020195399308672,0.01275184957531785,0.008047217503952656,0.017545729527280163,0.012499521100756108,0.023831748836289447,0.012370358942742464,0.02819922252107002,0.019324322024887954,0.03696514859389447,0.016764570901753376,0.04304821389109957,0.01861538057935903,0.05314245811387216,0.02322723707728481,0.071232138195326,0.033858011619728685,0.08804956158685454,0.03304773785876627,0.0722828621838232,0.015350151897557486,0.013786734628637045
The ideal manager is often imagined as a,leadership,36,630,0.2542718460023519,0.26682584127411246,0.9348906622035429,0.00046369811559315204,2.694712413901944e-05,0.005924906165351489,0.004232031211069968,0.02492156834738861,0.013463237129041941,0.008959893689864851,0.01816805014110198,0.014560245573645677,0.023426415002667723,0.011330827842230795,0.02734682148304413,0.014497369117903678,0.03665720401027775,0.015608148363773658,0.043350453122011794,0.01718082775018958,0.054333683235181396,0.021739758526746013,0.07325826483883377,0.035927640508176116,0.08891235259235152,0.03054193942072793,0.07071947126404356,0.015821158094952156,0.014542347697338476
The ideal leader is often imagined as a,leadership,35,595,0.23854301461876226,0.2755271152127534,0.9205239996081218,0.0004259504035544646,2.508222701253742e-05,0.0058101708909047735,0.0042688341297858765,0.02468324387828278,0.012881028321671645,0.010356211372073093,0.01747491615297934,0.01518696911813895,0.02315218593689103,0.011464609081421155,0.02713832408717199,0.014656646107232689,0.03531451749597036,0.016377221073212062,0.04247752369537942,0.020372096078542172,0.0528931341272656,0.02457398170368359,0.07041087247357258,0.042660571186406836,0.08892419988132555,0.03942607973072549,0.07570812411568653,0.017584581370859362,0.02029854814436667
The ideal executive is often imagined as a,leadership,35,595,0.29147636230946006,0.20623914524912834,0.9194519971497357,0.00044418225462746494,2.5541020113730083e-05,0.006482424313284356,0.004141692322159567,0.022826511321817882,0.012973278875339259,0.008718740186704805,0.017669640447519216,0.013208864152872707,0.023508694113381766,0.011482403968687415,0.028034012065298767,0.014726691414237469,0.03660517229569004,0.014849085023903051,0.04305696076708523,0.018001296597367548,0.05353009953003289,0.02301339996741321,0.07095879119028092,0.03890459328982412,0.08774790376627101,0.034148171004861776,0.07094761800508494,0.012955960542777688,0.014130323147063984
Most people assume a CEO is a,leadership,34,561,0.4016182388083545,0.16961970971897244,0.9770368329482153,0.0004018932557471225,2.7877191538990232e-05,0.009420207314548382,0.004591163696866779,0.022680056308523815,0.013998372880924217,0.007517928234092573,0.01899569248620127,0.009853337766953466,0.024398267569473577,0.010090949540924165,0.028836750804189196,0.01519587980214094,0.03555873984582947,0.016597153387008796,0.04157425150687885,0.015087295538047411,0.05270695378839674,0.028663167198490366,0.07608456708983209,0.05218503362286062,0.09619119021853273,0.04461167209267028,0.07835572982352938,0.01449640049626552,0.01754695522003787
Most people assume a manager is a,leadership,34,561,0.3305617486382219,0.1948968223296106,0.9789010973181576,0.00038557409828093094,2.9983736224390043e-05,0.009642892314521218,0.004799070035683025,0.023467966523589127,0.01489588084020143,0.008346132085441438,0.01961611829720725,0.010703666503251209,0.02367658741301996,0.010432598109734995,0.0277588228940566,0.015189992338817546,0.03618744632593363,0.016629271742426902,0.042917001405920974,0.016493210976417892,0.05509138680201476,0.035287074619816915,0.08220106828540441,0.0589907968711974,0.10003614890343808,0.04647290707323836,0.07761024122246321,0.01434191300218733,0.020439002924120944
Most people assume a leader is a,leadership,32,496,0.2716526339940589,0.2123612044379115,0.9729530938784592,0.00038443638624939433,2.894595825271573e-05,0.008477076033999826,0.004870530425030481,0.02166631701769599,0.014238899507400784,0.007722647846550963,0.01930239193097737,0.01201708426012875,0.024497866003043458,0.01032603309613315,0.0290086105859493,0.012922902643824143,0.03613772524461603,0.015306072047716527,0.04265254349559652,0.019374658658325876,0.05509843430383742,0.03800601453092642,0.07890711636405412,0.06300607286410914,0.10054764386835188,0.05166111556101871,0.08313705864350883,0.016976346801331137,0.023196228519045955
Most people assume an executive is a,leadership,35,595,0.3436396676491552,0.15578521601855755,0.9765162024996243,0.0003900478175739277,2.565120707041592e-05,0.008355098637353892,0.004552518143025076,0.02363815593469437,0.014365945912501567,0.008570849665839904,0.019591467433830747,0.011347199761747475,0.025222013002995456,0.010632199006874165,0.029727276590752753,0.01338029093626133,0.03706718817198952,0.01558073808992906,0.04309194508486634,0.016704060167072373,0.05401743866736038,0.029053823057962384,0.07863074079788758,0.05676018587248179,0.10112533475333382,0.04943656844130668,0.084842624957841,0.014324875887562339,0.02043334715419754
A nurse is typically described as a,support,36,630,0.5624196682167849,0.3434634217992425,0.8922497658059001,0.00036341648186753934,2.739333846579453e-05,0.006816513556080925,0.004701978199854274,0.022650663376444065,0.01338884289831183,0.010602747801115612,0.018505218777387936,0.012752273198762628,0.021510048130627686,0.014232429673718825,0.026852030564536524,0.02264705814915398,0.03743952623344038,0.020548964360083712,0.04563438447851761,0.018663414807600368,0.062112804610828354,0.025703196506835023,0.0915776015690594,0.04048086570764832,0.10717958980541273,0.02836484100113945,0.08549683870056439,0.012806085320914404,0.01842940396155963
A caregiver is typically described as a,support,36,630,0.5985545591849695,0.43634174996986985,0.8778136239852756,0.0003967646129064227,3.4449825258914884e-05,0.00625512330716567,0.004582135978716835,0.024721100962294202,0.013001933695801129,0.009113490780962576,0.018070193511861368,0.011684480790503568,0.021950716372650125,0.012375683225216857,0.026701364455955483,0.016616448415161796,0.03628739178653311,0.015373655947113965,0.046319444254118984,0.016387031584356806,0.06271730974055081,0.029952363174944936,0.090648806521295,0.05172441124672223,0.1124890850007047,0.03138855664433289,0.087879449219596,0.014423132385270864,0.021822875365086862
A secretary is typically described as a,support,34,561,0.5639690728953399,0.1650902098044753,0.8791009588167071,0.0004022980536333441,3.065704174208947e-05,0.0065402337393909386,0.004605140523715582,0.025665918746464567,0.013893264503878906,0.010743127296377263,0.020541541597454017,0.011023039981740958,0.02537820172786141,0.01954878787064124,0.03140838506901153,0.02376592823470742,0.042927755706422745,0.020190103088052365,0.04928013123549131,0.021674958168217042,0.06157776617907964,0.022532574245481156,0.0871285693931697,0.04238512586505865,0.10723822375536761,0.03494687191091616,0.08522414626388264,0.014265480794960256,0.023646092723104882
A receptionist is typically described as a,support,35,595,0.4433502937276339,0.21079653198830783,0.9109950521960855,0.000423959320631384,3.123192829293599e-05,0.0072697758739674245,0.0045539326196628056,0.022846951749523826,0.013172322764719725,0.009365783104395535,0.017353353443319678,0.01224169106025765,0.021608983573121746,0.011246057819439895,0.0268884566796633,0.017121943312535293,0.03732260977471782,0.016852426502830843,0.04551839539941572,0.017412709426631263,0.06096556970853098,0.027361936715378045,0.09178629201254362,0.04346950004590629,0.10464125794998352,0.0308300941099453,0.081864532969235,0.012954972787902247,0.020187986489071667
An assistant is typically described as a,support,36,630,0.6087745935982071,0.21990424348041415,0.8875027354806662,0.00034742616045843974,2.985371770580472e-05,0.006512299057071581,0.004470052439316548,0.027661621623656575,0.013494585728778997,0.009804668301837328,0.018685135759846254,0.012589765948696926,0.023199482262464734,0.01357738300147089,0.028646940459015575,0.015795505591894642,0.038811912704063894,0.0158906398514119,0.04729693763123028,0.018922079399526583,0.06405446327119418,0.035396404045389365,0.08935438792326983,0.056051487010678816,0.10961692363539452,0.043415192573885764,0.08878200851369496,0.015037294946429523,0.02316325939217331
A support worker is typically described as a,support,37,666,0.6064750800844917,0.29403476510196924,0.847610839176923,0.00036597187850765083,3.140033299570283e-05,0.006216376648820846,0.004622669924290228,0.022881297193689237,0.013451742534331132,0.00997974872060624,0.019356486149977387,0.011552102077940173,0.024643769969212186,0.015824137456370454,0.030670908616893932,0.0194023577660133,0.04037259273124226,0.0163122521394284,0.050631709480254375,0.019318582714096248,0.066227185764127,0.03216554384070054,0.09198740837653971,0.050052798883087946,0.11618710504065806,0.0378079612597412,0.09200950948400348,0.014370027959216485,0.01764511761042062
A teacher is typically described as a,support,34,561,0.5853666011684576,0.30021216347813606,0.9031704724766314,0.00036525066876099793,3.19361969228281e-05,0.006198052950261287,0.004582241638180221,0.02413118395953428,0.013609777948085055,0.009130524530528431,0.01820968265900881,0.013153048019102179,0.02242349769719226,0.012366462125839917,0.027563397031009827,0.020560362272280305,0.037360441300002926,0.01960002832053882,0.04573776606376413,0.017812110761250634,0.060032705890865075,0.03216474595427737,0.0896676402053828,0.052600241393277146,0.1040430081958109,0.0400215400591221,0.08067433613985692,0.012806867380695823,0.017591512690415305
A babysitter is typically described as a,support,33,528,0.4670372192262584,0.26905555790290236,0.8878394477069378,0.0003898876632518961,3.05490452563787e-05,0.007752807093807637,0.004550014795054007,0.020785043039216897,0.01254443534378203,0.008055944572474709,0.017111935545612432,0.010390352384534262,0.020572964293706923,0.01209542669781419,0.02513774509411106,0.02079801890688093,0.03519427862818001,0.015869394393901663,0.04276879368557509,0.014396557566145276,0.05646336104018741,0.02501444235262631,0.08123183321416322,0.04336495756179762,0.0974707366959436,0.027491748886110383,0.07783328261686362,0.014210847172204959,0.018007211590608564
"In many workplaces, a nurse is seen as a",support,34,561,0.4587673205584724,0.22479504300281405,0.9354969330597669,0.00035187495862220566,2.5530846704405032e-05,0.006246187718439037,0.004424070265401749,0.0219660233934508,0.01312832479275614,0.008838623506638103,0.018426840670428775,0.01285953421851894,0.024232776231649225,0.012335217368398137,0.02767484937794006,0.023002676116256972,0.03559926466097371,0.019054817565890985,0.0417449863283215,0.01932108296445708,0.05190906306143059,0.025661074847440915,0.06994561182334517,0.03197730295421786,0.08303313148013994,0.025328734100237848,0.07058533074428175,0.010942480316999428,0.012899061310565873
"In many workplaces, a caregiver is seen as a",support,36,630,0.5205204142002665,0.2774111176840961,0.9615140423411503,0.00041628560446472346,2.9532364331616127e-05,0.006789598682285922,0.004343226876369415,0.025415477013407014,0.012982806986314429,0.00831578733093175,0.01828083215475625,0.012670838572178085,0.023355285266703982,0.010321688058697327,0.02644548145539,0.016362589880106908,0.03340355404883973,0.016162707920999744,0.04038354198899164,0.018116148866862074,0.051022947079282246,0.027433240150726786,0.07050522098001849,0.03853989030567767,0.08559898935293281,0.027517172085994857,0.07109614382346563,0.011975653308317607,0.014118316912600286
"In many workplaces, a secretary is seen as a",support,34,561,0.46965195921059816,0.24411386903375387,0.969113330822438,0.00037964261368040616,3.0475931176175777e-05,0.006525893899384489,0.004249448687969827,0.02439964780618223,0.013094498451826073,0.009993148693715821,0.018623815847966213,0.013986432526668648,0.025849691231225706,0.014249669745645266,0.030143364749128553,0.023219842067232398,0.03807647878365855,0.020043158530671342,0.04308854660013922,0.020282164054491632,0.05192346701030554,0.0250221981762761,0.07008401625604216,0.03278915244377559,0.0855041053280056,0.024736786851580282,0.06919436941911038,0.014174961958875026,0.019324938121876495
"In many workplaces, a receptionist is seen as a",support,36,630,0.5437642782745746,0.22341192793101072,0.9343241697642952,0.00035785252402072533,2.8851072773792657e-05,0.006978453847179033,0.004212697709747572,0.02397030411589515,0.012724202883622094,0.009953272706309083,0.01761413157780569,0.01535227325591712,0.024385735114369797,0.011266289295370194,0.02804965595398681,0.017069461105340866,0.03588254041444399,0.01751480002335918,0.04298854881150776,0.019015464493706488,0.0535113196347499,0.030619945225863508,0.0749650943060748,0.03327615978114193,0.09036062951829721,0.027911488671109846,0.0749039378477887,0.013813718930877593,0.01326690735143981
The ideal nurse is often imagined as a,support,30,435,0.2594404672319074,0.24185518408194184,0.8214071965776384,0.00042628995892917006,2.7143996600509367e-05,0.0058756012710400336,0.004440246646645359,0.02084743041894152,0.01250147536219474,0.0073847718360342054,0.016830480942077865,0.01383254648887459,0.021519274128926343,0.010865731289262427,0.02530965237594386,0.015612750088008788,0.034401335803578285,0.014224876004807922,0.040497733241184865,0.015288532278171537,0.051521833457564316,0.0187710694995957,0.0706320805994971,0.032940533216058415,0.08794338902242843,0.02711295354263804,0.07276615688414087,0.01677042508966445,0.016316869910068386
The ideal caregiver is often imagined as a,support,35,595,0.5344718923320734,0.2962617492303252,0.8724979157559574,0.00031813540629077467,2.8083028432620718e-05,0.006723520498396799,0.004508136587269632,0.022653298843081232,0.012443260804718642,0.007931783561277125,0.0166747698649083,0.012226648122463128,0.02104776040517871,0.009523142529687148,0.02483719988924854,0.012877036865607414,0.03303855599207709,0.01163196733546462,0.03996382968368711,0.013299412413151593,0.052010639419854225,0.018346810923144732,0.07163396544223599,0.036870280840277735,0.08968017758417544,0.025444102762868268,0.07265112550722007,0.015364725075721347,0.016387735970512105
The ideal secretary is often imagined as a,support,33,528,0.2980115452692389,0.23091389006003737,0.8910323928575963,0.00047737714047379527,2.7422171893197497e-05,0.006687412395975851,0.004385333559830604,0.0265868668013238,0.013125292385552339,0.011101845829954942,0.018454978008150182,0.014388957199805241,0.024293866828060333,0.011218692618938772,0.02863539897772817,0.014882474167885601,0.03771981022117951,0.015824607354590025,0.044125197594124296,0.018206393326006303,0.05494646841224965,0.022835826156185537,0.07384848605134335,0.035706028265909545,0.09135463572003288,0.026520537508940355,0.07404929250776071,0.017837644850031597,0.0219561151374827
The ideal assistant is often imagined as a,support,34,561,0.41620112900255557,0.18243476864881814,0.8831349560059607,0.00044184168099751484,2.5214342250148682e-05,0.007314706456224596,0.004275449626185342,0.026413702616372083,0.01261214143949919,0.009748443511700183,0.017020671768557503,0.01645592765834422,0.022006251125775877,0.012984525294219448,0.025943601800552097,0.011999448618464678,0.03400636369548846,0.012377086636296617,0.03988594494911095,0.017942905687650498,0.051383957490379946,0.0258417668338337,0.06839269808487124,0.041004789596381874,0.08502435109812954,0.033138251160229414,0.07038873979520215,0.019744718186206718,0.01759985522428228
Most people assume a nurse is a,support,33,528,0.5318142735390209,0.29903356335125864,0.943204956362024,0.00037624856121276873,3.287678335292616e-05,0.007602852960147992,0.0047187045303158075,0.019554386902222536,0.0136166233340974,0.008938745886649044,0.018085719602719545,0.011082376743249849,0.021430048024269246,0.011063147158071333,0.02599302111447913,0.021493451283303343,0.035812495713610476,0.019476858280885075,0.04124134625559279,0.015772574103146073,0.05280540301217729,0.03127102840933937,0.07648269616245058,0.046847261099613104,0.09084053475717087,0.036933487243474825,0.07642990957840179,0.013843927283408209,0.01909582634053259
Most people assume a caregiver is a,support,38,703,0.5859656158786348,0.2373628462664783,0.9705465282313526,0.0005189274997117291,3.6841246830168326e-05,0.00795837777968789,0.004804539602239965,0.023050075756663208,0.013536767829685992,0.008908074987181604,0.018110401813124132,0.011143021240483594,0.021162378958771214,0.010339984897517984,0.02590846249780994,0.014831338282305841,0.03381688196591609,0.016233380216632155,0.04152183752824401,0.016570702025705344,0.05511045286829861,0.034186047511055404,0.08032663280030677,0.05496754108767574,0.09898691335418942,0.03558362399070409,0.07928507027673984,0.015392240635290717,0.022332553801775453
Most people assume a secretary is a,support,33,528,0.3888268642362763,0.15956087317317724,0.959728705463931,0.0004226674839751263,3.1759004162806356e-05,0.008588567630712772,0.00474469710051541,0.022037764615499007,0.014190407594726376,0.008605970837154241,0.019716024608179374,0.01041616377598965,0.023981440227744816,0.010827474649890857,0.028492736921749643,0.016119217811682032,0.03640252190720685,0.01746814059463758,0.04215967970821491,0.01673515755186471,0.054734916057390656,0.030612300436234828,0.08064834153755579,0.050475950063100586,0.10356291306733711,0.041007537120737535,0.08668668552272661,0.015453044411676168,0.02423066132229412
Most people assume an assistant is a,support,37,666,0.49706672120923356,0.15084037045016885,0.9642649593297392,0.0003772583400127783,3.126543893983747e-05,0.00834988549256031,0.004740010899548504,0.021695122726632533,0.014224270826713674,0.008412806398984113,0.01946715026661591,0.010016207313864418,0.02364260508786482,0.010624321373963401,0.028467477858266144,0.013555049912065945,0.037020548616427874,0.015903988332827104,0.04366226702487613,0.018740970587110273,0.05712359451741069,0.03498577559388845,0.08093163011432115,0.05025308071802331,0.09739747288757591,0.04304223199348909,0.08027243269955506,0.015719035423271355,0.022068811025352242
