context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,38,703,0.6842408008285165,0.45434173522517085,0.9882050903979689,0.0024887451553094924,0.0007178795722528769,0.007551644073045614,0.0099586421412333,0.015880571544643226,0.03155401087867578,0.017811544473708984,0.045641219950237503,0.0229136141233048,0.056404415322351964,0.02405659079172418,0.07078355966217556,0.0258956017053317,0.07322101487039996,0.027653596792278374,0.07931019215075683,0.02696214959802683,0.08637253238377443,0.030694617121613813,0.09356425679154998,0.029957801466367083,0.10266634192476447,0.03251441025433588,0.11436997006609256,0.031778187557274545,0.12400384333401283,0.03289869783443957,0.13576825840661305,0.03601120677725179,0.15284938728867636,0.03591335336963779,0.16806325391355936,0.03571480679465653,0.18183778220563238,0.03733953051987545,0.19461061602631952,0.03839201353844253,0.2055254608285526,0.04341499142077252,0.20971246283716935,0.05089535399547871,0.20349027571745218,0.05766268683541747,0.16746652230413875,0.015546156422788768,0.04142281951889268,0.01598230297855312,0.025444318093349936,0.00225907671277806,0.008221446630980032
"In many companies, an executive is seen as a",leadership,39,741,0.6831364409314845,0.40274031553417444,0.9885240425355732,0.002462370232407658,0.0007345752226882547,0.00724497689815089,0.01005797430520669,0.016694427330496336,0.031926684753496325,0.01824777605005193,0.04606416427511563,0.02559877855302238,0.0563432560070787,0.028368251911326466,0.07026770430364646,0.029893486797494602,0.07342312825744002,0.03368409168779687,0.07921813464405052,0.031588911909362465,0.08712193958111661,0.034675490013976955,0.09433620216260005,0.03501596988763441,0.10341232579246544,0.03807209776405987,0.11760603549272752,0.03327606888852531,0.1269903028659038,0.03288468130840943,0.13880165239344794,0.035265974101366865,0.15540239603259712,0.03510902027707747,0.16824849593619712,0.035778460147574465,0.18299598410997944,0.0356104776380911,0.20010482906163962,0.03606475789072013,0.2117927783766467,0.03933818835533028,0.21317446267843174,0.04475236230241106,0.2045233758981248,0.05211152849883392,0.1661990969473754,0.013441758880718097,0.040879417469242035,0.018417225462562584,0.02570969668312432,0.002734061827645358,0.007437086749686344
The ideal CEO is often imagined as a,leadership,36,630,0.43134662221123565,0.3818182614631951,0.9079514192417264,0.0025415034696464364,0.0006345525884245325,0.008024861442719557,0.011284993816039972,0.016905095243987336,0.0352852444243462,0.022164059992006848,0.05280525890003028,0.03258565174962438,0.06532857827656045,0.03700202668020766,0.08173796154222536,0.03429610434807591,0.08766114629855348,0.03524647421554421,0.0931312569222506,0.034202931167123786,0.09883630968540719,0.03834756878873168,0.10687423070213581,0.035979449451950925,0.11476264407700773,0.03803223006232495,0.1256314551376451,0.03821498708429148,0.13451950838992105,0.04010304408795528,0.14529773469529525,0.04320261766459147,0.15964224007720512,0.04411102312599593,0.17361033780041846,0.04449705777521126,0.18426403615258632,0.0495108046675125,0.20316788364364696,0.04931344767680186,0.2070738252554945,0.056220578484568164,0.2128892401074936,0.06488606864380773,0.20749794195253168,0.07294501175727985,0.17470606243375175,0.02066540802075759,0.04481969927165973,0.020722701351574186,0.02755178846654331,0.004468833029754719,0.007397535346013059
The ideal manager is often imagined as a,leadership,36,630,0.416540230623273,0.35772782284766436,0.940057544503361,0.0026940077138806486,0.0006433082724729175,0.008430942890655728,0.011178887723727556,0.017679347840801468,0.03464667217772365,0.02163111581593784,0.051971274251706605,0.02878491448892682,0.06451369209689499,0.03375107012395269,0.08227362346589111,0.03440858462895905,0.08890845643081519,0.03589733468445727,0.09526013962412914,0.03621086073418633,0.10218182552990356,0.04180051067806498,0.1112003648080846,0.03999352606268684,0.12011389170141018,0.040852433115818806,0.13305297148305553,0.040315416136060406,0.14287191345291117,0.04076029371399701,0.1555634672262028,0.043266321479970914,0.16933609781033232,0.04458809779745281,0.18494782620188005,0.044458693690228236,0.1984266168351805,0.046947112413467815,0.21809699089000395,0.04944543843632492,0.22542057914570154,0.05667016209367618,0.23293659791223556,0.06678090917506206,0.22930633231973557,0.07494677351061968,0.1964355007757861,0.02118239450108971,0.05218566984935802,0.01935888421139024,0.029944972059459354,0.004610922615974499,0.00823394798418751
The ideal leader is often imagined as a,leadership,37,666,0.3856241280247812,0.4081257632933557,0.9709269548766315,0.0027027008523126212,0.0006567590799616521,0.008526357446689274,0.011361952146503679,0.01730751926885749,0.03474485430706477,0.020932187885719888,0.05192468610249455,0.02663196068031929,0.06410032893979044,0.032183046046470355,0.08275108044829455,0.033493323557984095,0.08954612449539054,0.03577407682791306,0.09627216501887191,0.03654873086503139,0.10380954906297916,0.04028436119192637,0.11373236005478583,0.03805842364919344,0.12408661414332113,0.03956067801077121,0.1393550043524485,0.03872958746588742,0.1520495863683692,0.039604477439656685,0.16631371645142157,0.04250220403003083,0.18283852953409424,0.04386206252899916,0.20309569471269928,0.046206233806157244,0.2209934474716506,0.05324757749043789,0.23805212980798163,0.05740823920328644,0.2452759862241986,0.06684887319077773,0.25043476554764044,0.07706574976485862,0.24603620070920398,0.08786432600713076,0.2092430881426713,0.02835578301055673,0.05752083279361858,0.017458930961797826,0.03183657452621227,0.0044240282371027515,0.008569163614394098
The ideal executive is often imagined as a,leadership,36,630,0.43542519276894615,0.43315070355311036,0.9216434834524989,0.002639132028127938,0.0006670884718131882,0.008660483221674228,0.011105310692776751,0.017841632150705947,0.035766260775852,0.023057635466757112,0.054097100555660936,0.032441154566430944,0.06638185915655645,0.03916804247245281,0.08292146020126841,0.03847269760714557,0.08759218373605734,0.039458408920835714,0.09246375219901558,0.040068522492695324,0.09797826569417442,0.042950980867484105,0.10507790862060976,0.04037952270928513,0.11468502066480436,0.04348838387071661,0.12675786947144557,0.04043839592004273,0.13625083436338897,0.04081529691350321,0.14774709312656165,0.04396659210213099,0.16228694337111121,0.045760356443910424,0.1749275030834977,0.04505009175384022,0.18688304598117284,0.05001545179432453,0.2069914566476441,0.050942017754847586,0.214261781878927,0.058830086470495445,0.2238163292733419,0.07002562590729519,0.2200223360925668,0.07967124341684767,0.1872370235251786,0.02046749717727948,0.04779288384341118,0.01814932390924591,0.028392446682272317,0.003969928174749204,0.007704103536867516
Most people assume a CEO is a,leadership,33,528,0.48505564871375084,0.276931534986943,0.9709113766439259,0.002800799555852234,0.0007060153986036561,0.009614575670096883,0.011297620597751043,0.015583176328437707,0.03611052254584766,0.020265913436845223,0.05333250248470307,0.03182269421101092,0.06648511838431813,0.03861922527185481,0.08274222774962867,0.038814405319536296,0.08685358151350747,0.04154893546245752,0.09388307520262433,0.040184334413923155,0.10271058182197643,0.03997720547437892,0.112041056963863,0.03617232911441887,0.12705611261002459,0.03912450001431308,0.14541638846986374,0.040103640931196186,0.15627220637020584,0.044265701858199835,0.1637443820963249,0.04671297827276994,0.1845295004606381,0.04728435629025116,0.19783530084039708,0.04617977141435822,0.21276052386497393,0.047387035151377946,0.23005302224509094,0.051706287024763244,0.2377906264247618,0.05835208223061807,0.24239586256369566,0.06710727645703679,0.23307752327178027,0.0732349661388249,0.1899805471993503,0.020661162214369384,0.045333048564404274,0.016717909907199097,0.026506437419180892,0.002542027223055858,0.00855198426709703
Most people assume a manager is a,leadership,34,561,0.4506602318593066,0.25135349994525313,0.9664760460145772,0.002917188158360206,0.0006960892524104139,0.00973236064129411,0.010800742227569313,0.015583895900143781,0.03495770343875422,0.018608807487152292,0.052017866646403656,0.027434512872152334,0.06576296186662238,0.038141058260582714,0.08303571282507273,0.04102298419252355,0.0865359065848991,0.0447706881463711,0.09413606701412218,0.04322547070182352,0.10272597295228347,0.042710520597389376,0.11262632567247906,0.039633253908404685,0.12976923169918547,0.045291028454041864,0.1475243029790909,0.0457046108821165,0.1578003084156467,0.05142697641961991,0.16574686872573208,0.053005497627438274,0.18428997712565948,0.05414991285796766,0.19844045959691692,0.051553101260355665,0.21178672314811828,0.05232469891339715,0.22810221055582047,0.05672753378259456,0.23923649476962705,0.06189120657231448,0.24102678143259054,0.06941821616869287,0.23140714471292526,0.0730013659941766,0.19086589532725431,0.020350490236078597,0.04605101586374604,0.016661067651567812,0.02578042780352108,0.002572344455226661,0.00837056365386206
Most people assume a leader is a,leadership,34,561,0.35101723442179067,0.3370032049715519,0.9793695531552657,0.0026756968744013495,0.000673369408522143,0.009320512068513377,0.011577572278716948,0.017106754193249123,0.03630701282215893,0.021392625886906134,0.05361834029920282,0.03139256749909883,0.0670234027393749,0.040481705579562474,0.08516041056242285,0.04113780453501748,0.08788197722599801,0.04506124294017199,0.09519492208452014,0.04288941529314977,0.10292920753157506,0.04179588713628469,0.11222314266037361,0.037647382100084795,0.1275254153008228,0.04102660741760965,0.14733771481027094,0.04137450513762641,0.15664667019303588,0.045533190778447356,0.16384607616544822,0.049251945861306906,0.1861590519990233,0.048993574383873015,0.20219062425362203,0.04722610944585197,0.217052821502914,0.045318086380235635,0.23055835663714477,0.04833061235200813,0.2411275026877167,0.056965402779341937,0.24580689090651203,0.06877425921519949,0.2380351976821531,0.07514035325921145,0.1986125338676045,0.0203496905749199,0.0489506304792142,0.014258647599324159,0.02711604507848822,0.0024380843065502085,0.008625393232044518
Most people assume an executive is a,leadership,34,561,0.458514901437686,0.2802580944262445,0.9655819325707853,0.0028428024497317186,0.0007100484451718821,0.00923420465444492,0.011799323725324792,0.01747086180669374,0.038327801491160385,0.022379199879309326,0.05650842975179197,0.030486376175395444,0.06897863195940532,0.04149921009683955,0.08696028546514983,0.0442809006044271,0.0910800444722478,0.04858172788068572,0.09720235985872784,0.047467890852600274,0.1038343485637264,0.04416043461179513,0.11312123822254462,0.038024774222244366,0.12967707816646687,0.04214005618911059,0.14798268479908136,0.04131054850591398,0.15951653961343426,0.045266938273115,0.1683951125800192,0.04696921651435249,0.18738407497668816,0.04780040650276182,0.20063604066430094,0.048150118610469285,0.2144622415668644,0.04640967535416943,0.23138690689759372,0.04965640335022516,0.24245063676736828,0.055116860191116224,0.24905411836596383,0.06470439033401225,0.24009366132090443,0.0742982793230816,0.19775425379247427,0.02100812778429052,0.048038160357733846,0.01527070584978584,0.02617491210883958,0.0027324343100759334,0.007395773019864251
A nurse is typically described as a,support,36,630,0.5670747008985527,0.39079051138833165,0.9333760445006192,0.0035851815754966584,0.000828077794329338,0.011318788387206456,0.011570507060707565,0.015312146071498526,0.035746284935815775,0.02002965301701757,0.05622922896422246,0.040516062329839495,0.07186461034240904,0.05451279540533465,0.09652657796824002,0.05473925985639118,0.09907472441345427,0.05798820927010536,0.10331546070430443,0.05774051838504561,0.1111655904511919,0.055923783526692604,0.11934855335252986,0.051845930786186295,0.12855128680287334,0.05367385351347136,0.13958490112131183,0.049674095500310635,0.14811427447802775,0.04715332128490913,0.16030812255549864,0.05215027842183149,0.17849320006729277,0.05047382755991247,0.18769154548369643,0.04698974376788401,0.1918950572743353,0.048452500636849624,0.20416608842135353,0.052072565264085095,0.21106052213499915,0.056178333307972984,0.21998690260454515,0.06202293767576278,0.22271967185319205,0.06522989342102638,0.1953980643818414,0.018447593065214523,0.05019633460547257,0.02013269418821213,0.02973245919543145,0.0034726964071847962,0.0067085446071432075
A caregiver is typically described as a,support,36,630,0.5753198138331532,0.5697442404925823,0.9483646242879331,0.003510967592647982,0.00078238053744782,0.01138891299391831,0.012440133527245125,0.015744502934793736,0.036964469889208956,0.019677678339108984,0.05898908019846657,0.03521985082771856,0.07406329615847142,0.04996377214872616,0.09691526249146867,0.04972938271351096,0.09805588149550862,0.05244000028405319,0.10192785253389348,0.05130583508836925,0.11033134850091145,0.0476776505757649,0.11931527660869636,0.04316651547397575,0.12972596731323774,0.04441565990388015,0.13977653349666347,0.04267515413941583,0.15065261856127424,0.04353853173856942,0.16217517795857683,0.04517252711893743,0.17489176195656733,0.04488894822370943,0.18487928848614327,0.046284865885043616,0.19082372144335624,0.050576705507673306,0.2032014293285297,0.05095241524371223,0.21286904160765785,0.05726938888684381,0.22014776927893062,0.06326622976522156,0.2195467507601344,0.06800966909775417,0.1937787684989047,0.0191320882486334,0.05058043367638729,0.020585250436376767,0.02864319682091971,0.003543123453008909,0.006355492721722462
A secretary is typically described as a,support,36,630,0.5308403594556803,0.46505480352789164,0.9153864858672023,0.0034741451612388865,0.0007863803182215973,0.012164100897197352,0.011696222981810743,0.019601929697319245,0.035794404142762186,0.02581841343056185,0.05644036790897703,0.043296537290531414,0.0722977909769108,0.05621563449291381,0.09424695138763588,0.05360205907255427,0.09679686974094909,0.05621182295044991,0.10136996211414187,0.05505061445880187,0.10871817036741029,0.052228954169673276,0.11835698384464496,0.04562985891940706,0.1292947398030783,0.04813335666738169,0.14187221035715644,0.04597166511587203,0.15229110565316947,0.04552801677685184,0.1653307728208939,0.047543307255001006,0.18093243904300818,0.04844883758328215,0.19136486600360184,0.048431043833800466,0.19627262157048608,0.05325361370767197,0.2108582555210207,0.05531949562965357,0.21868097160827168,0.06448717902773161,0.22967609925212745,0.07215435977224943,0.23074226980046011,0.07906641458738944,0.20044976239036147,0.019023975711237706,0.05025552129392208,0.015975004998428195,0.027919930691958306,0.002786030760203039,0.00634738291706865
A receptionist is typically described as a,support,36,630,0.5990340391124778,0.6241824489552528,0.928047567140311,0.0037153547130730547,0.0007997549787833983,0.01132530930645105,0.011578833175958298,0.017843216880063847,0.034054380260163275,0.028438747070932913,0.0534970453126205,0.04627092435245607,0.06769621864293265,0.06574210868785216,0.08869616883302658,0.06351200958277581,0.0919765873651629,0.0652342159129231,0.09796285933896483,0.06641408633815223,0.1047850024087603,0.061536720802508216,0.11320902950651944,0.05172587304065302,0.1230730705899852,0.0527143194858822,0.1335807675283073,0.04653205557862785,0.14427370444885604,0.04472660255341899,0.15924178923747223,0.04530670251223547,0.17490262635788537,0.04571590805703199,0.18517145230235152,0.045347290124628306,0.18859086554929325,0.04983192156649171,0.20318994528375134,0.05431629772548248,0.21053997201000507,0.06049335505704771,0.22203220065104737,0.06397753322875557,0.22433908692514917,0.06512378652563901,0.19669217139482498,0.015965173414069927,0.049796870865340875,0.015751759990242264,0.027560935450572668,0.002841652080270555,0.006153864756550029
An assistant is typically described as a,support,36,630,0.6036747463337372,0.5342476624064147,0.8987837750464678,0.0035569628837426146,0.0007454147365741502,0.013066369935315432,0.010989710952944555,0.016993218474627432,0.0337480588864959,0.022940049323620825,0.05256923912235656,0.037690089658782996,0.06736888799466277,0.0487732460256039,0.08781466042811033,0.048331389346319205,0.08996537251894798,0.05217288399997197,0.09483054920619906,0.049794650225712056,0.10183091710294469,0.04816988922343171,0.1113084079719263,0.04399144338116422,0.12390135517832584,0.04488651221252817,0.13573258548707634,0.04391762431002967,0.14546138779154344,0.04498127787581403,0.15731530595418441,0.04589935997841085,0.16872767746291398,0.04931096641772571,0.17872901402809946,0.05255507145462856,0.1828613992861225,0.057682550928731195,0.19706987287056246,0.0570712416500187,0.20557396578889653,0.06471597607356645,0.21646648370667687,0.06904319570976011,0.21679772609560205,0.07309444795521004,0.19076021061693227,0.01778432498719375,0.05040026005297718,0.013490898951032492,0.02644328225518057,0.0024471857121401985,0.00597180539330293
A support worker is typically described as a,support,36,630,0.6098941384972868,0.6955144081730396,0.906376981176436,0.003485881282445518,0.0007542370022542217,0.012425079185816168,0.01096056748955962,0.018066182412217337,0.03473519422189622,0.028967447766098702,0.056030083492020766,0.04500471484390375,0.07269054440303546,0.053641358338184175,0.09476223757035335,0.05350408233298836,0.0951492220485175,0.05908461717138692,0.0993540835530503,0.060879855754675694,0.10486395388314268,0.059726201000817915,0.11230804118876381,0.052218688768923306,0.12285511656903678,0.05352493608991369,0.13123274494153547,0.04872033726530056,0.14218904155223328,0.04902978510425686,0.15677865140291133,0.04949517192053115,0.1713971242653425,0.050827542759447925,0.1816678810755845,0.05123111647312245,0.18748282226495294,0.055211427724853435,0.20371258394689964,0.05486474704193654,0.21119111206794444,0.06124763249990621,0.22144405833944983,0.06653951351999489,0.222615339050192,0.06942295784726561,0.19699584308824755,0.016981257501216405,0.050860124913377165,0.01461612472693763,0.026882127801269157,0.002630077270593784,0.005782185081094355
