context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
The ideal executive is often imagined as a,leadership,32,496,0.1366849538511217,0.22338326298631728,0.6682539023458958,0.2368739265948534,0.6899483108427376,0.0,3.122502256758253e-17,0.0,3.122502256758253e-17,0.0,3.469446951953614e-17,0.0,2.42861286636753e-17,0.0,3.469446951953614e-17,0.0,4.163336342344337e-17,0.0,5.551115123125783e-17,0.0,3.469446951953614e-17,0.0,2.7755575615628914e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,3.469446951953614e-17,0.005542843373314411,0.008037341934280972
Most people assume a CEO is a,leadership,31,465,0.15185631327551571,0.2610123115591705,0.6916565718129277,0.2853898179891985,0.715583311393857,0.0,3.581364595565021e-17,0.0,5.0139104337910294e-17,0.0,9.311547948469055e-17,0.0,3.223228136008519e-17,0.0,2.5069552168955147e-17,0.0,2.1488187573390126e-17,0.0,1.4325458382260084e-17,0.0,3.581364595565021e-17,0.0,3.581364595565021e-17,0.0,4.297637514678025e-17,0.0,4.297637514678025e-17,0.0,3.223228136008519e-17,0.008685448161664472,0.009950074077418453
Most people assume a manager is a,leadership,27,351,0.12641157685005425,0.296325848903507,0.737243867944926,0.3072817078063963,0.7505331444554031,0.0,2.878355989768924e-17,0.0,4.11193712824132e-17,0.0,6.579099405186112e-17,0.0,1.2335811384723961e-17,0.0,2.878355989768924e-17,0.0,2.4671622769447922e-17,0.0,4.9343245538895844e-17,0.0,4.11193712824132e-17,0.0,3.289549702593056e-17,0.0,7.401486830834377e-17,0.0,4.11193712824132e-17,0.0,3.289549702593056e-17,0.00856250782379385,0.009644573662453916
Most people assume a leader is a,leadership,31,465,0.09371526847349054,0.30745924497023225,0.7250484300311655,0.3278828559705289,0.7490066844038665,0.0,2.1488187573390126e-17,0.0,6.446456272017038e-17,0.0,5.730183352904034e-17,0.0,4.297637514678025e-17,0.0,3.9395010551215234e-17,0.0,2.865091676452017e-17,0.0,3.9395010551215234e-17,0.0,3.581364595565021e-17,0.0,2.1488187573390126e-17,0.0,2.1488187573390126e-17,0.0,4.297637514678025e-17,0.0,2.865091676452017e-17,0.006966996642832998,0.009554824492002354
Most people assume an executive is a,leadership,34,561,0.14475115199442876,0.23967599077150226,0.7096748566254973,0.2660801373713184,0.7354904056846863,0.0,3.591898020846095e-17,0.0,5.877651306839064e-17,0.0,3.918434204559376e-17,0.0,3.918434204559376e-17,0.0,2.938825653419532e-17,0.0,1.959217102279688e-17,0.0,5.224578939412501e-17,0.0,3.918434204559376e-17,0.0,5.877651306839064e-17,0.0,2.6122894697062506e-17,0.0,1.959217102279688e-17,0.0,3.591898020846095e-17,0.007613331204645348,0.009609361889899234
A nurse is typically described as a,support,25,300,0.06695635600239411,0.5763574317097664,0.8941063075326383,0.5844417035696097,0.8993810584652238,0.0,3.552713678800501e-17,0.0,4.4408920985006264e-17,0.0,7.993605777301127e-17,0.0,3.9968028886505634e-17,0.0,2.6645352591003756e-17,0.0,1.7763568394002505e-17,0.0,3.552713678800501e-17,0.0,3.552713678800501e-17,0.0,1.7763568394002505e-17,0.0,4.4408920985006264e-17,0.0,5.329070518200751e-17,0.0,3.552713678800501e-17,0.006539083909852462,0.009657703459214325
A caregiver is typically described as a,support,25,300,0.1393449802143775,0.630046880338341,0.9382828900124878,0.6371261722451891,0.9413212540675886,0.0,2.6645352591003756e-17,0.0,3.1086244689504386e-17,0.0,7.105427357601002e-17,0.0,3.552713678800501e-17,0.0,4.4408920985006264e-17,0.0,8.881784197001253e-18,0.0,4.4408920985006264e-17,0.0,1.7763568394002505e-17,0.0,4.4408920985006264e-17,0.0,1.7763568394002505e-17,0.0,3.552713678800501e-17,0.0,2.6645352591003756e-17,0.004569886882443515,0.00913275987940509
A secretary is typically described as a,support,33,528,0.1596105907892775,0.23564579687081277,0.7365756866056472,0.2544460855424404,0.7516490263224114,0.0,3.364312195833808e-17,0.0,9.756505367918042e-17,0.0,5.3828995133340925e-17,0.0,2.3550185370836655e-17,0.0,2.6914497566670462e-17,0.0,5.3828995133340925e-17,0.0,3.027880976250427e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,3.700743415417188e-17,0.0,4.710037074167331e-17,0.007387852261648749,0.008371496245487157
A receptionist is typically described as a,support,30,435,0.11429417118293685,0.35830740444362164,0.7480298986192793,0.37368321063695475,0.7591693071008194,0.0,5.551115123125783e-17,0.0,3.700743415417188e-17,0.0,5.921189464667501e-17,0.0,3.700743415417188e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,1.4802973661668754e-17,0.0,1.4802973661668754e-17,0.0,4.4408920985006264e-17,0.0,1.4802973661668754e-17,0.0,3.3306690738754695e-17,0.0,2.590520390792032e-17,0.005574155408030167,0.00883359437174418
An assistant is typically described as a,support,30,435,0.17322020414440853,0.37196411145851016,0.7510055210441351,0.39369125198572874,0.7651452635182068,0.0,5.551115123125783e-17,0.0,1.850371707708594e-17,0.0,1.1102230246251565e-16,0.0,2.590520390792032e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,2.960594732333751e-17,0.0,2.590520390792032e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.007081284304610142,0.008659925867188445
A support worker is typically described as a,support,30,435,0.11401808087055045,0.4216667872387916,0.783170421840623,0.4423017909284681,0.7966129267006181,0.0,4.4408920985006264e-17,0.0,4.070817756958907e-17,0.0,6.661338147750939e-17,0.0,4.810966440042345e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,1.4802973661668754e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,4.070817756958907e-17,0.0,2.2204460492503132e-17,0.004682101470571492,0.008065565732611262
A teacher is typically described as a,support,32,496,0.13258581218804888,0.34390451246872544,0.682838584529236,0.35906474248622544,0.7046582960174419,0.0,5.204170427930421e-17,0.0,4.5102810375396984e-17,0.0,6.245004513516506e-17,0.0,4.163336342344337e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,4.163336342344337e-17,0.0,3.469446951953614e-17,0.0,3.469446951953614e-17,0.0,4.5102810375396984e-17,0.0,3.122502256758253e-17,0.0,2.42861286636753e-17,0.006627294399991376,0.009910783252625458
A babysitter is typically described as a,support,26,325,0.13329116847404998,0.49353114096447825,0.7882584193721414,0.5086555787129328,0.7992523511056788,0.0,2.1350442781253012e-17,0.0,5.124106267500723e-17,0.0,5.978123978750843e-17,0.0,2.9890619893754213e-17,0.0,6.832141690000964e-17,0.0,3.416070845000482e-17,0.0,4.2700885562506023e-17,0.0,1.708035422500241e-17,0.0,2.5620531337503614e-17,0.0,4.2700885562506023e-17,0.0,3.416070845000482e-17,0.0,2.1350442781253012e-17,0.004420688802982666,0.009086834743921874
"In many workplaces, a nurse is seen as a",support,31,465,0.15896859461462687,0.2649825047701597,0.6753674647770822,0.2964218022534624,0.7062251553870738,0.0,2.865091676452017e-17,0.0,7.879002110243047e-17,0.0,3.581364595565021e-17,0.0,2.1488187573390126e-17,0.0,3.9395010551215234e-17,0.0,4.297637514678025e-17,0.0,2.865091676452017e-17,0.0,3.581364595565021e-17,0.0,2.5069552168955147e-17,0.0,2.865091676452017e-17,0.0,4.297637514678025e-17,0.0,3.9395010551215234e-17,0.013472835369464663,0.011539271842930045
"In many workplaces, a caregiver is seen as a",support,29,406,0.18153744473243988,0.2985325059853494,0.656403745058924,0.32752630655886605,0.6786956902360544,0.0,4.976861834526564e-17,0.0,1.0719394720518753e-16,0.0,3.062684205862501e-17,0.0,3.062684205862501e-17,0.0,4.2111907830609384e-17,0.0,1.5313421029312504e-17,0.0,7.656710514656252e-18,0.0,4.594026308793751e-17,0.0,1.5313421029312504e-17,0.0,3.828355257328126e-17,0.0,3.062684205862501e-17,0.0,2.6798486801296883e-17,0.009883121053740783,0.010668791729338047
"In many workplaces, a secretary is seen as a",support,31,465,0.18800693152993878,0.2656325325369835,0.6335958554409444,0.286709815118229,0.6593174558947794,0.0,3.581364595565021e-17,0.0,7.879002110243047e-17,0.0,1.0744093786695064e-16,0.0,4.297637514678025e-17,0.0,3.581364595565021e-17,0.0,2.865091676452017e-17,0.0,7.162729191130042e-18,0.0,2.865091676452017e-17,0.0,5.730183352904034e-17,0.0,3.9395010551215234e-17,0.0,2.5069552168955147e-17,0.0,3.9395010551215234e-17,0.011137465037959681,0.010417054398411304
"In many workplaces, a receptionist is seen as a",support,33,528,0.20444324113883225,0.1966017191298306,0.569477622397244,0.228157113539055,0.5997702642926015,0.0,3.700743415417188e-17,0.0,4.710037074167331e-17,0.0,7.401486830834377e-17,0.0,4.0371746350005693e-17,0.0,1.3457248783335231e-17,0.0,2.0185873175002847e-17,0.0,3.700743415417188e-17,0.0,3.364312195833808e-17,0.0,6.392193172084235e-17,0.0,4.0371746350005693e-17,0.0,4.37360585458395e-17,0.0,4.0371746350005693e-17,0.011541777745223154,0.010791800527682794
The ideal nurse is often imagined as a,support,28,378,0.09821966841188029,0.3487467486411333,0.7673267771024257,0.3619128245918546,0.7821721776854247,0.0,5.15460690004537e-17,0.0,3.172065784643304e-17,0.0,3.9650822308041306e-17,0.0,4.3615904538845435e-17,0.0,1.586032892321652e-17,0.0,2.3790493384824782e-17,0.0,5.551115123125783e-17,0.0,4.7580986769649563e-17,0.0,7.930164461608261e-17,0.0,6.740639792367021e-17,0.0,2.7755575615628914e-17,0.0,3.568574007723718e-17,0.006228674277432396,0.00957471300086891
The ideal caregiver is often imagined as a,support,28,378,0.15631341035373186,0.3332909317687154,0.6750913383439183,0.3475535264296923,0.6948683908558451,0.0,3.568574007723718e-17,0.0,5.551115123125783e-17,0.0,4.7580986769649563e-17,0.0,3.568574007723718e-17,0.0,3.172065784643304e-17,0.0,2.3790493384824782e-17,0.0,2.3790493384824782e-17,0.0,4.7580986769649563e-17,0.0,5.551115123125783e-17,0.0,3.172065784643304e-17,0.0,3.9650822308041306e-17,0.0,3.9650822308041306e-17,0.005995632242143646,0.009906009773473544
The ideal secretary is often imagined as a,support,32,496,0.11844573647491666,0.2519770080689341,0.7254777289927006,0.26771219170768745,0.7452521278755739,0.0,3.8163916471489756e-17,0.0,6.245004513516506e-17,0.0,7.632783294297951e-17,0.0,4.163336342344337e-17,0.0,2.0816681711721685e-17,0.0,3.469446951953614e-17,0.0,6.938893903907228e-17,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,7.632783294297951e-17,0.0,3.8163916471489756e-17,0.0,3.8163916471489756e-17,0.006377890164652206,0.008076596576900453
The ideal assistant is often imagined as a,support,33,528,0.19288162601956851,0.21020659431815147,0.5158722382038832,0.23064808480557986,0.54716549575096,0.0,5.0464682937507114e-17,0.0,4.710037074167331e-17,0.0,5.3828995133340925e-17,0.0,4.37360585458395e-17,0.0,3.364312195833808e-17,0.0,2.6914497566670462e-17,0.0,4.710037074167331e-17,0.0,4.0371746350005693e-17,0.0,6.728624391667616e-17,0.0,2.0185873175002847e-17,0.0,2.6914497566670462e-17,0.0,3.700743415417188e-17,0.005622911131227623,0.007693126817941415
Most people assume a nurse is a,support,30,435,0.15900606067675327,0.3199384054169059,0.686594732105732,0.33471185894450173,0.7105172525043599,0.0,3.700743415417188e-17,0.0,6.661338147750939e-17,0.0,5.181040781584064e-17,0.0,4.070817756958907e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.960594732333751e-17,0.0,2.2204460492503132e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,2.960594732333751e-17,0.0,4.4408920985006264e-17,0.010231694638197657,0.010923711173317145
Most people assume a caregiver is a,support,30,435,0.17495069605171193,0.2972335102967918,0.6789265866391361,0.31838102451729355,0.7051030324655585,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,7.401486830834377e-17,0.0,4.070817756958907e-17,0.0,2.960594732333751e-17,0.0,3.700743415417188e-17,0.0,6.661338147750939e-17,0.0,2.960594732333751e-17,0.0,2.2204460492503132e-17,0.0,5.181040781584064e-17,0.0,1.4802973661668754e-17,0.0,4.070817756958907e-17,0.007794826615951676,0.010953833989805295
Most people assume a secretary is a,support,30,435,0.14946974394961515,0.2260019069071859,0.7495298096910119,0.24403755931416526,0.7636290498194285,0.0,3.3306690738754695e-17,0.0,4.810966440042345e-17,0.0,4.4408920985006264e-17,0.0,4.810966440042345e-17,0.0,3.3306690738754695e-17,0.0,3.700743415417188e-17,0.0,5.181040781584064e-17,0.0,2.2204460492503132e-17,0.0,5.921189464667501e-17,0.0,2.2204460492503132e-17,0.0,2.960594732333751e-17,0.0,3.3306690738754695e-17,0.009091776834554316,0.009935121315259936
Most people assume an assistant is a,support,33,528,0.18781023731532134,0.2118065762333572,0.580649224575609,0.23995519196614623,0.610600697924383,0.0,3.700743415417188e-17,0.0,6.055761952500853e-17,0.0,4.710037074167331e-17,0.0,3.364312195833808e-17,0.0,2.6914497566670462e-17,0.0,2.0185873175002847e-17,0.0,4.37360585458395e-17,0.0,1.3457248783335231e-17,0.0,3.364312195833808e-17,0.0,5.3828995133340925e-17,0.0,3.027880976250427e-17,0.0,4.0371746350005693e-17,0.007807250716477688,0.009457366365140257
