context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,38,703,0.5495394565779299,0.45433615520596504,0.9773979460587725,0.47875078890047007,0.9786307703984676,0.0029068764467447762,0.0007743240269304508,0.009418749722346294,0.010460353982883636,0.019320895940672853,0.03298598724414818,0.023713535071110698,0.05020509683502577,0.029648138319479444,0.06335700469598537,0.03686400858841648,0.07819869494949225,0.042846287426045536,0.08385924159747456,0.04348407875745267,0.0920726361743093,0.04659725568057214,0.1031003812908604,0.047940275309603216,0.11342005811596087,0.044086438680075606,0.13116824358899062,0.045645021207021984,0.14770190878110492,0.053133651632844524,0.16274989534678624,0.05820142680420541,0.17671833468210577,0.05931168448767042,0.2014501360093531,0.06186442103018333,0.22313500646707837,0.05932566932188877,0.2502520898091343,0.05970314832775948,0.26350059525527364,0.058531776177856196,0.2798003127205988,0.06603528163758805,0.276656608072226,0.07310813411923013,0.2694830334553683,0.07703579673563192,0.2153455331930934,0.021090095371281863,0.049314870958041955,0.010270720377003984,0.02910186788729176,0.0018947027836151277,0.008770459124159653
"In many companies, an executive is seen as a",leadership,38,703,0.5158651124157423,0.4027054407633841,0.9746668313164264,0.4185408684052163,0.9748984772674447,0.0030156176822256258,0.000830797932239169,0.010035954379281087,0.010529847273036274,0.020306690233593702,0.032368636054680044,0.02414203076626308,0.04927880852156848,0.029053601227685407,0.061909824295737936,0.03598627938042188,0.07662255387327026,0.04085973444187959,0.08318864099477319,0.04068719594072638,0.09180238023875441,0.044118792445687796,0.10404080751183735,0.04619970081048443,0.11501920111623655,0.04173084957891618,0.13270446260848215,0.04419277011790732,0.1488845968899122,0.05075861431550377,0.16212135807429742,0.05821092098544737,0.17557215924106256,0.05669284719193642,0.2099332105078647,0.057858355907377666,0.23271724734879723,0.05756698249831174,0.2563002545792376,0.05453838220012803,0.26919188534027993,0.05468756464538662,0.28644458152106483,0.06454786515620489,0.2800941615655437,0.06999954692908586,0.27080270769013265,0.07576132950216283,0.21428970064624914,0.02022505207878501,0.04842730085329975,0.014180233376104552,0.029563500749977684,0.00315766522294893,0.007840546072492613
The ideal CEO is often imagined as a,leadership,36,630,0.4044058022802707,0.38181915041059256,0.9919456206844188,0.39969343765551457,0.99239395259697,0.003191154143682944,0.000746607182165142,0.011194049208236509,0.011130194348678818,0.0189434516492214,0.03571612543682655,0.024854085329226602,0.056431779448892515,0.03155539308164503,0.07119732843228498,0.0382176783120763,0.08716600500027696,0.0454095249753126,0.09287421655369663,0.048899913671273394,0.09886461004100032,0.0527328990996885,0.10660058279944214,0.05500573695848643,0.11658075162752302,0.05096028990202607,0.13337533963476486,0.05402103642829723,0.14606509601110182,0.05965753102973859,0.1593381816536352,0.06380627777673052,0.17029653273657427,0.06759796631191023,0.18895634678361545,0.0713736005898463,0.21095793109917868,0.082929305765174,0.23418362320249125,0.09203185390546902,0.24790468840694865,0.09064273493326015,0.253008659644954,0.09637969560374192,0.2521477006382957,0.10349135976024587,0.245165923372449,0.0995359737043635,0.20070528771091398,0.02380452540796924,0.04788996397949671,0.01830417994970666,0.02840432070509919,0.0048034072096287865,0.007995497203569873
The ideal manager is often imagined as a,leadership,36,630,0.37374074920021927,0.35772799886763096,0.9838679102249444,0.3698898489055864,0.9854076757959405,0.0032776969881841405,0.0007235944328848208,0.01117775977682362,0.010780048852438027,0.017544318228556302,0.03545582818385976,0.024116336941620898,0.05600336648973206,0.030714459532330842,0.07088752471222318,0.03858743350350467,0.08697378308619014,0.0443752302265564,0.09327053785215511,0.04770966255953128,0.09986342883170084,0.051786744827586426,0.10683382417948162,0.053249407318601366,0.11700757944915556,0.051037356751849665,0.13381656514165244,0.055089337074828236,0.14704065743147654,0.06146243898728479,0.1606272115765845,0.06640035788222044,0.17193795188082261,0.07381891353513971,0.18797998856483622,0.07728841374167614,0.20430736882907863,0.08518885889961737,0.2238847394877059,0.0886727147219957,0.23844701839225252,0.08515674360433491,0.24500712664440483,0.09169425721375767,0.246434743767083,0.09993606893059359,0.24011189241565278,0.09687158801942684,0.19987729497018147,0.021726128715479482,0.04684691013817669,0.01794419884321406,0.026973169461033897,0.004744305531054172,0.007847860185410279
The ideal leader is often imagined as a,leadership,37,666,0.3549327346454657,0.4081261269748211,0.9900274285464548,0.4229476265682024,0.9905172928912833,0.0033670763803336752,0.0007747530372665086,0.010529196917467568,0.010579212014610708,0.017542295094003103,0.03452646066171637,0.02278455440547572,0.05409482584727908,0.02932089208201966,0.068227998283396,0.037592499173579076,0.08362024335095167,0.04378252633305886,0.08841127607932356,0.046237956475487,0.09388683437457367,0.05051767820270895,0.10005680280524455,0.05194826294351981,0.10992860499727815,0.04946351973285826,0.12712306506818294,0.05213658655010267,0.1403826782037659,0.0583637060820874,0.15348752980610827,0.06625310159487172,0.1648870611410791,0.07452487483212526,0.1818874495082274,0.07868910850407787,0.2014924239076564,0.08941129437424099,0.22620215259800794,0.0946859524687199,0.23987495632087255,0.0923427856475641,0.2476102688377701,0.09879149614967153,0.24647756808339286,0.10506912106703456,0.2400362366774238,0.10223290628780302,0.19846931127229567,0.0222042428422269,0.04673613739863923,0.017459540460691245,0.027457637142422508,0.00473105982087792,0.008092831653094285
The ideal executive is often imagined as a,leadership,36,630,0.3606018792645683,0.4331513699144125,0.9855714810546488,0.4456255907753075,0.9856949196350513,0.0032702736554418997,0.0007641519822018569,0.011761889727727593,0.010953017622541243,0.020888214772551615,0.036274426179905936,0.02424374593428072,0.058433465128979636,0.03199841704226924,0.07290064874529363,0.04022884298545303,0.08774238381510305,0.04555570738510536,0.09256587906961752,0.04779798778553723,0.0981196715132854,0.05153472267594521,0.104887743695887,0.05450940904577364,0.1148017201940245,0.05014746981080679,0.13547468825061978,0.054237871937211274,0.14802846923026844,0.0625329896637836,0.16226966776602245,0.06928938621603348,0.17385348823865776,0.07529952778265037,0.19389331158457168,0.07775212136208298,0.21335232992188966,0.0891630826246826,0.23545105095228744,0.09611761969233643,0.24895960543743006,0.0963851350444385,0.2556831580445438,0.10369064179842359,0.2554417141838019,0.11190841457748439,0.24767494523686884,0.10924629045898276,0.2036878988672887,0.024180482340713,0.047078864823362626,0.016331739816676162,0.027601592325735575,0.004364633597012236,0.007998763376469285
Most people assume a CEO is a,leadership,33,528,0.41907594345526694,0.27693443186581135,0.9991315148436115,0.28963247264618985,0.9991533616758925,0.0030991852072870456,0.0007606647275103921,0.011198419940969982,0.011231126531902821,0.022341278309155454,0.039204303115527916,0.023596759297536823,0.05956013727044157,0.03074607864903973,0.07425784958181017,0.03377795705028487,0.08831634491516967,0.03972576020592273,0.09264074742114532,0.04114134210329742,0.10031883348420148,0.043402550206713957,0.11273126965690515,0.046163991918836036,0.12476371087385385,0.04151881040229981,0.14695610666392658,0.04806116574510081,0.16800113334450748,0.05750467376920432,0.18230231848817602,0.05920123179306782,0.19332021937485555,0.061054993403108486,0.2154473152941399,0.06432830255854838,0.24102950045201413,0.0708206875974365,0.2602111754779357,0.07486742815358614,0.27033205779705416,0.07346604093189663,0.284224513790708,0.08748413283935191,0.28163909121788316,0.10002440217324311,0.26978534695570366,0.1007851210085083,0.2097665880032876,0.02357779025351904,0.047254833429975523,0.01022137843244658,0.027661307442482984,0.0021836567027033278,0.008709211496901962
Most people assume a manager is a,leadership,34,561,0.4466229567234704,0.251350368373096,0.9980672633537324,0.2723613970192673,0.9980971859412815,0.003117924178935125,0.0007605405183032784,0.010812828120106624,0.010627645630987673,0.01897216235947675,0.037268611848598664,0.021517790979803855,0.056781684848786665,0.02832942037179356,0.07287600396321571,0.03023315796730984,0.08706818922782734,0.034950291726530365,0.09129738057506184,0.036566662589471235,0.09909190337838854,0.03904005648625566,0.11074773007653671,0.042218758949684056,0.12271273942075588,0.03935935514369846,0.145521862006625,0.04487914984216354,0.1645317232206936,0.05316276887906742,0.17805065063530062,0.05534210738796221,0.1899704689572721,0.06180141974612748,0.20908411561164036,0.06695671828072798,0.22764117256712305,0.07316117874892433,0.2438172576469827,0.07655258821897408,0.2562030805381134,0.07358276536715946,0.2708896309734678,0.08645172697765613,0.26582413609839245,0.09819103113953093,0.2516459388057249,0.09520996404575131,0.19429573535733735,0.01931078044916537,0.042455381001505144,0.011188257769107006,0.0246808685197731,0.0020759226611156453,0.008198178734243989
Most people assume a leader is a,leadership,34,561,0.3440247699515528,0.33700914680957794,0.9991139507037587,0.35201947397581534,0.9991366857383568,0.002893245162064003,0.000735304186286632,0.011128412336546685,0.011145788903552152,0.023059999379798485,0.039311223051720204,0.025142639066602867,0.06012030042852888,0.03175426922501939,0.07620789454464733,0.03652539959955036,0.09009030957323538,0.0426155216340067,0.09273254425435053,0.04337987044310682,0.09939144022386566,0.04658237336346561,0.10945271709129013,0.04962744187837433,0.12078765570890851,0.04567898798283839,0.14259434514574187,0.05099716053863857,0.16352935068945224,0.059521622030152294,0.17777513724798266,0.0609374208376226,0.18959148862959424,0.06383203068323659,0.21091159426531475,0.06880301683492464,0.23498391193682025,0.0746203729227364,0.2624091562000808,0.07780697847192712,0.2733165633635038,0.07716636198590664,0.28546981617865624,0.09081887331153995,0.28139787382569437,0.10383024618436783,0.26940828823887686,0.10130231853887321,0.20930488800762959,0.022306357647209334,0.04631279770260745,0.00933218276152945,0.026599907418703245,0.0018881576391869936,0.008997810558560275
Most people assume an executive is a,leadership,34,561,0.471102375828877,0.2802599808201194,0.9983817983884364,0.2967413562037109,0.998429144324847,0.002949818666339857,0.0007224585385541206,0.011523848652737404,0.011054633263310265,0.022135334248128358,0.03906696405034476,0.026411792783634133,0.061475592277803845,0.032433956540881735,0.0761844357521892,0.03338880188603221,0.08913778473710188,0.03726890045964625,0.09233330197945383,0.03711814787750859,0.09913429889913568,0.03907329491814215,0.1099999317315487,0.042103046395889535,0.12245237040475514,0.038757513834972286,0.14829013715120196,0.04617765827036579,0.17066126399664933,0.056202616885025966,0.18799167341421064,0.05987157823315596,0.20109359432124344,0.06405790131946364,0.22495231327533108,0.06669323689201549,0.2470091916615432,0.07058687441256009,0.2647991162709032,0.07188131220461542,0.27527199119466933,0.0715869607879546,0.2845812183829115,0.08620512427358866,0.28111581128470703,0.09823088358057565,0.26847720993173346,0.10007068118927183,0.2068418499297829,0.021542813032593377,0.045717486225074044,0.010031197814439423,0.026192871785853493,0.002034318704255097,0.007275816274004623
A nurse is typically described as a,support,36,630,0.5403231672033091,0.3908062200061977,0.9911856218241155,0.4096980166359572,0.9914275754948942,0.003568329598695777,0.0007603082254042998,0.012814801869759846,0.009833263890071171,0.021826878882032306,0.03297085133126839,0.03024627549487481,0.05444801469434296,0.038546742809056886,0.07139872345290713,0.04406333148255046,0.09531080958572737,0.03491196089032808,0.09975883955499769,0.03268474435201904,0.10622280483000757,0.03357256583257226,0.11723235237238577,0.03701295963912501,0.1274175161615029,0.03862042582811857,0.1392818390679753,0.04319724872374894,0.14827660961029498,0.05073046546733037,0.15643673891735715,0.05316506137631397,0.16842223147109092,0.05512008114945648,0.18558554880333097,0.061641922656221856,0.19354701459744886,0.06834681187881732,0.20321577114746028,0.07416491787395897,0.2152345934442965,0.0755803443428152,0.22017153625351504,0.08705780649246309,0.22418023908471815,0.09400399808577267,0.21885478729900654,0.09312905540705245,0.18447311439371866,0.017538945078727795,0.04508418912252986,0.01581052475418701,0.02799035791306482,0.0033342355891855056,0.006923300955296829
A caregiver is typically described as a,support,36,630,0.6071874761630286,0.5697460826486349,0.996258314116858,0.5797856259678156,0.9964163271534403,0.0035884363668594044,0.0007369938260662808,0.013108216869914948,0.010611249368611846,0.01883784098158925,0.03338424695382272,0.02830460052034298,0.05261268214163072,0.0350893843117919,0.06835532942214789,0.04169127691262606,0.09093158269165051,0.035302614928991685,0.09497626148855387,0.03366041542408839,0.1004556092704551,0.035323046994554866,0.11071944832529723,0.03893781342832693,0.1206209216091504,0.04123323310471505,0.1327444109278921,0.04334107875536671,0.14022399874667482,0.051532091814713604,0.1500699213670857,0.05404276251135234,0.16107072795809038,0.060376414730956895,0.17397681787992197,0.06820580966559163,0.18179844391711536,0.07509220208321105,0.19554988555657676,0.07928296408182156,0.20868941474653582,0.074507559806438,0.2165374603521727,0.08044180943535964,0.22124861475691754,0.08298823361305259,0.21834137926759095,0.07910156030645835,0.18528933213516502,0.0152633337903677,0.045016166852774826,0.01695490414080717,0.02737834555143779,0.003284723627781255,0.006373624937422668
A secretary is typically described as a,support,36,630,0.472069222983578,0.4650477971881628,0.9877805603900924,0.47743050209282956,0.9886695573827566,0.003716403664196772,0.0007928188152804611,0.013971904961815345,0.009737961152077436,0.014829384924186069,0.030302593854169866,0.022340098096989277,0.0510212497628825,0.0328977718979458,0.06851807799445389,0.0411010048342871,0.09416115813390658,0.03756411914956192,0.10030539876689673,0.03648118055511632,0.1084789984943943,0.038814996879088244,0.1186638223199066,0.042032791685345204,0.13008618849282966,0.04537872973350404,0.15001598471494632,0.049379585773940575,0.16122248475184214,0.05877331522383565,0.17328479552094136,0.06270931800133206,0.18827549764003715,0.06543206671643291,0.20720303173460378,0.0697753061840736,0.21679167990831494,0.07440131032079252,0.22627241897773162,0.0751592790282392,0.23823199749001014,0.07369850830604019,0.2430189654887323,0.08310456339801882,0.2452714777706002,0.08984078666488073,0.23949516171249696,0.0920636694141987,0.1973488939497262,0.018483351844591548,0.04538997387831573,0.013585546784717302,0.02684980211996609,0.0027634934889140825,0.006811109962116936
A receptionist is typically described as a,support,36,630,0.5967802659774986,0.6241814447566867,0.9879694068804383,0.6359559307088603,0.9880371811797559,0.0037202767794463263,0.0007758355322504376,0.01226069954385331,0.010000656479791549,0.014123757856279635,0.03142953828842433,0.023585136683893743,0.05203861895702111,0.03096236940480466,0.06677143830285305,0.03737851148658797,0.08444281521878505,0.03653996248444206,0.08838501612751988,0.0351403278158989,0.09530403893552664,0.03529386372466909,0.1022438628186289,0.037821398848013735,0.11066184354827219,0.042789331321426455,0.12485687575914414,0.04323111789124852,0.13311503871660887,0.05071706089228043,0.14461303319821886,0.054120696159877864,0.15681168569371448,0.05885536214305831,0.17061641438013905,0.061531947636024965,0.18013547516400402,0.07120093372323105,0.1940066278991119,0.07131494465345338,0.2064861957486726,0.06793045288692184,0.20876424534962068,0.07374836282874395,0.21146183377514563,0.08157060258624986,0.20787505192776318,0.07767495718720145,0.17608666823086086,0.013765982711222572,0.040501982999688366,0.013284293118573244,0.024533358896373324,0.0027129059486699497,0.006122004889529563
An assistant is typically described as a,support,36,630,0.5625674278067269,0.5342204119078815,0.9468174688518047,0.5422457663989917,0.947414817612156,0.003734060911366353,0.0007541416280330745,0.012757031377398123,0.00978942745365489,0.018097178292334395,0.03284916180251525,0.025944923839297678,0.05491510143905103,0.03581374884224095,0.07159215085147232,0.041116357273856104,0.09094699134284583,0.04302767992744961,0.09575224063590385,0.04229248898034944,0.10327608980373464,0.04275779192520152,0.11210720113275416,0.04518170245439856,0.12481885350928651,0.048565814394986084,0.14607869977164048,0.05150275405119296,0.15839924150497747,0.059085396797046066,0.17070038603108914,0.06421037458773547,0.1837507359202392,0.07048760499072379,0.19656307386445412,0.07604507063589541,0.21132350885452958,0.08484736400294478,0.2235196351587736,0.08603398270607739,0.2350409407217745,0.0870972482289102,0.23771690652969976,0.09877828486533466,0.23614825386369154,0.10789578215648843,0.2284373654706762,0.09532822145174889,0.18998336657571374,0.016817910027541155,0.04448865153011553,0.011633484645473957,0.02464870772585331,0.0024300473384862025,0.005982305355680857
