context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,35,595,0.5217943589357281,0.23021447751671076,0.9578961315564811,0.0007321029401785775,7.140296730200177e-05,0.017239758266756066,0.014292554784808184,0.030113989653405816,0.03779980057871248,0.03585137995147535,0.06340038364205745,0.038187631916138505,0.11692164258792317,0.04174511946431107,0.11749220390529899,0.04647043032438796,0.1422382193565108,0.0677476531957754,0.20058438368752105,0.10228964164434827,0.18853889541152996,0.10120587257547399,0.22030686921282236,0.09720634884374542,0.26728595266437394,0.1337733118966587,0.3293435566638147,0.003907631551185312,0.009275037442394697
"In many companies, an executive is seen as a",leadership,34,561,0.5167384037427006,0.24917033780366182,0.9654632466845214,0.000710072578090314,6.583864672680063e-05,0.016767905808180807,0.01329826207987073,0.030316051748458327,0.03576542982410536,0.03601872552676395,0.059531580681697116,0.03776525438371027,0.11166375888420339,0.04103960561449157,0.11663603265560173,0.057621993619567394,0.14582000146084728,0.06650078721214635,0.198165448338591,0.0835359422637675,0.1869323058005954,0.07297489614900561,0.21560784207318862,0.07658384858523659,0.2563222503249979,0.10803169342129935,0.3412235724439582,0.003761685519429481,0.009768424771322934
The ideal CEO is often imagined as a,leadership,37,666,0.594734484551557,0.1293972791172564,0.9484161739237607,0.0006873031753370427,5.65836521952367e-05,0.019387108070358275,0.014949268288450532,0.034359604657784586,0.04101849902482646,0.0423883066198848,0.06904915864956594,0.04524536914203158,0.11556670731122784,0.05580438305196765,0.12495808073130857,0.06429074956742538,0.13625563740551536,0.07591483055868714,0.197554861119857,0.08222288602169452,0.16283499387130068,0.0868119570189634,0.2143226776730641,0.10462260907928365,0.2820233349724902,0.12693980675125685,0.31427020262933525,0.0043296480855697745,0.008905030465056115
The ideal manager is often imagined as a,leadership,36,630,0.5515246965633936,0.13955669570714235,0.9532168740406632,0.0007378009347421654,6.348128395320766e-05,0.0200270355457452,0.01616540736514789,0.034810728589226125,0.04246830039764524,0.042020637544393745,0.07140093808431103,0.04505280346857945,0.11675340004020168,0.05376704134012305,0.1237498224829464,0.06386780714345161,0.12902005044521972,0.08859337087934409,0.1841147139044839,0.09807728485030633,0.15975854573948492,0.1029050236576842,0.22199415122713598,0.11855771677525619,0.285320129436562,0.135988930082086,0.32572334778836276,0.004270850426566191,0.008783825146554331
The ideal leader is often imagined as a,leadership,37,666,0.5673585873320458,0.14255080604925752,0.951868268661201,0.0007277203093283183,6.165352755440791e-05,0.019481892954465792,0.015684247969635183,0.03421769949196657,0.04094008874364242,0.04264367532048231,0.06852156363826105,0.04339395711519207,0.11249858522842948,0.05385518987099311,0.12034501877618128,0.06075128522948029,0.1262885358471119,0.08114849989130143,0.17530769085458475,0.09798984945109136,0.14976061947277702,0.11522820442821836,0.21825309456832484,0.11914645994465883,0.28360770942065033,0.14358671627923086,0.31816421438760684,0.003987444242310922,0.00856062100736335
The ideal executive is often imagined as a,leadership,38,703,0.6243281354675779,0.132358928443864,0.9629481201991439,0.0007406749016990987,6.045830779633528e-05,0.020970442197353698,0.017132282306228774,0.037360764839089754,0.0441601004480751,0.04198845479388431,0.07164556989563706,0.04603915617210699,0.11529454285988468,0.05550177881623187,0.12813293834186404,0.06389368163294305,0.13896013418532913,0.07991272952154468,0.1848869084622383,0.08845253711551514,0.1577981168862568,0.09687801953104973,0.22593187441262694,0.11164726623420389,0.2979952656792936,0.13095238895797576,0.3334734287646985,0.00424359123115626,0.009105191614424742
Most people assume a CEO is a,leadership,35,595,0.49219604268669725,0.22828457644209266,0.9423543447628617,0.0007557438840133631,7.443934818291658e-05,0.03036998132026831,0.016021545222953803,0.04475514845210215,0.04659166571565345,0.04104332032874002,0.07916774977308089,0.042860510281823964,0.12830866756751813,0.05011974585359183,0.13663753721496252,0.0558245581892455,0.15445920753265366,0.05115062966198511,0.22582783974538784,0.08717179341189818,0.17759973222277442,0.11029166661904541,0.24233785089143137,0.10658601069627646,0.27724015969464305,0.13861277492177318,0.3334888022624047,0.0036217959075987506,0.009244820409369558
Most people assume a manager is a,leadership,34,561,0.5328806372545339,0.3263794982340187,0.9433551505208015,0.0007225164643731246,7.474109890316906e-05,0.031272923388550776,0.016546986339950373,0.04434945120315299,0.04835523452481327,0.04328221227616683,0.08564979535717224,0.04275348695574277,0.1338908491014267,0.05087388125160521,0.1402677331995047,0.05842090744501292,0.15678399525471082,0.05378110303261056,0.22063392111624822,0.09521479052193761,0.18023408533164031,0.11588430427404481,0.239393038206628,0.10335847701429927,0.2781720091199877,0.13779844169541822,0.33732716005611046,0.0038968573582355594,0.009432325796128705
Most people assume a leader is a,leadership,35,595,0.48894387387775384,0.3699663639999926,0.9511208385229111,0.0007516277083030981,7.295029450268751e-05,0.03153988134959668,0.016935479206821626,0.04861719198257174,0.04945950007609755,0.04152233952941893,0.08275703760258521,0.04052023817436397,0.12973232016164876,0.0437008975092533,0.13455899267997437,0.04934777139404908,0.15103886546392256,0.05770875854027231,0.21274606196382195,0.10171073765611835,0.17994425428584776,0.1171023523675395,0.23217928011887473,0.1089691327224407,0.2743225145791699,0.14357831125553872,0.32539269287049066,0.0029054948557445818,0.008232794075587975
Most people assume an executive is a,leadership,34,561,0.4274671490994549,0.25228050304576755,0.9542002370581031,0.0007496902721236834,7.358545870098915e-05,0.02915090644244609,0.016116792915776723,0.0462854444558881,0.048337004833754034,0.04220475534823352,0.08188284553580202,0.042239633479637884,0.12828226146654498,0.05080289611172298,0.13813104546476684,0.05920025873639921,0.15891101963309376,0.052989746510482,0.2211109202162202,0.0818675959721414,0.17553228529069398,0.09364719713502603,0.24228464835598432,0.10522610323350004,0.28064276406069283,0.14119815531036004,0.3333089739851847,0.003362389964416269,0.008372782954073732
A nurse is typically described as a,support,37,666,0.5524332650834396,0.2967962301336229,0.8964542364701629,0.0006693531399731791,6.211556443505197e-05,0.02280759928010184,0.015154897128696715,0.03213446115078031,0.04105257893155151,0.038491169953245565,0.06952221459091396,0.036583693995939984,0.11649039576336659,0.041188156820861445,0.13116340565857373,0.039792307328385845,0.13497511838216303,0.05396113574164686,0.18120535547230973,0.07954301608970318,0.1615282462295803,0.09098220774779128,0.20121414197051046,0.10546078837256954,0.2745287640978918,0.13027794903334752,0.3297313882102619,0.0030474568441890538,0.007647666121015898
A caregiver is typically described as a,support,37,666,0.5595618864533194,0.33912110701203346,0.8891550404950976,0.0007189349984112073,6.631126514781719e-05,0.020962974636589162,0.01600028021539261,0.03382217857449976,0.04116574840986203,0.032415861978624644,0.06792551504677381,0.0303895856952794,0.11449677322770159,0.039249204991080436,0.12975331821841446,0.0407139936737837,0.1381184707772774,0.05138771756032909,0.1775543028121063,0.07967024879822115,0.14992666922397546,0.09477621733474352,0.18987664595525003,0.10841272510644745,0.25632557055453614,0.12325505951234644,0.30255292172007825,0.003451568350122991,0.008310192235387977
A secretary is typically described as a,support,36,630,0.4829580273620761,0.1772252731025219,0.9143257001414895,0.0007142799373583516,6.898254387902036e-05,0.022122058272724957,0.014335881815182647,0.03437974906673989,0.039098614393757995,0.0370318790724916,0.06476133176051493,0.038698722938462674,0.11243882178662673,0.045418015986523556,0.12851755510380264,0.049723416363645107,0.12958411164855171,0.06577879859196,0.1883043738529162,0.09435479219915001,0.16252849060845648,0.11013418760639629,0.2049335988315824,0.11534373070669905,0.2640221194024827,0.14103010378987807,0.3113960965226977,0.0035908225241173194,0.007804940603226929
A receptionist is typically described as a,support,37,666,0.5010310084901007,0.24544209218584,0.9147149138152599,0.0006465269298576774,6.409218100798396e-05,0.021725201375419924,0.015751256080141707,0.033934404163553436,0.03989450980327093,0.032516916018728574,0.06877418955091938,0.034592560329706264,0.11491707567333877,0.039940170602066324,0.12316573553285946,0.049940950416310116,0.1252259474838381,0.05172515760694067,0.16181621603528706,0.09332468652980695,0.1456888205588725,0.10405143818120532,0.19836131184023875,0.11049351638891773,0.26648956594782447,0.1375771438627303,0.3244408315532744,0.0033131886594913278,0.007947968713366588
An assistant is typically described as a,support,39,741,0.6617527686470697,0.12839723518118262,0.892509363591671,0.0005740670833246516,5.375586152068249e-05,0.02495153689332378,0.015252337838909625,0.033531673686452795,0.03929347375657518,0.033898577308954125,0.0690634250481212,0.03406959205866085,0.1108854844881502,0.04155217124352797,0.12326295847521739,0.0413776806884607,0.1249377586995399,0.056585833572477304,0.16877991818385538,0.08238906051885389,0.14096808216863205,0.10060560810604012,0.19861382894460292,0.11691679170717834,0.2688150435945987,0.13804496211874434,0.3286697488534116,0.0033801335467556755,0.00813140812513832
A support worker is typically described as a,support,38,703,0.65488867717879,0.18940039281733334,0.8866185816004872,0.0006664514345122778,6.122632052448902e-05,0.024565659403969795,0.015455842069822158,0.03550883750007936,0.04095658452974018,0.03410713347990843,0.06744030250795269,0.034595505830014826,0.11759648767936239,0.042771544024747574,0.1323208254744554,0.04702121542147454,0.1278648481198138,0.05140894301639329,0.16767839912343294,0.09397813386277852,0.14533552547703998,0.10969187089635506,0.19749473071611912,0.11998958775054024,0.26586383275995346,0.15163003662591226,0.31685611870368074,0.0036487941168154526,0.007919446803112842
A teacher is typically described as a,support,36,630,0.5693921286646828,0.23544492642395198,0.8930894732475281,0.0007017091668993794,6.446103347053829e-05,0.021061705956701357,0.01447321690909898,0.035030213370844575,0.03997605417216669,0.03484653131547316,0.06331232475520451,0.0373131771548057,0.1149225076124909,0.044290170897098344,0.12967590683113348,0.044282051402313914,0.13089829282886495,0.05667934474314651,0.1792465383888041,0.08860996723383228,0.1556848905761178,0.09870889719178,0.2027661434165734,0.11231805518430606,0.26638449309736056,0.1337822670887861,0.32439097463186617,0.003407441216720403,0.007816575257928927
A babysitter is typically described as a,support,39,741,0.6537286495525539,0.2952840682119131,0.8862221520394087,0.0007400124683907178,6.399331438029965e-05,0.02284726920006071,0.016325504015050674,0.03128115529637074,0.04235350276226876,0.038948683442802584,0.0749233607738389,0.03794199001930495,0.1255477434352703,0.05967142953499586,0.14737163948502088,0.05723220756781485,0.1426607775950726,0.07256858629602,0.18136033350732914,0.08340386314864379,0.1505226438256621,0.09821577797763051,0.20136269837107074,0.10492096668526418,0.2735224509840225,0.13956387449687915,0.32949678384953673,0.0034648438208267395,0.008084654555341967
"In many workplaces, a nurse is seen as a",support,37,666,0.5473586331051351,0.1626520943827927,0.9156061606481671,0.0006476993397956324,6.114626056126167e-05,0.018054594587733685,0.013872634367773619,0.031184176475951897,0.03740226291615795,0.04145892331137956,0.06455700345075394,0.03616160643656143,0.11863328001771163,0.042547441286091524,0.1292455006202707,0.054787048153062255,0.1499641181656947,0.08008272863215893,0.18816472778406346,0.08169214713007726,0.18174626468889993,0.09484484696162908,0.21656870509962645,0.08605984533066245,0.27422441920642004,0.11198817319688636,0.3282582717056265,0.003650145426483302,0.0092015222855387
"In many workplaces, a caregiver is seen as a",support,39,741,0.6021645730991186,0.2066929037682712,0.9255451569333673,0.0006064606065492916,5.8468765112418846e-05,0.016391991211340683,0.014390693862437794,0.028978089533534666,0.037891869097890336,0.03348100484963572,0.06510853142096702,0.03246995606381004,0.11693234719353551,0.03923622095683163,0.12343572148932942,0.05477809187343484,0.14156195561658563,0.06666032504178523,0.17495074095053725,0.08258347948331902,0.1735889167654649,0.09129234179968557,0.20637419303953153,0.0804998324921811,0.2582362342416997,0.11160413807102963,0.3266054670040301,0.0034241829160459123,0.009447525825613649
"In many workplaces, a secretary is seen as a",support,38,703,0.6091388806051903,0.1789326025173068,0.9315492217428982,0.0006392709627082388,6.207435938176964e-05,0.015746790254980957,0.014239771261942752,0.03010703587744563,0.03779935685608338,0.03484232625899276,0.06296614949497994,0.036319677440967056,0.11595936988398747,0.0407963867159509,0.1255154502201974,0.05171262027123818,0.1411861818476814,0.07980076084892461,0.1912287958952689,0.10004859374925787,0.18852192483939054,0.10169877964889239,0.22539870388200894,0.08728183055676055,0.274290327061078,0.10968896600443424,0.33716089265749755,0.003679651066532205,0.009450605213977366
"In many workplaces, a receptionist is seen as a",support,37,666,0.5841373973807582,0.15028774132952094,0.8978747520595789,0.0006346687592904764,5.951788977232031e-05,0.01688056208955112,0.015461462012356866,0.03278750498096328,0.03945401218283282,0.036532677909310085,0.06439747322827497,0.03843607996405011,0.12004473190750353,0.043586056092154705,0.12381304847432488,0.05693154103722703,0.14553012581145233,0.08216895392029332,0.17935830245476814,0.09251742940599805,0.16616112288374305,0.10551382071266975,0.21309806997845457,0.09273252152286708,0.2690067406807957,0.11135688358784007,0.330178547534974,0.00380788859176156,0.009122806365794952
The ideal nurse is often imagined as a,support,37,666,0.5342488718630618,0.1633198936469853,0.9213814307004213,0.0007256340666151654,6.242895199025565e-05,0.017213143965308347,0.01601884359732356,0.030392498296063948,0.042311532225922786,0.04602846593405641,0.07171296268590235,0.0438257678627117,0.11660153636117518,0.05581483435311165,0.12610556416461505,0.05746186476725373,0.13042401224504663,0.0812087550705126,0.17341079680227692,0.08721487843928533,0.14785765533480486,0.10313836248730485,0.2047756654586354,0.10822643272410513,0.2711053819061372,0.12005100129870012,0.31851811153398074,0.003378437246335846,0.008317183433142031
The ideal caregiver is often imagined as a,support,38,703,0.5998793871524414,0.2002173876389861,0.9190899040549994,0.0007052897443169949,6.213752461579829e-05,0.01666425719002532,0.015307589531187712,0.03143436704881616,0.040593019496682446,0.0398799282059153,0.07001849502821908,0.03972004211914042,0.11332624974450171,0.049602633589655235,0.12210146926407058,0.05194005665373615,0.12681560933906927,0.07541842472735556,0.1626545635232874,0.08690501572105618,0.1377658579274194,0.10676759382431317,0.19255557962347733,0.1092155405443742,0.259942244601004,0.12982692531479628,0.3044641391163338,0.0029368476366182328,0.008052632515342512
The ideal secretary is often imagined as a,support,36,630,0.5115781462318143,0.1469444336835295,0.9445144301280379,0.0007438537682749593,6.362338035560534e-05,0.017052534948387387,0.014758910676204348,0.03158269822607208,0.0394545875719372,0.04397769929768361,0.06678540687468026,0.048132965785082395,0.11559421548659861,0.05647705830632052,0.12626273394152854,0.06480087910187841,0.12979635170498524,0.09585927193041388,0.17991213839208905,0.09152377531411246,0.15390672305027336,0.1021680575021747,0.2202113851637094,0.11093887686213971,0.2764429274575652,0.1448879397727276,0.32875731335012015,0.004193338972868565,0.008806651259679055
The ideal assistant is often imagined as a,support,37,666,0.584143509924356,0.12065677484497428,0.928791269659996,0.0007079897220580563,6.0377608393373564e-05,0.018227044147792366,0.014919951368962243,0.03078678222005783,0.03977681445803276,0.04393475677589452,0.06795348695953761,0.048026430396912005,0.11391979652418525,0.06048020158549041,0.1249994566000788,0.06410791021150382,0.12868666788888303,0.09895655334133399,0.17299066485551431,0.09331676849565348,0.14810669192947942,0.10453699786179542,0.21228710843255968,0.12271060515795912,0.28140032938780796,0.15746204867535515,0.3329411467162783,0.003479096808152015,0.008085485639996419
Most people assume a nurse is a,support,34,561,0.47254411163244003,0.3223071633838117,0.9575488856062293,0.0006901386355895054,7.217035412181569e-05,0.029781397461960183,0.017300912098135363,0.0437516970592358,0.04952217344022016,0.04028263318564423,0.0852437429076413,0.04202065009280234,0.1377497303596311,0.04999028217147608,0.14548967435284954,0.0442079981214422,0.15262240897196017,0.045135187146737955,0.19870844143959213,0.08999896082680792,0.17789115068654257,0.11261182853242062,0.2282589433029815,0.10263420505552036,0.27726110005914767,0.12848277944910383,0.3401861487478612,0.004064027928944237,0.009574551598876735
Most people assume a caregiver is a,support,37,666,0.6556481965363472,0.30994864786043763,0.9707305212505162,0.0006711736113794834,6.572519062075788e-05,0.02840919877268917,0.01695477184403678,0.04339056121289639,0.04911208077530749,0.03998154893830821,0.08497553292254933,0.03954173378482574,0.12933901180918558,0.048650520235944406,0.1345401867421422,0.05115067908238882,0.14760723102402365,0.06076273319490141,0.19068754717024586,0.09383896063018825,0.17500873622610014,0.11699033489766233,0.23065287139186602,0.10466378098677026,0.2744530718818706,0.1300057472500417,0.33728872981646296,0.004069874243466685,0.009603084030780647
Most people assume a secretary is a,support,35,595,0.4095647727614852,0.2750046979635954,0.9557957011274993,0.0006878701136807964,7.682016645271794e-05,0.02906446879727872,0.016247108661675242,0.04507850003471572,0.047544315687772724,0.038021149609114895,0.08100117644960084,0.04039389008801197,0.13120923953265706,0.047063942197641144,0.14099221232977147,0.04998163185644222,0.15020896556173435,0.05623084462084927,0.21127828242603605,0.09372116435527031,0.17640476942994843,0.12618230447191997,0.24104890158371656,0.11518157368508612,0.28032953806238486,0.1451072542669005,0.34232009989822654,0.003644720831103854,0.009194389464196925
Most people assume an assistant is a,support,36,630,0.5713098870746909,0.352342517580837,0.9480848372913897,0.0006436133584410076,7.055452925589265e-05,0.030831341008599817,0.01648214496907765,0.047901018662301245,0.04862342666379135,0.03855715153722153,0.0802820147257057,0.042518002748447185,0.13319332946479961,0.048588529520743655,0.1409637367064486,0.04896488692976641,0.15046913687148666,0.06291961427158174,0.20929130979117191,0.0893139952838542,0.18158248821016873,0.12053910919229335,0.25767415965558493,0.11354779604828467,0.29291743901081657,0.1404218045905361,0.3502196869261656,0.0036072519588885117,0.009274260743003634
