context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,35,595,0.5010440766592077,0.3371267467737198,0.9342841461766511,0.36656277025758754,0.9400470163373029,0.0009557521902007587,6.29001932723464e-05,0.009825281438291469,0.0012279391107896443,0.026467599802441497,0.0031525545626535693,0.003525483505936326,0.005596403439855936,0.005485667417530945,0.005980039245871934,0.003397547346805168,0.0055050655351217784,0.0037432236646419734,0.007000969091381719,0.004848016689962912,0.009031282951945644,0.0061946937780548465,0.012357562778288735,0.008684062708245502,0.01601205054112193,0.009823011124694548,0.02121788374039204,0.013915568870922943,0.02649768884067284,0.017679542344196827,0.0331149242447454,0.017128281437642,0.03942204290847668,0.01892854477995066,0.04603245011539743,0.019344044686519277,0.052481670742468,0.02257443842433963,0.05750944697030722,0.023482571826883302,0.06021784407957528,0.03111126333925835,0.06473181816572787,0.03581614247141481,0.07299380777695623,0.0335162173825271,0.06784747506650703,0.026952256897640206,0.06052205846629876,0.024001286415283565,0.0528218987230448,0.03190317374364016,0.046382224324276314,0.20779146400259063,0.10820037740231324
"In many companies, an executive is seen as a",leadership,34,561,0.4956497983449375,0.2392592839896679,0.9566000048071146,0.2521033191442257,0.9609182435701769,0.0009727058598371289,4.848633424513275e-05,0.009771808629464937,0.0011558139299604313,0.027332250554929702,0.003046992253610146,0.0037499500649965764,0.0054124826248636475,0.0048771729948230095,0.005614864926382115,0.0033595131324969177,0.005224204138136081,0.0038993277167050588,0.006710127918717707,0.0065016167683283515,0.008543735807714292,0.00852293137692552,0.011542442448657993,0.010772403671313845,0.015369801206980309,0.011704422580047225,0.01984583750146463,0.015114140075473273,0.02368906897432875,0.017871616765611362,0.02873647294709074,0.017191785573018356,0.03428443081772213,0.018569205267991353,0.040255564562530335,0.017902674087938157,0.0465028246200482,0.018931471894262242,0.05143932814573334,0.01980637746090669,0.05553097306978079,0.02667618952835813,0.06031232760568381,0.030852069596491193,0.06859975946422442,0.029147560123602097,0.06479948824440888,0.02262514688384363,0.05841982571600129,0.021890744621341277,0.052341669367587294,0.03480126445796209,0.05014463050446557,0.26364251672706746,0.13861058275419924
The ideal CEO is often imagined as a,leadership,34,561,0.24715742208558883,0.2947520911693573,0.8818370839580894,0.32108253048500046,0.8948085832962533,0.000654207749880154,6.090841860839635e-05,0.01272960175795943,0.0013687913036724891,0.02554628028449545,0.0030735767240956456,0.0035112447011539896,0.005011224174519132,0.003986896213054957,0.005586333923943264,0.002640118128848496,0.005246601954104793,0.0029853695641101257,0.006377957839074444,0.004665662819587955,0.007641561705375725,0.007185347802089477,0.010007812044262305,0.007343600892055212,0.012992288193451721,0.007631841851480003,0.016856720636444278,0.010611415362785004,0.020670479554458696,0.01139110899011093,0.025582903500984976,0.010758313360040524,0.029810354275414543,0.011005507471375226,0.03476378204976688,0.011753881042313766,0.03965080537229428,0.013530480764174213,0.04379859028591775,0.014501267778042557,0.046122204499833105,0.017596021593884233,0.049269131500399806,0.019929014538732776,0.05469553804669,0.020165297953147965,0.05376179824423538,0.019430950909984635,0.05002809755883237,0.016941996380655303,0.0426317072089201,0.03082452594259866,0.03911860358941225,0.22871168292626762,0.12091383419514017
The ideal manager is often imagined as a,leadership,33,528,0.20924185777336746,0.26735360734164715,0.8727784929797053,0.29512510760105215,0.8848471000128484,0.0006885612067763301,6.098346157719496e-05,0.012739551289650831,0.0013684328898454466,0.025777208940782347,0.0032236954195980576,0.0032342070702177914,0.005357650143919878,0.004672580237356509,0.005950136038850441,0.0027694884913731592,0.005672431209214948,0.0031809842213484157,0.006862785993757791,0.004680492266127096,0.008334377125369087,0.0064315879264349755,0.011421610793174958,0.0061315444193586555,0.014471666082368132,0.006672058533344386,0.01882240830044168,0.009400837751570548,0.023043036258106966,0.009722811658603999,0.0284440270886769,0.01009074471307013,0.0333163013388722,0.01033267174737037,0.03909230429105171,0.01120303094460669,0.04454721314583738,0.012752361834554877,0.04958114888553275,0.013745728389119222,0.05224105389283011,0.01728459160246261,0.05591727969590748,0.020393931738014702,0.06223986303797847,0.021361533593777418,0.06148752904841997,0.02109111905265766,0.05688979166233087,0.019644419274562758,0.04881893191014526,0.03374818511648648,0.043571526392243085,0.2769705696131855,0.1466663389396062
The ideal leader is often imagined as a,leadership,33,528,0.20804114082488595,0.36907142121344805,0.8932676264084876,0.39478497454547323,0.9049647914653178,0.0006903540340608584,6.600018953393104e-05,0.012640581174045798,0.0014050732989856955,0.025814435053355494,0.0032501981329333685,0.0033417194264295604,0.0054404217740468335,0.00396936685470583,0.005912264538266237,0.002806944607271599,0.005611675697266741,0.0034493287304734003,0.006875447860902715,0.005061618997627135,0.0081858845793657,0.00643933422304087,0.010973292878794635,0.007214595395962465,0.014203492962687381,0.008033333020939958,0.018465953899486912,0.010448636335725459,0.02263904685060072,0.0108346908266887,0.028267302835676675,0.011094329091516988,0.03261567516740079,0.011201363011141309,0.03791781785709846,0.012173315629981595,0.0431581927297279,0.013914916399810611,0.046993537383050996,0.01479028915059805,0.048945517055690405,0.01738051999044104,0.05266354569597679,0.02054248974077516,0.05732319867842017,0.021190628623374008,0.05666866358759811,0.019654978742695912,0.052580940015155016,0.01652885779090247,0.04447913085493427,0.02129884253833913,0.037830538936804936,0.23153037955284642,0.12464024969593217
The ideal executive is often imagined as a,leadership,34,561,0.22242844846571228,0.28051082184538245,0.8312342334538698,0.3005887017643545,0.84850348954933,0.0006285992245074279,6.309328695927434e-05,0.013003759980391522,0.0014112490805722124,0.026285834576189073,0.003317695604455472,0.003440385700854527,0.005542510343547628,0.004370916158449264,0.005876421497656581,0.003078400466908985,0.005642475246308715,0.003641928791482912,0.006948609702068499,0.005678701900490336,0.008429281549821824,0.007108086497163677,0.011464840508061798,0.007789950928517764,0.014903339108211651,0.00840651068664081,0.019242481834102775,0.010838790018827073,0.02380281368457568,0.010735176417382822,0.029407016711251947,0.011220630913681653,0.03436015415093768,0.011857255442200046,0.04024856206171493,0.01326081007340399,0.045736763845622676,0.014233608730350178,0.05021742839706319,0.014575997154092694,0.05284455710779823,0.017497359818600046,0.05619222590372058,0.02236867688203009,0.061933666817194484,0.022093532615041198,0.06016082042906696,0.02075676617707663,0.055696073085211996,0.01933928435937523,0.04723275149246463,0.025524342540809927,0.04102925446881152,0.23720647227078054,0.12400198745473903
Most people assume a CEO is a,leadership,34,561,0.27496858092525855,0.28700427105650306,0.9358649076893926,0.29778955743677216,0.9417794682608474,0.0006683373195008063,5.875739155423753e-05,0.011859880779554072,0.0014776223967619521,0.02831855875210781,0.0038900056563228426,0.003293772448680512,0.0064612276663946165,0.006743299101563475,0.007303331899140668,0.003621582589590012,0.006088782156275922,0.003801964612848273,0.007317039827160179,0.005530445126919934,0.008652640502403212,0.00815934973581158,0.010812714639672665,0.009762202507512573,0.013988672392545805,0.010039440756119915,0.01805997204856318,0.012068514204110968,0.022354899070980944,0.013519095697030657,0.02787345249555276,0.013536408194856582,0.03423381125182982,0.01450626614103104,0.04059438275724664,0.014741692031181121,0.04886697483893795,0.01586359911054783,0.05563522344249872,0.017550704782873423,0.059872154667168935,0.020620802766290244,0.06398357960881249,0.02512831252862659,0.07434116853568853,0.03156767493191509,0.07317706061284097,0.027527886369807516,0.06409280362084369,0.024313002571370423,0.05411004550475834,0.030510361956752836,0.04602613118920218,0.19681361339497672,0.09980016071673348
Most people assume a manager is a,leadership,32,496,0.3793320514614115,0.28379886504262686,0.9534626849927008,0.2990471478551626,0.9551781986401693,0.0007556847370714669,6.211271424421891e-05,0.011525481656199583,0.001455493630012645,0.0298894055921034,0.0041390437216264064,0.003473384335647691,0.006744547786524904,0.006952975174350792,0.007540307894527219,0.0036626045356488676,0.006241373266854155,0.0037940699181705545,0.007530591511214914,0.006316999612542247,0.008904888929133482,0.009226521869659308,0.011602249395761939,0.01058954682110396,0.015402186038202467,0.011160498517868583,0.0205319660874348,0.013626438213779695,0.025921727769773136,0.01592303496560576,0.03177773287834699,0.016190077496713397,0.03922070160178118,0.01659917077209288,0.046179635783154774,0.01580130025842065,0.05447020325164875,0.01629025831476293,0.0614167124123154,0.017727148661855856,0.06475139383397588,0.022987531139136784,0.0679453942093643,0.029506044472787585,0.0780358947263678,0.03598261989234883,0.07506399483922416,0.0301866996920963,0.06505781887213588,0.02854071825401778,0.05475458829158008,0.036849172709973066,0.04834757810150487,0.30440099138470866,0.1677890313059559
Most people assume a leader is a,leadership,34,561,0.3292873354201726,0.41797685995697975,0.9774775730911642,0.4333085213729646,0.9798366662980698,0.0006729006059431117,5.949664003210123e-05,0.012004083039389237,0.0014954719411551635,0.028426488161954318,0.004050839246150817,0.0037432167199801156,0.006960723041572479,0.006617648234762734,0.007830185553623878,0.0036136443786236533,0.006644229271808577,0.004204279023995892,0.00790073498361361,0.006254263331431009,0.009215668652044647,0.008147838062514512,0.011708751928964579,0.010463777938079498,0.01492770660889394,0.01122715215593681,0.019231761168674335,0.013704672160702662,0.024066492532918336,0.016085626052991162,0.030269628816400357,0.015515554841472063,0.03657596428471354,0.015978337852135188,0.04307509020735473,0.015016839812804985,0.05147542087869283,0.015514710094668737,0.05813128078761025,0.01734477817699687,0.06209362297861015,0.021216155306940626,0.06573051434456961,0.026941731799849974,0.07413583854538973,0.03203293866191533,0.07256007565478971,0.026739001293314985,0.06297233381637822,0.024318183880551986,0.05402378959469063,0.03163604326488086,0.047314770734160995,0.3722103145153569,0.20912559315100007
Most people assume an executive is a,leadership,35,595,0.3450524867584203,0.26534250378608704,0.9272483403328806,0.2853582588431891,0.9322114298829547,0.0006935151469316316,6.084045058938019e-05,0.012093473351662398,0.0014754168180198019,0.03034580942574898,0.004201024350651436,0.004072180801009042,0.006873739779564121,0.008449828084425686,0.007615508769065106,0.0040871324317810955,0.006547385533718517,0.004184890606205473,0.00780292312233898,0.00527126879314498,0.009454574792829675,0.008051771986302173,0.012073182908905937,0.009901619901277726,0.015528309909800834,0.01032061459568114,0.02013280406437106,0.012453243731595716,0.025064779440821368,0.013489350820964342,0.03105717463878026,0.013035932317144165,0.037718199390462254,0.013950739755506555,0.04480218551320794,0.014502227608119261,0.054006182248457484,0.015003849694242023,0.06046647013570805,0.016100085518143906,0.063928980601964,0.019746419722231654,0.06733724728604655,0.02471011391774236,0.07603526052956432,0.03001469340048997,0.07343219118632423,0.025128953564061314,0.06366496222805831,0.023665623766944782,0.054315568876910525,0.03134901955690849,0.04756558037447548,0.28266047697115687,0.15201726028194856
A nurse is typically described as a,support,36,630,0.5234314306281157,0.36667153891175985,0.941408779239282,0.3861899121911847,0.9450125978239612,0.0007384535071482703,7.699664134109952e-05,0.012765826306114596,0.0013570183688030807,0.022865998887730016,0.0029920308600519282,0.0028663452692054485,0.004789268261278302,0.003328776270639874,0.005609495233855307,0.0031023978196590756,0.006016295042761136,0.0031323697533154967,0.007408775703152469,0.004702406786752411,0.009231501374906257,0.007506603207694106,0.01158387209485749,0.008080290761155818,0.014725149030584537,0.009667756208343434,0.019783390207088372,0.010322255639622222,0.02425436142974597,0.011038525008753942,0.03092920652162972,0.012117284151440425,0.03737824789396557,0.012741770781951045,0.0458203855430134,0.013663700065216602,0.05529971478451602,0.015861188614890914,0.0619782432391796,0.01746476366278837,0.06516570237879703,0.022278961496182054,0.06777153669836382,0.028595834728179,0.07956957621887788,0.03014639118087988,0.0795960429797992,0.022446908441970035,0.07495060988572783,0.027901889714330087,0.06731944730164571,0.034561218060002265,0.063862416118779,0.09782781285799366,0.043080752643918516
A caregiver is typically described as a,support,35,595,0.5776878953499586,0.5654980419203639,0.9634064291603863,0.5812631199351017,0.965961233071539,0.0006224828447634732,7.75860255396126e-05,0.010460057575162513,0.0012835333787059857,0.022407903839491733,0.0029773653752724356,0.002849184883565472,0.004747190555447532,0.005635600593001627,0.005463970793784756,0.004257866764715881,0.005678752755868079,0.0029597197608472116,0.006830228207948662,0.005130019657568377,0.008675944830105855,0.00904419530291267,0.01101815146489443,0.008627391818729872,0.013971820842433516,0.009747781142776506,0.019205365337872933,0.010899659444479664,0.024903606041419356,0.011682264746082792,0.03212616520373335,0.01244544211401944,0.039708172046168874,0.013530406631910305,0.04943180842160101,0.014468829439534045,0.05908719997797455,0.018802758966404827,0.06607491780131493,0.019989634397040077,0.07025148487386632,0.025483274874674403,0.07395618501445518,0.03060357495437951,0.0841405397677456,0.031706808743515495,0.08082666575123422,0.02365082376707844,0.07551799834156057,0.024240901790105407,0.06943815979534705,0.029334235295345037,0.06927479475016181,0.16655488178383634,0.09172204843308183
A secretary is typically described as a,support,38,703,0.5658525113187888,0.24670342775061727,0.9199766374658793,0.25542413469884195,0.9252353551256931,0.0007625025444500384,7.783779382145466e-05,0.01250957006137071,0.001274394963451278,0.026833062378761256,0.003150944433311171,0.0026596157944754227,0.005773258410857279,0.00663820174599643,0.006560708142226125,0.004104644342322372,0.006524724831737824,0.0039012394105716235,0.008078947068396894,0.004478010173741277,0.010094867210000392,0.005222640417213636,0.013070002645219526,0.007317490185965859,0.016991277134767675,0.00915003264021493,0.021976904966333963,0.010493767587485658,0.026874765645473822,0.011291305310895398,0.03407188973904502,0.012293244603966028,0.04097566552529017,0.013193005367298156,0.049823229465114444,0.015396273363246973,0.05970279527459408,0.01773385636883491,0.0675823359813748,0.019268688783592457,0.07171750952951134,0.02524301116713486,0.07729389626177718,0.03198778670439833,0.09098785363791499,0.03517556546948899,0.0920580003474253,0.027648365307468774,0.08468447626678764,0.025149300442510226,0.07386171725065419,0.029088175519976195,0.06747095518983705,0.14194443062658493,0.07930330649978411
A receptionist is typically described as a,support,35,595,0.441322567567603,0.2334830448962748,0.9356413651257753,0.25838952374760993,0.9421718775174668,0.0007220830411411328,6.379447374936311e-05,0.01262401485535479,0.001348071972127959,0.02511279199194513,0.003099884274281501,0.003224395722693312,0.005063764061708593,0.0046203226007293045,0.005603934712727525,0.00323454920686523,0.005751209799740045,0.00345021474619313,0.00682463355094283,0.006890562363544379,0.008484482348187248,0.008809023468023513,0.010945058518331986,0.00841967188152541,0.014341588151060056,0.009296256636940699,0.019434726695037065,0.009474304240992184,0.02399360150235239,0.010519662765670446,0.030638795730755206,0.01145640528768128,0.03681741711526032,0.012207847149466555,0.04495785689588838,0.013513012485989509,0.05308355343393776,0.015284051910879635,0.059073122711297166,0.0163804047595665,0.062090433819059584,0.02274631815527006,0.06526357766245246,0.029211500794583636,0.07557507025522686,0.030625994640308664,0.07557632654703447,0.022425007581445736,0.06976043082099623,0.02174173280725144,0.061524898838483756,0.030362819282659992,0.05973274107665647,0.3338503253769125,0.18584252684046212
An assistant is typically described as a,support,37,666,0.5144173519818945,0.19353126222267747,0.9349964521825314,0.20984510598282213,0.9412336623530564,0.0006677762109335082,6.25202110567695e-05,0.013550404856108344,0.0013825035923308875,0.02539034501083319,0.003191643142884259,0.002920350238719428,0.005271611071975965,0.00567076480399354,0.005685757337359837,0.0033832699291321865,0.005550064840902978,0.003309737079104777,0.006852746324463748,0.004846800563742158,0.008315125726775105,0.006521455822023389,0.011178231914630073,0.00727694230623245,0.014981812892277204,0.007852573414869038,0.02042449488851106,0.008593942530065866,0.0255579919261449,0.009873133734102101,0.03285316612097666,0.011123849572586888,0.039633175114339,0.011768324830964474,0.04771746453344311,0.013340938788735811,0.05600959690173016,0.015597012907771872,0.06335287616975767,0.01706618798306036,0.06713847138834575,0.02390181411347283,0.07161303665671323,0.030641744661873076,0.08082418660351212,0.03235822027934932,0.08036819704514513,0.025405091097097685,0.07409447102851238,0.0225610160988686,0.06271157941531519,0.03571405219370134,0.0569736641819068,0.2797489789874277,0.15256608984841505
