context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, an executive is seen as a",leadership,36,630,0.4932243484809697,0.3253527241759002,0.8471755285281688,0.002125640452436372,0.0002813352227185965,0.006421605801913331,0.013198396931571738,0.016492500354525076,0.03079408329500398,0.03265869718690123,0.04620643068406475,0.04254212574575704,0.06081528420035244,0.050152704448290925,0.07392819807094667,0.05088453235947561,0.09235881983567995,0.0405011708778428,0.11183346068969646,0.03653155877058672,0.1523648295301916,0.044174134695466334,0.19523059019861647,0.05056760645114405,0.2424652930535917,0.07955674322794365,0.2995049819189698,0.08989400277088988,0.34246259748446106
The ideal CEO is often imagined as a,leadership,34,561,0.3264575995660873,0.25713321892544627,0.9374176724813879,0.002445116039452039,0.00028354622300669533,0.009066647246263979,0.014898408280694405,0.01747318067314198,0.03117928435365714,0.0316239456854417,0.04786530009879291,0.034050902997587354,0.05697119542485981,0.04148109064589848,0.06823511103617413,0.044489316421369135,0.08290729855321766,0.03862086681133812,0.0991569200314596,0.03534180208251876,0.13664099766889456,0.043646080289496056,0.17769432802316643,0.05354650185672694,0.2230720131455703,0.07715989462880128,0.2932990996985791,0.08004879359465182,0.3387379478204195
The ideal manager is often imagined as a,leadership,35,595,0.3409616903492245,0.2811273424886167,0.9288654800038785,0.0024966388928190203,0.0002697388811563942,0.008923288009455044,0.014698639015285928,0.017425373047064416,0.03131714807228765,0.03441886676904842,0.04577811118552253,0.035225125026516535,0.05583103320170842,0.04413675421648875,0.0675599270706492,0.046665782660235834,0.0819285271450126,0.04232509932006395,0.09824879590385881,0.037845361340738716,0.13595412098377882,0.04561477488991968,0.17615112950764875,0.059478275843128335,0.23232470584021644,0.08103835340740566,0.314028883185213,0.0898264117652578,0.36145965599677543
The ideal leader is often imagined as a,leadership,35,595,0.4215389708867832,0.25689061055891216,0.9299645842984319,0.0025294904171994244,0.000265169828582436,0.008765203520043752,0.01547230413910405,0.018345194385110522,0.03237958768910097,0.03501749598499406,0.047145604375110534,0.037500524562622414,0.055887731103428616,0.04602128854586713,0.0678330762677768,0.048243569431071553,0.08208450100500324,0.04370821414185381,0.09940463589135995,0.040602113404668766,0.14042180223734316,0.04813836351889404,0.18546748857762024,0.060505476921715526,0.2429628360489576,0.08225102758697017,0.33021386354453697,0.0848098155545327,0.3788755591806636
The ideal executive is often imagined as a,leadership,34,561,0.43860463723603466,0.2312499824911356,0.9357617057394236,0.002312658318119556,0.00022512461707431785,0.008504185696383903,0.014286235553512317,0.01768757386393034,0.03125374080219384,0.03358690527008249,0.046366922261438195,0.0372753027360158,0.05678541614189531,0.04400405293959021,0.06823970522415473,0.04495705735469275,0.08322146350104774,0.03832772399188047,0.09986323233127979,0.03698582696734029,0.13764416954039116,0.04367663600672729,0.1765299653582613,0.05400366256873897,0.22150825647789493,0.08396974784945489,0.2999166565297416,0.09356863889824453,0.34802031312243303
Most people assume a CEO is a,leadership,31,465,0.33255573375948294,0.24777432391420007,0.9435005486011505,0.0020318026444901957,0.0002562466664936375,0.0077383758391250815,0.01627265086790591,0.021207324163077516,0.03236946857220601,0.041685283857752914,0.044349396569812155,0.04574022668204911,0.05067781962945598,0.05504411014987614,0.06258006500913357,0.05701668489426506,0.07807793745369943,0.03723615391489072,0.09476239281009671,0.035137070322915666,0.1266361253143705,0.04028547332097411,0.1652059129580884,0.06729723672079549,0.21026554990285115,0.08171815097234113,0.28141136736277034,0.10445046931016079,0.32586537302333246
Most people assume a manager is a,leadership,33,528,0.42087599140861165,0.23898752965033054,0.9584707007743418,0.0020104422677281976,0.00024239869688003405,0.006904757344066737,0.01570185043675946,0.02142471341375052,0.03281062685311341,0.044215409305076836,0.04442545024931775,0.04431067902463978,0.05205720897546448,0.05491133196880931,0.06414020148290228,0.0545921191983646,0.07974852060967152,0.037185528112347786,0.09700801443969329,0.03551422170013745,0.12706323150449367,0.03697093387732771,0.1676030895693336,0.06564536717517366,0.21463149186726146,0.08229619191397423,0.2879567118111967,0.10870667274441695,0.3266639020582804
Most people assume a leader is a,leadership,33,528,0.39729807320262206,0.3063235254958272,0.9653275434393436,0.0022203418276934145,0.00028624408347471987,0.007238920392671643,0.016682551041724104,0.021703014923077562,0.031984933069983616,0.043985108923266736,0.04439426230504839,0.04339887787411963,0.050467821790027616,0.05334997431677725,0.06293212176825956,0.056822390851272296,0.07781543031782544,0.04105070443709383,0.09437455335245895,0.03943396663261696,0.13231334927397975,0.042768410671787285,0.17384974567436073,0.05483356425526381,0.22534359062994758,0.07378392166561674,0.3040045996847482,0.0823365371139924,0.3615202189345908
Most people assume an executive is a,leadership,34,561,0.3861074967416746,0.23967827344313264,0.9158601829549298,0.0019748760299878204,0.0002555776458341185,0.007850635937427068,0.015360610965847944,0.021845064358133784,0.03220114421973161,0.03925316163992107,0.04483942922371154,0.040845331024818105,0.05271087573227005,0.0502938685416457,0.06452068102900406,0.05579513570678443,0.0819854128361787,0.040516789187344984,0.0993249034595393,0.03491587702216824,0.1335386371512985,0.04006739262151539,0.1714161040894534,0.05820990638544495,0.21324933342774943,0.07757136749517378,0.2879860281820993,0.09681140026942885,0.3406639775341585
A nurse is typically described as a,support,35,595,0.4208442082767754,0.5493987151421607,0.8942443248815835,0.0029361810716843234,0.0003671895378342084,0.009745615439460334,0.018872619218615418,0.017442577553804937,0.03149596439943112,0.0380476048617799,0.04460215938473244,0.042063352852759923,0.059511698661036595,0.043824085961203435,0.07268212212410757,0.040087635974460224,0.09077210093713092,0.032518152860704246,0.10709384165514038,0.03566146846226957,0.13816549832171457,0.04006263406067772,0.1746930257469285,0.0622161515375059,0.22461948342066593,0.08711316536263236,0.2976138919040858,0.11011300052698808,0.345897063961781
A caregiver is typically described as a,support,35,595,0.43005289653659995,0.722573289880529,0.9093384798616171,0.002945993595487887,0.00029367126137909465,0.00779350652247338,0.017713078612480462,0.02005128204621136,0.030878903257188384,0.04329029684627982,0.04554695909359425,0.0534378728175205,0.0583792079283835,0.056666230510531906,0.0716975886231285,0.05240522215933253,0.08591197240525739,0.03943644020434329,0.10284201780018483,0.034090597748161054,0.1332070566957583,0.03905951687539145,0.1761604331251083,0.04366438055534741,0.22541770949332493,0.07231998449997211,0.3006787314684695,0.08480807132275826,0.34451551679023645
A secretary is typically described as a,support,33,528,0.36187059562526325,0.3869549767114222,0.9016070454381406,0.0027153407866097627,0.0002711430016778269,0.009673666569581121,0.0175581268688072,0.01851378414297611,0.031201413339037275,0.040650468898511115,0.044893749446478025,0.04718793048622552,0.05759863988870324,0.04630536077814987,0.0693308002788571,0.045306209510901876,0.08960038956308225,0.03660513272643186,0.1038202946206644,0.034573496048031185,0.13662514047089847,0.038377582406067826,0.17663000069520274,0.05353818242949359,0.22141757140089177,0.07622372683371095,0.29757800697318204,0.09494796406374713,0.34716525801559656
A receptionist is typically described as a,support,34,561,0.35239779327502424,0.33844087179750204,0.8943396466784179,0.0032274579937184495,0.0003429689264269342,0.007973823799452783,0.017273517431363496,0.018683368660679794,0.031803235959704426,0.04592105970496033,0.04598242357845884,0.05349479468050128,0.05824696602198855,0.054070817299273446,0.07306333313905297,0.04691270347699599,0.0916398822580802,0.038362841815112785,0.10681683567789994,0.03581823341709753,0.13791088759802217,0.039023213555116086,0.17643496959947141,0.05108286162723722,0.22442552435510676,0.07433140037362393,0.29590449124128365,0.08385698720468625,0.335690779249748
An assistant is typically described as a,support,34,561,0.46243734453650115,0.38602972170338035,0.8972254088148475,0.003017893181976265,0.00032217136589275257,0.009070748966049333,0.01922858285553834,0.017232620708895866,0.03372711488077556,0.035925110819253,0.0470167158736167,0.04299587925640089,0.058748976219302966,0.04315686974359688,0.07079385496219419,0.04083670284833648,0.08738990722736081,0.03414250952440115,0.10239117354602999,0.03699928002582898,0.13410896149398308,0.04152313272338893,0.17936243073244174,0.06534461583499594,0.23020265104847917,0.08859327212383925,0.3060057408897045,0.1071077112188235,0.34485518763416395
A support worker is typically described as a,support,35,595,0.5340674168198096,0.49870977364480495,0.8381631430238485,0.0028364874431625184,0.0002813256923742775,0.008551028231198422,0.01727671795169584,0.019066680555429004,0.03094832917474981,0.03996036421088633,0.044537686217535684,0.049560297399083214,0.058203539540170025,0.05135438116845076,0.07168739254113322,0.04545130549110876,0.09045711082047503,0.036775469342939925,0.1077198553952146,0.037483784449810396,0.1401340843045986,0.044259485191055735,0.183361033807793,0.04954528207818934,0.2360110076248522,0.07730850217479494,0.31232824696312866,0.09304276930062093,0.3542265073615792
A teacher is typically described as a,support,35,595,0.43274574505092794,0.40764433331787586,0.8579238983802497,0.0028619085684497766,0.0003264180325080579,0.009532639534000976,0.01859255455131181,0.01816930193349006,0.03181306739232352,0.03997179767470226,0.044215596676833044,0.047788881941443616,0.05604509992241506,0.04890200665523121,0.06801081627173451,0.045962700821119154,0.08477076072062134,0.034392443201901254,0.10086543187814774,0.03303873800986208,0.13256139676916628,0.03828989950703245,0.1665473376717178,0.06378756090167702,0.21273350302878358,0.07901646179367108,0.28628314447802217,0.10015071241966227,0.32941400339447274
A babysitter is typically described as a,support,32,496,0.37036336503730194,0.42401118017733097,0.8860443728044629,0.0030587869746426543,0.0002892455380252498,0.009442413652703482,0.018803622018330638,0.019624307436529046,0.03343389464924286,0.041400188898999365,0.046994473792812755,0.047684725194956305,0.060364534129345476,0.05256422112979412,0.07357265642806687,0.047523903801956514,0.08960579763790781,0.03544754788827877,0.10535504436415022,0.03608648775922787,0.1342546525613703,0.04054329709620435,0.1698908632626337,0.05501999243193997,0.21510802932647027,0.08576697515714471,0.28115069436021467,0.10305367780139896,0.30804619112725257
"In many workplaces, a nurse is seen as a",support,37,666,0.6260803695931513,0.2728090528398752,0.7614760715514421,0.002371097515451407,0.00027408528399190104,0.006414932788051224,0.015259247339213815,0.020655249501523552,0.03135031957668291,0.04069633966184967,0.045739771116335266,0.04306099294304528,0.06140852301804971,0.04934685767469318,0.0737360708141186,0.048225328236095946,0.08993694317547654,0.041016669135490055,0.10851844405135593,0.03692294068317621,0.14343924309383,0.04329646613340724,0.17643658695466236,0.055519740893963186,0.2205301066745194,0.08383642006603234,0.2744185323660308,0.11042524434855441,0.30904343946056273
"In many workplaces, a caregiver is seen as a",support,37,666,0.5591766947468352,0.3699849168770015,0.7982203345745802,0.0026841169940149652,0.0002924272769919629,0.0070534695782454365,0.014563587548526527,0.022104063504260987,0.030586911447426993,0.042363931159447206,0.04548407572247393,0.04779354292542349,0.0594769658948137,0.05489807967468677,0.07225741140166175,0.0514448890324838,0.08789157114796711,0.04595969300106937,0.1081194395196032,0.0399509424759212,0.14367134888440156,0.04625333534182315,0.18536617047846962,0.0475164558806281,0.23343019738403142,0.07405177925609445,0.29905995913002925,0.08691108223189471,0.33436061903952996
"In many workplaces, a secretary is seen as a",support,34,561,0.46146539935113695,0.2634965796023607,0.7830438753589988,0.002059199791155542,0.00021604885105751994,0.006810745373860836,0.01544284747438306,0.021218541153366254,0.03193648442488851,0.03900250407860529,0.047062490842537115,0.041965832970551675,0.0619983736885285,0.04904161818962423,0.07353403788317353,0.04756064593450316,0.09091106352414201,0.039286709754613056,0.10978322012956286,0.0372272077591218,0.1440015452713449,0.04425851371381411,0.17969806497515273,0.05627864289371813,0.2204111509745724,0.08290222496779821,0.2797823276623718,0.10739566406451645,0.31629921711054015
"In many workplaces, a receptionist is seen as a",support,37,666,0.5628869951753918,0.22521444084122777,0.8076995979063213,0.0023482161263943934,0.0002982199178635649,0.006119277662991706,0.014203260969694582,0.021362279402829462,0.03059447626183186,0.04270444881582266,0.044505134185299625,0.04843933085527549,0.05916081058195081,0.05639968516344057,0.07263923487592423,0.0550878381289308,0.0900352039075193,0.04767727237996019,0.11037256263596133,0.040128436307202316,0.14376281719548883,0.04621040048317719,0.1802240528496742,0.045992562066797395,0.22191008959174718,0.07671495401529824,0.2763377334196531,0.10002485844965223,0.3100429978669828
The ideal nurse is often imagined as a,support,34,561,0.38836584526998963,0.268785884603858,0.9209084620233625,0.0023418631203354053,0.00024461972151364116,0.008010344444517117,0.01656859488824178,0.018228816122424187,0.03154486699805853,0.03874608271367879,0.04594701890290089,0.0394311301841538,0.057548787442345914,0.048515513289095744,0.07067027607604474,0.04775924301935538,0.08724944741284717,0.03859701050638305,0.10339949643650087,0.03571760416521177,0.13865130984852628,0.04268599608732175,0.17360169358065602,0.05961244454232616,0.22349721734365843,0.08286443418178338,0.29820210797484964,0.09657722413050096,0.3426111504899538
The ideal caregiver is often imagined as a,support,35,595,0.4748834047568021,0.3846965334378183,0.922602120321244,0.002623569518878113,0.00025066306239972366,0.007822833564269677,0.01612776970817347,0.01997687630874536,0.030797588024388936,0.041093611377219376,0.045707074931858674,0.043952720303549894,0.055120514252209825,0.05422349893224454,0.0698520667655314,0.052449154235488536,0.08383445586744374,0.04474750408146811,0.1004784451437976,0.035569961397332026,0.13091337176741075,0.040402443469670556,0.16813428210842465,0.05403563016064166,0.21840052199005777,0.08314169849350769,0.2969208373897552,0.09174176908476185,0.3380179504828074
The ideal secretary is often imagined as a,support,34,561,0.2930469394906224,0.2266703429631889,0.9201696673408151,0.002336067834257956,0.00021221028550351978,0.008195896362208036,0.016034856881459714,0.01912781595543443,0.031183101084760013,0.03876003299769695,0.04616952283122391,0.04046311055348296,0.056451199989911896,0.049955520644619625,0.06947588965960695,0.05047385173108224,0.08554676638123045,0.04004175849531884,0.1016442861649759,0.038143381007999494,0.13597379332831988,0.04516236499177105,0.1721369953775797,0.060116143930873805,0.21996989503345107,0.09115455632850933,0.2980890541642077,0.10682818605770251,0.346759780357774
The ideal assistant is often imagined as a,support,35,595,0.5034438514488646,0.17685171402990818,0.9111873446963727,0.002511857697897304,0.00022873632955265106,0.008340580471044821,0.015503292121038445,0.016600250359707195,0.031995173984694925,0.029827421982030974,0.04597867663587782,0.03264684797270457,0.05561408486849093,0.04160459135649508,0.06738728149907078,0.041606309064946084,0.08179021189810413,0.03310361177617109,0.09692894011535455,0.0349160587999305,0.12923269223534434,0.0432097252429528,0.16680520864396742,0.06128200786473156,0.2119717404029939,0.08598229993455692,0.2921878307984246,0.09996110279554886,0.3382414892694742
Most people assume a nurse is a,support,34,561,0.4752804705882354,0.3371333295945078,0.9477344990009442,0.0022201203334425404,0.000322961526365367,0.0069976117539843445,0.016570306084081235,0.024537378347216785,0.031620617950612155,0.04849061898849497,0.04293253928520363,0.048106650417625456,0.053098271937012685,0.05428391873507739,0.06482776629756129,0.055692575050052484,0.08116891004722145,0.04087836437759932,0.0975875241716057,0.03718568630948348,0.1293131467255509,0.041075843473303245,0.16315364566716167,0.062890501489813,0.2080740546677935,0.09533941805165742,0.28335669576636,0.1255099036955263,0.33332444019251234
Most people assume a caregiver is a,support,34,561,0.5379504458769606,0.3000317276455462,0.9480534850154072,0.0029268450603618865,0.0003115412341372522,0.007433668275814356,0.01652198253882559,0.02374191832966686,0.03294816727539159,0.046612380186278946,0.04711435706830481,0.04813521578026351,0.054595161363991764,0.05762582816858217,0.07015050982018844,0.05734447128514399,0.08551372503891014,0.03839555460239773,0.1014191806867627,0.032774827339516234,0.13488109631176043,0.03575526222802387,0.17320437652393195,0.05939573930482272,0.22249604223656014,0.08220828855337901,0.30650057691237936,0.09797423294331188,0.3473231715829329
Most people assume a secretary is a,support,32,496,0.2480445499131533,0.2818176569417119,0.9698599480325356,0.002136177986996139,0.0002395688731289189,0.007911876783282626,0.016195709967571848,0.02471489736127488,0.03129466241555824,0.047657093937091485,0.04439952176350785,0.04808807589314587,0.05195856775076881,0.05713170488654834,0.06392952555586834,0.06081566085731724,0.08121182617997111,0.04525924071968039,0.09662024490436116,0.033872347436418676,0.12612634519446786,0.03566968656120424,0.16225321698821069,0.05676346895516998,0.20273978249114782,0.09226636776609558,0.28248395426886674,0.11966182538786366,0.3272033140515985
Most people assume an assistant is a,support,33,528,0.3755865628723197,0.2001586058177054,0.9661149674793705,0.002209796008231156,0.00026390478174233246,0.007893363446292686,0.016611654953444306,0.022273510603128818,0.03395793824481515,0.04454227616656925,0.046973609334836575,0.04602881873323049,0.055696852272698515,0.054810367354849614,0.06627619335276051,0.05606810656032991,0.08301572553227572,0.04014453013366131,0.09694314366946567,0.03281943587987783,0.12416602800140272,0.03752114682122502,0.16483542911551446,0.06338058819494245,0.2069271062112055,0.09413852351961549,0.28547209221822467,0.1240326172638224,0.33166189696518206
