context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12,l3_layer_13,pertok_layer_13,l3_layer_14,pertok_layer_14,l3_layer_15,pertok_layer_15,l3_layer_16,pertok_layer_16,l3_layer_17,pertok_layer_17,l3_layer_18,pertok_layer_18,l3_layer_19,pertok_layer_19,l3_layer_20,pertok_layer_20,l3_layer_21,pertok_layer_21,l3_layer_22,pertok_layer_22,l3_layer_23,pertok_layer_23,l3_layer_24,pertok_layer_24
"In many companies, a leader is seen as a",leadership,32,496,0.5106750442236303,0.4168453263118863,0.9832485765218735,0.433593294757884,0.9841907087720756,0.0063342680931912105,0.0012838789810087209,0.017500145696131668,0.0046037123662430735,0.028647813426272394,0.01389624920120636,0.029434613191969144,0.021280393494370872,0.028529398789921247,0.02977439269907813,0.03478111190237087,0.04347099597033355,0.04465069354281227,0.056636863785364804,0.051088144850801646,0.06691700231374056,0.07452933294104708,0.07735069330478683,0.08746713674132706,0.08901245559959212,0.0870530409186812,0.09494131527089485,0.09174875961661334,0.10463141898851422,0.10428937759778147,0.11496309402362292,0.1192663101789423,0.1324694157538917,0.10683260287699799,0.13559755307995652,0.11180496867848551,0.1526035340737949,0.11649214662664426,0.16139716662346032,0.11470763340247132,0.15547779669782752,0.12902832982598866,0.15438984619535198,0.11429920990058759,0.14775180410203786,0.10588117092714022,0.1639685973987039,0.09906900506961906,0.2052932955119328,0.09157678031147606,0.23078484374134783,0.0905152948337761,0.2675703033626013,0.09350784500096918,0.18039083642016765
"In many companies, an executive is seen as a",leadership,38,703,0.5234472703687688,0.31242111697793007,0.9770341830444522,0.34095762472134084,0.9789794361354325,0.005614482120343449,0.0012681522967407947,0.016703674859793256,0.004687624113478675,0.026399241490280924,0.014131827807523782,0.02855632364915162,0.02182606751081383,0.025960191472068034,0.02969447046575362,0.030441664135904472,0.041445014387453565,0.04010278361937627,0.053105882966972794,0.048645652772925346,0.0638311175900822,0.07572828788391354,0.0746309704136852,0.0892971342305703,0.08715381658834925,0.08842299211194572,0.09260101296719284,0.0943993476884727,0.10054264326391275,0.09950482792718678,0.10776048972546244,0.1110901298952888,0.12052869781301116,0.09088663556652718,0.12311912593560555,0.10542680408217649,0.1370925336504334,0.11137257199574803,0.14582875735721687,0.10339288594752674,0.13868261809704094,0.11737645294173482,0.140861260213623,0.1058837219495187,0.1379688073955721,0.09782402999436939,0.15018339796889107,0.08239400543774282,0.18197272945378576,0.07153710620683196,0.20440954570675096,0.07396443039694334,0.23685995774293,0.08014517847875989,0.17182151913768617
The ideal CEO is often imagined as a,leadership,34,561,0.2967326618104699,0.31466242112219334,0.9919223899487406,0.3458771943260217,0.9928179424746304,0.006934569958847633,0.0015975621311154127,0.01857865649061269,0.0057685316697801805,0.02985666485477118,0.016470217447395324,0.03940141648782347,0.025765295661412606,0.03787177436893563,0.03197914223859417,0.03926156555397977,0.04112273482510013,0.05109258375395689,0.05466672355149706,0.05786273004799552,0.06321590519593788,0.08333704006314793,0.07144040164417144,0.09650507503981189,0.0825448946911063,0.09508966996965859,0.08867489984789009,0.0956601823853085,0.10021667841453728,0.10229623330777106,0.11087220021625985,0.1113021394010694,0.1288178178054989,0.11218124048719923,0.1308406625417688,0.11699864175616728,0.14429175816397313,0.127625743362049,0.16368044725772657,0.11808603484949709,0.15698294384957975,0.1264749650822816,0.15185371255972835,0.10845945375703075,0.1412965720900484,0.09265619218184983,0.15920782835336872,0.08293282282874277,0.20730610303692332,0.07747977328086472,0.2413854170032834,0.08483270035364285,0.26935489219254616,0.12153388723417857,0.19788551098319743
The ideal manager is often imagined as a,leadership,33,528,0.24406197910093985,0.2871870375238359,0.984790088259615,0.3041492183401715,0.9867382925106085,0.006220843636974533,0.0013274406915600933,0.01775661218354586,0.005386443004341825,0.031194806289795297,0.01667384718462803,0.04276524709345233,0.02714276456221611,0.0385610082851973,0.0367472634939045,0.04050374019052725,0.04874855022470107,0.052695666381545075,0.06334948155815279,0.05958439606289248,0.07128480896011731,0.08501683375373054,0.07949650957718067,0.0981663526041907,0.09041988037913631,0.09531045927486158,0.09612077647843367,0.09755113171396333,0.1072577607303247,0.10125459109537004,0.11768710088053287,0.10565458082890544,0.13574929067047245,0.10612522485737474,0.13866576775116546,0.10993881155623407,0.15171690360785745,0.12071924475352704,0.1670238549353765,0.10942743800774862,0.161205361263203,0.11190954520118772,0.15362684329246928,0.09324487072117489,0.14356865687025444,0.08353105292004685,0.1624565309068977,0.07691662826906495,0.21198760873310066,0.07247246338034276,0.24897859275876846,0.08196721736002746,0.2816277422245134,0.11750387268011703,0.2224996425168158
The ideal leader is often imagined as a,leadership,35,595,0.22506272824530965,0.3104136160109192,0.9773090295493603,0.32254377755725727,0.9809870346307434,0.006037836744241014,0.001299337369745993,0.01850680406460913,0.005645531676919609,0.032762303547332436,0.017457278243770497,0.04494000117076978,0.028052675296216373,0.042185176484192316,0.0356522978259596,0.04393444769035763,0.045314155136714475,0.055698753618982695,0.05875735405760848,0.06069289324091947,0.06743392256943408,0.08420717621222801,0.07644136900775073,0.0984358755524094,0.08764898594318453,0.09749723995306887,0.09406838050514861,0.10025286495614971,0.10429802565007658,0.10383823341514578,0.11471463018237052,0.1100868852452554,0.13107524336510074,0.11289088694464006,0.1351087751883482,0.11513010922172637,0.14806031096041264,0.12585636739718464,0.16299023325554002,0.11243618561857205,0.15891925981870822,0.11392857743987825,0.15265150383903012,0.0996976910857238,0.1445796805626537,0.08960967650086206,0.16312504826732863,0.08193296101735201,0.2086131963187343,0.08109457056097356,0.2418819617369951,0.08522826150811351,0.2729160321924023,0.11767025284662232,0.22265562679080653
The ideal executive is often imagined as a,leadership,34,561,0.22839626067861402,0.26274537947028875,0.9745714867021888,0.28525662455012935,0.9777367754040824,0.006178946843389424,0.001235831020769939,0.01793720140485583,0.005328782889544068,0.030341073805102807,0.01685684697883194,0.042794935298887386,0.027489856177079094,0.0407665883484046,0.03444317431950359,0.04126801964341526,0.04332015037909029,0.05166532668693369,0.05559832752774986,0.058385391766077425,0.06434757773215077,0.08536661165208023,0.07320670382106194,0.09720326851490425,0.08553588451930343,0.09391779467358648,0.09233374627189006,0.09660631961035852,0.1043464695654101,0.10461603606742624,0.1193774700191416,0.12268439711440786,0.1407029380637648,0.1291585217466104,0.14553766372152954,0.13642666954679944,0.1590341607904705,0.1506425980948752,0.1774401475798705,0.13947936327353908,0.17199641686520126,0.14721762659878046,0.16696734930410825,0.1294608477617818,0.1551713495923194,0.11022924651997852,0.17386755688207306,0.10016287717059176,0.22055204429976086,0.0966526309988078,0.25819779799006326,0.09721699310542754,0.2865581641091352,0.13161011394251457,0.21755801998662563
Most people assume a CEO is a,leadership,31,465,0.45153131093428045,0.30480135045945644,0.9987251225611544,0.3190430251088401,0.9987699920345108,0.006187676997125331,0.0013922318265841614,0.018038030760741897,0.005605115868564517,0.031719840541470506,0.017549965825918213,0.03473771733604627,0.026104087223162903,0.035089484796136744,0.03223483089651093,0.036451642895858914,0.03949867715084649,0.052963317368906124,0.05350740497718785,0.05687366319116375,0.05904852406763381,0.08512116628097012,0.06932807502531035,0.10050972366781903,0.08094899353199053,0.10278221551412361,0.08869232553931201,0.10835737179808316,0.10004953704954371,0.11674126629658536,0.10862767694022825,0.12032651886411903,0.12164686713514182,0.11343406098858462,0.12515040349649667,0.11787588001797152,0.13899917397502778,0.12128090182352899,0.15669548915806322,0.12111466385464535,0.1497062117595126,0.13091446227918738,0.1482062139985244,0.115003392339604,0.13931704743486217,0.10104826987676131,0.15212574802329756,0.09434244813507574,0.20269736648638678,0.0799860064191214,0.231466847339134,0.07602558344122047,0.27588728689640146,0.08414236071832816,0.2094585395557959
Most people assume a manager is a,leadership,30,435,0.44894563087447126,0.31514561735093594,0.999184692860581,0.3311362134627416,0.999238211697616,0.005046571332742393,0.001209021446000121,0.016287431954749562,0.005276505494562685,0.029731831196127823,0.017153302615679,0.031880689203078315,0.026067943281851955,0.03152679466500248,0.033683228745741214,0.03237801668997736,0.04012130321997926,0.0488095268823457,0.05139111165962025,0.054429688040642535,0.05714119358511701,0.08222487679180972,0.06733270605919034,0.09454132274450565,0.07867545286820121,0.09728715375633588,0.08678046367836449,0.10690657110527939,0.0981490399788489,0.1143401197503491,0.10808940493830134,0.1203922823362693,0.12141656777809089,0.11780284667424662,0.12595670491188016,0.123737711733694,0.13887477183417893,0.12809166641846687,0.1549572522600778,0.12661243437112044,0.15115706155912134,0.13323018702720768,0.14902313515364074,0.11560679590877496,0.13868520615719757,0.10941798643764991,0.15411713298915522,0.10209895161650866,0.20731797405175803,0.09210052603087311,0.23801044260662949,0.08226463875887007,0.2793667598867495,0.09077929347776244,0.21055307416019992
Most people assume a leader is a,leadership,31,465,0.3535280912217215,0.40247458033263683,0.9992801595653873,0.41679463131004013,0.9993090557157824,0.006183310952147627,0.001450980840423363,0.017930423550052154,0.005467186857295804,0.03174732949480619,0.017423055044814152,0.03344983830555193,0.02588412811301822,0.0330267594384502,0.03277171929775273,0.034702759570252095,0.03941341261284365,0.048205980354193025,0.05195673394534402,0.05141051789798019,0.05757661269562016,0.0805464758913602,0.06815431574739474,0.09779345027584022,0.07997773974542742,0.10111842974528498,0.0884857843906773,0.10911099019781585,0.10032128204400631,0.12017027584309568,0.11192029099054665,0.13053477839939343,0.1281676284285996,0.12787211061551648,0.1324651065552238,0.13082304079202867,0.14749126030620868,0.13269230535247487,0.16215863518914206,0.1274632199902066,0.15515797206740137,0.13504312471598315,0.15074558397349858,0.11888418349037568,0.14135015778383525,0.11406723074211603,0.15742680963256964,0.11061109853321408,0.2100103537929806,0.10175710849238631,0.24163010483715894,0.0852927486977704,0.28023823867273817,0.08443580876787136,0.21168184287186773
Most people assume an executive is a,leadership,31,465,0.4608177808531609,0.3476726617664099,0.996677762537729,0.35922542197477014,0.9968038346315211,0.005939724921506122,0.0013115807831777418,0.017574707373684256,0.005398570159198037,0.031435461753430934,0.016880091204591084,0.036780547464692136,0.026091319249547284,0.03626077098984135,0.0329305772599088,0.035610354284281685,0.040413221914365055,0.05198072036128064,0.05432503515667429,0.05596596257037927,0.06026664232531012,0.08439375726268294,0.0704519616297163,0.09741374050135398,0.08263159501698063,0.10091852007972789,0.09158228577354445,0.10900230031860356,0.10435901133198887,0.11664588799371137,0.11490241521683675,0.12710809175200238,0.13109940438122664,0.12280096395689011,0.13616086918960807,0.12597948195060116,0.14963912759981418,0.13441082163786006,0.1625445614529147,0.13174221123073399,0.15643154222880182,0.14145922952651055,0.15656413484509296,0.12367993244261674,0.1464490047239991,0.11013077025259421,0.159712874337514,0.10654732348470214,0.20463473074946645,0.09655425978484444,0.23300843288836778,0.09035592555375674,0.2767656360387665,0.08132721501639094,0.20141029915687986
A nurse is typically described as a,support,35,595,0.5670857171598018,0.5719733005389571,0.9822315705823712,0.5809219235779892,0.9828717924219745,0.006113842452915051,0.0014859238441962321,0.01744348951888552,0.006519280087638446,0.030739020963647216,0.02041843282259255,0.04406253512225042,0.03333196001785827,0.04108946791410568,0.04431933155548433,0.04284122290392769,0.05704687483164423,0.05223403405853486,0.07138269713330789,0.05930797758947901,0.08129989435636441,0.07894615214107914,0.09170089978757641,0.09871084373998922,0.10099258764480919,0.09395056356364392,0.10651315832576351,0.10075360244103829,0.11362436560529321,0.09816043027582008,0.12090709918434307,0.10240334520678943,0.13265298504465878,0.09895010974161364,0.1376130464265318,0.10795412371209218,0.14644283993039647,0.11683083662337014,0.15729451813518588,0.10806068588727538,0.1615491652627763,0.1090009201774567,0.15543544321448335,0.08993679829048115,0.1473908091029587,0.07556214436562203,0.1677923907835095,0.0705186286048251,0.2221460049041581,0.07129972961348463,0.2531173130824555,0.0817952269163932,0.2951718854741159,0.11220954468435293,0.2134877132913687
A caregiver is typically described as a,support,35,595,0.6467135630012439,0.7953185476362705,0.9922699761227705,0.8019754933684453,0.9926417730457615,0.007896226081894565,0.0018775952079340273,0.019664432661976077,0.006739378364351795,0.03237881390861789,0.02010848560397426,0.04132058974314948,0.032602000025522784,0.04339307300463856,0.044001282682390314,0.04839565173730049,0.05714465135919914,0.05644971704221168,0.0713510228555138,0.06514094812655735,0.08076709028051428,0.08542304197900807,0.0906126611037971,0.10692192304394904,0.09979412563858037,0.10457852405636951,0.1059866505016307,0.11059471751962167,0.11293759629571541,0.11201651104691158,0.11946397697458967,0.11709106779593981,0.13151622137259997,0.11947191550379506,0.14043749662786487,0.12335458813253197,0.14758505735770613,0.1440996413652966,0.16524708180443776,0.13295883686153606,0.17027118105844025,0.12813543242090042,0.1649044215527162,0.10932752330718827,0.1571188917784151,0.09239661831100561,0.1807602955764384,0.07998988886358432,0.250731976267148,0.06738663965945667,0.29975609890544147,0.07000382827656919,0.3588533330251074,0.09869635533830738,0.2750522932249391
A secretary is typically described as a,support,36,630,0.616186631196619,0.6351973148994148,0.9870671054231934,0.6419032246053575,0.9886775813154429,0.006666691550584209,0.0015666712177445517,0.018565176869561287,0.006365798129535731,0.03203388619589049,0.018951446571669698,0.04029161844963425,0.030477660434654077,0.0346979958941842,0.03948461017613628,0.03800563079400989,0.05046195909321143,0.05068859665966267,0.063729405748289,0.06190868240595912,0.07344501896947216,0.0862634562930901,0.0839018560423926,0.10279310837789009,0.09370007887296206,0.09924757316223133,0.10012434668712589,0.10893801909708607,0.10851849940041153,0.1120257214239384,0.11681200976708792,0.1255193509773177,0.1344270084174351,0.11890848556811465,0.14317475033005492,0.12313032294690066,0.15543605313230732,0.13912366457877742,0.1702336596388389,0.13149825486364533,0.17423856667862092,0.1304343252066755,0.1737000041454905,0.10762096124926628,0.16309632122800383,0.09275627440778837,0.18769115246470966,0.08639846663011624,0.2509598486547603,0.08152603402458514,0.302248244988875,0.0839188014832745,0.3537204225028212,0.11196976717562546,0.2834639163410312
A receptionist is typically described as a,support,35,595,0.575589592885746,0.604311809875071,0.9724883590824902,0.6136342708247184,0.9738590262956563,0.006943734306192272,0.0016786506291053937,0.01938643614442021,0.0065266216687309,0.033357846050141776,0.019051937344286608,0.04388265609527935,0.032313113090315544,0.04268901326805537,0.043499915322124216,0.04795654629191263,0.05732492424654465,0.06179059381238453,0.0736414232394323,0.07335430821563947,0.08403230482997771,0.09337049737749348,0.09435646927400902,0.11043058668895729,0.10361077807705196,0.11010270902418233,0.10965298584953638,0.1125916779698942,0.11833305631297222,0.10946646845871275,0.12544455101524413,0.113372376001952,0.1382045290790514,0.11179458134381372,0.14406294765871488,0.11822098636769172,0.15358493044724622,0.1314229534989257,0.1644613587010759,0.1198046607624191,0.16724310505255494,0.11900082591586389,0.16342056754104722,0.10076373561739758,0.1573443539936932,0.0828721824541907,0.17979741742809602,0.0728170375614097,0.24642288322393593,0.07082417875574729,0.28729493254642713,0.08044744183214128,0.32724499826884873,0.10714068936409914,0.24332991199293558
An assistant is typically described as a,support,37,666,0.6419207164810296,0.6495578449685127,0.9814501260989346,0.6583851851291911,0.9824648665286873,0.007475707007703344,0.0018788199307961369,0.01911867024493078,0.00691829724128107,0.035164583450376645,0.02008930360665665,0.04895931663021567,0.03253983229033053,0.04666655988744928,0.04258815464567453,0.0470799747376692,0.05727861047927105,0.05612664666163927,0.0728754822469838,0.06836465210563952,0.08379047158786929,0.08804226615885212,0.09404504751630659,0.10275662024804905,0.103824373074713,0.09864287990047535,0.11068000743867253,0.1046182724551453,0.11975886254644384,0.11063166479244683,0.12795916655272122,0.1222190029282215,0.1420859506540016,0.11881446583377733,0.1514797642500508,0.1326831771439206,0.16371056986880694,0.1513644975903218,0.17765918778613277,0.14516200798062542,0.17948146852013952,0.14256200611632813,0.17586364858022058,0.11991916560135582,0.16318065833358383,0.1052905881261359,0.18666087657719405,0.09115536478027046,0.2494467712730064,0.08390787610263653,0.30836877995568535,0.07932106214070335,0.36252942743650424,0.10844908150939216,0.29847306227996584
