context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,37,666,0.6296902352812923,0.23021447751671076,0.9431085884571075,0.0007193913196936118,6.189935802178378e-05,0.02628305207509513,0.0199726361677808,0.06657941876628916,0.048443074549538084,0.043707389756819,0.06751723771725776,0.03766135982190217,0.09707059270407631,0.03907604261107389,0.10822687598274984,0.056726892624844635,0.15032434057276828,0.04937880956441125,0.184102223914178,0.0649412306153321,0.18813197860593536,0.058634107817565895,0.22624765399002997,0.07553840977118784,0.2718998925971025,0.10078368925753668,0.38507989985310326,0.004348949788663792,0.010865532737847421
"In many companies, an executive is seen as a",leadership,35,595,0.6315421963525185,0.24917033780366182,0.9612642654683441,0.0007239741385858497,6.0678328329157235e-05,0.024594490428966827,0.017606011363665682,0.07173155826307297,0.05023611228703583,0.04243676809379008,0.06333561198500541,0.036933535071788426,0.09579513044927962,0.03901815687722258,0.10477688421499642,0.06799100712202301,0.14370536721463573,0.06936468260651152,0.1933978853250322,0.05892347246064639,0.19833520849893121,0.06135304275721934,0.22353511964076958,0.0706983237312779,0.26273459718258,0.0861917749803022,0.36384519328350673,0.004058204116940171,0.011208038657601544
The ideal CEO is often imagined as a,leadership,38,703,0.6008153044656889,0.1293972791172564,0.916712517850101,0.0006047259816138568,5.46886422084488e-05,0.028510056768810185,0.020699510466051115,0.07251375587715736,0.05920435382376466,0.0426223517514138,0.07699564790116056,0.04015126729705538,0.10284981545839848,0.04196980359849901,0.102727725552057,0.06526748944303543,0.132947673192577,0.05839443347820007,0.1458687362966531,0.06533236744654501,0.15197733740171532,0.07622184577522913,0.21393026366151202,0.08840931359657912,0.27290325859821,0.11215661656322529,0.36699737365804735,0.004329826826905429,0.010038738925317434
The ideal manager is often imagined as a,leadership,38,703,0.6117027978235284,0.13955669570714235,0.916169042699039,0.0007373295032433588,6.293507891626906e-05,0.031237524150394318,0.021643038145354353,0.08419177716749439,0.059531496549950595,0.04647630477666815,0.07825646877759643,0.04356680238461818,0.1062185498480099,0.04574371239277088,0.1058496369530479,0.06127505675761564,0.13178118251632834,0.06436082008157258,0.1480400950377301,0.07364927301194586,0.1545656869890164,0.0791289045831513,0.22129088818337073,0.09598409200354996,0.28189973475600577,0.11950526697342959,0.3754923746538002,0.004570463133181007,0.0099099592572855
The ideal leader is often imagined as a,leadership,38,703,0.618411475446875,0.14255080604925752,0.9148653447628021,0.0006992745055845745,6.00849559746778e-05,0.03242152948374738,0.020664739589599152,0.08332990044609997,0.05775352951358323,0.046042089603679504,0.07670011526532787,0.04191407953439476,0.10372053543728893,0.044758481427441286,0.10493879722341343,0.06101674870081639,0.13720395138536257,0.058112121084448076,0.14779763228153836,0.06691067484196833,0.14811550443395496,0.07504670790827443,0.2153589746504867,0.08703006763859916,0.2833972543014511,0.11847043631150449,0.38107757632778455,0.003924243035817063,0.009642614849386803
The ideal executive is often imagined as a,leadership,39,741,0.6289431273153452,0.132358928443864,0.9102270463481545,0.0006873393404540342,5.854431607789688e-05,0.030041790465468742,0.02204058598523125,0.07906144291658054,0.058727583531122375,0.04236507926646687,0.0774631108887722,0.04312285736977553,0.10532796299861509,0.04512495399476808,0.10527932858857682,0.06127759627596454,0.1338150013575113,0.06008114938838735,0.15139804785869546,0.06202012891873122,0.15097993741532845,0.07171278334554551,0.21563513391677988,0.09073733487398757,0.29245536177516096,0.1058692770998078,0.3827127759747015,0.004091427794946141,0.00995742861131354
Most people assume a CEO is a,leadership,37,666,0.661624623739822,0.22828457644209266,0.9875196174252778,0.0006738815489375243,7.296515464949283e-05,0.042549881785413725,0.022625539537392936,0.07120359263535267,0.059327310970385655,0.044251433496207034,0.0775163530687399,0.03249316503240701,0.11096785970281142,0.038092524712551555,0.11875309702482967,0.05407994397648369,0.15390225868044527,0.03936202104059559,0.18222028430167028,0.05560855677983037,0.1719009246955279,0.05638211600798219,0.23439518964717154,0.08016597333582637,0.25376241179813736,0.09451602433782468,0.32004797832678117,0.005090912015814397,0.011460415934766169
Most people assume a manager is a,leadership,37,666,0.6644687700869455,0.3263794982340187,0.9862996757728979,0.0006761581613173402,7.308997414112127e-05,0.0428713363113824,0.022919437036958087,0.07528926828629175,0.05970525814541519,0.04635470407441003,0.07971983477276723,0.03975462731297242,0.1155351258918038,0.041385701653274175,0.12031241689058,0.05718558374618334,0.15483254872732136,0.04567232832724486,0.18098716728625808,0.0646800433133623,0.17172737074118194,0.055415200032507016,0.23065448310920333,0.07992660270269965,0.2538979761043016,0.09259972914665665,0.3182121896552129,0.004714429880126479,0.011355720988509817
Most people assume a leader is a,leadership,37,666,0.6658149600606517,0.3699663639999926,0.9795395861146972,0.000616247922401619,6.441968977923698e-05,0.045404066815941196,0.02331251912466589,0.08357053683020225,0.06146656322921324,0.045856842632090826,0.08054952056609353,0.037110997284316306,0.11589346691095019,0.037711522425323205,0.11997665383582401,0.057655380519554156,0.15665976293738115,0.050241127978312,0.17556937044819398,0.06448728488663215,0.16445815712285752,0.06337171608974464,0.2259436639197684,0.07664449541389946,0.25107443654105327,0.09429579964543086,0.32510029245378297,0.004186601136698365,0.011130384679010733
Most people assume an executive is a,leadership,36,630,0.5690795756871097,0.25228050304576755,0.9817571575986221,0.0006933174299705072,7.206643684083846e-05,0.04289476107896222,0.021959618995967652,0.08218303559071825,0.06610250953493907,0.045144364144594516,0.08287643596594532,0.03617831152718805,0.11581369593748365,0.041747930978244564,0.12023311606151517,0.06118490968891319,0.15888575214007356,0.042893454440133635,0.19071435922052,0.06204807354354426,0.17406696768246402,0.05402906391580927,0.23110588032833468,0.07924837458026023,0.2537428691929665,0.10616763796201457,0.3206388647924722,0.005310502183684355,0.011458766896199922
A nurse is typically described as a,support,39,741,0.663203841639632,0.2967962301336229,0.9177154907956719,0.0005849548562156202,5.566375661650089e-05,0.03654015021544827,0.020052690162413126,0.07674661056755287,0.051642516868279954,0.04597422738499894,0.07544538687825773,0.03788325709354074,0.10800985502577107,0.040407173727280116,0.1051763926714917,0.04631135073977707,0.11525592473508701,0.04718115640792451,0.12933112764699398,0.06361311883886439,0.13405925237899108,0.05260885648566126,0.175455367183619,0.07333418349566875,0.22204701473360475,0.09581940120282037,0.31755946225555737,0.0039700545999017825,0.00794223603494654
A caregiver is typically described as a,support,39,741,0.6515688704957012,0.33912110701203346,0.9278001827187836,0.0005740907415635384,5.7131413562563975e-05,0.03358581761342958,0.019606913687798568,0.07240245380260414,0.04734559081895761,0.04909102487523094,0.07287093355688429,0.03244872292214311,0.10415261300276718,0.037029319453738864,0.1046362512569111,0.03951441881877907,0.11229525374499438,0.04204256556929616,0.12973356283925644,0.0716379685243686,0.14082363529857453,0.056252357127777416,0.18892292006315586,0.06488885265376786,0.2259028555416362,0.08118827911285295,0.30547703529001,0.004446829737589891,0.009040944414498974
A secretary is typically described as a,support,37,666,0.5766561423413993,0.1772252731025219,0.9100132049061358,0.000696365068890032,6.038070537007568e-05,0.0369521790916758,0.019074013986261285,0.07397128449729683,0.05020408050030479,0.04454187205187221,0.07466163940509814,0.03967116576715718,0.10554534327428412,0.041676136346249996,0.10143326140090242,0.04414873518945478,0.12145270577476094,0.04621340263357924,0.13607532677429193,0.0688756895288597,0.15027293018351692,0.056545642952271984,0.1936993658429085,0.08463492508413184,0.23471392321304596,0.09886297027253584,0.32662364647936293,0.0037832902133442476,0.008231116240931775
A receptionist is typically described as a,support,39,741,0.633470283019831,0.24544209218584,0.940420500934124,0.0005518621143205905,5.4320753132329445e-05,0.03762766911063835,0.019969184334756314,0.08079339885264189,0.051203682303718114,0.048350191312296446,0.07373559987993579,0.039091183910893355,0.10539570446929336,0.044477047096759655,0.10605745860815137,0.045570728280197814,0.1270973748178042,0.042980727097700074,0.14441608216452048,0.061646675676019384,0.15122272744084214,0.058436400028433665,0.19192296979491544,0.06819045642620405,0.21993904485812857,0.07969586477698865,0.299377139112499,0.0042132318236758485,0.008782370961589781
An assistant is typically described as a,support,39,741,0.6341899352772328,0.12839723518118262,0.9129723478108644,0.000588012010453704,5.379716586140511e-05,0.03611759621723405,0.019891909299291632,0.07068078284915844,0.04741614114395206,0.03977921638471706,0.06909208727305045,0.034559250919845165,0.0937528450194616,0.037011268864406935,0.09648228261665018,0.044351862169822585,0.11214840063960907,0.05100188733895364,0.149360522390392,0.07044893625415417,0.15721648869278268,0.059267641164784356,0.2077561522930509,0.07246230706130745,0.25442721679908126,0.0857626652447518,0.3874971159705935,0.003909157171853374,0.009431903652778871
A support worker is typically described as a,support,38,703,0.5720911228971254,0.18940039281733334,0.9197828690521419,0.0006606562865948022,6.230703121779273e-05,0.039381802211617786,0.021248423496571828,0.074946786984449,0.052621788605586146,0.04900345488374862,0.07798030245834744,0.03725866468069146,0.10805418063989873,0.04215824880475766,0.10758644924775294,0.04667896180413079,0.11895968789345258,0.042493512599117184,0.13628899741702682,0.06891781984318067,0.14104223525028953,0.052636804820531756,0.18807956790086947,0.07399743115457892,0.23203398861846705,0.09101103714146541,0.33192103945810353,0.0038170202216608194,0.008904307367860777
A teacher is typically described as a,support,37,666,0.5987642601154317,0.23544492642395198,0.9122919291257858,0.0006633825362402227,6.038070537007568e-05,0.033337075325190195,0.019467789893093116,0.0749441470388144,0.05053040518906001,0.04792021200552333,0.07401667907066029,0.03844690070019811,0.10496423037384671,0.04218666576311194,0.10362333657318348,0.04108032555855204,0.11793713312750623,0.04918905475019793,0.13294123497237012,0.07582783448074198,0.1408140649791032,0.06060425255041794,0.1827291545295336,0.08315143698991767,0.221584536707878,0.09544229089426262,0.3119652766400491,0.0036409775394769662,0.008320799530399955
A babysitter is typically described as a,support,40,780,0.6931471805599453,0.2952840682119131,0.9006038941442966,0.0005828833068138336,5.3925952964820055e-05,0.03732930639999434,0.01958291989600645,0.07582486843420044,0.05161813730429323,0.0448308214725385,0.07779481992065544,0.03823306625059346,0.11007147515657312,0.04236638315168144,0.1057050400285912,0.04875974615448418,0.12823581269603537,0.046371905440571244,0.13424342191852098,0.05929701801495333,0.14123988193383202,0.05728091190975942,0.18818111361612236,0.07333288287951172,0.23038593736341034,0.10386824158848895,0.3293776284373871,0.003498923989467276,0.008528033083813119
"In many workplaces, a nurse is seen as a",support,39,741,0.631461580205265,0.1626520943827927,0.9381487532518804,0.0006272432047917542,5.768344343640224e-05,0.02696299616717896,0.018334578189716715,0.07690677306202683,0.048714415304557494,0.04287075462696723,0.06470394937726343,0.03499578914293238,0.09625751373538396,0.03538754737091005,0.10729749269696676,0.06228732912097551,0.1373720276619791,0.07427564829976846,0.19704168862112942,0.06376417835536942,0.20253780658164489,0.06853682562201581,0.2240927371092728,0.07931058346130274,0.26905491709214635,0.10240675450877076,0.37186595925955995,0.00491824149992161,0.011120128031844182
"In many workplaces, a caregiver is seen as a",support,39,741,0.6267865636633714,0.2066929037682712,0.956344448029995,0.0006013480016505851,6.17227357039769e-05,0.02545428980901185,0.018339545010690916,0.07192246208388366,0.04637975395673965,0.041914748609468415,0.06444526450657521,0.03223529199130911,0.09478942975575429,0.032255036572553936,0.1068948219723224,0.059397320285409456,0.13665937122016447,0.05947263152425708,0.19084209534818988,0.0671344023528443,0.19938163291124336,0.06186975846457277,0.22314899965372964,0.0707097108367679,0.27428943153136426,0.10617413248371435,0.3679542776754168,0.004942704565726545,0.011707144858136783
"In many workplaces, a secretary is seen as a",support,38,703,0.6332636660366611,0.1789326025173068,0.9569933223538101,0.0006442320798297217,5.678948158790851e-05,0.026873801664009433,0.01883598283746808,0.07065456620238131,0.04654476332466107,0.040489534360123564,0.062082206813280784,0.03373039607135829,0.09307499118128808,0.03531437253949557,0.1025188472464181,0.06152763009568999,0.13388853900410058,0.07212163130692555,0.19109888306430514,0.06809466399082606,0.20583276894871147,0.066525303282291,0.22240451059907732,0.07858547081960704,0.2631013870410095,0.09638604354850829,0.36549971530075104,0.004676268026586762,0.01074610593550245
"In many workplaces, a receptionist is seen as a",support,38,703,0.6178827134502207,0.15028774132952094,0.9598774015903473,0.0005702755305754642,5.456023523738395e-05,0.028390223654213575,0.02032999188943506,0.08242627322897779,0.05071682431705205,0.040029976258451457,0.06772614469995082,0.03430628096146555,0.09958288477998864,0.036826449167833945,0.111247503634001,0.06840825997210669,0.14915360526216795,0.08135449823239069,0.20776647029334572,0.06491561920044424,0.21494922939241237,0.07671109329137728,0.22823461937266168,0.075933679665567,0.2634157584567152,0.10127979356135518,0.35837907954205994,0.00503527027614628,0.011107272119869128
The ideal nurse is often imagined as a,support,38,703,0.608733937668901,0.1633198936469853,0.9047978208400309,0.0006505782086732195,6.007210879036726e-05,0.027137986228365458,0.021188027200819647,0.07947406065968798,0.057581235332554194,0.03831843113077982,0.0754624874867333,0.03579958780131799,0.10097974847023933,0.03764050106830748,0.10052834281625829,0.05414290499048387,0.12449365878211982,0.054084953601281544,0.14066980554690015,0.0668814539605795,0.14937166002474633,0.06926863259010639,0.2046516556483604,0.09255338598037127,0.2698165128170112,0.1114447460223348,0.35449739539413644,0.004311580387695367,0.009479037710284535
The ideal caregiver is often imagined as a,support,40,780,0.6931471805599455,0.2002173876389861,0.9238155651837587,0.0006100160124690629,5.712021927943289e-05,0.028356805602343636,0.019694448493793294,0.0764301110709661,0.05484062725279648,0.04211005206045733,0.07634274428602401,0.035033446408317494,0.10323569167431135,0.03933536795890865,0.10279460925660774,0.04972070286660899,0.12360231634631438,0.055086145972358745,0.1333438582566798,0.06164598409367717,0.13663071943046845,0.06918073925572833,0.20236511537249902,0.08602351726438397,0.27266832790578466,0.11263330150839969,0.36055758840161933,0.004021892516226976,0.009821715298238729
The ideal secretary is often imagined as a,support,37,666,0.5606938025712671,0.1469444336835295,0.9107133103534579,0.0006732400367354171,6.0277082128130596e-05,0.02918729020716705,0.02024458884927503,0.08047549013207086,0.05785000382513397,0.04202067132235199,0.07352663070325456,0.04035083914901907,0.10024826897303962,0.041480566381128,0.09970108709219429,0.05650464095939042,0.12691466986160216,0.06904586792084488,0.14380767076324372,0.06775397560246098,0.15307932519132614,0.0715767752317277,0.21126614044889003,0.09012136399539321,0.2651699497535852,0.12346657553846815,0.3616005864959541,0.004461911547069356,0.009621166231284764
The ideal assistant is often imagined as a,support,40,780,0.6931471805599453,0.12065677484497428,0.9217761885374784,0.0006490094313288432,5.6038554279469464e-05,0.03037484800408756,0.019764188199630627,0.07948595636732644,0.054272905824279204,0.04219664559637938,0.07217324485272732,0.038876930573595946,0.09891943873346684,0.0410526308968052,0.09917675341493855,0.05354019748396523,0.12143372070596428,0.06839354679012206,0.1397873656544213,0.06906083759837313,0.14829104344755875,0.06845476877793658,0.20752335540766484,0.08749223125349727,0.2714686625133568,0.12078100811132447,0.35056560110473206,0.0038575167772734644,0.00875746127327294
Most people assume a nurse is a,support,35,595,0.5822655972981118,0.3223071633838117,0.9844536397140473,0.0006159264768979543,6.966407688375119e-05,0.0398375485417334,0.023663467869464626,0.07710759414900184,0.0611637051475512,0.04297437345063935,0.07955017558339493,0.03388749585174357,0.11480909216955013,0.038458906830127634,0.1242644724644278,0.056042847845759296,0.15533886690700754,0.03583024482204938,0.1722007565816274,0.05547317750878602,0.1698463979665942,0.05467602448532248,0.2275373753665678,0.07487370204106975,0.25828770538415496,0.08437380907556451,0.3093917251709888,0.005538329379422246,0.011947437698207764
Most people assume a caregiver is a,support,34,561,0.5961225632947289,0.30994864786043763,0.9851040048524737,0.0006079715798407945,6.887830510181733e-05,0.04113806087948251,0.022169505493855098,0.07359913924044548,0.05853965944068419,0.0437037305959747,0.07933209424945503,0.031852527081271835,0.11091382830985641,0.037221016439736625,0.12076431244775032,0.05518812971516733,0.14996039595340127,0.048734205545166304,0.1709609508783597,0.06392003424727541,0.17121984066833826,0.05470263030184279,0.22923095883376945,0.07156943567597909,0.2502938992559071,0.09186598685132867,0.3017623904639819,0.005328710568307854,0.01185403578613857
Most people assume a secretary is a,support,35,595,0.6593918023598806,0.2750046979635954,0.9848584394203499,0.0006018772582325144,6.8269423743929e-05,0.042318490140940544,0.023157375915026538,0.07739715109252729,0.06019248671360471,0.046623258973498956,0.07843460267421472,0.03554121246483964,0.11413113434040341,0.03989708934080071,0.11909785234854675,0.06077936524261393,0.15102889207718873,0.03798977537742664,0.17305174786177213,0.05693038601705495,0.1652199754802543,0.05169083940316328,0.2218092937981564,0.0766297605486802,0.24987827396287546,0.09015906296898192,0.30861688364837797,0.0049555026602098725,0.010868366444911052
Most people assume an assistant is a,support,36,630,0.5757839503729465,0.352342517580837,0.9872862210031599,0.0006031276168599195,6.577621327114653e-05,0.04266475082956934,0.02206724068193418,0.08234574370316596,0.06599034265982572,0.04425664927412704,0.08258011728806203,0.03511724104475902,0.1201890829157851,0.041049604851167855,0.12698007758400678,0.060212116291032104,0.15583615022765918,0.049986030621285836,0.1860834300726703,0.060781799482146445,0.1848305718406434,0.05901776575124284,0.2407473342762264,0.07727889654619498,0.26192215793721246,0.09517192588187923,0.3091243455583689,0.004985964120895801,0.011563542087460958
