context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,33,528,0.37823511647884234,0.2773306993767619,0.9692966672591865,0.2955089749302715,0.9721230034456312,0.00038638474525133783,2.607727058187654e-05,0.005745357963685853,0.004161947905773554,0.024736013617076724,0.013021615499146348,0.009591001629717377,0.018107464532284567,0.01830174480257138,0.025975916086475148,0.013271294285461229,0.030980039228108932,0.020371991467215276,0.0406391724557178,0.016871719197587495,0.04595989930861556,0.021640744324900044,0.05477541730699757,0.034216945043129846,0.07282499890296587,0.04578922948502118,0.0896939132635547,0.03646502493624086,0.07517858078794082,0.012123708920165385,0.011206707191938066
"In many companies, an executive is seen as a",leadership,31,465,0.34916955466537725,0.2686292394064367,0.9814124489203095,0.28059572003621724,0.982865563545829,0.00032826659182504033,2.2324511114079464e-05,0.005878004915328998,0.004007847980006766,0.024008546548347765,0.012849403436339245,0.00960109472596278,0.017919304906319017,0.016108340811901305,0.025796194704914944,0.013335196345986606,0.030720985317138502,0.019062867119899532,0.039202775800608214,0.019398673095905213,0.04549661217841322,0.019980002319036877,0.05479756136963793,0.03267515226608283,0.07415055266907032,0.04597544721757278,0.09035717220182639,0.03653814556523078,0.07462664562549902,0.013231342385958998,0.011748896322473758
The ideal CEO is often imagined as a,leadership,35,595,0.2487797136561759,0.2589688142761588,0.9436995474388823,0.28133666645226185,0.9504762144460983,0.0004462756194683875,2.8551182723497118e-05,0.006136712236153085,0.004142588784749173,0.022003322747497302,0.012762923339211245,0.008054880655742207,0.01755690098444695,0.012474425280348067,0.023840071748642746,0.012396281119686952,0.028211002961263235,0.019407043581582385,0.03697650991585407,0.016810154735631935,0.04305746957010411,0.01861231207253547,0.05316487805317035,0.023206511441728372,0.07127681350210469,0.03377522802108943,0.08809726296056712,0.03290964089743989,0.07225024212697012,0.015531022022759352,0.013716114841384016
The ideal manager is often imagined as a,leadership,36,630,0.21894774130871802,0.2668269737623632,0.9346229068469256,0.29295146933873184,0.940750443838624,0.0004641283142659193,2.702033004517743e-05,0.005998324036615548,0.004236634731015531,0.024902124813761903,0.013473615816045552,0.008947143790166789,0.01817786072685247,0.014520380163819804,0.02343273075913413,0.011310212999684259,0.02735729430381106,0.014546946030727695,0.03666999629817338,0.01562334966897649,0.04336613147998524,0.017165133980554543,0.05436332601592206,0.02169601600813698,0.07331144906621517,0.03583301885876971,0.08897223798994254,0.030406377034322404,0.07070137158371684,0.016034765467920917,0.014476821887008483
The ideal leader is often imagined as a,leadership,35,595,0.19828446789822632,0.27552597341127694,0.9202252939576283,0.2914530245179776,0.9281668049370637,0.0004262542904993123,2.514365004776372e-05,0.005877990219359595,0.0042734353458960435,0.02466308032473597,0.012891453935329054,0.010343048876944151,0.01748598242671668,0.015146201921070322,0.02316118570686281,0.01145246352267952,0.027150806393641615,0.01468715507784891,0.035325577541989533,0.01634615949592646,0.042487765301619566,0.020314473408029922,0.05291907972091508,0.02451209669751511,0.07046174133496722,0.04256126535773191,0.08898065940958258,0.03926898519440575,0.07568064794847988,0.01779007802074078,0.02020730782262721
The ideal executive is often imagined as a,leadership,35,595,0.22847590348183705,0.20623806025832891,0.9191772418562323,0.22845822377712466,0.928564986168567,0.000444572811366323,2.56060881323921e-05,0.006564729158547545,0.004146915624955489,0.022804102689928173,0.012984998446253138,0.008724947468213543,0.01768207160097894,0.01318124529809161,0.02351768522537286,0.011490220475924824,0.028046174976602237,0.014779017178317673,0.03661641077550569,0.014860569183179649,0.0430670615971033,0.017978783438673977,0.05355440652574441,0.022985140086942597,0.07100811532429059,0.03880436247477567,0.08779752703447945,0.03401020171757976,0.07089818015811973,0.013077878806017702,0.014038833663428254
Most people assume a CEO is a,leadership,34,561,0.32104574072758935,0.16961911087855697,0.9770698131178506,0.19135414075572044,0.9797162094523628,0.00040211174411691584,2.794972290320885e-05,0.009548196222717315,0.0045993433468368055,0.022648681404851587,0.01401160576124922,0.007517255205997909,0.019006330371976184,0.009838257512943338,0.024403932952139856,0.010104836202939792,0.028847171735339246,0.015266203292988261,0.03557174183937882,0.016660035543529968,0.041585235253533824,0.015093698866063605,0.052730787591241335,0.028624096037237895,0.07613869842536175,0.05212123228382098,0.09625075184478706,0.04451349619312676,0.07831854888411201,0.014608343818871612,0.0174761196051433
Most people assume a manager is a,leadership,34,561,0.2856551401732727,0.19489311543293297,0.9789329419145361,0.21599334360507783,0.9823249322580523,0.0003858161127473954,3.0062772137491834e-05,0.009778583275212593,0.004807590054380094,0.02343490093720748,0.014908952862080996,0.008351187604096418,0.019625288027867307,0.010686293759880543,0.02367809041056117,0.010438614667871948,0.02776466309462252,0.015255612305412444,0.03619523008223677,0.01667506612559425,0.04292373857209724,0.016473054758181307,0.05511207124181187,0.03521658503150658,0.08226002851167183,0.05893584414286911,0.10010583905556712,0.0463734800799821,0.07757443754434075,0.014443860885256192,0.020361089011815745
Most people assume a leader is a,leadership,32,496,0.2402045877797974,0.2123625366948545,0.9730076280538924,0.2241780721815303,0.9756756121259968,0.0003846699666173423,2.9027653044320922e-05,0.00860065766855057,0.0048784738621831004,0.021634371662493736,0.014251354659549909,0.007714290689090283,0.019312365660357784,0.011986502487944114,0.024500989521845346,0.010310098954937019,0.029016126502379194,0.012932201107389232,0.036145932297965054,0.01529919511727547,0.04265884341922534,0.019324044917445302,0.05512329352157974,0.03793602364462742,0.07897003840111731,0.06295172004269484,0.10062013885411289,0.05155126156256701,0.08310488570177323,0.017103853887319626,0.02310554113600887
Most people assume an executive is a,leadership,34,561,0.2698892338857109,0.15578564954921603,0.9765941623481922,0.17544910462311236,0.9791874663897033,0.0003942726467262531,2.6226207348600816e-05,0.008748749341586034,0.004566675616392846,0.024383152280197967,0.014440163238579254,0.008220098631503189,0.01963015839574603,0.011236671665711202,0.025102458528170304,0.010484218272604881,0.029615517819998605,0.01313246240046577,0.03687161900222516,0.015480040716895987,0.04291570658592335,0.016792221930750872,0.053874036779253814,0.028758988595525448,0.07890409971375038,0.056177991224239006,0.10110426675094464,0.0482479668965412,0.08413349451367413,0.01413435854254453,0.020672785779159385
A nurse is typically described as a,support,36,630,0.45582334346652004,0.34346166672185063,0.8918684821110219,0.3709245348600234,0.9011867010294736,0.000363596510837597,2.7458267200849676e-05,0.006896548125070723,0.004708587852727455,0.02264573474321237,0.013401464658968807,0.010619052853129647,0.018515853001882503,0.012734415120636786,0.02151433468558854,0.014274994599582784,0.02686334515311018,0.022723079647564048,0.03745560144133818,0.02062417599665169,0.04564893975571933,0.01868243591012481,0.06214776146910206,0.025663296394172246,0.09166186877974924,0.040424965334157396,0.10724772111827924,0.028260985201624435,0.08544958213685151,0.012895158349048669,0.018342407116512086
A caregiver is typically described as a,support,36,630,0.5047140202216683,0.43634489132091403,0.8776224963366985,0.45580903944937745,0.8868531976322629,0.00039707796650118916,3.453580436101827e-05,0.006314455797034602,0.00458654432132642,0.02471297334789762,0.013012350169741678,0.009116634469769362,0.018080579496640634,0.011671860137021999,0.021955870878514017,0.012414175818044444,0.026711913570786606,0.016679284283343376,0.036300225074313866,0.01541268998072028,0.04633240021481213,0.016375473411199333,0.06274588486222277,0.029888635011576882,0.09071441566967811,0.05162873921119642,0.11255663909292281,0.03125146505863559,0.08785311169175726,0.014567783021261006,0.021780393935160375
A secretary is typically described as a,support,34,561,0.4313106324682726,0.16509057581424713,0.8787901415489614,0.18101198749354808,0.8891867026522959,0.00040250193796919536,3.073083224918955e-05,0.006620702761986359,0.0046113077730386386,0.02565999051582082,0.013905638583630886,0.010768001483874377,0.020553613164521034,0.011026481820633562,0.025385163387886062,0.01962331999031892,0.031423622904325224,0.02386277599536653,0.042943250728068524,0.02028343227138316,0.049292729737986776,0.021734779182380173,0.06161125537459439,0.022494863470961794,0.08720650338765884,0.04232395305787891,0.10731736324842363,0.034825800067739006,0.08517793470941758,0.014385426493440979,0.023570938321013934
A receptionist is typically described as a,support,35,595,0.35345785535334734,0.2107979825232178,0.9109642973635346,0.23064175118634012,0.9175158750840637,0.00042430664438972924,3.131676503625209e-05,0.007354538115110965,0.004560025735251687,0.02283764614119962,0.013183445031973176,0.00936642790021021,0.01736224275860782,0.012217142457921897,0.021614068224941173,0.011288178596085425,0.026899806475761217,0.017199189350619738,0.03733614183798519,0.016922243755604433,0.045530713982229035,0.01745479229257581,0.061001956256679715,0.027304165608714636,0.0918751627071371,0.04341422653523331,0.10472945566086435,0.030709371952835567,0.0818369239844462,0.01306871917409018,0.02012346340905868
An assistant is typically described as a,support,36,630,0.49427664916393743,0.21990337455645204,0.8874702188186347,0.23664872443623608,0.8925797050887923,0.0003476205195047808,2.99345238521129e-05,0.006598386130784597,0.0044755931505787196,0.027651478052005827,0.013505765074546138,0.009810559544026501,0.018695125578799935,0.012570316347659302,0.02320340194847406,0.013611866038551983,0.028656866190660768,0.015840108823386708,0.03882231850878609,0.015891260633416334,0.047306268045160166,0.018891146570474533,0.06408261625216365,0.035333449660777866,0.08942438229089068,0.05599120370669346,0.10969028788203566,0.04328033892401486,0.08872946117950485,0.015157852930775107,0.023071618743859906
A support worker is typically described as a,support,37,666,0.49394057269767455,0.2940257266163826,0.8474210617132485,0.3180405986167898,0.8598929346408113,0.00036631772856427587,3.1488293262157736e-05,0.006278009855551321,0.004627149609192182,0.022874895785067146,0.013460988423368871,0.009997984925210448,0.019364477880904646,0.011551892430844847,0.024644882672385748,0.015883741829594514,0.03067819377306403,0.019482838490393232,0.040380554757023464,0.0163417900406961,0.050635959712073395,0.01929526833196923,0.06624512931070833,0.03209521645782028,0.09203892520047309,0.049973072745439766,0.11624721441776882,0.03767657109343368,0.09196796474461058,0.014480961617066447,0.017564726639246186
A teacher is typically described as a,support,34,561,0.47456551857246076,0.3002163711935282,0.902916765306145,0.31803402635705424,0.9110140767788835,0.00036545213057737573,3.2025134177594754e-05,0.006274267910446834,0.004588461859934455,0.024130525989842295,0.013622461909536029,0.009134445611730187,0.01822054767146734,0.013130838644683522,0.022429091944696358,0.012407398336677993,0.02757541188830288,0.020639207065778112,0.03737393999888651,0.01968151697017437,0.045752004910038405,0.01781914671444918,0.060065159120531175,0.03211070272720165,0.08974651005738794,0.05253970920763864,0.1041231384174014,0.03990169797687537,0.08064700665084894,0.012936110586448526,0.01751514926175464
A babysitter is typically described as a,support,33,528,0.35925044341026563,0.26905508199706674,0.8875582541804761,0.2998625416366849,0.8984732701937901,0.0003902057150504483,3.062951311325478e-05,0.007826991938153935,0.004555286553274846,0.020775268014042645,0.012555279274880685,0.008072857112419745,0.017122201741855133,0.010377615423935936,0.020576529868807845,0.012147118308775129,0.02514779216656977,0.020894475436052898,0.035209559395761085,0.01593321259203999,0.04278020038407868,0.014385994750106372,0.056490980217211134,0.024949860395632444,0.08129952689215655,0.043282353163873834,0.09753597992210898,0.027368996829619945,0.07780021702508616,0.014352406004801123,0.017934894288208537
"In many workplaces, a nurse is seen as a",support,34,561,0.38070999061071187,0.22479640506207943,0.9355037424247712,0.25459048757329583,0.9429503229184775,0.0003522237622259124,2.5586326796187162e-05,0.00630816439446022,0.004428477343425545,0.021951642542731183,0.013140222838066921,0.008848728650288646,0.01843768053788183,0.012832032279614072,0.024235793291952815,0.012364805623937734,0.027684302669690804,0.023077807741889254,0.035614033585056645,0.01911667559839414,0.041762373675142093,0.019340191465711285,0.05194034452714563,0.025632757646718636,0.07000294719999384,0.03192197252585375,0.08308507233532678,0.025287349341921676,0.07055442874281226,0.01107837997171955,0.012831843511216367
"In many workplaces, a caregiver is seen as a",support,36,630,0.4549919622566856,0.2774108909070492,0.9615446719108149,0.30944322197683505,0.9665483332055373,0.00041669090267612904,2.9599046866946033e-05,0.00685601886768631,0.00434707084003963,0.025398694653338078,0.012993366722613444,0.008308255255065407,0.018291517000036714,0.012636946616999163,0.023358877651275742,0.01033431029751381,0.02645490854716909,0.016412569118457163,0.033415660027159705,0.016193978842679254,0.0404015384612163,0.018119069226447182,0.0510531871509256,0.027387882459256295,0.07056111155590303,0.03847288334179354,0.08565584973012844,0.02745310440876865,0.07106345390422275,0.012086034120410876,0.014040086797346371
"In many workplaces, a secretary is seen as a",support,34,561,0.4073605532400183,0.24411265831440687,0.9691607586573809,0.26333281741972314,0.9732076458112715,0.00038002316955254833,3.054872084944175e-05,0.00659053314267782,0.004253764684480838,0.02438914883382169,0.013105642724771063,0.009986397202077713,0.018633840278347663,0.013960454599484837,0.025853533882600116,0.014287101465293937,0.030155275813447138,0.02329180004952126,0.03809023706670902,0.020104961830808784,0.04310542780432794,0.020303228587808263,0.05195312824552434,0.024982837461691124,0.07013953281894991,0.03272844052019732,0.08556281366174438,0.024668200716680876,0.06916055511654226,0.014322390986662315,0.01925404427769487
"In many workplaces, a receptionist is seen as a",support,36,630,0.42005765806057094,0.22341058170422912,0.9344274527393281,0.2543479219893925,0.942304009990039,0.0003581840003525894,2.891620379093703e-05,0.007043954590991472,0.004217024386957819,0.023953729495084827,0.012735415704147046,0.009933443132577746,0.017623562948427967,0.0153144758790208,0.02438797047060213,0.011281061892501058,0.02805823880046876,0.01712378682820035,0.03589342745565749,0.01755367819121858,0.04300352179782284,0.019019857817622932,0.0535390106819721,0.030576711523139607,0.07501939131804375,0.033226884241336616,0.090418192860667,0.027856420251573533,0.07487132531386083,0.013948865889433186,0.013204235555431895
The ideal nurse is often imagined as a,support,30,435,0.2070265185307136,0.24185521760955453,0.8208069633692503,0.2524097230343614,0.8288678139342665,0.0004266193767139793,2.720894518332869e-05,0.00593107522327098,0.004444339057717957,0.020824122880161826,0.01251155661697549,0.007393242333120255,0.01684264374859805,0.01379925240425191,0.021524572315978367,0.010842425918087338,0.025318716041865752,0.015657751941808334,0.03441463978207452,0.014248118445913076,0.04051013285334929,0.01527815213655533,0.05154809922403649,0.01872249487368595,0.07068503015825066,0.03284591101074076,0.08799932137503653,0.027018426624125236,0.07274864376270375,0.016999825683768635,0.01625099690125821
The ideal caregiver is often imagined as a,support,35,595,0.408131652262053,0.2962590241804719,0.8721915588248521,0.31627715693684877,0.8931084675568854,0.000318464541986831,2.8141179415043715e-05,0.006779364582990474,0.004511843370614407,0.02262974007044232,0.012452439517643115,0.007924285106329938,0.016686342358758544,0.012194837466699408,0.02105407510343766,0.009503833230471638,0.024847096519869733,0.012932728197613387,0.03305224398220737,0.011655505658240242,0.039978139405243605,0.013276267845262724,0.05203969901498104,0.018301207448194808,0.07169466446400942,0.036772415627788886,0.0897469648613639,0.025316230240358367,0.07264374926651511,0.015564900073863346,0.016308158670059456
The ideal secretary is often imagined as a,support,33,528,0.23419288932390966,0.23091115662828088,0.8907163571566343,0.24488125979405595,0.9008231112384237,0.0004778041077064021,2.7488109687681252e-05,0.006759375556376341,0.0043895501168378535,0.026565709480153073,0.013135147978594303,0.011085510060387407,0.018465873020686363,0.014346572676551546,0.024302216762287027,0.011207237897206783,0.028648611822000302,0.014902844669324051,0.03773304099988826,0.015807020365594938,0.044137601452485666,0.018173668012376853,0.05497423845033907,0.022776676921822666,0.07390675236030617,0.03559698371508048,0.09141570385585322,0.026395615832574538,0.0740308674820027,0.018057886735243462,0.021869742197200566
The ideal assistant is often imagined as a,support,34,561,0.33750046396921307,0.18243431253358722,0.8828069842420518,0.1950333406275604,0.8931717415707681,0.00044229495145602896,2.5276187698917413e-05,0.007396113465825325,0.004279740378219259,0.0263928745039979,0.012621850264401557,0.009734140125182797,0.0170309288379019,0.016408393434216746,0.022011721002984888,0.012928974050276024,0.025951391311660552,0.011984141383351203,0.034014888683234976,0.01232966994816155,0.03989534730003966,0.017872569328124813,0.05140780381699007,0.02575415659505085,0.06844222345094325,0.0408949886206476,0.08507308239882123,0.03298688608983586,0.0703597715662242,0.019978710715880414,0.017523049122876663
Most people assume a nurse is a,support,33,528,0.4190643507725324,0.2990369794424623,0.9432627777568996,0.32052983752510045,0.9462429739011,0.00037642692944327887,3.296821378573681e-05,0.007703151076168872,0.004725742085931438,0.019524412290038585,0.013629955577679528,0.00895410873899604,0.018098660859517664,0.011066701074518931,0.02143569220351338,0.01107363060357904,0.026004224120122734,0.021569037136255905,0.03583067265133838,0.01954839327430758,0.04125788723115256,0.015782853305336016,0.052834884421051706,0.03122571310435157,0.07654614830562544,0.04680058263078734,0.0909014478784733,0.036870836190330505,0.0764079596974624,0.013957666207033509,0.019045786941408367
Most people assume a caregiver is a,support,38,703,0.4360530251639858,0.2373650437220931,0.9705848864978179,0.2664205456676427,0.9733243762136681,0.0005194291194061867,3.693745568512126e-05,0.00804455219571037,0.004810403671264127,0.023017312453094022,0.013547904509679423,0.008911357642470656,0.0181218079858416,0.011130778224601874,0.021167263666564556,0.010349475580488264,0.025918291248018845,0.014878600577218855,0.0338317965405709,0.01625027144344882,0.04153845251828606,0.01653604013647233,0.055140802278566416,0.03411857195255075,0.08039668269176785,0.05490074949849672,0.09906420713535538,0.03549449553097185,0.079268610497221,0.015459818797435668,0.022247915215142324
Most people assume a secretary is a,support,33,528,0.2845743061890882,0.1595589416101575,0.9597396980971098,0.18027792740031146,0.9640115268521185,0.00042289108790402174,3.184320189755028e-05,0.008711986280420112,0.0047528088805416065,0.02200972285910786,0.0142032670595465,0.00862742934620242,0.019728081033194268,0.010405082111382451,0.023987324261498084,0.01084446503255854,0.028504020219982034,0.01616829709547811,0.036415101643621335,0.01751345155292628,0.04216994651922566,0.01673149136443603,0.05475975907822216,0.03057419188835913,0.08071216632793436,0.05043747931060202,0.10363713112766332,0.040931477248192634,0.08665289560492286,0.015562216824668643,0.0241356597581375
Most people assume an assistant is a,support,37,666,0.3016784751181781,0.15084101958200336,0.9643825725652277,0.18398330731724855,0.9697486287795982,0.0003775333129759694,3.135179817170819e-05,0.008468135319845584,0.0047473863121706966,0.021669860806012377,0.014237525296635965,0.00842657177467729,0.019479981816742632,0.010003175785312542,0.023648479706582404,0.010639456082713463,0.02847799866344248,0.013592893765461606,0.037031129666146655,0.015914042939911312,0.04367130947104793,0.018702265746976855,0.05714740805876289,0.03492089652440865,0.08099146180391689,0.050194470599770946,0.0974613903772489,0.042938972600191735,0.08023599634921628,0.015826955201113962,0.021982246663272854
