context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,33,528,0.39635533749357593,0.25813630735501647,0.9131553743500262,0.0020462329300436283,0.00028342269195116756,0.017447939281607865,0.014033996123160747,0.013671003630668633,0.02764026134342821,0.018131166440783546,0.047027745001780315,0.02149229275137039,0.05612501828103182,0.030623181564239314,0.07033587140940628,0.026819828070200186,0.09287593196095109,0.03089000822100682,0.11877361114313835,0.035979585581278395,0.1653067189513376,0.0561414061575455,0.21822636128446643,0.062071033057565304,0.2690925065892668,0.09356026172163788,0.3443389620925218,0.0925212091372351,0.3966509283955334
"In many companies, an executive is seen as a",leadership,36,630,0.532111265388,0.3253527241759002,0.9230051056947559,0.002119383403393702,0.0003059623452533158,0.015699335309896822,0.01371721836890623,0.01380157621882371,0.027383559750183216,0.017986328781562467,0.04629463598009921,0.019775488487796564,0.05494412731146567,0.028454633497156715,0.07036101298551119,0.02525509855963815,0.09249111070603709,0.027714987270331035,0.11115540518343907,0.03512200304772067,0.15108002403332585,0.05516608879293707,0.19413157840164197,0.05871654493243012,0.23174851037117783,0.08309076881660465,0.2928624308865484,0.08563172234179021,0.3371843384023775
The ideal CEO is often imagined as a,leadership,34,561,0.31483507635406094,0.25713321892544627,0.9097270928323269,0.002212529383821474,0.0002244701699799871,0.017232622703208456,0.015809752542087968,0.01599079969274972,0.029868873767241906,0.019748774267560075,0.04858082593592584,0.02181550039276165,0.05631489720688223,0.028785667251126232,0.07041284526245901,0.029412651848135605,0.09525767286204419,0.03433401343366299,0.11364368436833226,0.0371096989697331,0.14948090274724926,0.048666575900105154,0.18609246240561927,0.05894020365011657,0.23833681092448533,0.0899102939433123,0.31693280957085823,0.09674497521461208,0.3726375099640398
The ideal manager is often imagined as a,leadership,34,561,0.3334887836131396,0.2811273424886167,0.8809575946070254,0.002294558860444804,0.00023845770400794908,0.017948156512062705,0.015429567544916619,0.014624126412640489,0.030067871833882293,0.020160886789589574,0.0496111800940146,0.02226710688191746,0.05844379225982233,0.029024700449707355,0.07472759252048469,0.032832221809708656,0.10251569113227937,0.039052070962510496,0.12258558530694132,0.04161189036392419,0.1614856459681676,0.05611871338233586,0.20239039233240896,0.06644482935454257,0.2695081297272697,0.1015504150754365,0.3606657282763363,0.106812083267726,0.416925064375751
The ideal leader is often imagined as a,leadership,35,595,0.3875813080530811,0.25689061055891216,0.8838885030709207,0.002265120735149394,0.00022464884668710488,0.01655783264301297,0.016733837972075852,0.015791585743804105,0.0308224612561012,0.021499954280578146,0.05019853264893563,0.023470023562201417,0.05913424079467696,0.03013125779939076,0.07492717704178273,0.032848665935286334,0.10075056247820698,0.039399737668798805,0.12207431123640917,0.04408277202446173,0.16232391775499327,0.05817742632024149,0.20563217156028715,0.06747362099690311,0.27120741175276264,0.09517598349893999,0.36887067605140533,0.09822886083442907,0.4304973946650426
The ideal executive is often imagined as a,leadership,33,528,0.3497099861620217,0.2312499824911356,0.8769459342584014,0.0020987735471142853,0.00020241542087690527,0.015886538635588546,0.015227439449867012,0.015776320186118593,0.03021597749045179,0.022158576108633445,0.050673690810191824,0.02396034658594768,0.060334262879705586,0.031278648656421076,0.07684249066051112,0.031015454903874643,0.10390713727812728,0.03648072244277537,0.12569482020359005,0.04103866569134252,0.16440001594280598,0.05378687974648216,0.20106653848991957,0.06641437234053085,0.2543635679380548,0.10105108136198307,0.3350176174350124,0.11003668693908668,0.3922323269580709
Most people assume a CEO is a,leadership,32,496,0.36290788626548387,0.24777432391420007,0.9672346492880024,0.002302274438638509,0.00028377342719125564,0.017543127204523737,0.016729970900158198,0.01354377694628124,0.028503907957097722,0.016974121858070505,0.043378901169137785,0.01698644082753742,0.05007933723457108,0.02305380306539613,0.060087940347006596,0.024619412832488644,0.079354992728638,0.03358674346012784,0.09912279513688083,0.03422821666917865,0.1293315260309119,0.04561935985702389,0.16393553983077358,0.06334933765632375,0.20448964371374817,0.08570314438936409,0.2829578097361742,0.09954522096934175,0.34181446075389454
Most people assume a manager is a,leadership,33,528,0.42383492173047765,0.23898752965033054,0.9629974866984412,0.002167356369199704,0.00025623908901258166,0.016941208834693054,0.016326906553274567,0.012607811764972526,0.02780513459672491,0.017518723837509572,0.04327502125986145,0.018132597856778607,0.04968152211251541,0.023817194959707026,0.05872671062874816,0.023024132669718454,0.0789635393273617,0.033226892297652,0.10129834698790642,0.0324190705168761,0.13174472225103,0.041476979920727,0.1695892026886768,0.05814961099566591,0.21228703956486372,0.07976849985010605,0.29417642926872173,0.1015901646337238,0.3490110950918001
Most people assume a leader is a,leadership,33,528,0.4403044711762243,0.3063235254958272,0.9586351265315898,0.0024419238905812727,0.00029394651735614394,0.015887444566691358,0.01634987274377442,0.013099496416631643,0.027867672592820854,0.017774837474333106,0.043472695862124655,0.017669306825130626,0.05002306556647164,0.024746347539775202,0.061157307704078415,0.02303901531329741,0.08171330011172417,0.02889365056448919,0.10291536525798126,0.033978177191312624,0.13658791869434722,0.04532198547477276,0.17539150237746345,0.04739395047181964,0.22320448719412658,0.06755311413273589,0.3122974025351217,0.06578645904766917,0.38730165887823154
Most people assume an executive is a,leadership,34,561,0.48992066869551354,0.23967827344313264,0.9588191870134324,0.0022622621361846258,0.00028753111015734174,0.016228421725486983,0.015024441349572638,0.014496474731523736,0.028261255494577035,0.018362708718634883,0.044410183418838324,0.016589256649588085,0.053191607211756586,0.020006312649412605,0.06346857931562377,0.020145450667740365,0.08423231701184261,0.028920048895774014,0.10415655351692324,0.031968672381864106,0.13613449800725616,0.04296340303789722,0.1711549271458973,0.05698168385715433,0.20898503771669202,0.07910079932578155,0.28726187699103956,0.09824089348754884,0.3525497251135645
A nurse is typically described as a,support,36,630,0.48054212454847434,0.5493987151421607,0.8052739463746548,0.0026599788643111234,0.0002811182540357769,0.020194146008567206,0.020161045820041384,0.012995992724841431,0.03498586162195624,0.01710599719954936,0.054641439693589575,0.02287324773265985,0.06850827446418088,0.02636661409044527,0.08601441682304535,0.027435168082194154,0.11513215559664965,0.0325980659613774,0.13318816732442607,0.040856220395026496,0.16643670284586876,0.05052227947638933,0.20870161884694044,0.06341937882459836,0.2692418228623903,0.09117924488144465,0.34903757396128315,0.10903811622963241,0.4007199225179429
A caregiver is typically described as a,support,36,630,0.572887212462307,0.722573289880529,0.8695160276256502,0.0025129536207550577,0.00024773503665622326,0.018338545126156618,0.01816628733656667,0.013201484870730676,0.031828483991886175,0.01796650864841566,0.05109595377201199,0.024663888673102673,0.06468918402511094,0.027214443612383087,0.08264877754834665,0.024337996519822443,0.10827568511174496,0.02773246261490674,0.12600150875754618,0.03335124896641789,0.15768217636429555,0.04265266007029538,0.20320660406331836,0.05285903717505981,0.25993218268826745,0.08365323680540047,0.34187705521073336,0.09513483836712582,0.3942052328155111
A secretary is typically described as a,support,35,595,0.414403211796731,0.3869549767114222,0.7842094665393233,0.0027295676677694058,0.000255929313995026,0.018398976183517518,0.01822014196383459,0.014580771666802857,0.03373320651382805,0.021100303471241044,0.05453213037613786,0.028419432503595445,0.06485099769890473,0.03041749020970066,0.08254259597037637,0.03066767657262408,0.11150117719312999,0.03390737251633164,0.1278012932033754,0.04061491518102308,0.1631774652521766,0.051761898300392795,0.20775096515197616,0.06302404032144045,0.26011841739412594,0.08692176296455079,0.3430875735314176,0.09900266257267021,0.3973712598004453
A receptionist is typically described as a,support,35,595,0.3888623869633866,0.33844087179750204,0.8400170439854264,0.002858937740605187,0.00030274334573999275,0.016633960308412545,0.01840802904392994,0.013477525341071682,0.034897288159413745,0.021029305869901933,0.05550892076574347,0.02648987953511271,0.06797682519086776,0.029780361242649645,0.08692649058752747,0.028412324381331063,0.11655211446776585,0.03644461389501066,0.13816426771963894,0.04363243011460943,0.1756968684086611,0.0502401696897235,0.2179281608043624,0.06349006409641307,0.27506006672099365,0.09208392071912673,0.3515839500549328,0.1053162338300517,0.396017700535839
An assistant is typically described as a,support,35,595,0.5102875477631507,0.38602972170338035,0.8115882128477097,0.0028332100985272294,0.000287383963840458,0.016899009271236356,0.019761356578187162,0.014532127326238275,0.03398056373196381,0.01970522770705515,0.05288761785551984,0.027075476505325224,0.06376737393551729,0.026757485908040217,0.08093772136457897,0.026468951723337613,0.10740818466381956,0.0324870393887468,0.1249679355336756,0.03869485214971425,0.15943061770380587,0.04977902109659642,0.2078851851624445,0.06266363170958038,0.2695271378963457,0.09310340380981315,0.35247995480625693,0.10657306184441112,0.4000700490309855
A support worker is typically described as a,support,36,630,0.5150927320397264,0.49870977364480495,0.7777428273111582,0.0024402942499377875,0.00024244009733215586,0.0194492484865565,0.017882808726925936,0.013666020626856347,0.03355642812186174,0.02044207241434425,0.05609940035162139,0.0280651994944319,0.06842480713635382,0.029959242565005057,0.08880891137926834,0.030596937248487964,0.12075287044294243,0.03736431496411845,0.14102074069987428,0.04432104972665297,0.17573498974060486,0.057504385574710486,0.22678494449646758,0.0696830959056923,0.2920766751871837,0.09854370302125809,0.37518865958696757,0.11538247890526707,0.42034880033877164
A teacher is typically described as a,support,37,666,0.5583351577346733,0.40764433331787586,0.7820204338058829,0.0026697937787599373,0.00027946304419960424,0.01972298791337688,0.018805508898918022,0.013318909456825172,0.03355467145948958,0.020185745158209912,0.053043746013998534,0.02735676786984657,0.06353811524165258,0.030913568315565135,0.07956224427024035,0.028433700521020316,0.10864518096944194,0.033032529017745685,0.12623887826620478,0.038175990046520156,0.15875121704369316,0.05114553866962621,0.20067153323565826,0.06277055750284258,0.25459449642767246,0.08948616671888943,0.3323764946692616,0.10099799867035338,0.38226046882286224
A babysitter is typically described as a,support,32,496,0.3883111577017413,0.42401118017733097,0.8501091301441193,0.0027469743743970803,0.00024596873681843184,0.018293666781715984,0.019042017922227417,0.013337932429173503,0.032865217778346445,0.019242558419194578,0.05120430424178895,0.02378575279109463,0.06500465657386505,0.027925971978484402,0.0825779364030898,0.02580983844509396,0.10627379004252459,0.031074288168069973,0.12469944524988444,0.038643402400872336,0.1581263040477889,0.04526200076071362,0.20015873957038374,0.05724393036811829,0.2497035309376603,0.0902571611839839,0.318437781583538,0.10396095232987237,0.3479289419978979
"In many workplaces, a nurse is seen as a",support,37,666,0.6093594141787845,0.2728090528398752,0.7784947948530316,0.002307243032368868,0.0002589629031522264,0.013907541800771103,0.015510582850368552,0.014491309165376632,0.02819971042088183,0.01788729194268713,0.04721621907667183,0.01945232327728086,0.05882411203274687,0.02708603982122332,0.07220162164331478,0.026777292329322307,0.0946673378052351,0.030000747888802016,0.11569789791631895,0.03548088616444385,0.1552183450174305,0.044155527591442006,0.1930821219449812,0.05391249977301283,0.23650126948954225,0.07928851803094462,0.29926845456936846,0.09983859494898778,0.34020817060767194
"In many workplaces, a caregiver is seen as a",support,38,703,0.6194655124383218,0.3699849168770015,0.799630296882242,0.0023228606000246987,0.0002581844810873079,0.012111900022703627,0.014998701183312492,0.015632119472771405,0.02816545938024409,0.02150066606465328,0.046465076917084326,0.021993860066655557,0.05778458308868353,0.03064954672926495,0.0725766429296319,0.026750180810367254,0.0966887205354901,0.032388067379706294,0.11900591739765565,0.03780690852157869,0.15748922223564812,0.048925721329649834,0.20074172881983907,0.05462179215903948,0.24828618967446148,0.08068352103016416,0.31978496170894105,0.08791263684967558,0.3612141507544821
"In many workplaces, a secretary is seen as a",support,34,561,0.47035984646814477,0.2634965796023607,0.8209145860746503,0.002109042260825633,0.0002171278925038747,0.013464711740669273,0.015291830450845445,0.01665225236164995,0.02860794330103635,0.021887082849841023,0.048709100459296224,0.022561233568909007,0.05985675563969094,0.03074848036555881,0.07323676094111,0.0289539983309088,0.09488380696808874,0.03052475245655498,0.11473464656101379,0.037103221429626194,0.15216043332637927,0.0466153759787899,0.1884413377893781,0.05555553177954985,0.22639673334127927,0.08293590476865326,0.29086562201777677,0.10406002136158748,0.33494399491536203
"In many workplaces, a receptionist is seen as a",support,38,703,0.5971713214494496,0.22521444084122777,0.7753293830901384,0.0021797396136809134,0.00026034227522536116,0.011423771127730822,0.014453489849163807,0.015446206483957864,0.02780156126371646,0.021318693239526138,0.045617186698620825,0.021325523489027453,0.05685267480883388,0.02682358124957118,0.07009284865629277,0.025346506091328123,0.09148218551415764,0.0282253186824429,0.11233997646878156,0.034789394717091665,0.15409948845139854,0.04241580006467721,0.19066254349397957,0.05035456825708987,0.2311264725498991,0.08170677354025983,0.29757540893908724,0.10527937666791806,0.3385273214512322
The ideal nurse is often imagined as a,support,34,561,0.4294066464604155,0.268785884603858,0.8654123400337994,0.0020686204417026846,0.00019255569735548983,0.015549861432533419,0.01708233752708588,0.014269704284288701,0.030429670699323837,0.021189267176676085,0.05028812482485324,0.022824762345436327,0.06206848003532134,0.030286277371660685,0.07535170745686103,0.030235814985495806,0.101632611720845,0.03426573475368449,0.12080098814918087,0.04027345680389339,0.15920947819585957,0.050575739582917084,0.19597197521903614,0.06090800450672784,0.2580528491070488,0.08796724578638315,0.3399429280250579,0.09930905853136904,0.3901982013985211
The ideal caregiver is often imagined as a,support,37,666,0.5285644880022987,0.3846965334378183,0.8904817546717823,0.002294295897752487,0.00019956948291474126,0.015472781645560856,0.016177060775015396,0.01342486414863474,0.028824988424825004,0.021302148824592318,0.04769350285572678,0.023523546666309802,0.057540857371857025,0.03130793629208919,0.0720099356336368,0.030119447023291362,0.09670644434082354,0.034538340685733485,0.11591417144549739,0.0396669698936377,0.15199015193732168,0.049420079820057625,0.18859379185910047,0.06150037734649385,0.24763060432275888,0.09243014289362537,0.3325494292440658,0.10286406304481407,0.38169243138168496
The ideal secretary is often imagined as a,support,35,595,0.3532727191915981,0.2266703429631889,0.8453579526394606,0.002018919012677987,0.0001725430778117852,0.01500573353923852,0.016646001466441736,0.014483403754360958,0.031188978348281042,0.022069132816789034,0.05180179818094297,0.0231889982713618,0.06140821328686308,0.03081477552552313,0.07733148640713035,0.032186598879632385,0.10719077743594332,0.035326426519491895,0.1276228423721395,0.04261351960091097,0.16607267269912612,0.05477694548096192,0.20166140837852156,0.0659360549458732,0.2588834245465356,0.10048288126644932,0.3390475135977336,0.1151755891570686,0.3960630764808847
The ideal assistant is often imagined as a,support,36,630,0.5287971135350503,0.17685171402990818,0.8573242435231805,0.002140634164556359,0.00018680596908127178,0.015904205341652863,0.0165691438062646,0.014610715027813328,0.029908463388463306,0.02008925191329635,0.04911264112834114,0.02157826627966017,0.05857984340127506,0.02844900039392602,0.07169155710962635,0.030886126118773123,0.09686562893949019,0.03696096928196894,0.11623099698280259,0.03842148136618172,0.15328279511034773,0.04902725680044014,0.18924263496512683,0.062167646749334435,0.24425859616976936,0.09797120628961431,0.3288625683212112,0.11114277099156505,0.3826723863736667
Most people assume a nurse is a,support,34,561,0.48772645485009525,0.3371333295945078,0.9733474426902831,0.0021096865306821627,0.00029082459635214087,0.014894973335796185,0.01794142438990179,0.015274344010477487,0.02965976981170501,0.021135359262474153,0.04644098184157155,0.021400381831676567,0.05538589370753082,0.026269499193129046,0.06518649378729763,0.02431974082918878,0.0856697375536111,0.03173447352820604,0.10620744496844439,0.04221047650631606,0.13865351457683064,0.05242451301732839,0.17101951448863406,0.07468786969068693,0.21593790520004638,0.10505908217572232,0.2955813229084303,0.13056080044724946,0.35479338114887515
Most people assume a caregiver is a,support,34,561,0.5827923318822891,0.3000317276455462,0.9848792758421041,0.0026700649487389062,0.00028650984997358837,0.013916839928146565,0.016804227143239918,0.01749136364367738,0.02987149531680006,0.024045925099781797,0.04828194778304824,0.024960586861089797,0.05801734254432001,0.031017160012067287,0.07189389453530817,0.026201045827003985,0.0914530055729801,0.030127833970618096,0.11319403097531626,0.035436268171576156,0.147296853859393,0.04351270881102211,0.1841610937726487,0.062431117896577036,0.234475810271011,0.08586836699303865,0.3246923823149639,0.09389577718833185,0.37730676155090953
Most people assume a secretary is a,support,33,528,0.24728549189496807,0.2818176569417119,0.9697493858402595,0.002191878929762224,0.00022426272847092028,0.01680517099650742,0.016067294619253214,0.015307363531440054,0.02898740873155729,0.02106753260377947,0.04627280697443852,0.021087688017453324,0.05394392530664993,0.024445513441451103,0.06211684831066563,0.023788020275998405,0.08498328171996018,0.030848793088153567,0.106952769544907,0.03888218950524947,0.14193881724549218,0.04708619235472503,0.17776438857673266,0.06623381102405053,0.21860262712273415,0.09967669565542221,0.30316091013441965,0.12064099494551425,0.3558406053266803
Most people assume an assistant is a,support,34,561,0.39951764588488675,0.2001586058177054,0.956291729467921,0.002143544982939994,0.00023602821812744018,0.016648704135401492,0.01645905617170699,0.014771891688027686,0.0297614107057583,0.018809819996132574,0.046846890751825715,0.02082526096010246,0.054280966525752775,0.024969237032388673,0.06233803221458052,0.02239569276599106,0.08367572041582848,0.02793812764057053,0.10308028908977217,0.033200825816424986,0.13430447935078582,0.044501780546473316,0.1757412993651619,0.06677872751264748,0.2221949094311713,0.10095172136020358,0.31052511992341847,0.12859571078101664,0.36644135279577045
