context,family,shared_vocab_size,n_pairs,l2,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
The ideal manager is often imagined as a,leadership,33,528,0.2899843704247932,5.363266576420177e-05,7.77930924386689e-06,0.0014301316078865166,0.0002417401833967729,0.0008807724172418767,0.0003136595090230306,0.0004967973765098687,0.0004289132176023541,0.000902482731775804,0.00043098493055863815,0.0010139535773884165,0.0005937019983927408,0.0010888641982367544,0.001123168251731179,0.0009614360151868877,0.0007976582556059866,0.0009797759579889703,0.001969752889690977,0.0013095932927998629,0.001945029605518688,0.0037083572736292176,0.005524996555212772,0.007133687761696902,0.01277673425096454,0.07475583176269676,0.1860742045171333
The ideal leader is often imagined as a,leadership,36,630,0.27382621905472515,6.011033815050882e-05,8.841355641682943e-06,0.0013779346905057393,0.00023345980379316542,0.0009034907060956198,0.0002834763791826036,0.0005257970756954617,0.0003994057575861613,0.0009049189469170949,0.0004014621178309123,0.000986163578336201,0.0005712095234129163,0.0010782029893663194,0.0010532024833891126,0.0009571293989817302,0.0007390065325631036,0.0009573609109908816,0.00214944945441352,0.0013831276742238847,0.0018538402186499701,0.003785170354540386,0.005188433660401238,0.006433791962880937,0.011840767330593534,0.06349015231170352,0.16782118380069733
The ideal executive is often imagined as a,leadership,34,561,0.28349568592381835,5.7917440213834116e-05,8.030849344590132e-06,0.0014132934883104077,0.00023317687651690314,0.0009475499125937939,0.00028763097875258504,0.0005807196605226785,0.0004001925973331227,0.000982495765210048,0.00042296683087068447,0.0011019360360402261,0.0005914253347060259,0.001181665057592001,0.0011157235678504495,0.0010035883721608316,0.0007697817157296574,0.0010904124713836507,0.0020496003768023323,0.0015574351564023158,0.0022238054696251362,0.004114472398570939,0.006002792540718527,0.0069741530214401486,0.013849938617033116,0.07181084539854166,0.21285105891087475
Most people assume a CEO is a,leadership,33,528,0.3064025905536469,5.287699627153801e-05,9.072549415357185e-06,0.0011411970763495474,0.000254788181998513,0.0007724153498808543,0.0002601688558405096,0.0004441898429032528,0.0004489313472401012,0.0007980587807568637,0.00046561161677042645,0.0010253423542687387,0.0006355679396427039,0.0010654839376608531,0.0012864362109791148,0.0009512850506739183,0.0008577072259151574,0.0011166438008799698,0.0017546559825088038,0.0015977056640567202,0.002051010276332046,0.004040118532650398,0.005441692742434415,0.007422601183255513,0.011994020505384966,0.05474983008973526,0.19421957117138486
Most people assume a manager is a,leadership,30,435,0.2932839812753105,5.3512913057173805e-05,9.594360987345378e-06,0.0012619106248877513,0.00026742021242777506,0.0008196947218357831,0.0002895911534627279,0.00047446667462929914,0.0004777193069458008,0.0008683858246638857,0.0004631459712982178,0.0011043495145337335,0.0006425718466440837,0.0011525522703411935,0.001257536808649699,0.0010636814709367424,0.0009008824825286865,0.001274927868240181,0.001902868350346883,0.0018986527947173722,0.002202300230662028,0.004848568603910249,0.006018775701522827,0.008697454408667553,0.013253355026245117,0.057309459132709725,0.21467291514078776
Most people assume a leader is a,leadership,30,435,0.31749264608520217,6.086689302290993e-05,1.0502338409423827e-05,0.0013333209629716545,0.000261537233988444,0.0008866430699140176,0.0002684334913889567,0.00048687800593759823,0.0004661997159322103,0.0008408258701192922,0.00044227043787638346,0.001044840922300843,0.0006192247072855632,0.001130499921996018,0.0011961718400319418,0.0009935402322089535,0.0008561134338378907,0.0010715499691579533,0.0021044909954071045,0.001714057483892331,0.002162492275238037,0.004015118637304196,0.005751707156499227,0.006985771519014205,0.012845881779988607,0.05956407422306894,0.20066513220469157
Most people assume an executive is a,leadership,33,528,0.2888912673363582,5.426088517362421e-05,9.860053206935074e-06,0.0012929500503973527,0.0002655025684472286,0.0008277896453033794,0.00026823535110011244,0.000478196663386894,0.000465031826134884,0.0008347595505642169,0.0004613110513398142,0.0009999701922590082,0.0006475123492154208,0.0010818718283465414,0.001432637373606364,0.000912540564031312,0.0009606914086775346,0.0011896888415018718,0.002065486980207039,0.0016548154932079892,0.00246473334052346,0.004085907656134981,0.006561945785175671,0.007772739186431422,0.015213921214594986,0.06286004270342263,0.23604830286719583
A nurse is typically described as a,support,33,528,0.4160452154859068,4.059776212229873e-05,8.63544868700432e-06,0.0006698388041871967,0.0002447420900518244,0.000555705391999447,0.00028769355831724226,0.00031184472820975566,0.00034506031961152047,0.0005634674294428391,0.0003274751432014234,0.0006282104913032416,0.0005018476283911502,0.0007292622643889803,0.0009561650680773186,0.0007392924391862118,0.0007677078247070312,0.0007766131876092968,0.0022706317179130783,0.0013893817861874898,0.002226112466869932,0.0038900546955339837,0.006162177432667126,0.007123788875160795,0.013716975847880045,0.05275645558581208,0.178317899053747
A caregiver is typically described as a,support,34,561,0.5186096268022315,4.943594363071489e-05,9.482397752649644e-06,0.0007957823561262107,0.00022680093260372386,0.0006252811979270024,0.0002807150868808522,0.0003211123208098658,0.0003205415080575382,0.0005441081715140113,0.00032321495168349324,0.000594103612576789,0.0004899010938756607,0.0006816889725479425,0.0009324568159439985,0.0007376430718869024,0.000737141160403981,0.000811387935849222,0.0020964987137738395,0.00140227990991929,0.002100932247498456,0.0038749264310812995,0.005448872552198523,0.007378870896902101,0.012931529213400447,0.06118456769648295,0.17804412280811982
A secretary is typically described as a,support,35,595,0.3566109430941341,5.728627453331186e-05,1.0209424155099051e-05,0.0008150099706249077,0.0002163665635245187,0.0007024069794085848,0.0002782651356288365,0.00038251516197909826,0.000371687752859933,0.0007235324683309603,0.00033730098179408485,0.0008227823161277451,0.0005684988839285715,0.0008916438126764378,0.0012658136231558663,0.0008226192298055697,0.0009743043354579381,0.0007930507179067916,0.002814779962812151,0.0013592317324726522,0.0024722610201154435,0.003169075881733614,0.006513363974434989,0.0064108360715273045,0.01451970168522426,0.07410765160031679,0.1798824088914054
A receptionist is typically described as a,support,36,630,0.4064421092897516,5.7232663744971864e-05,9.045004844665527e-06,0.0008503446503291054,0.00022173755698733858,0.0007101513090587798,0.0002929866313934326,0.00038828405122908334,0.00035751693778567843,0.0006248869593181307,0.00031891134050157334,0.0007123990664406429,0.0005001558197869195,0.0008053759733835856,0.001041129231452942,0.0008189579797169519,0.0008329550425211588,0.0009079837609851172,0.002616387274530199,0.0013492899281638009,0.002292002240816752,0.0034865757775685144,0.006413122018178304,0.007351126273473104,0.014207174380620321,0.058798218932416706,0.1777862028943168
An assistant is typically described as a,support,34,561,0.5002847276919702,4.279889737433503e-05,8.647932725794175e-06,0.0007173591119082854,0.00023873238002552707,0.0005389366982879911,0.00025842820896821865,0.00028626697798676246,0.00034979862325331746,0.0005219161191726113,0.00031589935807620776,0.0005432153768080441,0.00047348702655119053,0.0006299091107917554,0.0009351092226365034,0.0006282384807838263,0.0007678095032187069,0.000602571403279024,0.0022618595291586485,0.001137694891761331,0.002170986988965203,0.002938031087797168,0.005904236260582419,0.006123604833973496,0.012983458883622113,0.05319176303511635,0.1752224862575531
A support worker is typically described as a,support,36,630,0.5438217452844804,5.304340332273453e-05,8.705589506361219e-06,0.00091036804138668,0.00023412207762400308,0.0006569116834610227,0.0003046972884072198,0.00034283768563043505,0.00034048491054111056,0.0005785328055184985,0.0003229710790846083,0.0006415319821191213,0.0004786252975463867,0.0007439610503968739,0.0009223437971538968,0.0007925814106350853,0.00074870056576199,0.0008177608724624392,0.0022630741198857627,0.0013458138420468285,0.002158169945081075,0.003705087729862758,0.005890207158194648,0.006909602785867358,0.012532578574286567,0.06755554827432785,0.17429011894596946
A teacher is typically described as a,support,36,630,0.4822740991199463,5.746474341740684e-05,1.1285146077473959e-05,0.0007732938206385053,0.0002213120460510254,0.0006315554891313825,0.0002740869919459025,0.0003555482342129662,0.00034643875228034123,0.0006356068073757111,0.0003114740053812663,0.0007360429044753786,0.0005037403768963284,0.0008407925802563864,0.0010140289862950642,0.0008265587072523814,0.0007792247666252984,0.0008017428337581574,0.002389724055926005,0.001410642975852603,0.002304095360967848,0.004107779832113357,0.0063252995411554975,0.007360945050678556,0.01401131682925754,0.06288212062347504,0.20094447169038984
A babysitter is typically described as a,support,33,528,0.51152284599272,4.6493429126161516e-05,8.346456469911518e-06,0.0009082760097402515,0.00025738008094556403,0.000694238439653859,0.000301445975448146,0.0003646352525913354,0.0003477280790155584,0.0006309825588356365,0.0003045327735669685,0.0007072064009579746,0.00048437804886789036,0.0008275683856371677,0.0009621508193738533,0.000845551716558861,0.0007027315370964282,0.0009368836428179885,0.0019814733302954473,0.0015745361646016438,0.0022207028938062263,0.004059309760729472,0.006230825727636164,0.006745416783925259,0.013968250968239525,0.05271554650795279,0.18844475529410623
"In many workplaces, a nurse is seen as a",support,32,496,0.3785922527732444,4.955116779573502e-05,7.716938853263855e-06,0.0012294175403733407,0.0002446230500936508,0.0009081622044886312,0.00030433759093284607,0.0004795388348640934,0.0004116315394639969,0.0008549574882753434,0.00038122013211250305,0.0009063713012203093,0.0005363337695598602,0.001040891654068424,0.0009519048035144806,0.0009068721725094703,0.0007199272513389587,0.0010321891355899073,0.001469247043132782,0.0013951036718583877,0.0016831252723932266,0.0038996320818701097,0.004608646035194397,0.007426296871516013,0.010759811848402023,0.050910231687368884,0.1376661490648985
"In many workplaces, a caregiver is seen as a",support,34,561,0.44174894413240756,5.590979428214823e-05,8.190379423253676e-06,0.0011981112646759088,0.00022777915000915527,0.0007873777824714647,0.0002742462298449348,0.0004232735132363603,0.0003597876604865579,0.0007850892191052225,0.0003615214544184068,0.0008181798904337347,0.0005266911843243768,0.0009481290657465045,0.0009350040379692527,0.0008256363146232836,0.0007064885952893426,0.0009456136647392722,0.0014870640109567082,0.0012844293087773994,0.001740420565885656,0.00394938134467113,0.004777853979783899,0.007372944431508926,0.010932978461770451,0.04883148841254426,0.1569045834681567
"In many workplaces, a secretary is seen as a",support,34,561,0.3610628836364441,5.1170853157519444e-05,7.743344587438246e-06,0.0012645214636695576,0.00023890067549312815,0.0009171462314014129,0.00030860304832458496,0.00047748781568013836,0.00043553815168492934,0.0008721457870673793,0.0003846883773803711,0.0009174529668906581,0.0005571877255159266,0.0010623973321149693,0.0010636694291058708,0.000873249801084957,0.0007842358420876896,0.0009416232347063414,0.0016188358559327968,0.0012641120934443891,0.001704943530699786,0.003449265650886903,0.004546426674898933,0.006323247032369522,0.010321347152485567,0.05649995129163678,0.1450993366101209
"In many workplaces, a receptionist is seen as a",support,35,595,0.5007666034751317,5.235261275988667e-05,8.000646318708147e-06,0.0012482502881218406,0.0002362438610621861,0.0008389485984289346,0.000307638304574149,0.00044744325285198306,0.0004152740750994001,0.000848796487856312,0.00036431380680629187,0.0009200371614023416,0.0005272013800484794,0.0010341278645170837,0.0009334819657461984,0.000855112576685032,0.0007121562957763672,0.0009673432141792874,0.0014998504093715122,0.0013130577672429446,0.0016857283455984932,0.003648728783391103,0.004864364010947091,0.006899653663154409,0.010876892294202531,0.06122117270441616,0.15988002674920218
The ideal nurse is often imagined as a,support,33,528,0.3106965946183491,5.074082450433211e-05,8.713115345348012e-06,0.0011896451540065534,0.00022980480483084014,0.0008780376026124666,0.0002887050310770671,0.0004913525825197047,0.00039799466277613783,0.0008810957272847494,0.00038580460981889206,0.0009412457319823178,0.0005369204463380756,0.0010097908476988475,0.0009793801741166549,0.0009159417540738077,0.0006886305231036562,0.0009364145949031367,0.0017319339694398823,0.001381719767144232,0.0017101132508480187,0.004117609312136968,0.004881595120285497,0.00680516931143674,0.010957185066107548,0.05219611071163055,0.14677548227888165
The ideal caregiver is often imagined as a,support,34,561,0.3975882787355083,4.8394934166348976e-05,8.106231689453125e-06,0.0011725976080392984,0.00022795796394348145,0.0007914594787964847,0.0002808395554037655,0.0004152273111802371,0.0003482243594001321,0.0007648353270668397,0.0003460873575771556,0.000879515619838939,0.0004974533529842601,0.0009561495559950776,0.0009670538060805377,0.0009115960933732902,0.0006786129053901223,0.0009428911880588361,0.0016872058896457449,0.0013825864715372178,0.0017647287424872903,0.003889946801564698,0.004662029883440803,0.006526928215740836,0.01047072691075942,0.062315517541771476,0.15632845023099115
The ideal secretary is often imagined as a,support,33,528,0.3032308444833965,5.609135736118663e-05,8.929859508167613e-06,0.0013833070794741313,0.0002319198666196881,0.0009332594997955091,0.0002880963412198153,0.0005317386804204998,0.00042072028824777317,0.000925895729751298,0.00040344035986698037,0.0010338991203091362,0.0005983782537055738,0.0011515366760167208,0.0011198123296101887,0.000967889798410011,0.0007742498860214696,0.0009619086755044533,0.001936791521130186,0.0014041964754913793,0.0018968383471171062,0.003814649965726968,0.0052460594610734415,0.00659437816251408,0.01195320938572739,0.05706786417938543,0.15647287621642603
The ideal assistant is often imagined as a,support,36,630,0.4672734189552996,5.642648727174789e-05,8.4837277730306e-06,0.0012174085019126771,0.00022687349054548476,0.0008369354028550406,0.0002866188685099284,0.0004620507596031068,0.00039163397418128117,0.0008382451912713429,0.000370201137330797,0.0009164618121253119,0.0005121529102325439,0.0009955860319591705,0.0010423560937245686,0.000860277811686198,0.0006866306066513062,0.0008629995679098462,0.0016851193375057643,0.0012710195685189868,0.0018529676728778416,0.0032516110511053176,0.005287418762842814,0.005545130987015982,0.012563309735722013,0.06578045596205999,0.1875510017077128
Most people assume a nurse is a,support,33,528,0.4168702713856842,4.710290919650685e-05,8.872061064749053e-06,0.001024980323784279,0.00024819915944879705,0.0007394201150446227,0.00026665131251017254,0.0004196287781903238,0.0004548593000932173,0.0008630132810636001,0.00044853217674024177,0.0010084545973575477,0.0006338592731591427,0.001066640696742318,0.0011421767148104582,0.000997611970612497,0.0008300362211285216,0.0011890491075587995,0.0017201557303919938,0.0017367791045795786,0.0020476561604124126,0.004201989508036411,0.005596968260678378,0.008265529618118748,0.01301551948894154,0.05111011518447688,0.20019421432957504
Most people assume a caregiver is a,support,35,595,0.4478570794307429,4.7141964696034666e-05,9.487356458391462e-06,0.0012625354678690935,0.0002548132623944964,0.0007737701680479931,0.0002624562808445522,0.0004139464442469493,0.0004333717482430594,0.000782360349382673,0.0004411118371146066,0.0009167678215924431,0.0006077664239065988,0.0009797897659429983,0.0011340277535574776,0.0009427004501599223,0.0008739539555140904,0.0010562386833319144,0.0020667212350027903,0.0015837909794655166,0.0022148541041782923,0.004210987010923754,0.005502574784415109,0.007950212975510029,0.012652456760406494,0.0669065057980914,0.2217303420816149
Most people assume a secretary is a,support,31,465,0.34399135229788735,5.232608446510889e-05,9.342547385923325e-06,0.0012271320948036768,0.00024316387791787424,0.0008058703073891261,0.0002655675334315146,0.00044524413283153247,0.0004948550654995826,0.0008402427037556966,0.0004503842323057113,0.0010673035857498006,0.0006693274744095341,0.0011361598968505859,0.0013204736094320974,0.001004318396250407,0.0008883841576114778,0.0010938191926607522,0.0017699253174566453,0.0016405714455471243,0.0020026929916874053,0.003831947234369093,0.005183673674060452,0.007354886172920145,0.011827751513450377,0.05497739635488039,0.19266667865937756
Most people assume an assistant is a,support,35,595,0.4475677720462803,5.9831442953157827e-05,1.0250295911516461e-05,0.0012350417986637405,0.00024159465517316545,0.0008632098927217371,0.00026238816125052314,0.00047262636553339595,0.0004670807293483189,0.0008907892122989943,0.0004379187311444964,0.001046650650120583,0.000620629106249128,0.0010915672077852136,0.0011488165174211775,0.000912082295457856,0.000817511762891497,0.0010870495764147333,0.0016410350799560547,0.00173777051332618,0.0021227308682032994,0.0045420810955913125,0.005919654028756278,0.00846538433507711,0.013379192352294922,0.04907761381453827,0.21530875648771014
