context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",,20,190,0.0,0.3786077443510294,0.3786077443510294,0.3786077443510294,0.3786077443510294,0.0,4.9960036108132046e-17,0.0,8.881784197001253e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,7.216449660063518e-17,0.0,5.551115123125783e-17
"In many companies, an executive is seen as a",,20,190,0.0,0.29486074205487967,0.29486074205487967,0.29486074205487967,0.29486074205487967,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,6.661338147750939e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,1.6653345369377347e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17
The ideal CEO is often imagined as a,,20,190,0.0,0.24141146428883076,0.24141146428883076,0.24141146428883076,0.24141146428883076,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,6.661338147750939e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17
The ideal manager is often imagined as a,,20,190,0.0,0.24229162046685815,0.24229162046685815,0.24229162046685815,0.24229162046685815,0.0,4.9960036108132046e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17
The ideal leader is often imagined as a,,20,190,0.0,0.2818532856181264,0.2818532856181264,0.2818532856181264,0.2818532856181264,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17
The ideal executive is often imagined as a,,20,190,0.0,0.22338326298631728,0.22338326298631728,0.22338326298631728,0.22338326298631728,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,1.6653345369377347e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,1.6653345369377347e-17
Most people assume a CEO is a,,20,190,0.0,0.2610123115591705,0.2610123115591705,0.2610123115591705,0.2610123115591705,0.0,3.8857805861880476e-17,0.0,6.106226635438361e-17,0.0,8.881784197001253e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17
Most people assume a manager is a,,20,190,0.0,0.296325848903507,0.296325848903507,0.296325848903507,0.296325848903507,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,9.992007221626409e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17,0.0,3.8857805861880476e-17
Most people assume a leader is a,,20,190,0.0,0.30745924497023225,0.30745924497023225,0.30745924497023225,0.30745924497023225,0.0,5.551115123125783e-18,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,4.9960036108132046e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17
Most people assume an executive is a,,20,190,0.0,0.23967599077150226,0.23967599077150226,0.23967599077150226,0.23967599077150226,0.0,3.8857805861880476e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,6.106226635438361e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-18,0.0,4.4408920985006264e-17,0.0,6.106226635438361e-17
A nurse is typically described as a,,20,190,0.0,0.5763574317097664,0.5763574317097664,0.5763574317097664,0.5763574317097664,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,6.106226635438361e-17,0.0,3.8857805861880476e-17,0.0,1.6653345369377347e-17
A caregiver is typically described as a,,20,190,0.0,0.630046880338341,0.630046880338341,0.630046880338341,0.630046880338341,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,0.0,0.0,3.8857805861880476e-17,0.0,2.7755575615628914e-17,0.0,4.9960036108132046e-17
A secretary is typically described as a,,20,190,0.0,0.23564579687081277,0.23564579687081277,0.23564579687081277,0.23564579687081277,0.0,3.3306690738754695e-17,0.0,1.1102230246251565e-16,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,4.9960036108132046e-17
A receptionist is typically described as a,,20,190,0.0,0.35830740444362164,0.35830740444362164,0.35830740444362164,0.35830740444362164,0.0,7.216449660063518e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,1.1102230246251566e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17
An assistant is typically described as a,,20,190,0.0,0.37196411145851016,0.37196411145851016,0.37196411145851016,0.37196411145851016,0.0,4.9960036108132046e-17,0.0,2.2204460492503132e-17,0.0,9.992007221626409e-17,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,6.661338147750939e-17,0.0,1.1102230246251566e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,2.7755575615628914e-17
A support worker is typically described as a,,20,190,0.0,0.4216667872387916,0.4216667872387916,0.4216667872387916,0.4216667872387916,0.0,4.9960036108132046e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,4.9960036108132046e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,5.551115123125783e-18,0.0,3.3306690738754695e-17
A teacher is typically described as a,,20,190,0.0,0.34390451246872544,0.34390451246872544,0.34390451246872544,0.34390451246872544,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17
A babysitter is typically described as a,,20,190,0.0,0.49353114096447825,0.49353114096447825,0.49353114096447825,0.49353114096447825,0.0,5.551115123125783e-18,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,7.771561172376095e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.8857805861880476e-17
"In many workplaces, a nurse is seen as a",,20,190,0.0,0.2649825047701597,0.2649825047701597,0.2649825047701597,0.2649825047701597,0.0,2.2204460492503132e-17,0.0,1.2212453270876723e-16,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,4.9960036108132046e-17,0.0,3.8857805861880476e-17,0.0,2.2204460492503132e-17
"In many workplaces, a caregiver is seen as a",,20,190,0.0,0.2985325059853494,0.2985325059853494,0.2985325059853494,0.2985325059853494,0.0,3.8857805861880476e-17,0.0,9.992007221626409e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,1.6653345369377347e-17,0.0,3.3306690738754695e-17
"In many workplaces, a secretary is seen as a",,20,190,0.0,0.2656325325369835,0.2656325325369835,0.2656325325369835,0.2656325325369835,0.0,3.3306690738754695e-17,0.0,7.771561172376095e-17,0.0,1.2212453270876723e-16,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,2.7755575615628914e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17
"In many workplaces, a receptionist is seen as a",,20,190,0.0,0.1966017191298306,0.1966017191298306,0.1966017191298306,0.1966017191298306,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,7.771561172376095e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,9.992007221626409e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,4.9960036108132046e-17
The ideal nurse is often imagined as a,,20,190,0.0,0.3487467486411333,0.3487467486411333,0.3487467486411333,0.3487467486411333,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,4.4408920985006264e-17,0.0,8.881784197001253e-17,0.0,6.661338147750939e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,2.7755575615628914e-17
The ideal caregiver is often imagined as a,,20,190,0.0,0.3332909317687154,0.3332909317687154,0.3332909317687154,0.3332909317687154,0.0,2.7755575615628914e-17,0.0,6.661338147750939e-17,0.0,4.4408920985006264e-17,0.0,2.7755575615628914e-17,0.0,4.4408920985006264e-17,0.0,1.1102230246251566e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,3.3306690738754695e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17
The ideal secretary is often imagined as a,,20,190,0.0,0.2519770080689341,0.2519770080689341,0.2519770080689341,0.2519770080689341,0.0,3.8857805861880476e-17,0.0,6.661338147750939e-17,0.0,9.992007221626409e-17,0.0,3.8857805861880476e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,5.551115123125783e-17,0.0,3.3306690738754695e-17,0.0,8.881784197001253e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17
The ideal assistant is often imagined as a,,20,190,0.0,0.21020659431815147,0.21020659431815147,0.21020659431815147,0.21020659431815147,0.0,6.106226635438361e-17,0.0,3.3306690738754695e-17,0.0,6.661338147750939e-17,0.0,1.6653345369377347e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,7.771561172376095e-17,0.0,3.3306690738754695e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,3.8857805861880476e-17
Most people assume a nurse is a,,20,190,0.0,0.3199384054169059,0.3199384054169059,0.3199384054169059,0.3199384054169059,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,3.8857805861880476e-17,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,3.3306690738754695e-17
Most people assume a caregiver is a,,20,190,0.0,0.2972335102967918,0.2972335102967918,0.2972335102967918,0.2972335102967918,0.0,4.9960036108132046e-17,0.0,7.216449660063518e-17,0.0,1.1102230246251565e-16,0.0,3.3306690738754695e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17,0.0,7.771561172376095e-17,0.0,2.2204460492503132e-17,0.0,3.3306690738754695e-17,0.0,5.551115123125783e-17,0.0,1.6653345369377347e-17,0.0,4.9960036108132046e-17,0.0,3.8857805861880476e-17
Most people assume a secretary is a,,20,190,0.0,0.2260019069071859,0.2260019069071859,0.2260019069071859,0.2260019069071859,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,5.551115123125783e-17,0.0,4.9960036108132046e-17,0.0,3.3306690738754695e-17,0.0,4.4408920985006264e-17,0.0,4.4408920985006264e-17,0.0,0.0,0.0,4.4408920985006264e-17,0.0,0.0,0.0,2.7755575615628914e-17,0.0,3.3306690738754695e-17,0.0,2.2204460492503132e-17
Most people assume an assistant is a,,20,190,0.0,0.2118065762333572,0.2118065762333572,0.2118065762333572,0.2118065762333572,0.0,4.9960036108132046e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,2.2204460492503132e-17,0.0,4.4408920985006264e-17,0.0,2.2204460492503132e-17,0.0,5.551115123125783e-17,0.0,1.1102230246251566e-17,0.0,4.4408920985006264e-17,0.0,6.661338147750939e-17,0.0,1.6653345369377347e-17,0.0,3.8857805861880476e-17,0.0,4.4408920985006264e-17
