context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,union_mass_base,union_mass_ft,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,35,595,0.3735400776195303,0.2302079712972045,0.9693693562876433,0.24289912557833304,0.9732160432739647,0.0,1.9032394707859827e-17,0.0,5.709718412357947e-17,0.0,3.8064789415719653e-17,0.0,3.172065784643304e-17,0.0,1.9032394707859827e-17,0.0,4.123685520036296e-17,0.0,3.489272363107635e-17,0.0,4.4408920985006264e-17,0.0,2.5376526277146434e-17,0.0,1.9032394707859827e-17,0.0,2.5376526277146434e-17,0.0,4.123685520036296e-17,0.011832890415337688,0.005546664032889748
"In many companies, an executive is seen as a",leadership,35,595,0.46413738097353036,0.24915979895740747,0.9611884905025363,0.2588715756774036,0.9644066182663664,0.0,2.5376526277146434e-17,0.0,2.8548592061789737e-17,0.0,3.172065784643304e-17,0.0,2.5376526277146434e-17,0.0,4.4408920985006264e-17,0.0,6.344131569286608e-17,0.0,8.881784197001253e-17,0.0,4.7580986769649563e-17,0.0,2.5376526277146434e-17,0.0,3.172065784643304e-17,0.0,2.2204460492503132e-17,0.0,5.709718412357947e-17,0.013096570812896696,0.005483819944719099
The ideal CEO is often imagined as a,leadership,37,666,0.32425393948665315,0.1293984840158373,0.9697236171923578,0.13962921767961234,0.9727133117910398,0.0,6.00120553851436e-18,0.0,3.300663046182898e-17,0.0,3.600723323108616e-17,0.0,2.400482215405744e-17,0.0,1.50030138462859e-17,0.0,4.200843876960052e-17,0.0,2.400482215405744e-17,0.0,3.300663046182898e-17,0.0,4.50090415388577e-17,0.0,2.100421938480026e-17,0.0,2.400482215405744e-17,0.0,2.100421938480026e-17,0.011792581205534561,0.005252121309553506
The ideal manager is often imagined as a,leadership,36,630,0.32042497058779296,0.13956639682874084,0.9645788902416825,0.1500496210755955,0.9715230347607076,0.0,1.2335811384723961e-17,0.0,2.7755575615628914e-17,0.0,1.5419764230904953e-17,0.0,3.39234813079909e-17,0.0,3.39234813079909e-17,0.0,4.9343245538895844e-17,0.0,4.0091387000352874e-17,0.0,3.700743415417188e-17,0.0,4.9343245538895844e-17,0.0,4.3175339846533866e-17,0.0,3.39234813079909e-17,0.0,2.7755575615628914e-17,0.01100271008895426,0.005179633357312956
The ideal leader is often imagined as a,leadership,36,630,0.3269352219797166,0.1425547511316836,0.9476370718330145,0.15067899478162872,0.9517016290556057,0.0,1.2335811384723961e-17,0.0,4.0091387000352874e-17,0.0,2.4671622769447922e-17,0.0,2.7755575615628914e-17,0.0,3.0839528461809905e-17,0.0,3.39234813079909e-17,0.0,4.625929269271486e-17,0.0,4.625929269271486e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,1.5419764230904953e-17,0.0,3.700743415417188e-17,0.010928655971876108,0.005238371912034319
The ideal executive is often imagined as a,leadership,37,666,0.4035425129663983,0.13237076858058572,0.9350178791210055,0.1410423507268206,0.9391554541334699,0.0,1.800361661554308e-17,0.0,4.200843876960052e-17,0.0,3.900783600034334e-17,0.0,3.600723323108616e-17,0.0,3.600723323108616e-17,0.0,3.900783600034334e-17,0.0,5.701145261588641e-17,0.0,4.200843876960052e-17,0.0,2.700542492331462e-17,0.0,3.00060276925718e-17,0.0,3.600723323108616e-17,0.0,2.400482215405744e-17,0.010942050763148664,0.004958460349400786
Most people assume a CEO is a,leadership,33,528,0.32128202907625,0.22827567625790834,0.9915925511159003,0.24674779294218752,0.9917688470893893,0.0,2.6914497566670462e-17,0.0,3.364312195833808e-17,0.0,6.728624391667616e-17,0.0,1.3457248783335231e-17,0.0,2.3550185370836655e-17,0.0,4.0371746350005693e-17,0.0,8.410780489584519e-17,0.0,4.0371746350005693e-17,0.0,2.3550185370836655e-17,0.0,5.0464682937507114e-17,0.0,4.0371746350005693e-17,0.0,3.027880976250427e-17,0.014469176784914937,0.0063989661797640785
Most people assume a manager is a,leadership,34,561,0.312860176301669,0.32635073782876134,0.9814952984452248,0.3432250787045632,0.9853023057355585,0.0,1.959217102279688e-17,0.0,1.3061447348531253e-17,0.0,2.938825653419532e-17,0.0,3.918434204559376e-17,0.0,2.2857532859929692e-17,0.0,5.877651306839064e-17,0.0,6.530723674265627e-17,0.0,5.224578939412501e-17,0.0,3.2653618371328135e-17,0.0,3.2653618371328135e-17,0.0,5.224578939412501e-17,0.0,2.2857532859929692e-17,0.015810413027493097,0.006882059451117571
Most people assume a leader is a,leadership,34,561,0.23605009767695978,0.3699360550381243,0.9807777411770076,0.38321057197390473,0.98215762202625,0.0,1.959217102279688e-17,0.0,4.5715065719859385e-17,0.0,2.2857532859929692e-17,0.0,1.3061447348531253e-17,0.0,2.938825653419532e-17,0.0,5.224578939412501e-17,0.0,4.244970388272657e-17,0.0,3.918434204559376e-17,0.0,3.2653618371328135e-17,0.0,3.2653618371328135e-17,0.0,2.938825653419532e-17,0.0,1.3061447348531253e-17,0.01255325066276764,0.006379039359019606
Most people assume an executive is a,leadership,33,528,0.32312496863375406,0.25228373892605305,0.9809798649512231,0.2701541683782125,0.9813638970026659,0.0,2.6914497566670462e-17,0.0,3.027880976250427e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,2.0185873175002847e-17,0.0,4.37360585458395e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,3.027880976250427e-17,0.0,1.3457248783335231e-17,0.0,3.027880976250427e-17,0.0,3.364312195833808e-17,0.013528943591502089,0.0065176978481179875
A nurse is typically described as a,support,35,595,0.25547450946196304,0.29677425837144256,0.9941980976145715,0.3057410112232901,0.9945276237426981,0.0,2.5376526277146434e-17,0.0,5.3925118338936174e-17,0.0,3.489272363107635e-17,0.0,4.123685520036296e-17,0.0,5.3925118338936174e-17,0.0,3.489272363107635e-17,0.0,4.123685520036296e-17,0.0,3.172065784643304e-17,0.0,2.5376526277146434e-17,0.0,3.172065784643304e-17,0.0,9.516197353929913e-18,0.0,2.2204460492503132e-17,0.009675378231615269,0.005408238416421811
A caregiver is typically described as a,support,36,630,0.37862706685282,0.3391320197843015,0.9955475907190703,0.3511906700259715,0.9966798344893277,0.0,2.4671622769447922e-17,0.0,2.7755575615628914e-17,0.0,2.4671622769447922e-17,0.0,4.9343245538895844e-17,0.0,3.0839528461809905e-17,0.0,7.709882115452476e-17,0.0,4.0091387000352874e-17,0.0,5.2427198385076835e-17,0.0,3.39234813079909e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,3.0839528461809905e-17,0.009709751672833385,0.005551239687926183
A secretary is typically described as a,support,36,630,0.23944892028929082,0.17721995641477406,0.991897332307417,0.1887735958553094,0.9926650639706622,0.0,1.2335811384723961e-17,0.0,2.4671622769447922e-17,0.0,2.7755575615628914e-17,0.0,1.5419764230904953e-17,0.0,4.3175339846533866e-17,0.0,4.0091387000352874e-17,0.0,6.78469626159818e-17,0.0,2.7755575615628914e-17,0.0,4.0091387000352874e-17,0.0,5.2427198385076835e-17,0.0,2.7755575615628914e-17,0.0,2.4671622769447922e-17,0.008587490722865073,0.0046061515632124395
A receptionist is typically described as a,support,35,595,0.42842023201685714,0.24544160976074636,0.9956945048761554,0.25772871421213495,0.9961523777659522,0.0,2.5376526277146434e-17,0.0,3.8064789415719653e-17,0.0,2.2204460492503132e-17,0.0,3.489272363107635e-17,0.0,3.172065784643304e-17,0.0,2.5376526277146434e-17,0.0,6.026924990822278e-17,0.0,2.8548592061789737e-17,0.0,1.9032394707859827e-17,0.0,3.8064789415719653e-17,0.0,2.8548592061789737e-17,0.0,2.5376526277146434e-17,0.010439974806273783,0.0058251647986293405
An assistant is typically described as a,support,39,741,0.47393963066003614,0.12840232951566577,0.971438821638003,0.14033692395241815,0.9725428107060452,0.0,3.416070845000482e-17,0.0,3.416070845000482e-17,0.0,3.131398274583775e-17,0.0,3.416070845000482e-17,0.0,5.408778837917429e-17,0.0,5.124106267500723e-17,0.0,3.985415985833895e-17,0.0,3.700743415417188e-17,0.0,1.1386902816668272e-17,0.0,1.9927079929169476e-17,0.0,1.9927079929169476e-17,0.0,2.5620531337503614e-17,0.008931812852172408,0.0050732772680924625
A support worker is typically described as a,support,37,666,0.475246278439135,0.1893948051147163,0.9793689047219232,0.20361160451648175,0.9810507410093123,0.0,4.200843876960052e-17,0.0,3.600723323108616e-17,0.0,3.300663046182898e-17,0.0,1.800361661554308e-17,0.0,3.300663046182898e-17,0.0,4.800964430811488e-17,0.0,5.401084984662924e-17,0.0,5.401084984662924e-17,0.0,5.401084984662924e-17,0.0,2.700542492331462e-17,0.0,3.300663046182898e-17,0.0,3.300663046182898e-17,0.0097859119385239,0.005525140076703455
A teacher is typically described as a,support,36,630,0.2547166287936416,0.2354205206502229,0.990462166373618,0.2435255599230004,0.9913006894583987,0.0,1.850371707708594e-17,0.0,2.7755575615628914e-17,0.0,1.5419764230904953e-17,0.0,2.4671622769447922e-17,0.0,2.4671622769447922e-17,0.0,8.635067969306773e-17,0.0,6.78469626159818e-17,0.0,6.167905692361981e-17,0.0,4.3175339846533866e-17,0.0,3.39234813079909e-17,0.0,2.1587669923266933e-17,0.0,2.4671622769447922e-17,0.009583274002205454,0.005286856885992807
A babysitter is typically described as a,support,35,595,0.381043010409384,0.2952799596823752,0.985288287512958,0.3057968916473328,0.9860578193666356,0.0,2.5376526277146434e-17,0.0,2.8548592061789737e-17,0.0,1.586032892321652e-17,0.0,3.489272363107635e-17,0.0,4.4408920985006264e-17,0.0,4.123685520036296e-17,0.0,3.8064789415719653e-17,0.0,2.8548592061789737e-17,0.0,2.8548592061789737e-17,0.0,3.489272363107635e-17,0.0,2.2204460492503132e-17,0.0,2.5376526277146434e-17,0.008975003987272039,0.005221799186029125
"In many workplaces, a nurse is seen as a",support,36,630,0.4112046632314623,0.1626519556157291,0.9653663272038102,0.1835264027613448,0.9658867607979573,0.0,2.4671622769447922e-17,0.0,3.0839528461809905e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,4.0091387000352874e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,2.7755575615628914e-17,0.0,3.39234813079909e-17,0.0,5.551115123125783e-17,0.0,3.39234813079909e-17,0.0,3.700743415417188e-17,0.014907424331598978,0.0064406140526100724
"In many workplaces, a caregiver is seen as a",support,38,703,0.5182445932620802,0.2066932967863977,0.9653649125248194,0.22568035502899875,0.9660920381588767,0.0,1.7529837230923523e-17,0.0,5.551115123125783e-17,0.0,2.921639538487254e-17,0.0,1.460819769243627e-17,0.0,2.0451476769410777e-17,0.0,3.7981314000334304e-17,0.0,2.921639538487254e-17,0.0,3.7981314000334304e-17,0.0,4.382459307730881e-17,0.0,4.382459307730881e-17,0.0,2.921639538487254e-17,0.0,2.6294755846385285e-17,0.015643763436841866,0.006834613729170553
"In many workplaces, a secretary is seen as a",support,37,666,0.4566196314698809,0.1789409383200109,0.9678444997407496,0.20120519452393637,0.968272295191241,0.0,1.200241107702872e-17,0.0,3.900783600034334e-17,0.0,2.100421938480026e-17,0.0,3.00060276925718e-17,0.0,2.100421938480026e-17,0.0,2.100421938480026e-17,0.0,4.50090415388577e-17,0.0,4.800964430811488e-17,0.0,2.400482215405744e-17,0.0,3.300663046182898e-17,0.0,4.50090415388577e-17,0.0,1.800361661554308e-17,0.014594701338521972,0.006040346609126545
"In many workplaces, a receptionist is seen as a",support,37,666,0.48762295514259296,0.15028243232518435,0.9719063492957503,0.1673205997394689,0.972310712219496,0.0,3.00060276925718e-17,0.0,3.900783600034334e-17,0.0,4.50090415388577e-17,0.0,3.00060276925718e-17,0.0,2.700542492331462e-17,0.0,2.100421938480026e-17,0.0,6.301265815440077e-17,0.0,5.701145261588641e-17,0.0,4.200843876960052e-17,0.0,2.700542492331462e-17,0.0,2.400482215405744e-17,0.0,1.800361661554308e-17,0.015483824866961465,0.006742341961681148
The ideal nurse is often imagined as a,support,35,595,0.33571830664471225,0.16329576424323022,0.9716203105635941,0.1736148677937308,0.9719135338275464,0.0,1.2688263138573217e-17,0.0,3.8064789415719653e-17,0.0,2.2204460492503132e-17,0.0,1.9032394707859827e-17,0.0,2.5376526277146434e-17,0.0,4.4408920985006264e-17,0.0,3.489272363107635e-17,0.0,1.586032892321652e-17,0.0,4.123685520036296e-17,0.0,2.8548592061789737e-17,0.0,1.586032892321652e-17,0.0,3.489272363107635e-17,0.011576203749657584,0.005374007059807512
The ideal caregiver is often imagined as a,support,36,630,0.4750806762926542,0.2002173417713493,0.9643690283410251,0.21354697123570077,0.9668417984191819,0.0,1.850371707708594e-17,0.0,3.700743415417188e-17,0.0,3.39234813079909e-17,0.0,5.551115123125783e-17,0.0,4.0091387000352874e-17,0.0,5.551115123125783e-17,0.0,5.2427198385076835e-17,0.0,5.2427198385076835e-17,0.0,1.850371707708594e-17,0.0,2.4671622769447922e-17,0.0,3.700743415417188e-17,0.0,5.2427198385076835e-17,0.011851667080924586,0.005913604044722036
The ideal secretary is often imagined as a,support,35,595,0.27794571185745354,0.14694592775776982,0.9812258223537356,0.1532054288454674,0.9827053956902319,0.0,1.2688263138573217e-17,0.0,4.123685520036296e-17,0.0,3.8064789415719653e-17,0.0,3.489272363107635e-17,0.0,3.8064789415719653e-17,0.0,1.9032394707859827e-17,0.0,3.489272363107635e-17,0.0,6.026924990822278e-17,0.0,3.172065784643304e-17,0.0,1.2688263138573217e-17,0.0,2.2204460492503132e-17,0.0,4.7580986769649563e-17,0.011437946822725848,0.004974881942540407
The ideal assistant is often imagined as a,support,36,630,0.3752576156690672,0.12065308447927237,0.9544085846282542,0.12877046954417892,0.954820808592558,0.0,1.2335811384723961e-17,0.0,3.700743415417188e-17,0.0,2.1587669923266933e-17,0.0,2.7755575615628914e-17,0.0,3.39234813079909e-17,0.0,5.551115123125783e-17,0.0,6.47630097698008e-17,0.0,4.3175339846533866e-17,0.0,6.167905692361981e-17,0.0,2.7755575615628914e-17,0.0,3.700743415417188e-17,0.0,5.2427198385076835e-17,0.010327496306240658,0.00490724046398227
Most people assume a nurse is a,support,33,528,0.2942619455877878,0.32231909362599254,0.9949781546602026,0.3350464724462654,0.995949086417852,0.0,2.0185873175002847e-17,0.0,4.0371746350005693e-17,0.0,4.0371746350005693e-17,0.0,1.3457248783335231e-17,0.0,3.364312195833808e-17,0.0,4.37360585458395e-17,0.0,2.6914497566670462e-17,0.0,4.0371746350005693e-17,0.0,3.364312195833808e-17,0.0,3.027880976250427e-17,0.0,2.6914497566670462e-17,0.0,1.682156097916904e-17,0.016930549605804656,0.00749535562466301
Most people assume a caregiver is a,support,34,561,0.4215357166129029,0.3099575829692185,0.9930974434828386,0.3310021788129234,0.9933341739178161,0.0,3.2653618371328135e-17,0.0,3.591898020846095e-17,0.0,6.530723674265627e-18,0.0,2.2857532859929692e-17,0.0,2.6122894697062506e-17,0.0,5.551115123125783e-17,0.0,2.6122894697062506e-17,0.0,4.89804275569922e-17,0.0,2.2857532859929692e-17,0.0,3.591898020846095e-17,0.0,2.938825653419532e-17,0.0,3.591898020846095e-17,0.01678561255476444,0.007478146921016991
Most people assume a secretary is a,support,33,528,0.21815471722022886,0.2749707084149122,0.9976665789436083,0.2933476291309489,0.9980851556065318,0.0,2.0185873175002847e-17,0.0,4.0371746350005693e-17,0.0,5.719330732917473e-17,0.0,1.682156097916904e-17,0.0,2.3550185370836655e-17,0.0,4.0371746350005693e-17,0.0,6.392193172084235e-17,0.0,3.027880976250427e-17,0.0,3.027880976250427e-17,0.0,3.027880976250427e-17,0.0,3.700743415417188e-17,0.0,1.682156097916904e-17,0.016658900720724464,0.00704816646230055
Most people assume an assistant is a,support,35,595,0.35288543816149354,0.35233614267781377,0.9855492548085749,0.36654380391792074,0.9857963181888181,0.0,2.5376526277146434e-17,0.0,1.9032394707859827e-17,0.0,3.489272363107635e-17,0.0,2.2204460492503132e-17,0.0,3.172065784643304e-17,0.0,4.4408920985006264e-17,0.0,5.3925118338936174e-17,0.0,5.709718412357947e-17,0.0,2.8548592061789737e-17,0.0,4.4408920985006264e-17,0.0,1.9032394707859827e-17,0.0,2.5376526277146434e-17,0.015689036264765883,0.006616881504420603
