context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
"In many companies, a leader is seen as a",leadership,36,630,0.38960401529182964,0.23021447751671076,0.9796668672934175,0.0008189122286366261,6.921282697130993e-05,0.020962669212367308,0.02054184888179074,0.04196839952193311,0.04414649078397094,0.0407343620722922,0.06794117525888889,0.054743580329952,0.11107852550269745,0.07393026970027095,0.1381083203092,0.10667948288402086,0.181164068307479,0.07525432918194395,0.24613889522887172,0.05897617508689247,0.3050470327849654,0.04952467879688584,0.2841077835990415,0.06134243092682478,0.3353783084072752,0.09938746722990634,0.4006167517910293,0.003004383767304116,0.01180912304161896
"In many companies, an executive is seen as a",leadership,36,630,0.5271643556436804,0.24917033780366182,0.9661901262588799,0.0007707674429693083,6.513150760448536e-05,0.020150250868284675,0.018762977653979114,0.044789612415723115,0.04304976568896141,0.04154771510169366,0.06612741347223713,0.048928959886236245,0.11290836930878255,0.06587291521324735,0.1386995769771565,0.11317102455311512,0.1932398991671732,0.0922066915032409,0.26472038166041856,0.05692766219522506,0.32376364036228167,0.05502469077473939,0.30246466546923845,0.0666811885472334,0.33066231693481396,0.09336214786473547,0.3913249226984924,0.003812264334771949,0.013067970216943071
The ideal CEO is often imagined as a,leadership,37,666,0.5978695037998112,0.1293972791172564,0.945819872431457,0.0007559352927647373,6.152356331065965e-05,0.019291414273644964,0.020355590144548137,0.043297163473318266,0.0491351914043961,0.03717434842564234,0.07379404799522811,0.04816831142267602,0.118913677205574,0.06819387058409268,0.15842629236785694,0.11249400432377533,0.19107154384162092,0.10352879765943268,0.26878561447254457,0.06301072331030697,0.32190535766715883,0.09863408648158421,0.3103267673782448,0.08271097054126016,0.3737139850599988,0.09487781682993,0.42645155817702646,0.0030167423243564234,0.011358307187601183
The ideal manager is often imagined as a,leadership,36,630,0.5031190309759834,0.13955669570714235,0.9363222285173833,0.0008014125248473131,6.61853688416388e-05,0.022180531437495266,0.021812150427199563,0.05112236281844247,0.050279615974809296,0.038443843490313746,0.0753780845004775,0.046568283436037534,0.11866861141819947,0.06635478110134739,0.15802305818444606,0.10912943707988582,0.1847992731287485,0.09826411207072996,0.2554901869732621,0.06362832851490506,0.30349044732630187,0.09015959622629886,0.3077673754024491,0.07581286328447406,0.3735344933631021,0.10037792713075623,0.42311063155007805,0.002919768741242373,0.01144628711386979
The ideal leader is often imagined as a,leadership,37,666,0.5047370571307633,0.14255080604925752,0.949115184135735,0.0007768478030412571,6.365351189980768e-05,0.022971082798954472,0.021006603388529693,0.05186368941957488,0.04880320650406908,0.036988760851420215,0.07353362101259756,0.047824057885680754,0.11510347204359841,0.06733728126462302,0.1563349551621295,0.11396704805916963,0.1853660389832565,0.09441661019735578,0.2558528078096397,0.05615484050031305,0.28987974551063,0.07125386585642596,0.2964505012312919,0.07686738020610456,0.3807928852128081,0.10756614343138651,0.4264338042264894,0.0033090840465590673,0.011625190316644935
The ideal executive is often imagined as a,leadership,38,703,0.6162415483659207,0.132358928443864,0.9475777219049633,0.0007601299174638523,6.305550370497439e-05,0.019847012894085213,0.02190556217689481,0.048441455647304496,0.04981133274934352,0.036424917065191194,0.07423857052944728,0.047743752201448754,0.11656317338540073,0.06649150522439479,0.1625859524039741,0.1237963697298063,0.19489082881982775,0.10300721161304557,0.2656438317467508,0.058689819556158214,0.31666432380056514,0.09095457391610884,0.32328252823253145,0.0880684695307274,0.3941354115193418,0.09317890271590122,0.4493705635773648,0.002970377710875574,0.011649345956526114
Most people assume a CEO is a,leadership,34,561,0.4436205413764045,0.22828457644209266,0.986776260426268,0.0008127909529391365,6.780849198154627e-05,0.028957817944707503,0.020655943192315795,0.05074863117707157,0.05297690467856002,0.04956969839706727,0.07820829789630537,0.05063298004919454,0.13510058690489676,0.056143041877167725,0.15624518477649718,0.0743226861884135,0.20645393581618163,0.0531586784644913,0.2622018943079471,0.0500057118341597,0.3333880244319567,0.039539786355742894,0.31754622377529673,0.061731232297191116,0.3535393090047744,0.0941345741958454,0.405636378289586,0.003240711798893637,0.012115501706960888
Most people assume a manager is a,leadership,33,528,0.5318301980948295,0.3263794982340187,0.9911749140010215,0.0007634016253550536,6.992804872424878e-05,0.0339283768178458,0.02233612654702395,0.06069112350487738,0.05652561551846916,0.046452193269279185,0.08278335515887779,0.04737624800612011,0.137469209566803,0.05470077474536912,0.1585651690086693,0.07821935686061565,0.2140884828910368,0.054645947387581204,0.27010996211948235,0.04972658197636921,0.34545943194334394,0.03393516184749278,0.3272658738665738,0.05940445909181953,0.35537633987994144,0.09004004333459947,0.4047000031145982,0.0034121939449984692,0.01212326206029268
Most people assume a leader is a,leadership,34,561,0.41825029206306974,0.3699663639999926,0.9891969797899947,0.0008019596790942053,7.059539448142148e-05,0.03407374100835281,0.022705296173019467,0.059240858639691724,0.056768242289800576,0.04748084116370708,0.0817918244243722,0.05079235930007364,0.13412337844431377,0.05110383505349902,0.1541728771583979,0.06274311696151055,0.1939849147546864,0.04840809512691412,0.24837807883062155,0.05814624506083126,0.3150733904789906,0.041281951912285016,0.31203881727595884,0.05672382056541972,0.3616770875132957,0.09196874278600213,0.42268258811717985,0.0030622217403597266,0.012345762036259367
Most people assume an executive is a,leadership,33,528,0.43913082265889847,0.25228050304576755,0.9880772281903774,0.0007859151981318205,6.767557384863969e-05,0.030004101625899816,0.021109250752012126,0.05471055109247032,0.05636125323676207,0.048840738221090495,0.0851526632383384,0.05172603843143975,0.1415495169914376,0.06253760849627303,0.16670456925411936,0.08928434025704805,0.21978505865489484,0.0633678002437808,0.2766567661977858,0.05773554753025275,0.3582994685494165,0.03827189541124855,0.3188176600531448,0.05977930779977361,0.3621554339761264,0.0961703714698101,0.4152061387842574,0.003283441243028621,0.012903153392326455
A nurse is typically described as a,support,36,630,0.45552145553874934,0.2967962301336229,0.8453995585441589,0.0007398651673023197,6.552833580251222e-05,0.03380703494785746,0.02151556308937878,0.0439287325983134,0.04630870939842677,0.036050062592555235,0.06902671604501223,0.04065501839168401,0.1167746495152001,0.047183975099853226,0.12081269400701504,0.06424360132510876,0.14369305696252757,0.059453979130246075,0.16811003210218725,0.07371482394163117,0.18231380861111446,0.06018918290888563,0.21297494599043515,0.0882890223646352,0.2787643637759478,0.1265974666203081,0.3558253585746282,0.0038884129703200382,0.009723600431725753
A caregiver is typically described as a,support,35,595,0.4457167881043248,0.33912110701203346,0.8707690611481667,0.0007729537863739233,6.882172501289878e-05,0.029793029141239328,0.022767016178839555,0.04101976659001436,0.046694868766403975,0.03184013925311366,0.06836418598018074,0.0405145955756206,0.11093859488997919,0.04818839782182466,0.11856670297209794,0.0732287037416561,0.14516649028749168,0.048935167192270916,0.17452844319003274,0.07080605958361554,0.18460933936473706,0.053579059701798805,0.21250568194944222,0.08058531805397075,0.27584959166910517,0.11359773630336592,0.3436642391407506,0.0041778416702345465,0.01050815906037626
A secretary is typically described as a,support,36,630,0.37585300720962633,0.1772252731025219,0.8801624802872539,0.0007825412582746243,6.732763399473608e-05,0.03434616220059015,0.020891570577524624,0.036047418524675495,0.04262186346285311,0.03862113141827625,0.06702585942069919,0.04588885286245026,0.10842508708302773,0.05355328485024632,0.11610459057355313,0.07309215970200995,0.14294840363523983,0.06506811977817878,0.17752302231909275,0.07932371764121118,0.20053310980999692,0.05873502207928003,0.2165186491925614,0.08674431541573571,0.2813297741633538,0.1164730488226585,0.34972383058250994,0.0039718748978276475,0.009522746513968046
A receptionist is typically described as a,support,36,630,0.456606801182617,0.24544209218584,0.8675042046234012,0.0007631888195534373,6.643101354784137e-05,0.03536797486580857,0.022814948444331632,0.04354841750998001,0.04675730935876718,0.03483202962315248,0.06913543571667219,0.039161530426307156,0.10980575000340326,0.049807171882475784,0.11970312635599394,0.06815831530469242,0.1494539458997658,0.06438359224177943,0.17039952357507945,0.06590588247720977,0.17324803618689094,0.05409733141832117,0.2260882437276242,0.07592028060628238,0.28811998189984916,0.10751240708168935,0.36647328723085437,0.004425740313224506,0.010144416007276662
An assistant is typically described as a,support,39,741,0.6083073161739261,0.12839723518118262,0.8848831951618195,0.0006570188496147269,6.008792418914329e-05,0.03209669461778819,0.023020148664371676,0.04344958796971241,0.04770057599572086,0.035227890559262495,0.07271061128384762,0.03753982469699831,0.11120520235901597,0.04943662930384424,0.13106744482148106,0.09829729248677525,0.1725089209732005,0.0726318344879054,0.20863838096940318,0.05490727349135369,0.23960169662125658,0.047599639784749646,0.2524140588401715,0.06689851902538597,0.3164157206564494,0.09512336560953846,0.39404173622586897,0.0037723296506914465,0.011141801144828779
A support worker is typically described as a,support,38,703,0.6175180106618737,0.18940039281733334,0.8507754905149341,0.000776459212721556,6.554486955402452e-05,0.03748843100113252,0.023508771709697705,0.048041282708135076,0.04953634937423972,0.03935232714981354,0.07258572732972966,0.04008201900972459,0.11778995881779335,0.04621532142942551,0.124344011850141,0.07162900863728494,0.15200241928530536,0.05180256216410876,0.18004669259140643,0.06961886045558562,0.18267628389223675,0.048360310716817144,0.22991811222871772,0.08051633436558107,0.30618426694826956,0.11558826718686427,0.3838240307175052,0.003514199764644474,0.010662215740003344
A teacher is typically described as a,support,36,630,0.46980753992614066,0.23544492642395198,0.8508992437273264,0.000783058157612268,6.69578460694616e-05,0.034644250023598,0.02221948840711135,0.043926756441192566,0.0457501712674402,0.04004800486135904,0.06954235415856182,0.04144240709301418,0.11296949549837218,0.04591175176222678,0.12064909108204944,0.057661666049426345,0.14569862925112387,0.0549950873468496,0.17422305203560867,0.08367575732281621,0.19273262150458725,0.05893877789401656,0.21936834014720902,0.09201846961323656,0.2832769255153963,0.12249618762889858,0.35972647035069977,0.0037131231680862134,0.009907855743877857
A babysitter is typically described as a,support,36,630,0.48449296919527607,0.2952840682119131,0.8507825629785657,0.0008021722037045353,6.384546609505826e-05,0.03194249999502196,0.022416474931091446,0.044677123111959725,0.04841470955942522,0.038454320514783244,0.07619972855089961,0.04550173737314649,0.11805912645045898,0.05361005439533018,0.12736006778785916,0.07383436783902703,0.15382036933626841,0.06417537267604877,0.17493502691047125,0.06990571061693038,0.20144189101415982,0.05168013784465269,0.22929035272244405,0.07779476364364618,0.31124604653757926,0.11779938933267531,0.3850772065724527,0.0031575624864838463,0.010371570623628423
"In many workplaces, a nurse is seen as a",support,37,666,0.6252351663660535,0.1626520943827927,0.9485255139879882,0.0007763332399235595,6.18135134934091e-05,0.021919596455043294,0.01929614810090517,0.0486981094068374,0.04428755244240744,0.039828257980647735,0.06546541364403773,0.04051859378910395,0.1078126631623755,0.06299808862332519,0.13395501158921816,0.10845348062000863,0.18882977934953832,0.10342272452994009,0.24893985274409658,0.067506643758459,0.2980108772886834,0.06503892810952486,0.30287793662344625,0.07686576043151931,0.3463742869206509,0.11419205955041277,0.39898311693652655,0.0047503245694665314,0.01220551896048554
"In many workplaces, a caregiver is seen as a",support,39,741,0.6633177356489832,0.2066929037682712,0.9249951676465571,0.0006552487351568049,5.879789067018365e-05,0.01876250124063958,0.020327071652386435,0.044234732171001406,0.04487322989352462,0.03485391681986023,0.0664959290118911,0.03592790157698356,0.1065026394240724,0.06352409985837584,0.13563591015351284,0.11688356230216665,0.1887605898458283,0.09753942157312974,0.2522143537712645,0.06778000493457698,0.29381494115391965,0.06181017854768798,0.2994982545272828,0.07081000114270838,0.33280531224619625,0.12123453552845224,0.39470501271842334,0.004228534556040624,0.0123990970924666
"In many workplaces, a secretary is seen as a",support,38,703,0.6545981615671134,0.1789326025173068,0.9382263915613294,0.0007499763119233925,6.018684208567613e-05,0.024122985588586825,0.019710256816466303,0.04414329541276497,0.04277099735147403,0.03887664389207726,0.06369646016490794,0.04571540785084278,0.10337080151850257,0.06883445025761403,0.12986437189261477,0.11056262766698367,0.18738946077823745,0.10622699090663777,0.2530783198675852,0.06546395866634423,0.29389098943195624,0.06821168169037536,0.30719810404916276,0.07697246126966882,0.35427583687074715,0.10942617243424888,0.41015201047832883,0.0042443999783772805,0.012270872355504068
"In many workplaces, a receptionist is seen as a",support,38,703,0.6491228117998988,0.15028774132952094,0.9357140529900789,0.0007505215873142565,6.018684208568782e-05,0.02289556369547219,0.020530273337066935,0.04780510683109143,0.04430163989766309,0.036872720437285234,0.06508197969225565,0.043662358908645865,0.11135983516069356,0.07146829511999371,0.13680670230390565,0.11155623601476641,0.19253638144884277,0.11130184683103225,0.24213367714977063,0.06371287840781703,0.26361156812917275,0.07183022813577268,0.27174649157199965,0.07455632660463538,0.3340051069579242,0.10439468643794357,0.39066868413480577,0.004762591966216925,0.011660556146102528
The ideal nurse is often imagined as a,support,37,666,0.5549108853623153,0.1633198936469853,0.8636122513562441,0.0007656150544438756,6.459160247147484e-05,0.020324425320865085,0.022402695749529567,0.05113996337866214,0.05092986486493858,0.03655399465358527,0.07404712004490804,0.04390018560253874,0.11877764925469678,0.06518809477082327,0.15203326828307182,0.10145320511377415,0.17844712767047122,0.08208724218525591,0.24276194562561307,0.05833875070274661,0.29581266928635025,0.06437831398398734,0.2816633844825647,0.07184269200056671,0.3524087725760344,0.11238109542503427,0.4074262804152099,0.0036594402889994137,0.010971855927859878
The ideal caregiver is often imagined as a,support,38,703,0.631125653945403,0.2002173876389861,0.8866494176909328,0.000747161674335848,6.71302436388898e-05,0.020658998081778995,0.02111629810410372,0.04809009638675446,0.048280901801352714,0.03497723831740349,0.07290538912559318,0.04241850480698874,0.11499618672416717,0.06264708015969862,0.15566219018805208,0.09194610721524767,0.17671678376207586,0.06929785795238784,0.2419733493497765,0.05114782418002744,0.27279637266395873,0.05915904828508622,0.2834939989278659,0.06828710988576929,0.3436740909436594,0.10250575672105386,0.394990531821959,0.0030557282222224364,0.011013545702993245
The ideal secretary is often imagined as a,support,36,630,0.5355664073980742,0.1469444336835295,0.892876036465168,0.0007878877236727023,6.384389027197512e-05,0.021592271439035512,0.019902463260571213,0.045076043505091944,0.045917780134148795,0.036782322064488296,0.06880830743701404,0.04893727783782812,0.11344672562314354,0.07040061597910481,0.15426231902111648,0.1169550639732609,0.18028360995184098,0.12681085346446552,0.2542681835796681,0.059091631103564315,0.31560964157246424,0.08676826960287866,0.30416285946375,0.08222644767765638,0.37018170047122056,0.12022239159316171,0.42903007442317476,0.0030933475916394178,0.010727345117075796
The ideal assistant is often imagined as a,support,37,666,0.5906825071154261,0.12065677484497428,0.8714109901338816,0.0008151681998201318,6.004348935667142e-05,0.023281029009563206,0.018756677436858604,0.04620081804583732,0.04433475708110399,0.03778238349385831,0.06917921391183013,0.04684674555551766,0.1139084729675255,0.06541459659825456,0.1510436175736197,0.10786119620959536,0.17752606340964397,0.10452148535902006,0.24656213709466665,0.055802018690220646,0.29161500989203964,0.07700509889020829,0.2946982446707592,0.07164760323704365,0.3774428813722421,0.122446876260184,0.42609049725741077,0.002907174748509125,0.010663393315192829
Most people assume a nurse is a,support,33,528,0.43358298384791194,0.3223071633838117,0.9744190694764256,0.0007299159895298522,7.1964839325885e-05,0.037719439483437145,0.024207697117176987,0.0747781235237327,0.06132673649052995,0.05365769792063816,0.08643434053176217,0.04235137917018826,0.13849091393151908,0.04673364476352257,0.15677478567247086,0.06850007347932059,0.20816508180015772,0.0461376244684834,0.26162332347516515,0.06603711472035512,0.3239462310143739,0.05087117388238189,0.3230163171718097,0.0686490621092451,0.35331240800782887,0.10665377602202736,0.3952715961602239,0.004702149522281862,0.012787800087776774
Most people assume a caregiver is a,support,36,630,0.6167534286158204,0.30994864786043763,0.965060624293983,0.0007017681830326198,6.662750959623061e-05,0.03510533223868953,0.02289887381231685,0.06396794538211727,0.05846665390233969,0.04620933571674536,0.08518447452411575,0.04277461280757461,0.1359710080558413,0.05173446111075736,0.1569982554166909,0.07425730359665947,0.20446267062983525,0.06245691663191331,0.24901385316484814,0.07536154062455887,0.3075991923211538,0.05317491328130937,0.3152795822214038,0.06779826867346388,0.34228850339994765,0.10966051990409761,0.40932391404271473,0.004001863257571037,0.013038233158307353
Most people assume a secretary is a,support,35,595,0.32310726768243003,0.2750046979635954,0.9753109312150627,0.0007534211675464398,7.007710562899458e-05,0.03728677692266104,0.022836619139818343,0.06290581330271804,0.05651536837883545,0.05121089617971389,0.08162335306159485,0.048423835861358636,0.13557180405655694,0.052700455383515,0.15234141163665274,0.07311374753973454,0.2047000318408085,0.05190046914328353,0.25801185609028515,0.06416645376532173,0.3224343188140048,0.04680459553113318,0.3248692474870712,0.07006460141376031,0.36640820503576066,0.10833369326736564,0.41413130693359756,0.003977783760633482,0.012389241641573978
Most people assume an assistant is a,support,36,630,0.6158996380632551,0.352342517580837,0.9810892485547811,0.0006827144080900118,6.624127297229683e-05,0.039776590643877514,0.023240833567153566,0.07149273551815453,0.060311765862897854,0.05599817347414381,0.08755220142827175,0.04870946528356346,0.1453975447315422,0.05409726649422931,0.16447143194617572,0.07900756962097896,0.21889952473649799,0.06449112278237273,0.2755347302718322,0.06388169061749217,0.3494241924742488,0.04812456984743251,0.3424896600129173,0.07206826445578104,0.3782136130830514,0.112708877276922,0.42732222298809,0.004235564403775903,0.013130149125645196
