context,family,n_candidates,n_pairs,l2,base_topk_mass,ft_topk_mass,l3_layer_0,pertok_layer_0,l3_layer_1,pertok_layer_1,l3_layer_2,pertok_layer_2,l3_layer_3,pertok_layer_3,l3_layer_4,pertok_layer_4,l3_layer_5,pertok_layer_5,l3_layer_6,pertok_layer_6,l3_layer_7,pertok_layer_7,l3_layer_8,pertok_layer_8,l3_layer_9,pertok_layer_9,l3_layer_10,pertok_layer_10,l3_layer_11,pertok_layer_11,l3_layer_12,pertok_layer_12
The ideal manager is often imagined as a,leadership,33,528,0.30255618386928423,0.2422905322164297,0.8856485562864691,5.5996283542847944e-05,8.076184166215906e-06,0.0014339694730428347,0.0002368742827438718,0.0008932432933353095,0.0003070281316505007,0.0004992756300435495,0.0004215493242441913,0.0008888285273821373,0.0004148303650759971,0.0009997280958961607,0.0005724040570367283,0.001091871644796269,0.0010998219633749917,0.0009707138088522585,0.0007766401444998886,0.001009951169176292,0.0019101687189288323,0.0013614297887873904,0.0019181159945039906,0.003832838642294625,0.00547621513138768,0.007629585058261952,0.012707140439614642,0.08120253804939369,0.18531719965969823
The ideal leader is often imagined as a,leadership,36,630,0.2892649771869162,0.28185353707522154,0.8858167289290577,6.264963171502208e-05,9.054529825953796e-06,0.0013396014384238636,0.00022918981694403096,0.000878928600925077,0.0002806776948627823,0.000513244138037724,0.00039788748140455926,0.0008843961039287643,0.00039456871753170325,0.0009611351361016231,0.0005615774962057815,0.0010480555607036248,0.0010422952320020705,0.0009260552333431416,0.0007271748670210755,0.0009645038516289113,0.0021011174563335183,0.0013991806940636463,0.00183393732419829,0.003834880343059571,0.005107037404705762,0.00668623811446061,0.011697544849717115,0.07021583912662135,0.16634768670135694
The ideal executive is often imagined as a,leadership,34,561,0.29796102922351936,0.22338301758281887,0.8514857199043036,6.12819612609593e-05,8.332225843196869e-06,0.0014175055065454556,0.00022821982298644052,0.0009536615543434942,0.00028192125925598465,0.000584618504449208,0.00039369851814795054,0.0009797110262755734,0.00041373229729155735,0.0011113707397262245,0.0005834175451207209,0.0011936372497916151,0.001104191899346502,0.0010171738393594553,0.0007615783292226276,0.0011272778184436972,0.0020269476032024726,0.0015993660860399326,0.002219208753487516,0.004193126689115873,0.005982797345781623,0.007374569460680368,0.013835413875452418,0.07933772982124972,0.2104635596559326
Most people assume a CEO is a,leadership,33,528,0.3144937696118315,0.26101199025288224,0.9159988900646567,5.454307605443265e-05,9.238999641959074e-06,0.0011529127986061255,0.00025425055550508434,0.0007674741613500904,0.0002598730108609953,0.0004391417274368418,0.00045037845929103156,0.0007779782183473458,0.00046273690782504305,0.0010007550011811586,0.0006287676455007166,0.0010691625941950922,0.001275825672818607,0.0009538534198738437,0.0008498985831231176,0.001154076247333814,0.001737820349561004,0.001622052473521018,0.0020318790409106324,0.004157692983880255,0.005392849293090157,0.00768628204494761,0.011910327877119747,0.06503716102283888,0.19300877651508527
Most people assume a manager is a,leadership,30,435,0.302102272188069,0.29632589453831315,0.926062194397673,5.6127823066872964e-05,9.929885944948147e-06,0.0012677759398902343,0.0002590794004555049,0.0008174233563263783,0.0002792082494792791,0.0004732450155521928,0.0004677228494163891,0.000851779410611004,0.0004491651121210823,0.0010986421927934485,0.0006261733079723109,0.0011704736279192778,0.0012351305193159376,0.00108037733303928,0.0008808766859746298,0.0013478367163238447,0.0018604130942431185,0.00198690589675771,0.002194451632853989,0.005049504783886195,0.00601629619943661,0.009204304282034016,0.01322863461121034,0.07033143733552544,0.2114931395712768
Most people assume a leader is a,leadership,31,465,0.32883099492437184,0.30745946196839213,0.898764907149598,6.197130913948566e-05,1.0528279477253855e-05,0.001327950339908928,0.0002579109930049982,0.0008866290382401109,0.00026647637305295347,0.000489062622674493,0.00046359100978733735,0.000838411905310242,0.00043701768469348663,0.0010449081583775444,0.0006106883005415405,0.001143127762128436,0.0011830476880840143,0.0010164824107548294,0.0008430370053539161,0.001153546701353353,0.0020676726575954356,0.0018075001977505302,0.0021491960265641024,0.004248976023870925,0.0057230997137422785,0.00754325641735306,0.012798008194849463,0.06877878041334842,0.19935994252096972
Most people assume an executive is a,leadership,34,561,0.29731548204497055,0.2396760848350823,0.9376947827404365,5.510590027007817e-05,9.896980895099874e-06,0.0012913699611262802,0.0002621251885378441,0.00083024345923557,0.00026641460036523054,0.0004814069430742823,0.000462538066683315,0.0008309811440781914,0.00045613781739800574,0.0009992331336100828,0.0006385637724638842,0.001095850216371986,0.0014159301087197749,0.0009346783629041208,0.0009473094039396407,0.0012491473812858683,0.0020350257023178386,0.0017339938127875058,0.0024469941256578857,0.004238356321128371,0.006520211140191095,0.008139224848042309,0.015096472364932572,0.07357220301808629,0.23415898155672998
A nurse is typically described as a,support,33,528,0.4528926978756697,0.5763591662980616,0.8892254817765206,4.156333590783641e-05,8.896575874729036e-06,0.0006669293682567397,0.000239512945494843,0.0005676008320788477,0.0002822543626784431,0.00031869704543912924,0.00034138399914227717,0.000569544877605968,0.0003228178000103615,0.0006409680182828468,0.0004971755151089146,0.000747785401347091,0.000949187366453024,0.0007630698764361533,0.0007609703257316257,0.0008123754928541822,0.00224559851660542,0.0014648772149475971,0.002216925865790001,0.004050481924064084,0.006130945871526516,0.007503734822160452,0.01370384530983989,0.05739253678742952,0.17571624765177818
A caregiver is typically described as a,support,34,561,0.5305691425593202,0.6300475718453526,0.8888585730455816,4.942591666207092e-05,9.752645793056412e-06,0.0007782927178597705,0.0002199208207188304,0.0006308964068595691,0.00027156857558725085,0.00032921167822579615,0.00031491273090980705,0.0005573665490653416,0.00031605300621872075,0.0006076088010456781,0.00048134905836672996,0.0006939988540081624,0.0009197216379462065,0.0007479841740468998,0.0007192561314440858,0.0008406855039784481,0.002051388485886475,0.001449712814403353,0.00208775146953643,0.003996157976632447,0.005426638769740304,0.007626819825590695,0.01294776851481572,0.06302315549780477,0.17742675385179543
A secretary is typically described as a,support,35,595,0.3875143139806817,0.23564503504894674,0.8682681613136083,5.8982254720601056e-05,1.0348767512440611e-05,0.0008204742032307886,0.00021674702595941842,0.0007088846773741614,0.0002791605812846384,0.00038785638847252374,0.0003726430344426276,0.000727554741474456,0.0003364429577062765,0.0008296256210916234,0.0005679244555666977,0.0008991685208379203,0.0012672089504950769,0.0008357203439883261,0.000972385388766466,0.000820490921974977,0.0027910298813714,0.0013876360639861964,0.0024696317963110084,0.0031786391158136083,0.00649035485134556,0.006498354672456158,0.014493311528455283,0.08008163621837464,0.18065277216729705
A receptionist is typically described as a,support,36,630,0.41919511720496844,0.3583080102689564,0.8707079966552556,5.970898701834689e-05,9.308224301936132e-06,0.0008286622716902795,0.00021671147160656458,0.0007197417232084526,0.00028849999979484636,0.0003943180380091757,0.00035469857781341335,0.0006302327521277307,0.00031602273483628666,0.0007209967952360074,0.0004961654986097327,0.0008209640421564676,0.0010345384116865505,0.0008280500700778549,0.0008224323219085333,0.0009274196294667313,0.0025752772725349906,0.0013978700794476868,0.0022788549490082794,0.003594082136492271,0.006372584241037282,0.007684109917287198,0.014127440404370794,0.06675652653129562,0.17527993898127037
An assistant is typically described as a,support,35,595,0.5243771820560179,0.37196200899779797,0.8171037756837904,4.327272967235138e-05,8.7082681094554e-06,0.000724432818806877,0.00023547046612190252,0.0005445885241283243,0.00025590432283304485,0.000291924426257252,0.0003471693063601114,0.0005276482481918812,0.0003134380383986787,0.0005497498901592456,0.0004701127492699543,0.0006393204338075056,0.0009283774059382046,0.0006380371644780222,0.0007609246456081297,0.0006323701499487437,0.0022371574820097694,0.0012063613324321979,0.0021621205292697556,0.003080268650371055,0.0058690078425458385,0.006508594693802138,0.012896692388071482,0.06051584691480809,0.17447917630712076
A support worker is typically described as a,support,36,630,0.5553922604528543,0.42166836420074105,0.8190946606919169,5.4712372394369634e-05,8.912339129844385e-06,0.0008798864556344016,0.0002307575433119275,0.000630608461641298,0.0003025371257109764,0.00032963977218556213,0.00033831347087021996,0.0005600907527316904,0.00031774083691036664,0.0006063570525456313,0.00046948712933802785,0.0006933259851250076,0.0009112920245251615,0.0007357757106954799,0.0007333563167984392,0.0007901214271108699,0.0022074857409761567,0.0012994668715135083,0.002121742299868461,0.0036634221123193035,0.005768458956250281,0.00679378545308688,0.012300036114477383,0.07184348697696585,0.1732541637941982
A teacher is typically described as a,support,36,630,0.5034972540427517,0.3439059448428452,0.8491225568577647,5.931714942237923e-05,1.1205092347424702e-05,0.0007972017548907296,0.00021792377549642274,0.0006445984596448852,0.0002736433811403316,0.0003630268528837083,0.0003455593951354598,0.0006450366162485421,0.0003089736546876122,0.0007451135423007317,0.0005014616797121902,0.0008523928940957522,0.0010106143009658872,0.0008401383141349163,0.000773376430330751,0.0008387727144918631,0.0023613861616968096,0.001508171307258992,0.0023020489420892843,0.004332714346346416,0.006303786050230532,0.007938654365845893,0.013942270063534795,0.0698552550406883,0.19996480206752493
A babysitter is typically described as a,support,33,528,0.5286950722852733,0.4935337584465742,0.8953238192480057,4.7997279290854713e-05,8.477000246817719e-06,0.0009403338037475499,0.0002504357388583382,0.0007098014932654054,0.00029901238402217016,0.00037804486362786927,0.0003478287899259743,0.0006512975835834601,0.00030460667089216356,0.0007229167862277898,0.0004831792843233109,0.0008374485900230047,0.0009581611017643001,0.0008577798012107918,0.0006984627605500748,0.0009823995340866884,0.0019634702969297544,0.0016617803010258523,0.0022246765967702136,0.0042674532558068835,0.006231986708927645,0.007292422811456218,0.013929078215019373,0.05935016189460756,0.18848231853924644
"In many workplaces, a nurse is seen as a",support,32,496,0.4137539612598611,0.26498341653496027,0.9198956263717264,5.081285925019137e-05,7.8842889974437e-06,0.0012383069596109636,0.00024370502666021254,0.0008980874535425893,0.0003036048040728212,0.0004717082799555994,0.0004131302134760713,0.0008333949137469498,0.00037908303474011584,0.0008904178700170107,0.0005319165695069766,0.0010292373764227017,0.0009433621388366259,0.0009076420371080683,0.0007145916914635744,0.0010486202904249385,0.0014603418908420637,0.0014155574431255443,0.0016700789967290276,0.003970817509227205,0.0045795103406845485,0.007609278819521737,0.010676052739191068,0.05949954483441794,0.13678594747031725
"In many workplaces, a caregiver is seen as a",support,34,561,0.46254509412388334,0.29853406036272645,0.8980205971747637,5.781006695568054e-05,8.437021267577596e-06,0.0011759033381535085,0.0002210850063824305,0.0007934736069773688,0.0002644329411299819,0.000424037640352983,0.0003529102812789254,0.0007791356059335217,0.00035087283137681587,0.0008185071704358111,0.0005170179377231886,0.0009528804836202242,0.0009270951444260026,0.0008225364965621544,0.0006926682589554559,0.0009499285836313682,0.0014537578497865026,0.0012589903380958419,0.0017187161691651746,0.0038925568302110784,0.004724591479307738,0.0075718952870873655,0.010883990201074537,0.05353837193498682,0.1566627198145188
"In many workplaces, a secretary is seen as a",support,34,561,0.38102362040278537,0.26563221449032426,0.8921682580839843,5.420566433516341e-05,8.009629992703429e-06,0.0012221962307839463,0.00022899795526618518,0.0008978053492190761,0.0002964770589171498,0.00046622005888397993,0.00042523218560124113,0.0008691960446720762,0.0003740217136906186,0.0009178138046471023,0.0005501433868653009,0.0010687523590568171,0.0010582294551290444,0.0008729835680535758,0.0007747192380533994,0.00094111293153609,0.0016021795168291947,0.0012546618548204336,0.0016962193236283256,0.003408480741503718,0.004530618764519088,0.0064378335133360234,0.010337739858570491,0.06184078307144068,0.14337934232709823
"In many workplaces, a receptionist is seen as a",support,35,595,0.5234617605927541,0.1966022360138595,0.8904478154145181,5.4968563248652444e-05,8.232232890646531e-06,0.0012201772599976092,0.00022490141610667725,0.0008478586094584204,0.0002996803433951145,0.00045264941314970326,0.0004106832906869481,0.0008523499589133182,0.0003583660597212823,0.0009252648569182931,0.0005175590701880482,0.0010411958510779251,0.0009209755693577134,0.0008686219389642451,0.0006994057611792139,0.000994839767460471,0.0014630393180465947,0.0013541606458049662,0.0016629671116293971,0.003748621341199333,0.004781247628164656,0.00729895758997627,0.010667284262891217,0.0649680534433229,0.15836400842463352
The ideal nurse is often imagined as a,support,33,528,0.3369239291096005,0.3487476329319179,0.899783096043393,5.1902384693913015e-05,8.920068390984598e-06,0.0012000716819132147,0.00023063866308202212,0.0008864953771250994,0.00028965818511267506,0.0004947012692751648,0.00039933875449197725,0.0008722583947382151,0.00038513355178161916,0.0009456291177861287,0.0005337064190759078,0.0010156624721091895,0.0009720891199163051,0.0009240472113323326,0.0006841676143802956,0.0009723572967777208,0.00172109922130718,0.0014204467053197882,0.001706270846621372,0.004078666038349687,0.004847657569030475,0.0068446210632109455,0.010919184639481185,0.05698069617371985,0.1471524329691071
The ideal caregiver is often imagined as a,support,34,561,0.41328342371843185,0.33329046005383134,0.8839180027134717,5.000942848758033e-05,8.282955752333463e-06,0.0011842660482776124,0.00022907722974647258,0.0008003851360466836,0.000281852465911516,0.0004190129667727439,0.0003494307539557249,0.0007587600008579379,0.0003453597333775639,0.0008868919437688797,0.0004941673407689225,0.000963910586679682,0.0009596092206467053,0.0009159866416305849,0.0006739411749972273,0.0009651837220471865,0.0016766469781878091,0.0013856564014968111,0.0017603991019283,0.0037884924857986453,0.004624168774190314,0.006543608839388127,0.01043493251615492,0.06532661497620557,0.1568144262687632
The ideal secretary is often imagined as a,support,33,528,0.3224075985969709,0.2519769191276282,0.8801017457153648,5.842356651110507e-05,9.145558763473167e-06,0.0013450516857411064,0.00022368571465683411,0.0009308996970287142,0.00028115592487033445,0.0005226672266638436,0.00041084230406548034,0.0008995207302280993,0.0003796539435543996,0.0010105149703511292,0.0005579523923325735,0.0011317330828710575,0.001067847148068277,0.00097033094297451,0.0007295833868075186,0.0010031353715621554,0.0018273804558687817,0.0014452261694642957,0.0018383385666752505,0.0038618880428567485,0.00514146538046597,0.006654931438934595,0.011839905641550177,0.059874907715352046,0.15360676072292342
The ideal assistant is often imagined as a,support,37,666,0.48365406406146005,0.21020583109930158,0.8606549648102373,5.7415949667315854e-05,8.568076935917186e-06,0.0012208623569812083,0.00022429755971062711,0.0008410943632003517,0.00028443717448230774,0.0004659335766226218,0.0003902360815423137,0.0008381997490574151,0.0003669071680831319,0.0009191693615267669,0.0005080796467266473,0.0010042660416446734,0.0010337516523781997,0.000872086559635775,0.000680098185422389,0.0009060979884476446,0.0016683875842374311,0.0013504910652229678,0.0018478871341345052,0.003403894959344327,0.0052557703214798565,0.006032484004398832,0.012493133100682013,0.07115420381875663,0.18565675890360317
Most people assume a nurse is a,support,33,528,0.430622716611639,0.3199381739832461,0.933678328525275,4.7421096013369326e-05,9.043642283497256e-06,0.0010328296506565107,0.00024840594911955437,0.0007433310498530514,0.0002669445400580551,0.0004226257190601642,0.0004567512035569333,0.0008354743672198377,0.0004451112186630117,0.0009684969774944365,0.0006265558706629189,0.0010465459178638022,0.0011294651767718325,0.0009844522407098785,0.0008218849202376874,0.0011957194562956623,0.0017074907386379387,0.0017812251521821913,0.0020523663609159208,0.004197228908048539,0.005577287231093254,0.008558153778598547,0.01304909852190522,0.061195665985585325,0.19985040782810914
Most people assume a caregiver is a,support,35,595,0.4583241548333491,0.2972337082028389,0.9337471486069262,4.895605281241802e-05,9.774313445363804e-06,0.0012629199793959321,0.00025143008316206623,0.0007828287251758016,0.0002583523397659374,0.0004258788124450525,0.0004241300754424257,0.0007941945702468647,0.0004306880450261603,0.000927369404683811,0.0005956085643047108,0.0009995705756896693,0.001118777931902074,0.000967817462143209,0.0008568442421516062,0.0011092910074070965,0.0020205434919175463,0.0016406531769174912,0.002202621320739292,0.0043223318242112015,0.005480490746929883,0.00827710858446124,0.012633242340263008,0.07286881917218964,0.21947992950134443
Most people assume a secretary is a,support,31,465,0.34911322161684527,0.22600212902761996,0.9250715784728527,5.3257666349963125e-05,9.571352170955813e-06,0.0012248266604752743,0.00024232218995841909,0.0008076377274671567,0.00026472773774682286,0.0004445828369748608,0.0004923071443217374,0.000838252930920469,0.00044815414194177363,0.001076487397682399,0.0006651243517697862,0.0011483657986904462,0.0013157900629913249,0.001011033879995793,0.0008787999678231657,0.0011439641467241924,0.0017543987911060456,0.0017390443522180077,0.0019932904972132354,0.00394740449874588,0.005171975900513899,0.007532449765024868,0.011820046739690521,0.06307389872778875,0.1917152798635342
Most people assume an assistant is a,support,35,595,0.4577421876470217,0.21180669451132417,0.9126227914821357,6.098567950389391e-05,1.0413971817113676e-05,0.0012481058841317286,0.00024201932745698658,0.0008699040394235879,0.0002632494735116112,0.000477815579444582,0.00046933305456288,0.0008695419090192385,0.0004357676452397596,0.001016670850992346,0.0006154210389982349,0.0010830137365961277,0.0011369353166078757,0.0009085715523342237,0.000810390782538398,0.0010913037520847734,0.0016313007356225015,0.0017651897167878024,0.002124824541207856,0.0045270396500967265,0.005896725971531953,0.008877465779972999,0.013415406389806215,0.05945197042381692,0.214775415548478
